seed,feature_set,model_kind,attack_q,risk_threshold,strong_attack_q,d_attack_thr,attack_threshold,strong_attack_threshold,dev_attack_min,dev_ood_max,dev_review_max,report_attack_min,final_ood_max,feasible_1pct,feasible_5pct,selection_uses_final_ood,selection_uses_report_only_attack,dev_score
46,past_temporal_only,logreg_balanced,0.99,0.5,0.75,1.0,0.0009516605822443486,0.9999992780927911,0.96875,0.6575438596491228,0.0,nan,nan,False,False,False,False,-0.017565789473684146
46,past_temporal_only,logreg_balanced,0.99,0.5,0.75,1.25,0.0009516605822443486,0.9999992780927911,0.96875,0.6575438596491228,0.0,nan,nan,False,False,False,False,-0.017565789473684146
46,past_temporal_only,logreg_balanced,0.99,0.7,0.75,1.0,0.0009516605822443486,0.9999992780927911,1.0,0.6582456140350877,0.0,nan,nan,False,False,False,False,0.012631578947368327
46,past_temporal_only,logreg_balanced,0.99,0.7,0.75,1.25,0.0009516605822443486,0.9999992780927911,1.0,0.6582456140350877,0.0,nan,nan,False,False,False,False,0.012631578947368327
46,past_temporal_only,logreg_balanced,0.99,0.9,0.75,1.0,0.0009516605822443486,0.9999992780927911,1.0,0.6582456140350877,0.0,nan,nan,False,False,False,False,0.012631578947368327
46,past_temporal_only,logreg_balanced,0.99,0.9,0.75,1.25,0.0009516605822443486,0.9999992780927911,1.0,0.6582456140350877,0.0,nan,nan,False,False,False,False,0.012631578947368327
46,past_temporal_only,logreg_balanced,0.995,0.5,0.75,1.0,0.0009574560248759701,0.9999992780927911,0.96875,0.6575438596491228,0.0,nan,nan,False,False,False,False,-0.017565789473684146
46,past_temporal_only,logreg_balanced,0.995,0.5,0.75,1.25,0.0009574560248759701,0.9999992780927911,0.96875,0.6575438596491228,0.0,nan,nan,False,False,False,False,-0.017565789473684146
46,past_temporal_only,logreg_balanced,0.995,0.7,0.75,1.0,0.0009574560248759701,0.9999992780927911,1.0,0.6582456140350877,0.0,nan,nan,False,False,False,False,0.012631578947368327
46,past_temporal_only,logreg_balanced,0.995,0.7,0.75,1.25,0.0009574560248759701,0.9999992780927911,1.0,0.6582456140350877,0.0,nan,nan,False,False,False,False,0.012631578947368327
46,past_temporal_only,logreg_balanced,0.995,0.9,0.75,1.0,0.0009574560248759701,0.9999992780927911,1.0,0.6582456140350877,0.0,nan,nan,False,False,False,False,0.012631578947368327
46,past_temporal_only,logreg_balanced,0.995,0.9,0.75,1.25,0.0009574560248759701,0.9999992780927911,1.0,0.6582456140350877,0.0,nan,nan,False,False,False,False,0.012631578947368327
46,past_temporal_only,histgb_shallow,0.99,0.5,0.75,1.0,0.0032747971592891182,0.985806665519558,0.96875,0.0,0.0,nan,nan,True,True,False,False,0.96875
46,past_temporal_only,histgb_shallow,0.99,0.5,0.75,1.25,0.0032747971592891182,0.985806665519558,0.96875,0.0,0.0,nan,nan,True,True,False,False,0.96875
46,past_temporal_only,histgb_shallow,0.99,0.7,0.75,1.0,0.0032747971592891182,0.985806665519558,0.96875,0.0,0.0,nan,nan,True,True,False,False,0.96875
46,past_temporal_only,histgb_shallow,0.99,0.7,0.75,1.25,0.0032747971592891182,0.985806665519558,0.96875,0.0,0.0,nan,nan,True,True,False,False,0.96875
46,past_temporal_only,histgb_shallow,0.99,0.9,0.75,1.0,0.0032747971592891182,0.985806665519558,1.0,0.0013333333333333333,0.0,nan,nan,True,True,False,False,0.998
46,past_temporal_only,histgb_shallow,0.99,0.9,0.75,1.25,0.0032747971592891182,0.985806665519558,1.0,0.0013333333333333333,0.0,nan,nan,True,True,False,False,0.998
46,past_temporal_only,histgb_shallow,0.995,0.5,0.75,1.0,0.0032747971592891182,0.985806665519558,0.96875,0.0,0.0,nan,nan,True,True,False,False,0.96875
46,past_temporal_only,histgb_shallow,0.995,0.5,0.75,1.25,0.0032747971592891182,0.985806665519558,0.96875,0.0,0.0,nan,nan,True,True,False,False,0.96875
46,past_temporal_only,histgb_shallow,0.995,0.7,0.75,1.0,0.0032747971592891182,0.985806665519558,0.96875,0.0,0.0,nan,nan,True,True,False,False,0.96875
46,past_temporal_only,histgb_shallow,0.995,0.7,0.75,1.25,0.0032747971592891182,0.985806665519558,0.96875,0.0,0.0,nan,nan,True,True,False,False,0.96875
46,past_temporal_only,histgb_shallow,0.995,0.9,0.75,1.0,0.0032747971592891182,0.985806665519558,1.0,0.0013333333333333333,0.0,nan,nan,True,True,False,False,0.998
46,past_temporal_only,histgb_shallow,0.995,0.9,0.75,1.25,0.0032747971592891182,0.985806665519558,1.0,0.0013333333333333333,0.0,nan,nan,True,True,False,False,0.998
46,current_plus_temporal,logreg_balanced,0.99,0.5,0.75,1.0,0.001241468587159523,0.9999999706206292,1.0,0.6575438596491228,0.0,nan,nan,False,False,False,False,0.013684210526315854
46,current_plus_temporal,logreg_balanced,0.99,0.5,0.75,1.25,0.001241468587159523,0.9999999706206292,1.0,0.6575438596491228,0.0,nan,nan,False,False,False,False,0.013684210526315854
46,current_plus_temporal,logreg_balanced,0.99,0.7,0.75,1.0,0.001241468587159523,0.9999999706206292,1.0,0.6582456140350877,0.0,nan,nan,False,False,False,False,0.012631578947368327
46,current_plus_temporal,logreg_balanced,0.99,0.7,0.75,1.25,0.001241468587159523,0.9999999706206292,1.0,0.6582456140350877,0.0,nan,nan,False,False,False,False,0.012631578947368327
46,current_plus_temporal,logreg_balanced,0.99,0.9,0.75,1.0,0.001241468587159523,0.9999999706206292,1.0,0.6589473684210526,0.0,nan,nan,False,False,False,False,0.011578947368421133
46,current_plus_temporal,logreg_balanced,0.99,0.9,0.75,1.25,0.001241468587159523,0.9999999706206292,1.0,0.6589473684210526,0.0,nan,nan,False,False,False,False,0.011578947368421133
46,current_plus_temporal,logreg_balanced,0.995,0.5,0.75,1.0,0.0013794526008079496,0.9999999706206292,1.0,0.6575438596491228,0.0,nan,nan,False,False,False,False,0.013684210526315854
46,current_plus_temporal,logreg_balanced,0.995,0.5,0.75,1.25,0.0013794526008079496,0.9999999706206292,1.0,0.6575438596491228,0.0,nan,nan,False,False,False,False,0.013684210526315854
46,current_plus_temporal,logreg_balanced,0.995,0.7,0.75,1.0,0.0013794526008079496,0.9999999706206292,1.0,0.6582456140350877,0.0,nan,nan,False,False,False,False,0.012631578947368327
46,current_plus_temporal,logreg_balanced,0.995,0.7,0.75,1.25,0.0013794526008079496,0.9999999706206292,1.0,0.6582456140350877,0.0,nan,nan,False,False,False,False,0.012631578947368327
46,current_plus_temporal,logreg_balanced,0.995,0.9,0.75,1.0,0.0013794526008079496,0.9999999706206292,1.0,0.6589473684210526,0.0,nan,nan,False,False,False,False,0.011578947368421133
46,current_plus_temporal,logreg_balanced,0.995,0.9,0.75,1.25,0.0013794526008079496,0.9999999706206292,1.0,0.6589473684210526,0.0,nan,nan,False,False,False,False,0.011578947368421133
46,current_plus_temporal,histgb_shallow,0.99,0.5,0.75,1.0,0.005302723953182572,0.9858060841132114,0.96875,0.0,0.0,nan,nan,True,True,False,False,0.96875
46,current_plus_temporal,histgb_shallow,0.99,0.5,0.75,1.25,0.005302723953182572,0.9858060841132114,0.96875,0.0,0.0,nan,nan,True,True,False,False,0.96875
46,current_plus_temporal,histgb_shallow,0.99,0.7,0.75,1.0,0.005302723953182572,0.9858060841132114,1.0,0.0,0.0,nan,nan,True,True,False,False,1.0
46,current_plus_temporal,histgb_shallow,0.99,0.7,0.75,1.25,0.005302723953182572,0.9858060841132114,1.0,0.0,0.0,nan,nan,True,True,False,False,1.0
46,current_plus_temporal,histgb_shallow,0.99,0.9,0.75,1.0,0.005302723953182572,0.9858060841132114,1.0,0.0,0.0,nan,nan,True,True,False,False,1.0
46,current_plus_temporal,histgb_shallow,0.99,0.9,0.75,1.25,0.005302723953182572,0.9858060841132114,1.0,0.0,0.0,nan,nan,True,True,False,False,1.0
46,current_plus_temporal,histgb_shallow,0.995,0.5,0.75,1.0,0.005302723953182572,0.9858060841132114,0.96875,0.0,0.0,nan,nan,True,True,False,False,0.96875
46,current_plus_temporal,histgb_shallow,0.995,0.5,0.75,1.25,0.005302723953182572,0.9858060841132114,0.96875,0.0,0.0,nan,nan,True,True,False,False,0.96875
46,current_plus_temporal,histgb_shallow,0.995,0.7,0.75,1.0,0.005302723953182572,0.9858060841132114,1.0,0.0,0.0,nan,nan,True,True,False,False,1.0
46,current_plus_temporal,histgb_shallow,0.995,0.7,0.75,1.25,0.005302723953182572,0.9858060841132114,1.0,0.0,0.0,nan,nan,True,True,False,False,1.0
46,current_plus_temporal,histgb_shallow,0.995,0.9,0.75,1.0,0.005302723953182572,0.9858060841132114,1.0,0.0,0.0,nan,nan,True,True,False,False,1.0
46,current_plus_temporal,histgb_shallow,0.995,0.9,0.75,1.25,0.005302723953182572,0.9858060841132114,1.0,0.0,0.0,nan,nan,True,True,False,False,1.0
