dataset,holdout,split_protocol,method,method_version,representation,adapter,support_method,positive_budget,seed,seed_group,ood_target,ood_target_label,roc_auc,pr_auc,attack_high_detection,final_ood_high_alarm,feasible_final_1pct,threshold,attack_eval_size,final_ood_eval_size,support_size,support_pool_size,feature_dim,selected_feature_count,train_time,inference_time,parameter_count,support_provenance_clean,threshold_provenance_clean,result_source
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,47,heldout_47_51,0.015,1.5pct,0.9806204028021016,0.9612652574285201,0.7641564506713369,0.0139,False,-1.071366076589143,3426,10000,32,2568,32,32,0.2075181000000157,0.012019400000099267,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,47,heldout_47_51,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,2568,32,32,0.2075181000000157,0.012019400000099267,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.005,0.5pct,0.705273963806188,0.7560938824515404,0.6771745475773496,0.0014,True,-2.6591118507806715,3426,10000,32,2568,100,0,0.8486494000007951,0.02286610000010114,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.008,0.8pct,0.705273963806188,0.7560938824515404,0.6780502043199066,0.0016,True,-3.01799458396583,3426,10000,32,2568,100,0,0.8486494000007951,0.02286610000010114,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.01,1.0pct,0.705273963806188,0.7560938824515404,0.6798015178050204,0.0018,True,-3.2033476938112866,3426,10000,32,2568,100,0,0.8486494000007951,0.02286610000010114,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.012,1.2pct,0.705273963806188,0.7560938824515404,0.6806771745475774,0.0018,True,-3.34480338292018,3426,10000,32,2568,100,0,0.8486494000007951,0.02286610000010114,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.015,1.5pct,0.705273963806188,0.7560938824515404,0.6809690601284296,0.0019,True,-3.4369717597355867,3426,10000,32,2568,100,0,0.8486494000007951,0.02286610000010114,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.02,2.0pct,0.705273963806188,0.7560938824515404,0.6827203736135435,0.0028,True,-3.644449702795814,3426,10000,32,2568,100,0,0.8486494000007951,0.02286610000010114,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.005,0.5pct,0.9806204028021016,0.9612652574285201,0.7098657326328079,0.0035,True,0.1953391988737625,3426,10000,32,2568,32,32,0.17107790000045497,0.008281499999611697,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.008,0.8pct,0.9806204028021016,0.9612652574285201,0.7218330414477525,0.008,True,-0.22410922283595572,3426,10000,32,2568,32,32,0.17107790000045497,0.008281499999611697,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,2568,32,32,0.17107790000045497,0.008281499999611697,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.012,1.2pct,0.9806204028021016,0.9612652574285201,0.7358435493286631,0.0103,False,-0.6067427317924122,3426,10000,32,2568,32,32,0.17107790000045497,0.008281499999611697,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.015,1.5pct,0.9806204028021016,0.9612652574285201,0.7641564506713369,0.0139,False,-1.071366076589143,3426,10000,32,2568,32,32,0.17107790000045497,0.008281499999611697,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,2568,32,32,0.17107790000045497,0.008281499999611697,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.005,0.5pct,0.705273963806188,0.7560938824515404,0.6771745475773496,0.0014,True,-2.6591118507806715,3426,10000,32,2568,100,0,0.85962919999929,0.022087199999987206,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.008,0.8pct,0.705273963806188,0.7560938824515404,0.6780502043199066,0.0016,True,-3.01799458396583,3426,10000,32,2568,100,0,0.85962919999929,0.022087199999987206,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.01,1.0pct,0.705273963806188,0.7560938824515404,0.6798015178050204,0.0018,True,-3.2033476938112866,3426,10000,32,2568,100,0,0.85962919999929,0.022087199999987206,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.012,1.2pct,0.705273963806188,0.7560938824515404,0.6806771745475774,0.0018,True,-3.34480338292018,3426,10000,32,2568,100,0,0.85962919999929,0.022087199999987206,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.015,1.5pct,0.705273963806188,0.7560938824515404,0.6809690601284296,0.0019,True,-3.4369717597355867,3426,10000,32,2568,100,0,0.85962919999929,0.022087199999987206,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.02,2.0pct,0.705273963806188,0.7560938824515404,0.6827203736135435,0.0028,True,-3.644449702795814,3426,10000,32,2568,100,0,0.85962919999929,0.022087199999987206,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.005,0.5pct,0.9806204028021016,0.9612652574285201,0.7098657326328079,0.0035,True,0.1953391988737625,3426,10000,32,2568,32,32,0.1960667999992438,0.008024599999771453,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.008,0.8pct,0.9806204028021016,0.9612652574285201,0.7218330414477525,0.008,True,-0.22410922283595572,3426,10000,32,2568,32,32,0.1960667999992438,0.008024599999771453,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,2568,32,32,0.1960667999992438,0.008024599999771453,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.012,1.2pct,0.9806204028021016,0.9612652574285201,0.7358435493286631,0.0103,False,-0.6067427317924122,3426,10000,32,2568,32,32,0.1960667999992438,0.008024599999771453,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.015,1.5pct,0.9806204028021016,0.9612652574285201,0.7641564506713369,0.0139,False,-1.071366076589143,3426,10000,32,2568,32,32,0.1960667999992438,0.008024599999771453,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,2568,32,32,0.1960667999992438,0.008024599999771453,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.005,0.5pct,0.705273963806188,0.7560938824515404,0.6771745475773496,0.0014,True,-2.6591118507806715,3426,10000,32,2568,100,0,0.8646197000007305,0.021628100000270933,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.008,0.8pct,0.705273963806188,0.7560938824515404,0.6780502043199066,0.0016,True,-3.01799458396583,3426,10000,32,2568,100,0,0.8646197000007305,0.021628100000270933,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.01,1.0pct,0.705273963806188,0.7560938824515404,0.6798015178050204,0.0018,True,-3.2033476938112866,3426,10000,32,2568,100,0,0.8646197000007305,0.021628100000270933,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.012,1.2pct,0.705273963806188,0.7560938824515404,0.6806771745475774,0.0018,True,-3.34480338292018,3426,10000,32,2568,100,0,0.8646197000007305,0.021628100000270933,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.015,1.5pct,0.705273963806188,0.7560938824515404,0.6809690601284296,0.0019,True,-3.4369717597355867,3426,10000,32,2568,100,0,0.8646197000007305,0.021628100000270933,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.02,2.0pct,0.705273963806188,0.7560938824515404,0.6827203736135435,0.0028,True,-3.644449702795814,3426,10000,32,2568,100,0,0.8646197000007305,0.021628100000270933,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.005,0.5pct,0.9806204028021016,0.9612652574285201,0.7098657326328079,0.0035,True,0.1953391988737625,3426,10000,32,2568,32,32,0.18634519999977783,0.007567499999822758,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.008,0.8pct,0.9806204028021016,0.9612652574285201,0.7218330414477525,0.008,True,-0.22410922283595572,3426,10000,32,2568,32,32,0.18634519999977783,0.007567499999822758,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,2568,32,32,0.18634519999977783,0.007567499999822758,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.012,1.2pct,0.9806204028021016,0.9612652574285201,0.7358435493286631,0.0103,False,-0.6067427317924122,3426,10000,32,2568,32,32,0.18634519999977783,0.007567499999822758,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.015,1.5pct,0.9806204028021016,0.9612652574285201,0.7641564506713369,0.0139,False,-1.071366076589143,3426,10000,32,2568,32,32,0.18634519999977783,0.007567499999822758,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,2568,32,32,0.18634519999977783,0.007567499999822758,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.005,0.5pct,0.705273963806188,0.7560938824515404,0.6771745475773496,0.0014,True,-2.6591118507806715,3426,10000,32,2568,100,0,0.8245281999998042,0.021069700000225566,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.008,0.8pct,0.705273963806188,0.7560938824515404,0.6780502043199066,0.0016,True,-3.01799458396583,3426,10000,32,2568,100,0,0.8245281999998042,0.021069700000225566,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.01,1.0pct,0.705273963806188,0.7560938824515404,0.6798015178050204,0.0018,True,-3.2033476938112866,3426,10000,32,2568,100,0,0.8245281999998042,0.021069700000225566,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.012,1.2pct,0.705273963806188,0.7560938824515404,0.6806771745475774,0.0018,True,-3.34480338292018,3426,10000,32,2568,100,0,0.8245281999998042,0.021069700000225566,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.015,1.5pct,0.705273963806188,0.7560938824515404,0.6809690601284296,0.0019,True,-3.4369717597355867,3426,10000,32,2568,100,0,0.8245281999998042,0.021069700000225566,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.02,2.0pct,0.705273963806188,0.7560938824515404,0.6827203736135435,0.0028,True,-3.644449702795814,3426,10000,32,2568,100,0,0.8245281999998042,0.021069700000225566,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.005,0.5pct,0.9806204028021016,0.9612652574285201,0.7098657326328079,0.0035,True,0.1953391988737625,3426,10000,32,2568,32,32,0.2474609999999302,0.0066014000003633555,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.008,0.8pct,0.9806204028021016,0.9612652574285201,0.7218330414477525,0.008,True,-0.22410922283595572,3426,10000,32,2568,32,32,0.2474609999999302,0.0066014000003633555,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,2568,32,32,0.2474609999999302,0.0066014000003633555,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.012,1.2pct,0.9806204028021016,0.9612652574285201,0.7358435493286631,0.0103,False,-0.6067427317924122,3426,10000,32,2568,32,32,0.2474609999999302,0.0066014000003633555,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.015,1.5pct,0.9806204028021016,0.9612652574285201,0.7641564506713369,0.0139,False,-1.071366076589143,3426,10000,32,2568,32,32,0.2474609999999302,0.0066014000003633555,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,2568,32,32,0.2474609999999302,0.0066014000003633555,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.005,0.5pct,0.39120140949554894,0.4045698979159527,0.32047477744807124,0.001,True,-2.581646605551015,1348,10000,32,5523,100,0,0.8072770999997374,0.026998199999979988,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.008,0.8pct,0.39120140949554894,0.4045698979159527,0.3249258160237389,0.001,True,-2.8906883451807137,1348,10000,32,5523,100,0,0.8072770999997374,0.026998199999979988,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.01,1.0pct,0.39120140949554894,0.4045698979159527,0.3264094955489614,0.0011,True,-3.126371385544741,1348,10000,32,5523,100,0,0.8072770999997374,0.026998199999979988,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.012,1.2pct,0.39120140949554894,0.4045698979159527,0.327893175074184,0.0012,True,-3.2619715072620465,1348,10000,32,5523,100,0,0.8072770999997374,0.026998199999979988,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.015,1.5pct,0.39120140949554894,0.4045698979159527,0.33160237388724034,0.0014,True,-3.4184915921835453,1348,10000,32,5523,100,0,0.8072770999997374,0.026998199999979988,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.02,2.0pct,0.39120140949554894,0.4045698979159527,0.3353115727002967,0.0016,True,-3.5529003738716143,1348,10000,32,5523,100,0,0.8072770999997374,0.026998199999979988,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.005,0.5pct,0.9406764094955489,0.8874848250315692,0.7974777448071216,0.0051,True,-1.4566658383604079,1348,10000,32,5523,32,32,0.18517590000010387,0.006155399999443034,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.008,0.8pct,0.9406764094955489,0.8874848250315692,0.8078635014836796,0.0061,True,-1.8428993629358474,1348,10000,32,5523,32,32,0.18517590000010387,0.006155399999443034,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,5523,32,32,0.18517590000010387,0.006155399999443034,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.012,1.2pct,0.9406764094955489,0.8874848250315692,0.8123145400593472,0.0073,True,-2.126415783477891,1348,10000,32,5523,32,32,0.18517590000010387,0.006155399999443034,33,True,True,issue19b_same_protocol_backtest
