source_path,file_type,contains_timestamp,contains_packet_order,contains_bin_id,contains_row_id,contains_split_label,contains_support_id,contains_eval_id,contains_attack_family,contains_capture_id,usable_for_temporal_split,usable_for_leakage_audit,notes
runs/frontend_f2_crosscapture_source_smoke_2026-04-13/frontend_f2_source_metadata.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/frontend_f2_crosscapture_stage1_2026-04-13/frontend_f2_source_metadata.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/frontend_f2_extract_attack_34_1_2026-04-13/extract_metadata.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/frontend_f2_extract_id_7_6_2026-04-13/extract_metadata.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/frontend_f2_extract_ood_4_1_2026-04-13/extract_metadata.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/frontend_f2_structured_tokenizer_v1_smoke_2026-04-13/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/frontend_f2_structured_tokenizer_v1_smoke_2026-04-13/frontend_f2_manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/generic_latex_dryrun_2026-05-08/manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue01_chinese_hotfix_citation_spacing_2026-05-08/manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue01_chinese_naturalization_second_pass_2026-05-08/final2_repair_manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue01_chinese_naturalization_second_pass_2026-05-08/final_repair_manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue01_chinese_naturalization_second_pass_2026-05-08/manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue01_chinese_naturalization_second_pass_2026-05-08/repair_manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue02_original_da_normal_attack_sanity_run_2026-05-08/combined_sanity_comparison.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue02_original_da_normal_attack_sanity_run_2026-05-08/config.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue02_original_da_normal_attack_sanity_run_2026-05-08/manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue02_original_da_normal_attack_sanity_run_2026-05-08/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue02_original_da_normal_attack_sanity_run_2026-05-08/split_counts.csv,csv,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue02_original_da_normal_attack_sanity_run_2026-05-08/split_manifest.csv,csv,no,no,no,yes,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue02_original_da_normal_attack_sanity_run_2026-05-08/support_id_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue02_original_da_normal_attack_sanity_run_2026-05-08/threshold_metrics.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue02_original_da_normal_attack_sanity_run_2026-05-08/threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue03_original_da_normal_attack_sanity_inventory_2026-05-08/asset_inventory.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue03_original_da_normal_attack_sanity_inventory_2026-05-08/missing_asset_report.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue03_original_da_normal_attack_sanity_inventory_2026-05-08/proposed_sanity_protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue06b_transformer_normal_attack_sanity_run_2026-05-08/config.json,json,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue06b_transformer_normal_attack_sanity_run_2026-05-08/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue06b_transformer_normal_attack_sanity_run_2026-05-08/same_subset_manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue06b_transformer_normal_attack_sanity_run_2026-05-08/same_subset_threshold_metrics.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue06b_transformer_normal_attack_sanity_run_2026-05-08/split_reuse_report.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue06b_transformer_normal_attack_sanity_run_2026-05-08/subset_manifest.csv,csv,no,no,no,yes,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue06b_transformer_normal_attack_sanity_run_2026-05-08/threshold_metrics.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue06b_transformer_normal_attack_sanity_run_2026-05-08/transformer_vs_da_same_split_comparison.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07_preflight_score_alignment_2026-05-14/asset_inventory.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07a_da_assisted_adapter_lowood_repair_2026-05-14/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07a_da_assisted_adapter_lowood_repair_2026-05-14/da_support_score_diagnostic.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07a_da_assisted_adapter_lowood_repair_2026-05-14/manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07a_da_assisted_adapter_lowood_repair_2026-05-14/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue07a_da_assisted_adapter_lowood_repair_2026-05-14/support_id_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07a_da_assisted_adapter_lowood_repair_2026-05-14/threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07b_transformer_assisted_adapter_lowood_repair_2026-05-14/manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07b_transformer_assisted_adapter_lowood_repair_2026-05-14/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue07b_transformer_assisted_adapter_lowood_repair_2026-05-14/support_id_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07b_transformer_assisted_adapter_lowood_repair_2026-05-14/threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07b_transformer_assisted_adapter_lowood_repair_2026-05-14_rerun_with_recovered_scores/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07b_transformer_assisted_adapter_lowood_repair_2026-05-14_rerun_with_recovered_scores/manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07b_transformer_assisted_adapter_lowood_repair_2026-05-14_rerun_with_recovered_scores/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue07b_transformer_assisted_adapter_lowood_repair_2026-05-14_rerun_with_recovered_scores/support_id_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07b_transformer_assisted_adapter_lowood_repair_2026-05-14_rerun_with_recovered_scores/threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07b_transformer_full_id_score_recovery_2026-05-14/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue07b_transformer_full_id_score_recovery_2026-05-14/manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue08_research_grounding_for_guarded_fewshot_adapter_2026-05-14/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue08_research_grounding_for_guarded_fewshot_adapter_2026-05-14/representation_asset_inventory.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue08_transformer_representation_adapter_feasibility_inventory_2026-05-14/asset_inventory.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue08_transformer_representation_adapter_feasibility_inventory_2026-05-14/asset_inventory_meta.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue08_transformer_representation_adapter_feasibility_inventory_2026-05-14/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue08_transformer_representation_adapter_feasibility_inventory_2026-05-14/protocol_compatibility_matrix.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue09_source_rich_representation_probe_2026-05-14/config.json,json,no,no,no,no,no,no,yes,no,no,no,yes,metadata fields detected
runs/issue09_source_rich_representation_probe_2026-05-14/manifest.json,json,no,no,no,no,no,no,yes,no,no,no,yes,metadata fields detected
runs/issue09_source_rich_representation_probe_2026-05-14/protocol.md,md,no,no,no,no,yes,no,yes,no,no,no,yes,metadata fields detected
runs/issue09_source_rich_representation_probe_2026-05-14/source_rich_asset_report.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue09_source_rich_representation_probe_2026-05-14/source_rich_asset_report.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue09_source_rich_representation_probe_2026-05-14/support_id_provenance.csv,csv,no,no,no,yes,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue09_source_rich_representation_probe_2026-05-14/threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue10_minimal_ood_guarded_lr_source_rich_2026-05-14/asset_alignment_report.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue10_minimal_ood_guarded_lr_source_rich_2026-05-14/config.json,json,no,no,no,no,no,no,yes,no,no,no,yes,metadata fields detected
runs/issue10_minimal_ood_guarded_lr_source_rich_2026-05-14/manifest.json,json,no,no,no,no,no,no,yes,no,no,no,yes,metadata fields detected
runs/issue10_minimal_ood_guarded_lr_source_rich_2026-05-14/protocol.md,md,no,no,no,no,yes,no,yes,no,no,no,yes,metadata fields detected
runs/issue10_minimal_ood_guarded_lr_source_rich_2026-05-14/support_id_provenance.csv,csv,no,no,no,yes,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue10_minimal_ood_guarded_lr_source_rich_2026-05-14/threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue11_fixed_config_ood_guard_lr_ablation_2026-05-14/asset_reuse_report.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue11_fixed_config_ood_guard_lr_ablation_2026-05-14/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue11_fixed_config_ood_guard_lr_ablation_2026-05-14/manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue11_fixed_config_ood_guard_lr_ablation_2026-05-14/preregistered_config.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue11_fixed_config_ood_guard_lr_ablation_2026-05-14/protocol.md,md,no,no,no,no,yes,no,yes,no,no,no,yes,metadata fields detected
runs/issue11_fixed_config_ood_guard_lr_ablation_2026-05-14/run_issue11_fixed_config_ablation.py,py,no,no,no,yes,yes,yes,yes,no,no,no,partial,code-level evidence only
runs/issue11_fixed_config_ood_guard_lr_ablation_2026-05-14/scaler_provenance.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue11_fixed_config_ood_guard_lr_ablation_2026-05-14/support_id_provenance.csv,csv,no,no,no,yes,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue11_fixed_config_ood_guard_lr_ablation_2026-05-14/threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue12_base_detector_representation_recovery_and_guarded_probe_2026-05-15/asset_shape_check.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue12_base_detector_representation_recovery_and_guarded_probe_2026-05-15/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue12_base_detector_representation_recovery_and_guarded_probe_2026-05-15/manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue12_base_detector_representation_recovery_and_guarded_probe_2026-05-15/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue12_base_detector_representation_recovery_and_guarded_probe_2026-05-15/support_id_provenance.csv,csv,no,no,no,yes,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue12_base_detector_representation_recovery_and_guarded_probe_2026-05-15/threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue12_base_detector_representation_recovery_and_guarded_probe_2026-05-15/transformer_hidden_asset_report.md,md,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue13_deployment_timeline_activation_evidence_pack_2026-05-15/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue13_deployment_timeline_activation_evidence_pack_2026-05-15/run_metadata.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue14_arbitration_matrix_experiment_2026-05-15/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue14_arbitration_matrix_experiment_2026-05-15/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue14_arbitration_matrix_experiment_2026-05-15/run_metadata.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue14b_gda_minimal_score_recovery_for_arbitration_2026-05-15/base_score_asset_check.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue14b_gda_minimal_score_recovery_for_arbitration_2026-05-15/base_threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue14b_gda_minimal_score_recovery_for_arbitration_2026-05-15/gda_minimal_row_level_scores.csv,csv,no,no,no,yes,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue14b_gda_minimal_score_recovery_for_arbitration_2026-05-15/gda_threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue14b_gda_minimal_score_recovery_for_arbitration_2026-05-15/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue14b_gda_minimal_score_recovery_for_arbitration_2026-05-15/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue14b_gda_minimal_score_recovery_for_arbitration_2026-05-15/run_metadata.json,json,no,no,no,no,no,no,yes,no,no,no,yes,metadata fields detected
runs/issue14b_gda_minimal_score_recovery_for_arbitration_2026-05-15/split_counts.csv,csv,no,no,no,no,no,no,yes,no,no,no,yes,metadata fields detected
runs/issue14b_gda_minimal_score_recovery_for_arbitration_2026-05-15/support_id_provenance.csv,csv,no,no,no,yes,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue15_review_budget_constrained_arbitration_2026-05-15/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue15_review_budget_constrained_arbitration_2026-05-15/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue15_review_budget_constrained_arbitration_2026-05-15/run_metadata.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue16_harder_holdout_second_environment_feasibility_2026-05-15/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue16_harder_holdout_second_environment_feasibility_2026-05-15/minimal_harder_holdout_protocol.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue16_harder_holdout_second_environment_feasibility_2026-05-15/run_metadata.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue16_harder_holdout_second_environment_feasibility_2026-05-15/second_environment_asset_gap.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue16b_harder_holdout_fixed_guard_validation_2026-05-15/config.json,json,no,no,yes,no,no,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue16b_harder_holdout_fixed_guard_validation_2026-05-15/harder_holdout_asset_report.csv,csv,no,no,yes,no,no,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue16b_harder_holdout_fixed_guard_validation_2026-05-15/harder_holdout_asset_report.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue16b_harder_holdout_fixed_guard_validation_2026-05-15/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue16b_harder_holdout_fixed_guard_validation_2026-05-15/protocol.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue16b_harder_holdout_fixed_guard_validation_2026-05-15/scaler_provenance.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue16b_harder_holdout_fixed_guard_validation_2026-05-15/support_id_provenance.csv,csv,no,no,yes,yes,no,yes,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue16b_harder_holdout_fixed_guard_validation_2026-05-15/threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue16c_harder_holdout_failure_analysis_and_repair_design_2026-05-15/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue16c_harder_holdout_failure_analysis_and_repair_design_2026-05-15/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue16c_harder_holdout_failure_analysis_and_repair_design_2026-05-15/support_similarity_analysis.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue16c_harder_holdout_failure_analysis_and_repair_design_2026-05-15/support_similarity_by_seed.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue16c_harder_holdout_failure_analysis_and_repair_design_2026-05-15/support_similarity_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue16c_harder_holdout_failure_analysis_and_repair_design_2026-05-15/threshold_diagnosis.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue16c_harder_holdout_failure_analysis_and_repair_design_2026-05-15/threshold_diagnosis.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/chrono_late_support_repair_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/config.json,json,no,no,yes,no,no,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/holdout_bin2_method_delta_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/holdout_bin2_support_repair_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/preflight_support_provenance_check.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/protocol.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/random_vs_diverse_support_delta.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/run_issue17_support_diversity_selection.py,py,no,no,yes,yes,yes,yes,no,no,no,no,partial,code-level evidence only
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/scaler_provenance.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/support_coverage_analysis.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/support_coverage_by_seed.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/support_coverage_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/support_id_provenance.csv,csv,no,no,yes,yes,no,yes,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/support_selection_method_report.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue17_support_diversity_selection_harder_holdout_2026-05-15/threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/attack_ood_separation_summary.csv,csv,no,no,no,no,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/claim_boundary.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/config.json,json,no,no,yes,no,no,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/diagnostic_decision.md,md,no,no,yes,no,no,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/doc_update_patch_suggestion.md,md,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/margin_distribution_summary.csv,csv,no,no,no,no,yes,yes,no,no,no,no,yes,metadata fields detected
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/ood_target_sensitivity_by_seed.csv,csv,no,no,no,no,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/ood_target_sensitivity_summary.csv,csv,no,no,no,no,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/preflight_metric_reproduction.csv,csv,no,no,no,no,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/preflight_score_persistence_check.md,md,no,no,no,yes,yes,yes,no,no,no,no,yes,metadata fields detected
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/random_vs_kcenter_margin_delta.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/recommended_next_action.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/representation_failure_diagnosis.md,md,no,no,yes,no,no,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/risk_register.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/row_level_scores.parquet,parquet,no,no,no,yes,yes,yes,no,no,no,no,yes,parquet schema inspected; no full temporal split constructed
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/row_level_scores_manifest.csv,csv,no,no,no,no,yes,yes,no,no,no,no,yes,metadata fields detected
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/run_issue18_row_level_scores.py,py,no,no,yes,yes,yes,yes,yes,no,no,no,partial,code-level evidence only
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/score_distribution_summary.csv,csv,no,no,no,no,yes,yes,no,no,no,no,yes,metadata fields detected
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/summary.md,md,no,no,yes,no,yes,yes,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/threshold_provenance.csv,csv,no,no,no,no,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue18_row_level_score_persistence_and_ood_target_sensitivity_2026-05-15/threshold_tightness_diagnosis.md,md,no,no,yes,no,no,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/chrono_late_lowguard_plus_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/claim_boundary.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/config.json,json,no,no,yes,no,no,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/doc_update_patch_suggestion.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/hard_negative_report.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/holdout_bin2_lowguard_plus_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/interaction_gain_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/margin_ablation_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
