candidate,job_index,weighting,role,role_kind,phase,rows,candidate_hard_alarm_rate,candidate_veto_rate,candidate_review_rate,candidate_high_risk_rate,temporal_attack_score_mean,temporal_ood_risk_mean,source_group,device
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,support_val,attack,select,23,0.8695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.9128822982406174,0.20799238861660285,processed/iotsim-city-power-1.csv,city-power
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,support_val,attack,select,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6665569125582548,0.63203485915774,processed/iotsim-combined-cycle-10.csv,combined-cycle
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,support_val,attack,select,40,0.45,0.15,0.15,0.15,0.5999041611383215,0.5397769702967629,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,ood_stress,benign_ood,fit,149950,0.0005468489496498833,0.0008269423141047016,0.0008269423141047016,0.0008269423141047016,0.0014029028730094366,0.8951963890780699,processed/iotsim-stream-consumer-1.csv,iotsim-stream-consumer-1
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,ood_stress,benign_ood,select,79950,0.0005753595997498437,0.0007254534083802376,0.0007254534083802376,0.0007254534083802376,0.0013299398500414305,0.8951738433718845,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,same_file_query,attack,,57930,0.28197824961160023,0.5295529086828932,0.5295529086828932,0.5295529086828932,0.8113911668089232,0.6726455300701328,processed/iotsim-city-power-1.csv,city-power
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,same_file_query,attack,,2486,0.0,0.01850362027353178,0.01850362027353178,0.01850362027353178,0.018529156395829083,0.8956288273319603,processed/iotsim-combined-cycle-10.csv,combined-cycle
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,same_file_query,attack,,65263,0.2773240580420759,0.5573295741844537,0.5573295741844537,0.5573295741844537,0.8345088144170116,0.6763259805434944,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,future_query,attack,,24109,0.0021983491642125347,0.00510182919241777,0.00510182919241777,0.00510182919241777,0.007328052958805642,0.8938904125930783,processed/iotsim-air-quality-1.csv,air-quality
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,future_query,attack,,101282,0.3118026895203491,0.2040046602555242,0.2040046602555242,0.2040046602555242,0.5157290843367096,0.6490609026777706,processed/iotsim-building-monitor-1.csv,building-monitor
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,future_query,attack,,24105,0.0017008919311346194,0.0031528728479568555,0.0031528728479568555,0.0031528728479568555,0.00488215001799496,0.8942837927712702,processed/iotsim-city-power-1.csv,city-power
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,future_query,attack,,88575,0.3516229184307084,0.22912785774767147,0.22912785774767147,0.22912785774767147,0.5806589551821849,0.6175717862215084,processed/iotsim-combined-cycle-1.csv,combined-cycle
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,future_query,attack,,24154,0.009522232342469156,0.01610499296182827,0.01610499296182827,0.01610499296182827,0.025651274525770228,0.888098818304875,processed/iotsim-combined-cycle-10.csv,combined-cycle
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,future_query,attack,,91812,0.4532631899969503,0.10221975340914041,0.10221975340914041,0.10221975340914041,0.5553963965318072,0.537196498696155,processed/iotsim-domotic-monitor-1.csv,domotic-monitor
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,future_query,attack,,24108,0.015555002488800398,0.3359465737514518,0.3359465737514518,0.3359465737514518,0.35145760613176524,0.8833282128390118,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,sealed_final_ood,benign_ood,,54950,0.0036578707916287536,0.0005641492265696088,0.0005641492265696088,0.0005641492265696088,0.004250537120365151,0.8927362493008583,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,sealed_final_ood,benign_ood,,99950,0.003181590795397699,0.0027713856928464234,0.0027713856928464234,0.0027713856928464234,0.0059811322901154335,0.8931128829033638,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,sealed_final_attack,attack,,110104,0.2833775339678849,0.27929957131439365,0.27929957131439365,0.27929957131439365,0.5625890567799319,0.6715390013219011,processed/iotsim-ip-camera-street-1.csv,ip-camera-street
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,id_calib,benign_id,select,22418,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.8956288273319601,processed/iotsim-cooler-motor-6.csv,iotsim-cooler-motor-6
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,id_calib,benign_id,select,22425,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.8956288273319601,processed/iotsim-cooler-motor-7.csv,iotsim-cooler-motor-7
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,id_calib,benign_id,select,5011,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.8956288273319603,processed/iotsim-cooler-motor-8.csv,iotsim-cooler-motor-8
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,id_calib,benign_id,select,1643,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.8956288273319603,processed/iotsim-cooler-motor-9.csv,iotsim-cooler-motor-9
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.8956288273319603,processed/iotsim-hydraulic-system-12.csv,iotsim-hydraulic-system-12
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.8956288273319603,processed/iotsim-hydraulic-system-13.csv,iotsim-hydraulic-system-13
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.8956288273319603,processed/iotsim-hydraulic-system-14.csv,iotsim-hydraulic-system-14
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.8956288273319603,processed/iotsim-hydraulic-system-15.csv,iotsim-hydraulic-system-15
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2451,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.8956288273319604,processed/iotsim-hydraulic-system-2.csv,iotsim-hydraulic-system-2
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,support_val,attack,select,23,0.8695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.9128822982406174,0.20799238861660285,processed/iotsim-city-power-1.csv,city-power
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,support_val,attack,select,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6665569125582548,0.63203485915774,processed/iotsim-combined-cycle-10.csv,combined-cycle
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,support_val,attack,select,40,0.475,0.125,0.125,0.15,0.5999041611383215,0.5397769702967629,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,ood_stress,benign_ood,fit,149950,0.001300433477825942,7.335778592864288e-05,7.335778592864288e-05,0.0008269423141047016,0.0014029028730094366,0.8951963890780699,processed/iotsim-stream-consumer-1.csv,iotsim-stream-consumer-1
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,ood_stress,benign_ood,select,79950,0.0012132582864290181,8.755472170106316e-05,8.755472170106316e-05,0.0007254534083802376,0.0013299398500414305,0.8951738433718845,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,same_file_query,attack,,57930,0.7277403763162438,0.08379078197824961,0.08379078197824961,0.5295529086828932,0.8113911668089232,0.6726455300701328,processed/iotsim-city-power-1.csv,city-power
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,same_file_query,attack,,2486,0.00040225261464199515,0.018101367658889783,0.018101367658889783,0.01850362027353178,0.018529156395829083,0.8956288273319603,processed/iotsim-combined-cycle-10.csv,combined-cycle
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,same_file_query,attack,,65263,0.787536582749797,0.047117049476732606,0.047117049476732606,0.5573295741844537,0.8345088144170116,0.6763259805434944,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,future_query,attack,,24109,0.0037330457505495873,0.0035671326060807166,0.0035671326060807166,0.00510182919241777,0.007328052958805642,0.8938904125930783,processed/iotsim-air-quality-1.csv,air-quality
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,future_query,attack,,101282,0.369147528682293,0.1466598210935803,0.1466598210935803,0.2040046602555242,0.5157290843367096,0.6490609026777706,processed/iotsim-building-monitor-1.csv,building-monitor
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,future_query,attack,,24105,0.001866832607342875,0.0029869321717486,0.0029869321717486,0.0031528728479568555,0.00488215001799496,0.8942837927712702,processed/iotsim-city-power-1.csv,city-power
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,future_query,attack,,88575,0.4408467400508044,0.1399040361275755,0.1399040361275755,0.22912785774767147,0.5806589551821849,0.6175717862215084,processed/iotsim-combined-cycle-1.csv,combined-cycle
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,future_query,attack,,24154,0.010598658607270018,0.015028566697027408,0.015028566697027408,0.01610499296182827,0.025651274525770228,0.888098818304875,processed/iotsim-combined-cycle-10.csv,combined-cycle
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,future_query,attack,,91812,0.5108482551300484,0.04463468827604235,0.04463468827604235,0.10221975340914041,0.5553963965318072,0.537196498696155,processed/iotsim-domotic-monitor-1.csv,domotic-monitor
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,future_query,attack,,24108,0.1173054587688734,0.2341961174713788,0.2341961174713788,0.3359465737514518,0.35145760613176524,0.8833282128390118,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,sealed_final_ood,benign_ood,,54950,0.004203821656050956,1.8198362147406733e-05,1.8198362147406733e-05,0.0005641492265696088,0.004250537120365151,0.8927362493008583,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,sealed_final_ood,benign_ood,,99950,0.00575287643821911,0.00020010005002501252,0.00020010005002501252,0.0027713856928464234,0.0059811322901154335,0.8931128829033638,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2
V3_hard_ood_attack_preserving_veto,6,strict_frozen_weight4,sealed_final_attack,attack,,110104,0.5168749545883892,0.04580215069388941,0.04580215069388941,0.27929957131439365,0.5625890567799319,0.6715390013219011,processed/iotsim-ip-camera-street-1.csv,ip-camera-street
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,id_calib,benign_id,select,22418,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.9999706016410793,processed/iotsim-cooler-motor-6.csv,iotsim-cooler-motor-6
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,id_calib,benign_id,select,22425,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.9999706016410793,processed/iotsim-cooler-motor-7.csv,iotsim-cooler-motor-7
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,id_calib,benign_id,select,5011,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.9999706016410793,processed/iotsim-cooler-motor-8.csv,iotsim-cooler-motor-8
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,id_calib,benign_id,select,1643,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.9999706016410793,processed/iotsim-cooler-motor-9.csv,iotsim-cooler-motor-9
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.9999706016410793,processed/iotsim-hydraulic-system-12.csv,iotsim-hydraulic-system-12
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.9999706016410793,processed/iotsim-hydraulic-system-13.csv,iotsim-hydraulic-system-13
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.9999706016410793,processed/iotsim-hydraulic-system-14.csv,iotsim-hydraulic-system-14
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.9999706016410793,processed/iotsim-hydraulic-system-15.csv,iotsim-hydraulic-system-15
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2451,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.9999706016410793,processed/iotsim-hydraulic-system-2.csv,iotsim-hydraulic-system-2
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,support_val,attack,select,23,0.8695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.9128822982406174,0.0871177017593826,processed/iotsim-city-power-1.csv,city-power
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,support_val,attack,select,6,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9998206696579218,0.0001793303420781188,processed/iotsim-combined-cycle-10.csv,combined-cycle
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,support_val,attack,select,40,0.7,0.25,0.25,0.5,0.9498311060929719,0.05016889390702815,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,ood_stress,benign_ood,fit,149950,0.675838612870957,0.006882294098032677,0.006882294098032677,0.6821740580193398,0.682607801879854,0.317392198120146,processed/iotsim-stream-consumer-1.csv,iotsim-stream-consumer-1
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,ood_stress,benign_ood,select,79950,0.6705565978736711,0.012933083176985617,0.012933083176985617,0.6829143214509068,0.6833764154963056,0.3166235845036944,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,same_file_query,attack,,57930,0.8576212670464354,0.11591576040048335,0.11591576040048335,0.6915587778353185,0.973363220686726,0.02663677931327386,processed/iotsim-city-power-1.csv,city-power
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,same_file_query,attack,,2486,0.0,0.10176991150442478,0.10176991150442478,0.10176991150442478,0.10177806756191646,0.8982219324380836,processed/iotsim-combined-cycle-10.csv,combined-cycle
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,same_file_query,attack,,65263,0.9414063098539754,0.05059528369826701,0.05059528369826701,0.7146775355101666,0.9918239327071522,0.008176067292847753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,future_query,attack,,24109,0.003774524036666805,0.009457049234725621,0.009457049234725621,0.011033224107179891,0.013258209821212097,0.986741790178788,processed/iotsim-air-quality-1.csv,air-quality
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,future_query,attack,,101282,0.4322189530222547,0.17818565984084042,0.17818565984084042,0.298601923342746,0.6103066022600894,0.38969339773991074,processed/iotsim-building-monitor-1.csv,building-monitor
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,future_query,attack,,24105,0.0019498029454470026,0.0075917859365276915,0.0075917859365276915,0.007840696950840075,0.009568995637442674,0.9904310043625575,processed/iotsim-city-power-1.csv,city-power
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,future_query,attack,,88575,0.46502963590177815,0.18902624894157494,0.18902624894157494,0.30243296641264467,0.6539487629670497,0.3460512370329503,processed/iotsim-combined-cycle-1.csv,combined-cycle
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,future_query,attack,,24154,0.010433054566531423,0.017926637409952803,0.017926637409952803,0.01883745963401507,0.02838317085373802,0.971616829146262,processed/iotsim-combined-cycle-10.csv,combined-cycle
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,future_query,attack,,91812,0.5314991504378512,0.0836383043610857,0.0836383043610857,0.16187426480198666,0.6150384563159818,0.38496154368401825,processed/iotsim-domotic-monitor-1.csv,domotic-monitor
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,future_query,attack,,24108,0.04264144682263149,0.19698855151816824,0.19698855151816824,0.22407499585199933,0.23960937904144644,0.7603906209585536,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,sealed_final_ood,benign_ood,,54950,0.978926296633303,0.018762511373976342,0.018762511373976342,0.9940309372156506,0.9975099600773035,0.002490039922696373,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,sealed_final_ood,benign_ood,,99950,0.9855227613806904,0.010495247623811906,0.010495247623811906,0.9928364182091045,0.9958395098182319,0.004160490181767987,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2
V4_baseline_attack_hard_ood_risk_veto,6,strict_frozen_weight4,sealed_final_attack,attack,,110104,0.6314030371285331,0.06790852285112257,0.06790852285112257,0.4159340260117707,0.6991949919450683,0.3008050080549317,processed/iotsim-ip-camera-street-1.csv,ip-camera-street
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,id_calib,benign_id,select,22418,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.9999706016410793,processed/iotsim-cooler-motor-6.csv,iotsim-cooler-motor-6
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,id_calib,benign_id,select,22425,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.9999706016410793,processed/iotsim-cooler-motor-7.csv,iotsim-cooler-motor-7
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,id_calib,benign_id,select,5011,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.9999706016410793,processed/iotsim-cooler-motor-8.csv,iotsim-cooler-motor-8
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,id_calib,benign_id,select,1643,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.9999706016410793,processed/iotsim-cooler-motor-9.csv,iotsim-cooler-motor-9
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.9999706016410793,processed/iotsim-hydraulic-system-12.csv,iotsim-hydraulic-system-12
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.9999706016410793,processed/iotsim-hydraulic-system-13.csv,iotsim-hydraulic-system-13
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.9999706016410793,processed/iotsim-hydraulic-system-14.csv,iotsim-hydraulic-system-14
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.9999706016410793,processed/iotsim-hydraulic-system-15.csv,iotsim-hydraulic-system-15
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2451,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.9999706016410793,processed/iotsim-hydraulic-system-2.csv,iotsim-hydraulic-system-2
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,support_val,attack,select,23,0.8695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.9128822982406174,0.0871177017593826,processed/iotsim-city-power-1.csv,city-power
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,support_val,attack,select,6,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9998206696579218,0.0001793303420781188,processed/iotsim-combined-cycle-10.csv,combined-cycle
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,support_val,attack,select,40,0.55,0.4,0.4,0.5,0.9498311060929719,0.05016889390702815,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,ood_stress,benign_ood,fit,149950,0.6718972990996999,0.010823607869289762,0.010823607869289762,0.6821740580193398,0.682607801879854,0.317392198120146,processed/iotsim-stream-consumer-1.csv,iotsim-stream-consumer-1
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,ood_stress,benign_ood,select,79950,0.6631519699812383,0.020337711069418386,0.020337711069418386,0.6829143214509068,0.6833764154963056,0.3166235845036944,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,same_file_query,attack,,57930,0.8081132401173831,0.16542378732953564,0.16542378732953564,0.6915587778353185,0.973363220686726,0.02663677931327386,processed/iotsim-city-power-1.csv,city-power
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,same_file_query,attack,,2486,0.0,0.10176991150442478,0.10176991150442478,0.10176991150442478,0.10177806756191646,0.8982219324380836,processed/iotsim-combined-cycle-10.csv,combined-cycle
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,same_file_query,attack,,65263,0.9273707920261097,0.06463080152613272,0.06463080152613272,0.7146775355101666,0.9918239327071522,0.008176067292847753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,future_query,attack,,24109,0.0021983491642125347,0.011033224107179891,0.011033224107179891,0.011033224107179891,0.013258209821212097,0.986741790178788,processed/iotsim-air-quality-1.csv,air-quality
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,future_query,attack,,101282,0.420449833139156,0.1899547797239391,0.1899547797239391,0.298601923342746,0.6103066022600894,0.38969339773991074,processed/iotsim-building-monitor-1.csv,building-monitor
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,future_query,attack,,24105,0.0017008919311346194,0.007840696950840075,0.007840696950840075,0.007840696950840075,0.009568995637442674,0.9904310043625575,processed/iotsim-city-power-1.csv,city-power
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,future_query,attack,,88575,0.43812588202088626,0.21593000282246683,0.21593000282246683,0.30243296641264467,0.6539487629670497,0.3460512370329503,processed/iotsim-combined-cycle-1.csv,combined-cycle
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,future_query,attack,,24154,0.009522232342469156,0.01883745963401507,0.01883745963401507,0.01883745963401507,0.02838317085373802,0.971616829146262,processed/iotsim-combined-cycle-10.csv,combined-cycle
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,future_query,attack,,91812,0.5284058728706487,0.08673158192828824,0.08673158192828824,0.16187426480198666,0.6150384563159818,0.38496154368401825,processed/iotsim-domotic-monitor-1.csv,domotic-monitor
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,future_query,attack,,24108,0.015555002488800398,0.22407499585199933,0.22407499585199933,0.22407499585199933,0.23960937904144644,0.7603906209585536,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,sealed_final_ood,benign_ood,,54950,0.9682256596906278,0.0294631483166515,0.0294631483166515,0.9940309372156506,0.9975099600773035,0.002490039922696373,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,sealed_final_ood,benign_ood,,99950,0.9790295147573786,0.01698849424712356,0.01698849424712356,0.9928364182091045,0.9958395098182319,0.004160490181767987,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2
V5_baseline_attack_strict_hard_ood_veto,6,strict_frozen_weight4,sealed_final_attack,attack,,110104,0.5822040979437623,0.11710746203589334,0.11710746203589334,0.4159340260117707,0.6991949919450683,0.3008050080549317,processed/iotsim-ip-camera-street-1.csv,ip-camera-street
