dataset,holdout,method,method_group,seed_group,ood_target,ood_target_label,n_seeds,roc_auc_mean,pr_auc_mean,attack_high_detection_mean,attack_high_detection_std,attack_high_detection_min,attack_high_detection_max,final_ood_high_alarm_mean,final_ood_high_alarm_max,feasible_rate,threshold_mean,support_size,feature_dim,selected_topk,hard_negative_count,train_time_mean,inference_time_mean,provenance_clean_rate,diagnostic_only
harder_holdout,holdout_bin_2,M3_source_rich_top32_kcenter64_fixed_guard,support_budget,heldout_47_51,0.02,2.0pct,5,0.9290508160237391,0.8916492572661125,0.8308605341246291,0.0,0.8308605341246291,0.8308605341246291,0.0048,0.0048,1.0,-0.6827310346948797,64,32,32,0,0.15559595999948214,0.006030899999313988,1.0,True
harder_holdout,holdout_bin_2,M3_source_rich_top32_kcenter64_fixed_guard,support_budget,main_42_46,0.02,2.0pct,5,0.9290508160237391,0.8916492572661125,0.8308605341246291,0.0,0.8308605341246291,0.8308605341246291,0.0048,0.0048,1.0,-0.6827310346948797,64,32,32,0,0.16115330000175163,0.007122080001863651,1.0,True
harder_holdout,holdout_bin_2,M4_source_rich_top32_kcenter128_fixed_guard,support_budget,heldout_47_51,0.02,2.0pct,5,0.9637350890207713,0.9126209880128183,0.8627596439169138,0.0,0.862759643916914,0.862759643916914,0.0082,0.0082,1.0,0.194635414944133,128,32,32,0,0.17008533999905923,0.007209860000875779,1.0,True
harder_holdout,holdout_bin_2,M4_source_rich_top32_kcenter128_fixed_guard,support_budget,main_42_46,0.02,2.0pct,5,0.9637350890207713,0.9126209880128183,0.8627596439169138,0.0,0.862759643916914,0.862759643916914,0.0082,0.0082,1.0,0.194635414944133,128,32,32,0,0.17220428000146057,0.0072606200032169,1.0,True
harder_holdout,holdout_bin_2,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,heldout_47_51,0.02,2.0pct,5,0.9001278931750744,0.751913278526875,0.6246290801186943,0.0,0.6246290801186943,0.6246290801186943,0.0035000000000000005,0.0035,1.0,1.5025114788968343,32,16,16,0,0.06701712000358384,0.003650920002837665,1.0,True
harder_holdout,holdout_bin_2,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,main_42_46,0.02,2.0pct,5,0.9001278931750744,0.751913278526875,0.6246290801186943,0.0,0.6246290801186943,0.6246290801186943,0.0035000000000000005,0.0035,1.0,1.5025114788968343,32,16,16,0,0.0706181799992919,0.0038024600013159215,1.0,True
harder_holdout,holdout_bin_2,M7_source_rich_top48_kcenter32_fixed_guard,feature_count,heldout_47_51,0.02,2.0pct,5,0.9710079376854599,0.9213053607348345,0.8575667655786351,0.0,0.857566765578635,0.857566765578635,0.0064,0.0064,1.0,-3.4329852033556607,32,48,48,0,0.27800108000228646,0.009865880003781058,1.0,True
harder_holdout,holdout_bin_2,M7_source_rich_top48_kcenter32_fixed_guard,feature_count,main_42_46,0.02,2.0pct,5,0.9710079376854599,0.9213053607348345,0.8575667655786351,0.0,0.857566765578635,0.857566765578635,0.0064,0.0064,1.0,-3.4329852033556607,32,48,48,0,0.2910021799965762,0.010100080000120215,1.0,True
harder_holdout,holdout_bin_2,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,heldout_47_51,0.02,2.0pct,5,0.9959862759643915,0.9865837153127115,0.9770029673590506,0.0,0.9770029673590505,0.9770029673590505,0.0093,0.0093,1.0,-4.185650525609557,32,64,64,0,0.46034973999776413,0.011552600003778935,1.0,True
harder_holdout,holdout_bin_2,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,main_42_46,0.02,2.0pct,5,0.9959862759643915,0.9865837153127115,0.9770029673590506,0.0,0.9770029673590505,0.9770029673590505,0.0093,0.0093,1.0,-4.185650525609557,32,64,64,0,0.47622096000704917,0.01259520000021439,1.0,True
harder_holdout,holdout_bin_2,M9_source_rich_top32_kcenter32_hardneg_w4,low_fpr_adapter_sanity,heldout_47_51,0.02,2.0pct,5,0.943137759643917,0.8902819486138267,0.8197329376854599,0.0,0.81973293768546,0.81973293768546,0.007000000000000001,0.007,1.0,-2.4408251399909258,32,32,32,100,0.16613038000068628,0.0067203600017819555,1.0,True
harder_holdout,holdout_bin_2,M9_source_rich_top32_kcenter32_hardneg_w4,low_fpr_adapter_sanity,main_42_46,0.02,2.0pct,5,0.943137759643917,0.8902819486138267,0.8197329376854599,0.0,0.81973293768546,0.81973293768546,0.007000000000000001,0.007,1.0,-2.4408251399909258,32,32,32,100,0.16624552000139375,0.007248780003283173,1.0,True
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,baseline,heldout_47_51,0.005,0.5pct,5,0.9925373090909092,0.9695076293611751,0.9287272727272727,0.0,0.9287272727272727,0.9287272727272727,0.0028,0.0028,1.0,-2.283850927043697,32,100,0,0,1.0619056399998954,0.01901713999977801,1.0,True
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,baseline,main_42_46,0.005,0.5pct,5,0.9925373090909092,0.9695076293611751,0.9287272727272727,0.0,0.9287272727272727,0.9287272727272727,0.0028,0.0028,1.0,-2.283850927043697,32,100,0,0,1.0286694399954286,0.01837365999817848,1.0,True
primary_lowood,primary_lowood,M4_source_rich_top32_kcenter128_fixed_guard,support_budget,heldout_47_51,0.005,0.5pct,5,0.9960230545454545,0.9838928894386705,0.901818181818182,0.0,0.9018181818181819,0.9018181818181819,0.0023,0.0023,1.0,2.731169235116356,128,32,32,0,0.1524440599983791,0.006442220002645627,1.0,True
primary_lowood,primary_lowood,M4_source_rich_top32_kcenter128_fixed_guard,support_budget,main_42_46,0.005,0.5pct,5,0.9960230545454545,0.9838928894386705,0.901818181818182,0.0,0.9018181818181819,0.9018181818181819,0.0023,0.0023,1.0,2.731169235116356,128,32,32,0,0.1537747800000943,0.005944479999016039,1.0,True
primary_lowood,primary_lowood,M4b_source_rich_top32_random64_fixed_guard,support_budget_random_baseline,heldout_47_51,0.005,0.5pct,5,0.981957090909091,0.9702835017027333,0.9221818181818182,0.020589654788206603,0.8996363636363637,0.9541818181818181,0.00066,0.0021,1.0,0.9649445654878435,64,32,32,0,0.14879347999521997,0.0064088800019817425,1.0,True
primary_lowood,primary_lowood,M4b_source_rich_top32_random64_fixed_guard,support_budget_random_baseline,main_42_46,0.005,0.5pct,5,0.9863382981818182,0.9738849754821628,0.9202909090909092,0.01556941269188549,0.9061818181818182,0.9418181818181818,0.00134,0.0033,1.0,0.2288503026184232,64,32,32,0,0.13984609999752137,0.0064150999998673795,1.0,True
primary_lowood,primary_lowood,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,heldout_47_51,0.005,0.5pct,5,0.9545896,0.942280620872085,0.8698181818181819,0.0,0.8698181818181818,0.8698181818181818,0.0033999999999999994,0.0034,1.0,0.8227135750337575,32,16,16,0,0.06690704000066035,0.0032359799981350077,1.0,True
primary_lowood,primary_lowood,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,main_42_46,0.005,0.5pct,5,0.9545896,0.942280620872085,0.8698181818181819,0.0,0.8698181818181818,0.8698181818181818,0.0033999999999999994,0.0034,1.0,0.8227135750337575,32,16,16,0,0.06993943999987096,0.003344519998063333,1.0,True
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,feature_count,heldout_47_51,0.005,0.5pct,5,0.9882888000000001,0.9743533614536777,0.9454545454545455,0.0,0.9454545454545454,0.9454545454545454,0.0061,0.0061,1.0,-4.1156048315722,32,48,48,0,0.26258052000193854,0.009211640001740306,1.0,True
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,feature_count,main_42_46,0.005,0.5pct,5,0.9882888000000001,0.9743533614536777,0.9454545454545455,0.0,0.9454545454545454,0.9454545454545454,0.0061,0.0061,1.0,-4.1156048315722,32,48,48,0,0.23759061999735423,0.009351959996274672,1.0,True
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,heldout_47_51,0.005,0.5pct,5,0.9825818909090909,0.9706019839871669,0.9476363636363636,0.0,0.9476363636363636,0.9476363636363636,0.0036,0.0036,1.0,-4.2105346205874765,32,64,64,0,0.41414668000361415,0.013145820001955143,1.0,True
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,main_42_46,0.005,0.5pct,5,0.9825818909090909,0.9706019839871669,0.9476363636363636,0.0,0.9476363636363636,0.9476363636363636,0.0036,0.0036,1.0,-4.2105346205874765,32,64,64,0,0.40095344000146727,0.012561039999127388,1.0,True
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,baseline,heldout_47_51,0.008,0.8pct,5,0.9925373090909092,0.9695076293611751,0.9294545454545455,0.0,0.9294545454545454,0.9294545454545454,0.0035000000000000005,0.0035,1.0,-2.5511138191112526,32,100,0,0,1.0619056399998954,0.01901713999977801,1.0,True
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,baseline,main_42_46,0.008,0.8pct,5,0.9925373090909092,0.9695076293611751,0.9294545454545455,0.0,0.9294545454545454,0.9294545454545454,0.0035000000000000005,0.0035,1.0,-2.5511138191112526,32,100,0,0,1.0286694399954286,0.01837365999817848,1.0,True
primary_lowood,primary_lowood,M4_source_rich_top32_kcenter128_fixed_guard,support_budget,heldout_47_51,0.008,0.8pct,5,0.9960230545454545,0.9838928894386705,0.9083636363636364,0.0,0.9083636363636364,0.9083636363636364,0.0025,0.0025,1.0,2.2356464231684967,128,32,32,0,0.1524440599983791,0.006442220002645627,1.0,True
primary_lowood,primary_lowood,M4_source_rich_top32_kcenter128_fixed_guard,support_budget,main_42_46,0.008,0.8pct,5,0.9960230545454545,0.9838928894386705,0.9083636363636364,0.0,0.9083636363636364,0.9083636363636364,0.0025,0.0025,1.0,2.2356464231684967,128,32,32,0,0.1537747800000943,0.005944479999016039,1.0,True
primary_lowood,primary_lowood,M4b_source_rich_top32_random64_fixed_guard,support_budget_random_baseline,heldout_47_51,0.008,0.8pct,5,0.981957090909091,0.9702835017027333,0.9256727272727273,0.018974711313258192,0.9061818181818182,0.9563636363636364,0.00078,0.0026,1.0,0.4618270236220921,64,32,32,0,0.14879347999521997,0.0064088800019817425,1.0,True
primary_lowood,primary_lowood,M4b_source_rich_top32_random64_fixed_guard,support_budget_random_baseline,main_42_46,0.008,0.8pct,5,0.9863382981818182,0.9738849754821628,0.9313454545454546,0.012012115096472846,0.9112727272727272,0.9425454545454546,0.0018800000000000002,0.0045,1.0,-0.6008246801890984,64,32,32,0,0.13984609999752137,0.0064150999998673795,1.0,True
primary_lowood,primary_lowood,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,heldout_47_51,0.008,0.8pct,5,0.9545896,0.942280620872085,0.8741818181818182,0.0,0.8741818181818182,0.8741818181818182,0.0035000000000000005,0.0035,1.0,0.6582405219288783,32,16,16,0,0.06690704000066035,0.0032359799981350077,1.0,True
primary_lowood,primary_lowood,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,main_42_46,0.008,0.8pct,5,0.9545896,0.942280620872085,0.8741818181818182,0.0,0.8741818181818182,0.8741818181818182,0.0035000000000000005,0.0035,1.0,0.6582405219288783,32,16,16,0,0.06993943999987096,0.003344519998063333,1.0,True
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,feature_count,heldout_47_51,0.008,0.8pct,5,0.9882888000000001,0.9743533614536777,0.9461818181818182,0.0,0.9461818181818182,0.9461818181818182,0.0075,0.0075,1.0,-4.3551811513025855,32,48,48,0,0.26258052000193854,0.009211640001740306,1.0,True
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,feature_count,main_42_46,0.008,0.8pct,5,0.9882888000000001,0.9743533614536777,0.9461818181818182,0.0,0.9461818181818182,0.9461818181818182,0.0075,0.0075,1.0,-4.3551811513025855,32,48,48,0,0.23759061999735423,0.009351959996274672,1.0,True
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,heldout_47_51,0.008,0.8pct,5,0.9825818909090909,0.9706019839871669,0.9476363636363636,0.0,0.9476363636363636,0.9476363636363636,0.0037000000000000006,0.0037,1.0,-4.33549208002283,32,64,64,0,0.41414668000361415,0.013145820001955143,1.0,True
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,main_42_46,0.008,0.8pct,5,0.9825818909090909,0.9706019839871669,0.9476363636363636,0.0,0.9476363636363636,0.9476363636363636,0.0037000000000000006,0.0037,1.0,-4.33549208002283,32,64,64,0,0.40095344000146727,0.012561039999127388,1.0,True
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,baseline,heldout_47_51,0.01,1.0pct,5,0.9925373090909092,0.9695076293611751,0.9294545454545455,0.0,0.9294545454545454,0.9294545454545454,0.0036,0.0036,1.0,-2.646479427395543,32,100,0,0,1.0619056399998954,0.01901713999977801,1.0,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,baseline,main_42_46,0.01,1.0pct,5,0.9925373090909092,0.9695076293611751,0.9294545454545455,0.0,0.9294545454545454,0.9294545454545454,0.0036,0.0036,1.0,-2.646479427395543,32,100,0,0,1.0286694399954286,0.01837365999817848,1.0,False
primary_lowood,primary_lowood,M4_source_rich_top32_kcenter128_fixed_guard,support_budget,heldout_47_51,0.01,1.0pct,5,0.9960230545454545,0.9838928894386705,0.9389090909090909,0.0,0.9389090909090909,0.9389090909090909,0.0061,0.0061,1.0,0.5530462766700903,128,32,32,0,0.1524440599983791,0.006442220002645627,1.0,False
primary_lowood,primary_lowood,M4_source_rich_top32_kcenter128_fixed_guard,support_budget,main_42_46,0.01,1.0pct,5,0.9960230545454545,0.9838928894386705,0.9389090909090909,0.0,0.9389090909090909,0.9389090909090909,0.0061,0.0061,1.0,0.5530462766700903,128,32,32,0,0.1537747800000943,0.005944479999016039,1.0,False
primary_lowood,primary_lowood,M4b_source_rich_top32_random64_fixed_guard,support_budget_random_baseline,heldout_47_51,0.01,1.0pct,5,0.981957090909091,0.9702835017027333,0.9293090909090909,0.015887205726153483,0.9170909090909091,0.9563636363636364,0.0009400000000000001,0.0028,1.0,-0.20417629669594484,64,32,32,0,0.14879347999521997,0.0064088800019817425,1.0,False
primary_lowood,primary_lowood,M4b_source_rich_top32_random64_fixed_guard,support_budget_random_baseline,main_42_46,0.01,1.0pct,5,0.9863382981818182,0.9738849754821628,0.9352727272727274,0.011624994445924207,0.9163636363636364,0.9447272727272727,0.00212,0.0047,1.0,-0.9662826811228575,64,32,32,0,0.13984609999752137,0.0064150999998673795,1.0,False
primary_lowood,primary_lowood,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,heldout_47_51,0.01,1.0pct,5,0.9545896,0.942280620872085,0.8770909090909091,0.0,0.8770909090909091,0.8770909090909091,0.0036,0.0036,1.0,0.5732657166769332,32,16,16,0,0.06690704000066035,0.0032359799981350077,1.0,False
primary_lowood,primary_lowood,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,main_42_46,0.01,1.0pct,5,0.9545896,0.942280620872085,0.8770909090909091,0.0,0.8770909090909091,0.8770909090909091,0.0036,0.0036,1.0,0.5732657166769332,32,16,16,0,0.06993943999987096,0.003344519998063333,1.0,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,feature_count,heldout_47_51,0.01,1.0pct,5,0.9882888000000001,0.9743533614536777,0.9461818181818182,0.0,0.9461818181818182,0.9461818181818182,0.0077,0.0077,1.0,-4.410592422953027,32,48,48,0,0.26258052000193854,0.009211640001740306,1.0,False
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,feature_count,main_42_46,0.01,1.0pct,5,0.9882888000000001,0.9743533614536777,0.9461818181818182,0.0,0.9461818181818182,0.9461818181818182,0.0077,0.0077,1.0,-4.410592422953027,32,48,48,0,0.23759061999735423,0.009351959996274672,1.0,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,heldout_47_51,0.01,1.0pct,5,0.9825818909090909,0.9706019839871669,0.9476363636363636,0.0,0.9476363636363636,0.9476363636363636,0.0037000000000000006,0.0037,1.0,-4.41641482616712,32,64,64,0,0.41414668000361415,0.013145820001955143,1.0,False
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,main_42_46,0.01,1.0pct,5,0.9825818909090909,0.9706019839871669,0.9476363636363636,0.0,0.9476363636363636,0.9476363636363636,0.0037000000000000006,0.0037,1.0,-4.41641482616712,32,64,64,0,0.40095344000146727,0.012561039999127388,1.0,False
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,baseline,heldout_47_51,0.012,1.2pct,5,0.9925373090909092,0.9695076293611751,0.9309090909090909,0.0,0.9309090909090909,0.9309090909090909,0.0038,0.0038,1.0,-2.7115290745656973,32,100,0,0,1.0619056399998954,0.01901713999977801,1.0,True
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,baseline,main_42_46,0.012,1.2pct,5,0.9925373090909092,0.9695076293611751,0.9309090909090909,0.0,0.9309090909090909,0.9309090909090909,0.0038,0.0038,1.0,-2.7115290745656973,32,100,0,0,1.0286694399954286,0.01837365999817848,1.0,True
primary_lowood,primary_lowood,M4b_source_rich_top32_random64_fixed_guard,support_budget_random_baseline,heldout_47_51,0.012,1.2pct,5,0.981957090909091,0.9702835017027333,0.9332363636363636,0.01369707696391355,0.9207272727272727,0.9563636363636364,0.00114,0.0032,1.0,-0.8003932767393975,64,32,32,0,0.14879347999521997,0.0064088800019817425,1.0,True
primary_lowood,primary_lowood,M4b_source_rich_top32_random64_fixed_guard,support_budget_random_baseline,main_42_46,0.012,1.2pct,5,0.9863382981818182,0.9738849754821628,0.9377454545454545,0.01214349467039524,0.9170909090909091,0.9476363636363636,0.00266,0.0064,1.0,-1.252026459630563,64,32,32,0,0.13984609999752137,0.0064150999998673795,1.0,True
primary_lowood,primary_lowood,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,heldout_47_51,0.012,1.2pct,5,0.9545896,0.942280620872085,0.8785454545454545,0.0,0.8785454545454545,0.8785454545454545,0.0036,0.0036,1.0,0.457143862720154,32,16,16,0,0.06690704000066035,0.0032359799981350077,1.0,True
primary_lowood,primary_lowood,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,main_42_46,0.012,1.2pct,5,0.9545896,0.942280620872085,0.8785454545454545,0.0,0.8785454545454545,0.8785454545454545,0.0036,0.0036,1.0,0.457143862720154,32,16,16,0,0.06993943999987096,0.003344519998063333,1.0,True
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,feature_count,heldout_47_51,0.012,1.2pct,5,0.9882888000000001,0.9743533614536777,0.9469090909090909,0.0,0.9469090909090909,0.9469090909090909,0.0082,0.0082,1.0,-4.457162854203051,32,48,48,0,0.26258052000193854,0.009211640001740306,1.0,True
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,feature_count,main_42_46,0.012,1.2pct,5,0.9882888000000001,0.9743533614536777,0.9469090909090909,0.0,0.9469090909090909,0.9469090909090909,0.0082,0.0082,1.0,-4.457162854203051,32,48,48,0,0.23759061999735423,0.009351959996274672,1.0,True
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,heldout_47_51,0.012,1.2pct,5,0.9825818909090909,0.9706019839871669,0.9476363636363636,0.0,0.9476363636363636,0.9476363636363636,0.0043,0.0043,1.0,-4.489470516909927,32,64,64,0,0.41414668000361415,0.013145820001955143,1.0,True
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,main_42_46,0.012,1.2pct,5,0.9825818909090909,0.9706019839871669,0.9476363636363636,0.0,0.9476363636363636,0.9476363636363636,0.0043,0.0043,1.0,-4.489470516909927,32,64,64,0,0.40095344000146727,0.012561039999127388,1.0,True
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,baseline,heldout_47_51,0.015,1.5pct,5,0.9925373090909092,0.9695076293611751,0.9323636363636364,0.0,0.9323636363636364,0.9323636363636364,0.0041,0.0041,1.0,-2.9362243777465555,32,100,0,0,1.0619056399998954,0.01901713999977801,1.0,True
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,baseline,main_42_46,0.015,1.5pct,5,0.9925373090909092,0.9695076293611751,0.9323636363636364,0.0,0.9323636363636364,0.9323636363636364,0.0041,0.0041,1.0,-2.9362243777465555,32,100,0,0,1.0286694399954286,0.01837365999817848,1.0,True
primary_lowood,primary_lowood,M4b_source_rich_top32_random64_fixed_guard,support_budget_random_baseline,heldout_47_51,0.015,1.5pct,5,0.981957090909091,0.9702835017027333,0.9365818181818181,0.01237860056977833,0.9229090909090909,0.9563636363636364,0.00228,0.0039,1.0,-1.193152472899142,64,32,32,0,0.14879347999521997,0.0064088800019817425,1.0,True
primary_lowood,primary_lowood,M4b_source_rich_top32_random64_fixed_guard,support_budget_random_baseline,main_42_46,0.015,1.5pct,5,0.9863382981818182,0.9738849754821628,0.942690909090909,0.01388881469218013,0.92,0.9570909090909091,0.00414,0.0082,1.0,-2.0225729128320107,64,32,32,0,0.13984609999752137,0.0064150999998673795,1.0,True
primary_lowood,primary_lowood,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,heldout_47_51,0.015,1.5pct,5,0.9545896,0.942280620872085,0.8800000000000001,0.0,0.88,0.88,0.0037000000000000006,0.0037,1.0,0.2612653654966432,32,16,16,0,0.06690704000066035,0.0032359799981350077,1.0,True
primary_lowood,primary_lowood,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,main_42_46,0.015,1.5pct,5,0.9545896,0.942280620872085,0.8800000000000001,0.0,0.88,0.88,0.0037000000000000006,0.0037,1.0,0.2612653654966432,32,16,16,0,0.06993943999987096,0.003344519998063333,1.0,True
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,feature_count,heldout_47_51,0.015,1.5pct,5,0.9882888000000001,0.9743533614536777,0.9469090909090909,0.0,0.9469090909090909,0.9469090909090909,0.009,0.009,1.0,-4.5394770909284174,32,48,48,0,0.26258052000193854,0.009211640001740306,1.0,True
primary_lowood,primary_lowood,M7_source_rich_top48_kcenter32_fixed_guard,feature_count,main_42_46,0.015,1.5pct,5,0.9882888000000001,0.9743533614536777,0.9469090909090909,0.0,0.9469090909090909,0.9469090909090909,0.009,0.009,1.0,-4.5394770909284174,32,48,48,0,0.23759061999735423,0.009351959996274672,1.0,True
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,heldout_47_51,0.015,1.5pct,5,0.9825818909090909,0.9706019839871669,0.9483636363636364,0.0,0.9483636363636364,0.9483636363636364,0.0044,0.0044,1.0,-4.542583907018168,32,64,64,0,0.41414668000361415,0.013145820001955143,1.0,True
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,main_42_46,0.015,1.5pct,5,0.9825818909090909,0.9706019839871669,0.9483636363636364,0.0,0.9483636363636364,0.9483636363636364,0.0044,0.0044,1.0,-4.542583907018168,32,64,64,0,0.40095344000146727,0.012561039999127388,1.0,True
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,baseline,heldout_47_51,0.02,2.0pct,5,0.9925373090909092,0.9695076293611751,0.9338181818181818,0.0,0.9338181818181818,0.9338181818181818,0.0051,0.0051,1.0,-3.2059518376041694,32,100,0,0,1.0619056399998954,0.01901713999977801,1.0,True
primary_lowood,primary_lowood,M0_V1_original100_kcenter32_fixed_guard,baseline,main_42_46,0.02,2.0pct,5,0.9925373090909092,0.9695076293611751,0.9338181818181818,0.0,0.9338181818181818,0.9338181818181818,0.0051,0.0051,1.0,-3.2059518376041694,32,100,0,0,1.0286694399954286,0.01837365999817848,1.0,True
primary_lowood,primary_lowood,M4b_source_rich_top32_random64_fixed_guard,support_budget_random_baseline,heldout_47_51,0.02,2.0pct,5,0.981957090909091,0.9702835017027333,0.9405090909090909,0.010594244500148453,0.9287272727272727,0.9563636363636364,0.00318,0.0067,1.0,-1.7161515643870064,64,32,32,0,0.14879347999521997,0.0064088800019817425,1.0,True
primary_lowood,primary_lowood,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,heldout_47_51,0.02,2.0pct,5,0.9545896,0.942280620872085,0.8880000000000001,0.0,0.888,0.888,0.0039,0.0039,1.0,-0.1260793574850285,32,16,16,0,0.06690704000066035,0.0032359799981350077,1.0,True
primary_lowood,primary_lowood,M5_source_rich_top16_kcenter32_fixed_guard,feature_count,main_42_46,0.02,2.0pct,5,0.9545896,0.942280620872085,0.8880000000000001,0.0,0.888,0.888,0.0039,0.0039,1.0,-0.1260793574850285,32,16,16,0,0.06993943999987096,0.003344519998063333,1.0,True
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,heldout_47_51,0.02,2.0pct,5,0.9825818909090909,0.9706019839871669,0.9483636363636364,0.0,0.9483636363636364,0.9483636363636364,0.0051,0.0051,1.0,-4.6785895799498896,32,64,64,0,0.41414668000361415,0.013145820001955143,1.0,True
primary_lowood,primary_lowood,M8_source_rich_top64_kcenter32_fixed_guard,feature_count,main_42_46,0.02,2.0pct,5,0.9825818909090909,0.9706019839871669,0.9483636363636364,0.0,0.9483636363636364,0.9483636363636364,0.0051,0.0051,1.0,-4.6785895799498896,32,64,64,0,0.40095344000146727,0.012561039999127388,1.0,True
