seed,scorer_kind,weighting_policy,subspace_name,region_policy,prototype_budget,region_max,top_k,inner_radius_q,outer_radius_q,attack_outer_norm,benign_core_norm,conflict_slack,review_budget,role,region_id,source_family,top1_route_rate,hard_alarm_rate_with_top1_region,rows
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r1,heavy,0.0,0.0,8
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r2,heavy,0.625,0.625,8
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r3,heavy,0.25,0.25,8
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r4,medium,0.0,0.0,8
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r5,heavy,0.125,0.125,8
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r6,medium,0.0,0.0,8
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r7,medium,0.0,0.0,8
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.8571428571428571,0.5,28
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r1,heavy,0.0,0.0,28
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r2,heavy,0.0,0.0,28
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r3,heavy,0.0,0.0,28
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r4,medium,0.0,0.0,28
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r5,heavy,0.0,0.0,28
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r6,medium,0.0,0.0,28
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r7,medium,0.14285714285714285,0.14285714285714285,28
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.030303030303030304,0.0,33
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r1,heavy,0.0,0.0,33
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r2,heavy,0.696969696969697,0.6363636363636364,33
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r3,heavy,0.18181818181818182,0.12121212121212122,33
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r4,medium,0.0,0.0,33
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r5,heavy,0.09090909090909091,0.030303030303030304,33
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r6,medium,0.0,0.0,33
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r7,medium,0.0,0.0,33
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.9817777777777777,0.8853333333333333,2250
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r1,heavy,0.0,0.0,2250
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r2,heavy,0.0,0.0,2250
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r3,heavy,0.003111111111111111,0.0,2250
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r4,medium,0.0026666666666666666,0.0017777777777777779,2250
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r5,heavy,0.0,0.0,2250
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r6,medium,0.004,0.004,2250
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r7,medium,0.008444444444444444,0.008444444444444444,2250
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.196,0.1865,4000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r1,heavy,0.0,0.0,4000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r2,heavy,0.597,0.44375,4000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r3,heavy,0.2005,0.025,4000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r4,medium,0.0,0.0,4000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r5,heavy,0.0065,0.00625,4000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r6,medium,0.0,0.0,4000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r7,medium,0.0,0.0,4000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.6483333333333333,0.0006666666666666666,3000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r1,heavy,0.0,0.0,3000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r2,heavy,0.0,0.0,3000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r3,heavy,0.3516666666666667,0.0,3000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r4,medium,0.0,0.0,3000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r5,heavy,0.0,0.0,3000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r6,medium,0.0,0.0,3000
45,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r7,medium,0.0,0.0,3000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,id_calib,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.0,0.0,600
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,id_calib,cluster_kcenter_r1,heavy,0.0,0.0,600
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,id_calib,cluster_kcenter_r2,heavy,0.0,0.0,600
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,id_calib,cluster_kcenter_r3,heavy,0.0,0.0,600
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,id_calib,cluster_kcenter_r4,heavy,0.0,0.0,600
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,id_calib,cluster_kcenter_r5,heavy,0.0,0.0,600
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,id_calib,cluster_kcenter_r6,medium,0.0,0.0,600
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,id_calib,cluster_kcenter_r7,medium,1.0,0.0,600
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_val,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.0,0.0,1500
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_val,cluster_kcenter_r1,heavy,0.0,0.0,1500
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_val,cluster_kcenter_r2,heavy,0.0,0.0,1500
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_val,cluster_kcenter_r3,heavy,0.0,0.0,1500
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_val,cluster_kcenter_r4,heavy,0.0,0.0,1500
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_val,cluster_kcenter_r5,heavy,0.0,0.0,1500
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_val,cluster_kcenter_r6,medium,0.0,0.0,1500
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_val,cluster_kcenter_r7,medium,1.0,0.0,1500
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_stress_val,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.009473684210526316,0.0,2850
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_stress_val,cluster_kcenter_r1,heavy,0.0,0.0,2850
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_stress_val,cluster_kcenter_r2,heavy,0.0,0.0,2850
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_stress_val,cluster_kcenter_r3,heavy,0.0,0.0,2850
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_stress_val,cluster_kcenter_r4,heavy,0.0,0.0,2850
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_stress_val,cluster_kcenter_r5,heavy,0.0,0.0,2850
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_stress_val,cluster_kcenter_r6,medium,0.0,0.0,2850
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,ood_stress_val,cluster_kcenter_r7,medium,0.9905263157894737,0.0,2850
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_medium_val,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.25,0.25,16
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_medium_val,cluster_kcenter_r1,heavy,0.0,0.0,16
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_medium_val,cluster_kcenter_r2,heavy,0.0,0.0,16
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_medium_val,cluster_kcenter_r3,heavy,0.0,0.0,16
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_medium_val,cluster_kcenter_r4,heavy,0.0,0.0,16
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_medium_val,cluster_kcenter_r5,heavy,0.0,0.0,16
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_medium_val,cluster_kcenter_r6,medium,0.0,0.0,16
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_medium_val,cluster_kcenter_r7,medium,0.75,0.5625,16
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.0,0.0,8
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r1,heavy,0.375,0.375,8
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r2,heavy,0.0,0.0,8
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r3,heavy,0.0,0.0,8
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r4,heavy,0.0,0.0,8
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r5,heavy,0.0,0.0,8
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r6,medium,0.0,0.0,8
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,support_heavy_val,cluster_kcenter_r7,medium,0.625,0.625,8
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.015151515151515152,0.0,66
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r1,heavy,0.0,0.0,66
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r2,heavy,0.0,0.0,66
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r3,heavy,0.0,0.0,66
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r4,heavy,0.0,0.0,66
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r5,heavy,0.0,0.0,66
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r6,medium,0.0,0.0,66
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_medium_query,cluster_kcenter_r7,medium,0.9848484848484849,0.7878787878787878,66
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.0,0.0,35
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r1,heavy,0.0,0.0,35
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r2,heavy,0.37142857142857144,0.3142857142857143,35
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r3,heavy,0.0,0.0,35
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r4,heavy,0.0,0.0,35
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r5,heavy,0.0,0.0,35
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r6,medium,0.0,0.0,35
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,pseudo_heavy_query,cluster_kcenter_r7,medium,0.6285714285714286,0.45714285714285713,35
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.1622222222222222,0.11466666666666667,2250
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r1,heavy,0.0,0.0,2250
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r2,heavy,0.0,0.0,2250
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r3,heavy,0.0,0.0,2250
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r4,heavy,0.0,0.0,2250
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r5,heavy,0.0,0.0,2250
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r6,medium,0.0,0.0,2250
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,medium_attack_eval_report_only,cluster_kcenter_r7,medium,0.8377777777777777,0.5195555555555555,2250
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.06775,0.059,4000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r1,heavy,0.003,0.003,4000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r2,heavy,0.043,0.04175,4000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r3,heavy,0.0,0.0,4000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r4,heavy,0.0,0.0,4000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r5,heavy,0.00325,0.00325,4000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r6,medium,0.0,0.0,4000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,dev_heavy_query_report_only,cluster_kcenter_r7,medium,0.883,0.428,4000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.016,0.0,3000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r1,heavy,0.0,0.0,3000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r2,heavy,0.0016666666666666668,0.0,3000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r3,heavy,0.0,0.0,3000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r4,heavy,0.0,0.0,3000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r5,heavy,0.0,0.0,3000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r6,medium,0.0,0.0,3000
46,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,final_ood_report_only,cluster_kcenter_r7,medium,0.9823333333333333,0.0003333333333333333,3000
