seed,weighting_policy,role,score_mean,score_q50,score_q90,score_q95,score_q99,score_min,score_max,raw_alarm_rate
46,medium_region_boost,ood_val,-0.18460014329347438,-0.1854510005752158,-0.1773636431029878,-0.17579257122962255,-0.17132460313886322,-0.19050660321907334,-0.11583917039696205,0.0
46,medium_region_boost,ood_stress_val,-0.17997004618511014,-0.185833933710487,-0.1625070474190221,-0.1502924681961089,-0.10966409563031523,-0.19079127671569981,-0.05612508430581509,0.0
46,medium_region_boost,support_medium_val,0.4328469057899058,0.6941624371261095,0.7536589999557599,0.7536589999557599,0.7536589999557599,-0.1887474277430588,0.7536589999557599,0.8125
46,medium_region_boost,support_heavy_val,0.6782109157443396,0.7069402596989668,0.7069402596989668,0.7069402596989668,0.7069402596989668,0.5153649372192007,0.7069402596989668,1.0
46,medium_region_boost,pseudo_medium_query,0.37460941059529507,0.17462546551928318,0.7536589999557599,0.7536589999557599,0.7536589999557599,-0.12476914110675077,0.7536589999557599,0.9090909090909091
46,medium_region_boost,pseudo_heavy_query,0.450865908164128,0.4354766840237687,0.7137524939827155,0.7137524939827155,0.7137524939827155,-0.1650128646836421,0.7137524939827155,0.9428571428571428
46,attack_total_parity,id_calib,-0.34423503399377786,-0.3846361890331063,-0.2433122324630435,-0.15237643929752814,-0.015983433678207426,-0.41306595696504905,0.22284795669537621,0.0033333333333333335
46,attack_total_parity,ood_val,-0.3268959067629874,-0.3340010969740801,-0.24784474561003128,-0.205378114288211,-0.179609136767922,-0.40360238016203837,-0.13720625142500342,0.0
46,attack_total_parity,ood_stress_val,-0.3086619022009398,-0.3619803915297207,-0.16766620830944415,-0.11897786592317577,0.11756280297087301,-0.41306595696504905,0.2932337089854254,0.017894736842105262
46,attack_total_parity,support_medium_val,0.3322486982720158,0.4544123790673703,0.49898113773356384,0.49898113773356384,0.49898113773356384,-0.34716626364162206,0.49898113773356384,0.875
46,attack_total_parity,support_heavy_val,0.485342857520601,0.4877267556890899,0.4877267556890899,0.4877267556890899,0.4877267556890899,0.47265428871534015,0.4877267556890899,1.0
46,attack_total_parity,pseudo_medium_query,0.35908097335366507,0.3659486276850586,0.49898113773356384,0.49898113773356384,0.49898113773356384,0.058212220707980766,0.49898113773356384,1.0
46,attack_total_parity,pseudo_heavy_query,0.2682205885076226,0.1985763314939441,0.4761193396263947,0.4761193396263947,0.4761193396263947,-0.10318231871165279,0.4761193396263947,0.9714285714285714
46,medium_dominant_parity,id_calib,-0.40271531776253683,-0.46468610360346563,-0.20292384047700945,-0.14696223226520577,-0.014280813764542488,-0.5108271825833853,0.12324805155371399,0.0033333333333333335
46,medium_dominant_parity,ood_val,-0.4056428082392693,-0.42100351263267755,-0.3093796915719978,-0.28799425211550833,-0.17063708353997242,-0.49945732920777286,-0.13635295304008166,0.0
46,medium_dominant_parity,ood_stress_val,-0.3799242457307969,-0.4225451230193278,-0.189489792317925,-0.1615787960182985,0.08329932738731627,-0.5108271825833853,0.2016510260323029,0.016842105263157894
46,medium_dominant_parity,support_medium_val,0.24257049468000114,0.3678494596886948,0.40088675009273955,0.40088675009273955,0.40088675009273955,-0.4376304528672124,0.40088675009273955,0.875
46,medium_dominant_parity,support_heavy_val,0.37515902094321285,0.37515902094321285,0.37515902094321285,0.37515902094321285,0.37515902094321285,0.37515902094321285,0.37515902094321285,1.0
46,medium_dominant_parity,pseudo_medium_query,0.27819063238439184,0.2725438966991025,0.40088675009273955,0.40088675009273955,0.40088675009273955,0.05250130988863566,0.40088675009273955,1.0
46,medium_dominant_parity,pseudo_heavy_query,0.2369228182156437,0.20801456390747275,0.39296904282741874,0.39296904282741874,0.39296904282741874,-0.1943336772712328,0.39296904282741874,0.9714285714285714
