epoch,main_loss,env_loss,train_acc,env_acc,candidate,seed,variant,split,held_field,held_value
13,0.035270042182306754,0.9542541565171705,0.9042956656346749,0.5572948916408669,CKN_N3_dann_source_family_seed44,44,N3_dann_source_family,main,,
14,0.03281633885052551,0.9078418281425263,0.9089396284829722,0.5808823529411765,CKN_N3_dann_source_family_seed44,44,N3_dann_source_family,main,,
15,0.03146697163997051,1.1018858147110364,0.9129256965944272,0.5874419504643963,CKN_N3_dann_source_family_seed44,44,N3_dann_source_family,main,,
16,0.03447889346548647,1.14840600586528,0.9051857585139319,0.5675696594427244,CKN_N3_dann_source_family_seed44,44,N3_dann_source_family,main,,
17,0.03764127559567752,1.5321488595968429,0.8988003095975232,0.5568111455108359,CKN_N3_dann_source_family_seed44,44,N3_dann_source_family,main,,
18,0.03422632412552464,1.0341101566335364,0.9050503095975232,0.576702786377709,CKN_N3_dann_source_family_seed44,44,N3_dann_source_family,main,,
19,0.03812822060250092,1.0540800832742507,0.9009674922600619,0.667453560371517,CKN_N3_dann_source_family_seed44,44,N3_dann_source_family,main,,
20,0.03189509065112462,0.9458712215024989,0.916157120743034,0.6948529411764706,CKN_N3_dann_source_family_seed44,44,N3_dann_source_family,main,,
21,0.02806859992605983,1.1657020291307763,0.9217492260061919,0.6914860681114551,CKN_N3_dann_source_family_seed44,44,N3_dann_source_family,main,,
22,0.03147389452569994,1.033743152086949,0.9186339009287926,0.7071981424148607,CKN_N3_dann_source_family_seed44,44,N3_dann_source_family,main,,
23,0.030629492494574643,0.8445687897065106,0.9278831269349845,0.7702592879256966,CKN_N3_dann_source_family_seed44,44,N3_dann_source_family,main,,
24,0.02518758820398673,0.9382977771685219,0.9303986068111455,0.7206849845201239,CKN_N3_dann_source_family_seed44,44,N3_dann_source_family,main,,
1,0.4074325289980915,0.0,0.27203947368421055,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
2,0.11762498502760849,0.0,0.5148413312693498,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
3,0.07150217754645244,0.0,0.7307856037151703,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
4,0.04716636018118253,0.0,0.8070820433436533,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
5,0.03759648348824712,0.0,0.8735874613003096,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
6,0.030983277171527268,0.0,0.9049148606811146,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
7,0.02528744041573706,0.0,0.9218266253869969,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
8,0.023905903964819553,0.0,0.9238777089783282,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
9,0.02141146457324456,0.0,0.9308243034055728,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
10,0.018850287476744814,0.0,0.935061919504644,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
11,0.016940948420172505,0.0,0.9390673374613003,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
12,0.01582924604023758,0.0,0.9429760061919504,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
13,0.014796190929740391,0.0,0.9470201238390092,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
14,0.01393184490709482,0.0,0.9506578947368421,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
15,0.012895618785091966,0.0,0.9550890092879257,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
16,0.012375249042991698,0.0,0.9565789473684211,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
17,0.011386404405045252,0.0,0.9611068111455109,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
18,0.011476303908351129,0.0,0.959249226006192,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
19,0.010758600558439737,0.0,0.9634094427244582,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
20,0.011038573399970405,0.0,0.9609713622291022,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
21,0.009756256771438262,0.0,0.9655379256965945,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
22,0.009812447505977132,0.0,0.9651702786377709,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
23,0.009361011344051397,0.0,0.9663893188854489,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
24,0.009199357364937986,0.0,0.9661184210526316,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-street,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-street
1,0.40895942995791834,1.5747679807822401,0.26782120743034055,0.1168343653250774,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
2,0.12739448677921442,1.1710757834254404,0.49876160990712076,0.13440402476780186,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
3,0.08668338651812113,1.0652373285854564,0.6640092879256966,0.17352941176470588,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
4,0.0729293685164245,1.7268554225425603,0.7507159442724458,0.4204140866873065,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
5,0.06063703243439043,1.2085570527673137,0.7703366873065015,0.6370936532507739,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
6,0.06350465064908697,1.8540633002301856,0.7943304953560372,0.5872871517027863,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
7,0.05655509603927748,1.0577258321891998,0.847000773993808,0.5389512383900928,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
8,0.04913050390018767,1.1647542013103378,0.8609907120743034,0.5404992260061919,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
9,0.05142311768450604,1.3842609193671969,0.8494001547987616,0.4756965944272446,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
10,0.04693500323238388,0.6373725978951705,0.8677051083591332,0.5538506191950464,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
11,0.04274357878617458,0.7442601973796408,0.8780766253869969,0.5648219814241486,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
12,0.04254627613460316,0.9042928901619217,0.8786377708978328,0.5489551083591331,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
13,0.03976278645981207,0.8271849094898708,0.8833978328173374,0.565828173374613,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
14,0.03431167730790543,1.0650630829134962,0.9011029411764706,0.5205882352941177,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
15,0.03824899256021799,0.9627435374924272,0.8921439628482972,0.49787151702786375,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
16,0.03666588978570866,0.9907629082446497,0.9011996904024768,0.4887383900928793,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
17,0.03224866350784021,1.016161239996045,0.9047794117647059,0.5087074303405573,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
18,0.029774430740174863,1.1508498192940704,0.9091137770897832,0.5023413312693499,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
19,0.0298885732139504,0.80979032438975,0.9073722910216718,0.5646671826625387,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
20,0.02873390292166372,0.8171514982409521,0.913467492260062,0.5370743034055727,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
21,0.02771479108892727,0.8760170498868629,0.9140673374613003,0.5200077399380805,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
22,0.0261209154761059,0.90506771293587,0.9154024767801857,0.5773800309597523,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
23,0.02629183787541124,0.9194634433870346,0.9148413312693499,0.5882933436532508,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
24,0.024976466711460622,1.029993351325162,0.9209945820433436,0.5894930340557275,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-street,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-street
1,0.4074325289980915,0.0,0.27203947368421055,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
2,0.11762498502760849,0.0,0.5148413312693498,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
3,0.07150217754645244,0.0,0.7307856037151703,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
4,0.04716636018118253,0.0,0.8070820433436533,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
5,0.03759648348824712,0.0,0.8735874613003096,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
6,0.030983277171527268,0.0,0.9049148606811146,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
7,0.02528744041573706,0.0,0.9218266253869969,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
8,0.023905903964819553,0.0,0.9238777089783282,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
9,0.02141146457324456,0.0,0.9308243034055728,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
10,0.018850287476744814,0.0,0.935061919504644,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
11,0.016940948420172505,0.0,0.9390673374613003,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
12,0.01582924604023758,0.0,0.9429760061919504,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
13,0.014796190929740391,0.0,0.9470201238390092,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
14,0.01393184490709482,0.0,0.9506578947368421,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
15,0.012895618785091966,0.0,0.9550890092879257,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
16,0.012375249042991698,0.0,0.9565789473684211,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
17,0.011386404405045252,0.0,0.9611068111455109,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
18,0.011476303908351129,0.0,0.959249226006192,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
19,0.010758600558439737,0.0,0.9634094427244582,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
20,0.011038573399970405,0.0,0.9609713622291022,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
21,0.009756256771438262,0.0,0.9655379256965945,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
22,0.009812447505977132,0.0,0.9651702786377709,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
23,0.009361011344051397,0.0,0.9663893188854489,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
24,0.009199357364937986,0.0,0.9661184210526316,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-ip-camera-museum,42,N1_mlp_erm,leave_device_family,device_family,iotsim-ip-camera-museum
1,0.40895942995791834,1.5747679807822401,0.26782120743034055,0.1168343653250774,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
2,0.12739448677921442,1.1710757834254404,0.49876160990712076,0.13440402476780186,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
3,0.08668338651812113,1.0652373285854564,0.6640092879256966,0.17352941176470588,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
4,0.0729293685164245,1.7268554225425603,0.7507159442724458,0.4204140866873065,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
5,0.06063703243439043,1.2085570527673137,0.7703366873065015,0.6370936532507739,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
6,0.06350465064908697,1.8540633002301856,0.7943304953560372,0.5872871517027863,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
7,0.05655509603927748,1.0577258321891998,0.847000773993808,0.5389512383900928,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
8,0.04913050390018767,1.1647542013103378,0.8609907120743034,0.5404992260061919,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
9,0.05142311768450604,1.3842609193671969,0.8494001547987616,0.4756965944272446,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
10,0.04693500323238388,0.6373725978951705,0.8677051083591332,0.5538506191950464,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
11,0.04274357878617458,0.7442601973796408,0.8780766253869969,0.5648219814241486,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
12,0.04254627613460316,0.9042928901619217,0.8786377708978328,0.5489551083591331,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
13,0.03976278645981207,0.8271849094898708,0.8833978328173374,0.565828173374613,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
14,0.03431167730790543,1.0650630829134962,0.9011029411764706,0.5205882352941177,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
15,0.03824899256021799,0.9627435374924272,0.8921439628482972,0.49787151702786375,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
16,0.03666588978570866,0.9907629082446497,0.9011996904024768,0.4887383900928793,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
17,0.03224866350784021,1.016161239996045,0.9047794117647059,0.5087074303405573,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
18,0.029774430740174863,1.1508498192940704,0.9091137770897832,0.5023413312693499,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
19,0.0298885732139504,0.80979032438975,0.9073722910216718,0.5646671826625387,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
20,0.02873390292166372,0.8171514982409521,0.913467492260062,0.5370743034055727,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
21,0.02771479108892727,0.8760170498868629,0.9140673374613003,0.5200077399380805,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
22,0.0261209154761059,0.90506771293587,0.9154024767801857,0.5773800309597523,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
23,0.02629183787541124,0.9194634433870346,0.9148413312693499,0.5882933436532508,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
24,0.024976466711460622,1.029993351325162,0.9209945820433436,0.5894930340557275,CKN_N2_dann_device_family_seed42_leave_iotsim-ip-camera-museum,42,N2_dann_device_family,leave_device_family,device_family,iotsim-ip-camera-museum
1,0.4912869853503776,0.0,0.40148358585858585,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
2,0.12403265988886958,0.0,0.36013257575757573,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
3,0.09193980197111766,0.0,0.5798295454545455,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
4,0.07312238133615917,0.0,0.649715909090909,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
5,0.05921026249275063,0.0,0.6936868686868687,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
6,0.04710660156878558,0.0,0.7175189393939394,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
7,0.03662488136929695,0.0,0.8245896464646465,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
8,0.030673920318032757,0.0,0.8726010101010101,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
9,0.025223131605772057,0.0,0.8900883838383838,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
10,0.020658518897012028,0.0,0.9072916666666667,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
11,0.019812535182243646,0.0,0.9118055555555555,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
12,0.017279798987161633,0.0,0.9234532828282829,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
13,0.015581369036902683,0.0,0.930334595959596,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
14,0.015661584909516153,0.0,0.9323863636363636,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
15,0.014371883430791021,0.0,0.9380681818181819,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
16,0.013367974086467064,0.0,0.947979797979798,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
17,0.012497652799944685,0.0,0.947790404040404,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
18,0.011198115939594279,0.0,0.9530934343434343,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
19,0.010425029149410701,0.0,0.9558080808080808,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
20,0.010197985145931293,0.0,0.9573232323232324,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
21,0.00979652614567918,0.0,0.9605429292929293,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
22,0.009661162748104996,0.0,0.959564393939394,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
23,0.00895600537534314,0.0,0.9627209595959596,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
24,0.008833001941593007,0.0,0.9605429292929293,1.0,CKN_N1_mlp_erm_seed42_leave_iotsim-stream-consumer,42,N1_mlp_erm,leave_device_family,device_family,iotsim-stream-consumer
1,0.49322940195449677,1.5622603613920887,0.40274621212121214,0.14337121212121212,CKN_N2_dann_device_family_seed42_leave_iotsim-stream-consumer,42,N2_dann_device_family,leave_device_family,device_family,iotsim-stream-consumer
2,0.12579016477772684,1.1799050251642862,0.3543560606060606,0.12320075757575757,CKN_N2_dann_device_family_seed42_leave_iotsim-stream-consumer,42,N2_dann_device_family,leave_device_family,device_family,iotsim-stream-consumer
3,0.09743291244964407,1.2952277226881548,0.558270202020202,0.11979166666666667,CKN_N2_dann_device_family_seed42_leave_iotsim-stream-consumer,42,N2_dann_device_family,leave_device_family,device_family,iotsim-stream-consumer
4,0.08030464810253393,1.0760522873714717,0.6284406565656566,0.18614267676767676,CKN_N2_dann_device_family_seed42_leave_iotsim-stream-consumer,42,N2_dann_device_family,leave_device_family,device_family,iotsim-stream-consumer
5,0.06811985883748893,0.9808662058127047,0.6801136363636363,0.25707070707070706,CKN_N2_dann_device_family_seed42_leave_iotsim-stream-consumer,42,N2_dann_device_family,leave_device_family,device_family,iotsim-stream-consumer
6,0.06112832358539706,1.4606520840615937,0.7007891414141414,0.3433080808080808,CKN_N2_dann_device_family_seed42_leave_iotsim-stream-consumer,42,N2_dann_device_family,leave_device_family,device_family,iotsim-stream-consumer
7,0.06956327637337675,1.5399786282067347,0.6832070707070707,0.4037878787878788,CKN_N2_dann_device_family_seed42_leave_iotsim-stream-consumer,42,N2_dann_device_family,leave_device_family,device_family,iotsim-stream-consumer
