candidate,held_field,held_value,role,phase,role_kind,rows,attack_threshold,hard_alarm_rate,attack_score_mean,conflict_score_mean,desired_hard_direction,error_rate_for_role
M2_raw115_plus_all_external_blocks_histgb,device_family,combined-cycle,future_query,select,attack,3000,0.0002271353937413167,0.9816666666666667,0.3358279776210488,0.629784062289824,high,0.018333333333333313
M2_raw115_plus_all_external_blocks_histgb,device_family,combined-cycle,sealed_final_ood,all,benign_ood_report,0,0.0002271353937413167,nan,nan,nan,low,nan
M2_raw115_plus_all_external_blocks_histgb,device_family,combined-cycle,sealed_final_attack,all,attack_report,0,0.0002271353937413167,nan,nan,nan,high,nan
G1_graph_interaction_only_histgb,device_family,iotsim-ip-camera-street,id_calib,select,benign_id,0,0.04510812691493368,nan,nan,nan,low,nan
G1_graph_interaction_only_histgb,device_family,iotsim-ip-camera-street,ood_val,select,benign_ood,0,0.04510812691493368,nan,nan,nan,low,nan
G1_graph_interaction_only_histgb,device_family,iotsim-ip-camera-street,ood_stress,select,hard_ood,0,0.04510812691493368,nan,nan,nan,low,nan
G1_graph_interaction_only_histgb,device_family,iotsim-ip-camera-street,support_val,select,attack,0,0.04510812691493368,nan,nan,nan,high,nan
G1_graph_interaction_only_histgb,device_family,iotsim-ip-camera-street,same_file_query,select,attack,0,0.04510812691493368,nan,nan,nan,high,nan
G1_graph_interaction_only_histgb,device_family,iotsim-ip-camera-street,future_query,select,attack,0,0.04510812691493368,nan,nan,nan,high,nan
G1_graph_interaction_only_histgb,device_family,iotsim-ip-camera-street,sealed_final_ood,all,benign_ood_report,3000,0.04510812691493368,0.028,0.009554693268799333,0.9853697950875283,low,0.028
G1_graph_interaction_only_histgb,device_family,iotsim-ip-camera-street,sealed_final_attack,all,attack_report,0,0.04510812691493368,nan,nan,nan,high,nan
Z1_zeek_semantic_only_histgb,device_family,iotsim-ip-camera-street,id_calib,select,benign_id,0,0.02147976428428446,nan,nan,nan,low,nan
Z1_zeek_semantic_only_histgb,device_family,iotsim-ip-camera-street,ood_val,select,benign_ood,0,0.02147976428428446,nan,nan,nan,low,nan
Z1_zeek_semantic_only_histgb,device_family,iotsim-ip-camera-street,ood_stress,select,hard_ood,0,0.02147976428428446,nan,nan,nan,low,nan
Z1_zeek_semantic_only_histgb,device_family,iotsim-ip-camera-street,support_val,select,attack,0,0.02147976428428446,nan,nan,nan,high,nan
Z1_zeek_semantic_only_histgb,device_family,iotsim-ip-camera-street,same_file_query,select,attack,0,0.02147976428428446,nan,nan,nan,high,nan
Z1_zeek_semantic_only_histgb,device_family,iotsim-ip-camera-street,future_query,select,attack,0,0.02147976428428446,nan,nan,nan,high,nan
Z1_zeek_semantic_only_histgb,device_family,iotsim-ip-camera-street,sealed_final_ood,all,benign_ood_report,3000,0.02147976428428446,0.007666666666666666,0.005931273365233358,0.9498394849265664,low,0.007666666666666666
Z1_zeek_semantic_only_histgb,device_family,iotsim-ip-camera-street,sealed_final_attack,all,attack_report,0,0.02147976428428446,nan,nan,nan,high,nan
N1_netflow_style_only_histgb,device_family,iotsim-ip-camera-street,id_calib,select,benign_id,0,0.009589605678730196,nan,nan,nan,low,nan
N1_netflow_style_only_histgb,device_family,iotsim-ip-camera-street,ood_val,select,benign_ood,0,0.009589605678730196,nan,nan,nan,low,nan
N1_netflow_style_only_histgb,device_family,iotsim-ip-camera-street,ood_stress,select,hard_ood,0,0.009589605678730196,nan,nan,nan,low,nan
N1_netflow_style_only_histgb,device_family,iotsim-ip-camera-street,support_val,select,attack,0,0.009589605678730196,nan,nan,nan,high,nan
N1_netflow_style_only_histgb,device_family,iotsim-ip-camera-street,same_file_query,select,attack,0,0.009589605678730196,nan,nan,nan,high,nan
N1_netflow_style_only_histgb,device_family,iotsim-ip-camera-street,future_query,select,attack,0,0.009589605678730196,nan,nan,nan,high,nan
N1_netflow_style_only_histgb,device_family,iotsim-ip-camera-street,sealed_final_ood,all,benign_ood_report,3000,0.009589605678730196,0.17233333333333334,0.01212475924335807,0.9578427456216216,low,0.17233333333333334
N1_netflow_style_only_histgb,device_family,iotsim-ip-camera-street,sealed_final_attack,all,attack_report,0,0.009589605678730196,nan,nan,nan,high,nan
C1_cicflow_style_only_histgb,device_family,iotsim-ip-camera-street,id_calib,select,benign_id,0,0.0008763334065017384,nan,nan,nan,low,nan
C1_cicflow_style_only_histgb,device_family,iotsim-ip-camera-street,ood_val,select,benign_ood,0,0.0008763334065017384,nan,nan,nan,low,nan
C1_cicflow_style_only_histgb,device_family,iotsim-ip-camera-street,ood_stress,select,hard_ood,0,0.0008763334065017384,nan,nan,nan,low,nan
C1_cicflow_style_only_histgb,device_family,iotsim-ip-camera-street,support_val,select,attack,0,0.0008763334065017384,nan,nan,nan,high,nan
C1_cicflow_style_only_histgb,device_family,iotsim-ip-camera-street,same_file_query,select,attack,0,0.0008763334065017384,nan,nan,nan,high,nan
C1_cicflow_style_only_histgb,device_family,iotsim-ip-camera-street,future_query,select,attack,0,0.0008763334065017384,nan,nan,nan,high,nan
C1_cicflow_style_only_histgb,device_family,iotsim-ip-camera-street,sealed_final_ood,all,benign_ood_report,3000,0.0008763334065017384,0.005,0.0002303529469126131,0.9994483608691365,low,0.005
C1_cicflow_style_only_histgb,device_family,iotsim-ip-camera-street,sealed_final_attack,all,attack_report,0,0.0008763334065017384,nan,nan,nan,high,nan
M1_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,id_calib,select,benign_id,0,0.0012244238364615015,nan,nan,nan,low,nan
M1_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,ood_val,select,benign_ood,0,0.0012244238364615015,nan,nan,nan,low,nan
M1_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,ood_stress,select,hard_ood,0,0.0012244238364615015,nan,nan,nan,low,nan
M1_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,support_val,select,attack,0,0.0012244238364615015,nan,nan,nan,high,nan
M1_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,same_file_query,select,attack,0,0.0012244238364615015,nan,nan,nan,high,nan
M1_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,future_query,select,attack,0,0.0012244238364615015,nan,nan,nan,high,nan
M1_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,sealed_final_ood,all,benign_ood_report,3000,0.0012244238364615015,0.005,0.0002802499383678355,0.9992985781789205,low,0.005
M1_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,sealed_final_attack,all,attack_report,0,0.0012244238364615015,nan,nan,nan,high,nan
M2_raw115_plus_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,id_calib,select,benign_id,0,0.0005590821778690672,nan,nan,nan,low,nan
M2_raw115_plus_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,ood_val,select,benign_ood,0,0.0005590821778690672,nan,nan,nan,low,nan
M2_raw115_plus_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,ood_stress,select,hard_ood,0,0.0005590821778690672,nan,nan,nan,low,nan
M2_raw115_plus_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,support_val,select,attack,0,0.0005590821778690672,nan,nan,nan,high,nan
M2_raw115_plus_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,same_file_query,select,attack,0,0.0005590821778690672,nan,nan,nan,high,nan
M2_raw115_plus_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,future_query,select,attack,0,0.0005590821778690672,nan,nan,nan,high,nan
M2_raw115_plus_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,sealed_final_ood,all,benign_ood_report,3000,0.0005590821778690672,0.4236666666666667,0.004204657516007887,0.9954645396391033,low,0.4236666666666667
M2_raw115_plus_all_external_blocks_histgb,device_family,iotsim-ip-camera-street,sealed_final_attack,all,attack_report,0,0.0005590821778690672,nan,nan,nan,high,nan
