evaluation_role,dataset,holdout,split_protocol,head_id,representation,seed,seed_group,feature_input,feature_dim,selected_config_id,validation_target,attack_detection,final_ood_alarm,id_calib_alarm,ood_val_alarm,threshold,feasible_under_1pct,roc_auc_attack_vs_ood,pr_auc_attack_vs_ood,tpr_at_fpr_1pct,pauc_fpr_1pct,train_time,inference_time,param_count,final_eval_used_for_selection,threshold_uses_final_eval,hyperparameter_uses_final_eval,score_direction_fixed,score_direction_or_objective_warning,uses_ood_train_guard,uses_attack_support,uses_ood_val_threshold,objective_type,implementation_equivalence_level,support_count,attack_eval_size,final_ood_eval_size
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,proto_idood_standard_lr_t0050,0.005,0.001998001998001998,0.0036,0.0004,0.0045,4.754791661944802,True,0.9371507492507493,0.4739243479392128,0.017982017982017984,0.5005597417657719,0.059011800040025264,0.021626600006129593,198,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,original100,44,main_42_46,original100,100,lr_ref_target0100,0.01,0.9790209790209791,0.0019,0.0098,0.0,-2.3665623121180643,True,0.9975887112887112,0.9819863143858635,0.993006993006993,0.9610841419886647,1.1510040999855846,0.016877399990335107,101,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,original100,44,main_42_46,original100,100,devscore_h8_m1_lamO2_lamS2_t0100,0.01,0.2077922077922078,0.0026,0.01,0.0005,0.02130172989184302,True,0.8858599400599401,0.6471190107989556,0.3906093906093906,0.6266396919663251,0.03338739997707307,0.017984900041483343,817,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,original100,44,main_42_46,original100,100,dslite_diag_lA4_lO4_t0075,0.0075,0.0,0.0138,0.0,0.007,3288.9658676758927,False,0.914748151848152,0.39147795582637335,0.0,0.49748743718592964,0.04005699994741008,0.018313699983991683,200,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,original100,44,main_42_46,original100,100,histgb_d2_lr005_l2p1_ood4_sup4_t0050,0.005,1.0,0.0001,0.0038,0.0,0.0022445608253444716,True,1.0,0.9999999999999999,1.0,1.0,0.24278010003035888,0.021205800003372133,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,original100,44,main_42_46,original100,100,proto_idood_standard_direct_t0100,0.01,0.0,0.0162,0.0,0.01,4.4526089092490455,False,0.7960673826173826,0.23073064030778373,0.0,0.49748743718592964,0.030366200022399426,0.03087519999826327,300,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,lr_ref_target0100,0.01,0.9780893952673094,0.0041,0.01,0.0015,-4.067457114802276,True,0.9819418054338301,0.9804776193977849,0.9780893952673094,0.9873292844591053,0.40895850001834333,0.00951619999250397,65,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,devscore_h16_m1_lamO2_lamS4_t0100,0.01,0.49693251533742333,0.0025,0.01,0.0005,0.06072402820490909,True,0.8734676599474145,0.7503739247056388,0.6152497808939527,0.752654596382438,0.02593529998557642,0.017407900013495237,1057,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,dslite_linear_lA2_lO4_t0050,0.005,0.0017528483786152498,0.0017,0.0004,0.0045,347.38893295288136,True,0.8949507011393514,0.41603745995736696,0.057843996494303246,0.5065643731364976,0.02411019999999553,0.011555799981579185,192,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,histgb_d2_lr003_l2p0_ood4_sup2_t0100,0.01,0.901840490797546,0.0047,0.0096,0.0045,0.00203031408864521,True,0.9451843996494304,0.9115451377004697,0.901840490797546,0.9493567751113147,0.11014150001574308,0.006639699975494295,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,proto_idood_standard_direct_t0100,0.01,0.25942156003505695,0.0044,0.0098,0.0035,0.9019225001335132,True,0.9833685363716038,0.8189763867940039,0.5074496056091148,0.6329103889297495,0.01690369995776564,0.01724430004833266,192,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,original100,42,main_42_46,original100,100,lr_ref_target0100,0.01,0.9973707274320771,0.002,0.01,0.0005,-2.3126683191097466,True,0.9995863277826468,0.9929562665632116,1.0,0.9792124513892864,0.9473378999973647,0.015698199975304306,101,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,original100,42,main_42_46,original100,100,devscore_h16_m1_lamO2_lamS4_t0100,0.01,0.6187554776511832,0.0165,0.01,0.0085,0.05124016910255404,False,0.9430307624890449,0.7926098856146668,0.44171779141104295,0.65306374114217,0.038607000024057925,0.022384600015357137,1633,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,original100,42,main_42_46,original100,100,dslite_diag_lA2_lO2_t0100,0.01,0.0,0.0174,0.0,0.01,1799.6865071716288,False,0.9367744084136722,0.45384433790553913,0.0,0.49748743718592964,0.03726380004081875,0.019059900019783527,200,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,original100,42,main_42_46,original100,100,histgb_d2_lr003_l2p0_ood4_sup2_t0100,0.01,1.0,0.0032,0.0062,0.0005,0.007678119634288604,True,0.9990742331288344,0.9842521554439911,1.0,0.9534790517002188,0.21681559999706224,0.02203739999094978,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,original100,42,main_42_46,original100,100,proto_idood_robust_lr_t0075,0.0075,0.0,0.0072,0.0072,0.005,1.3174998848871995,True,0.40322230499561795,0.14795601832555874,0.0,0.49748743718592964,0.11110939999343827,0.029262600000947714,306,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,lr_ref_target0100,0.01,0.9780893952673094,0.0041,0.01,0.0015,-4.067457114802276,True,0.9819418054338301,0.9804776193977849,0.9780893952673094,0.9873292844591053,0.418703600007575,0.008931400021538138,65,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,devscore_h16_m1_lamO2_lamS4_t0100,0.01,0.0052585451358457495,0.0012,0.01,0.0005,0.07978233238545633,True,0.7809046450482033,0.4680329546141891,0.17879053461875546,0.5416213407088025,0.025367299967911094,0.013216699997428805,1057,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,dslite_diag_lA2_lO2_t0100,0.01,0.007887817703768623,0.0059,0.01,0.01,865.0976068115234,True,0.8918948729184926,0.38110397181749117,0.024539877300613498,0.502287951589675,0.026772200013510883,0.010705199965741485,128,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,histgb_d2_lr003_l2p0_ood4_sup2_t0100,0.01,0.9780893952673094,0.0045,0.01,0.004,0.000935029147702641,True,0.9970398773006135,0.9852527190495445,0.9780893952673094,0.9889896458629697,0.16251589998137206,0.020906299992930144,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,proto_idood_standard_direct_t0100,0.01,0.25942156003505695,0.0044,0.0098,0.0035,0.9019225001335132,True,0.9833685363716038,0.8189763867940039,0.5074496056091148,0.6329103889297495,0.01905770000303164,0.016623899980913848,192,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,original100,43,main_42_46,original100,100,lr_ref_target0100,0.01,0.9973707274320771,0.002,0.01,0.0005,-2.3126683191097466,True,0.9995863277826468,0.9929562665632116,1.0,0.9792124513892864,1.0399625999853015,0.016159199993126094,101,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,original100,43,main_42_46,original100,100,devscore_h8_m1_lamO2_lamS2_t0100,0.01,0.0008764241893076249,0.0189,0.01,0.0085,0.01714629756985193,False,0.30489167397020156,0.07337265255666618,0.0,0.49748743718592964,0.03401750000193715,0.0170829999842681,817,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,original100,43,main_42_46,original100,100,dslite_linear_lA2_lO4_t0050,0.005,0.0,0.0104,0.0,0.0045,750.1995694732926,False,0.8320931638913234,0.30076548086494037,0.0,0.49748743718592964,0.0423888000077568,0.017288299975916743,300,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,original100,43,main_42_46,original100,100,histgb_d2_lr005_l2p1_ood4_sup4_t0050,0.005,1.0,0.0001,0.0,0.0,0.003904474238629259,True,1.0,1.0,1.0,1.0,0.21755830000620335,0.024748200026806444,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,original100,43,main_42_46,original100,100,proto_idood_robust_lr_t0075,0.0075,0.0,0.0072,0.0072,0.005,1.3174998848871995,True,0.40322230499561795,0.14795601832555874,0.0,0.49748743718592964,0.1064574999618344,0.02921860001515597,306,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,lr_ref_target0100,0.01,0.9780893952673094,0.0041,0.01,0.0015,-4.067457114802276,True,0.9819418054338301,0.9804776193977849,0.9780893952673094,0.9873292844591053,0.3741623999667354,0.009232499985955656,65,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,devscore_h16_m2_lamO4_lamS4_t0050,0.005,0.0035056967572304996,0.0,0.005,0.0,0.19585988525363215,True,0.6377951796669586,0.38798847631196337,0.20946538124452235,0.5729480002994817,0.028684899967629462,0.014109100040514022,1057,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,dslite_identity_lA1_lO2_t0100,0.01,0.0017528483786152498,0.0053,0.0008,0.0095,365.81610005187986,True,0.8912485100788782,0.36806138307474834,0.0017528483786152498,0.49816567500077075,0.025340699998196214,0.010037300002295524,128,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,histgb_d2_lr005_l2p1_ood4_sup4_t0050,0.005,0.9035933391761612,0.0007,0.0006,0.0,0.006687853491822613,True,0.9838115249780894,0.9662921706646013,0.9421560035056967,0.9536331966581373,0.1418365000281483,0.014441899955272675,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,proto_idood_standard_lr_t0050,0.005,0.1656441717791411,0.0079,0.0016,0.005,2.3041201886938296,True,0.9107531989482911,0.620139480344513,0.17703768624014024,0.5533319533689481,0.056744600005913526,0.0186960999853909,198,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,original100,44,main_42_46,original100,100,lr_ref_target0100,0.01,0.9973707274320771,0.002,0.01,0.0005,-2.3126683191097466,True,0.9995863277826468,0.9929562665632116,1.0,0.9792124513892864,1.0026867000269704,0.01541620003990829,101,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,original100,44,main_42_46,original100,100,devscore_h8_m1_lamO2_lamS2_t0100,0.01,0.3409290096406661,0.0034,0.0098,0.001,0.022595813537514668,True,0.9730907099035934,0.8359335264497532,0.6993865030674846,0.6903844375250485,0.03254809998907149,0.018263500009197742,817,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,original100,44,main_42_46,original100,100,dslite_diag_lA4_lO4_t0075,0.0075,0.0,0.014,0.0,0.007,3293.922383789206,False,0.9476005696757229,0.49918893372718176,0.0,0.49748743718592964,0.03623690002132207,0.017257099971175194,200,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,original100,44,main_42_46,original100,100,histgb_d2_lr005_l2p1_ood4_sup4_t0050,0.005,1.0,0.0001,0.0018,0.0,0.002766625976710392,True,1.0,1.0,1.0,1.0,0.20401610003318638,0.022267799999099225,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,original100,44,main_42_46,original100,100,proto_idood_standard_direct_t0100,0.01,0.0,0.0166,0.0,0.01,4.795045247435421,False,0.8758405346187554,0.34083418542414695,0.0,0.49748743718592964,0.029515800008084625,0.029987099987920374,300,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,1141,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,lr_ref_target0100,0.01,0.8826291079812206,0.0042,0.01,0.0005,-4.423520833673828,True,0.964706103286385,0.910811477970229,0.8896713615023474,0.9369853964658975,0.36242580000543967,0.008164099999703467,65,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,devscore_h8_m1_lamO2_lamS2_t0100,0.01,0.007042253521126761,0.0103,0.0054,0.0095,0.018209259232901894,False,0.5739309859154931,0.04726365805793158,0.007042253521126761,0.49813622101115906,0.025121100014075637,0.011011399968992919,529,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,dslite_linear_lA2_lO4_t0050,0.005,0.0,0.0035,0.0016,0.005,144.82819198608675,True,0.6476669014084508,0.05577138463298151,0.018779342723004695,0.4997758746785571,0.023217300011310726,0.009900700009893626,192,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,histgb_d2_lr005_l2p1_ood4_sup4_t0050,0.005,0.04460093896713615,0.0002,0.0044,0.0,0.0015549989779919885,True,0.9156237089201879,0.7130744497917884,0.7816901408450704,0.7878005048717768,0.172216999984812,0.017621900013182312,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,proto_id_standard_direct_t0100,0.01,0.023474178403755867,0.015,0.0016,0.01,1.3402898654937658,False,0.6886509389671361,0.0712152650389955,0.007042253521126761,0.49936301224432017,0.019711999979335815,0.017000399995595217,192,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,original100,42,main_42_46,original100,100,lr_ref_target0100,0.01,0.8356807511737089,0.0053,0.01,0.0005,-3.022682424935188,True,0.9788201877934272,0.8354472517504576,0.8661971830985915,0.8670700922452639,0.8879719999968074,0.015841800021007657,101,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,original100,42,main_42_46,original100,100,devscore_h16_m1_lamO2_lamS4_t0100,0.01,0.011737089201877934,0.015,0.01,0.0075,0.057906313337038565,False,0.7177561032863851,0.09251638640517969,0.0,0.49748743718592964,0.03789009997854009,0.02021349995629862,1633,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,original100,42,main_42_46,original100,100,dslite_diag_lA2_lO2_t0100,0.01,0.002347417840375587,0.0174,0.0,0.01,1752.941112426756,False,0.7794908450704225,0.08152273427560301,0.0,0.49748743718592964,0.036618500016629696,0.017865500005427748,200,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,original100,42,main_42_46,original100,100,histgb_d2_lr003_l2p0_ood4_sup2_t0100,0.01,1.0,0.0031,0.0086,0.0035,0.0002659407937103589,True,1.0,1.0,1.0,1.0,0.2058989999932237,0.022191099997144192,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,original100,42,main_42_46,original100,100,proto_idood_robust_lr_t0075,0.0075,0.0,0.0072,0.0072,0.005,1.476196706452122,True,0.4760543427230047,0.046328456839222924,0.0,0.49748743718592964,0.11795230000279844,0.03147220000391826,306,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,lr_ref_target0100,0.01,0.8826291079812206,0.0042,0.01,0.0005,-4.423520833673828,True,0.964706103286385,0.910811477970229,0.8896713615023474,0.9369853964658975,0.39574040001025423,0.009255300043150783,65,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,devscore_h8_m1_lamO2_lamS2_t0100,0.01,0.002347417840375587,0.0001,0.0098,0.0,0.03402706993443446,True,0.9455295774647887,0.42558161190659227,0.3192488262910798,0.5517375610446599,0.021098900004290044,0.011021799989975989,529,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,dslite_linear_lA2_lO4_t0050,0.005,0.0,0.0035,0.0016,0.005,144.82819198608675,True,0.6476669014084508,0.05577138463298151,0.018779342723004695,0.4997758746785571,0.021960899990517646,0.008949799987021834,192,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,histgb_d2_lr005_l2p1_ood4_sup4_t0050,0.005,0.03286384976525822,0.0003,0.005,0.0,0.001763473034533451,True,0.8990246478873241,0.4797794411426492,0.09389671361502347,0.5393280958784533,0.16076949995476753,0.01621010003145784,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,proto_id_standard_direct_t0100,0.01,0.023474178403755867,0.015,0.0016,0.01,1.3402898654937658,False,0.6886509389671361,0.0712152650389955,0.007042253521126761,0.49936301224432017,0.016289899998810142,0.01886960002593696,192,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,original100,43,main_42_46,original100,100,lr_ref_target0100,0.01,0.8356807511737089,0.0053,0.01,0.0005,-3.022682424935188,True,0.9788201877934272,0.8354472517504576,0.8661971830985915,0.8670700922452639,0.908206699998118,0.01535539998440072,101,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,original100,43,main_42_46,original100,100,devscore_h16_m1_lamO2_lamS4_t0100,0.01,0.023474178403755867,0.0177,0.01,0.0085,0.04373171128638597,False,0.6267821596244132,0.08577781777698809,0.023474178403755867,0.503597801212636,0.03853059996617958,0.02237680001417175,1633,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,original100,43,main_42_46,original100,100,dslite_linear_lA2_lO4_t0050,0.005,0.0,0.0104,0.0,0.0045,750.1239633941848,False,0.6636,0.05404721876617896,0.0,0.49748743718592964,0.03708259999984875,0.020813199982512742,300,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,original100,43,main_42_46,original100,100,histgb_d2_lr005_l2p1_ood4_sup4_t0050,0.005,1.0,0.0001,0.005,0.0,0.0021348915703099103,True,1.0,1.0,1.0,1.0,0.19780359999276698,0.02115129999583587,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,426,10000
