region_id,train_rows,val_rows,radius_quantile,radius,val_distance_mean,val_distance_max,radius_source,uses_final_ood,uses_attack_eval,uses_dev_heavy_query,seed,active_label_budget
ood_benign,1500,1500,0.95,2923.783935546875,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,44,128
attack_medium,96,32,0.75,5.832374095916748,5.214104652404785,18.11337661743164,dev_train_val_only,False,False,False,45,64
attack_medium,96,32,0.9,6.26975679397583,5.214104652404785,18.11337661743164,dev_train_val_only,False,False,False,45,64
attack_medium,96,32,0.95,7.4719014167785645,5.214104652404785,18.11337661743164,dev_train_val_only,False,False,False,45,64
attack_heavy,48,16,0.75,5.593993186950684,158.71798706054688,2482.419677734375,dev_train_val_only,False,False,False,45,64
attack_heavy,48,16,0.9,10.251446723937988,158.71798706054688,2482.419677734375,dev_train_val_only,False,False,False,45,64
attack_heavy,48,16,0.95,629.642333984375,158.71798706054688,2482.419677734375,dev_train_val_only,False,False,False,45,64
id_benign,2400,600,0.75,1.1595842838287354,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,45,64
id_benign,2400,600,0.9,1.807188868522644,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,45,64
id_benign,2400,600,0.95,2.1533219814300537,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,45,64
ood_benign,1500,1500,0.75,36.56789016723633,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,45,64
ood_benign,1500,1500,0.9,150.1205291748047,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,45,64
ood_benign,1500,1500,0.95,2923.783935546875,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,45,64
attack_medium,96,32,0.75,5.832374095916748,5.214104652404785,18.11337661743164,dev_train_val_only,False,False,False,45,128
attack_medium,96,32,0.9,6.26975679397583,5.214104652404785,18.11337661743164,dev_train_val_only,False,False,False,45,128
attack_medium,96,32,0.95,7.4719014167785645,5.214104652404785,18.11337661743164,dev_train_val_only,False,False,False,45,128
attack_heavy,96,32,0.75,5.08554744720459,3.5776429176330566,17.87075424194336,dev_train_val_only,False,False,False,45,128
attack_heavy,96,32,0.9,7.781939506530762,3.5776429176330566,17.87075424194336,dev_train_val_only,False,False,False,45,128
attack_heavy,96,32,0.95,9.966285705566406,3.5776429176330566,17.87075424194336,dev_train_val_only,False,False,False,45,128
id_benign,2400,600,0.75,1.1595842838287354,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,45,128
id_benign,2400,600,0.9,1.807188868522644,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,45,128
id_benign,2400,600,0.95,2.1533219814300537,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,45,128
ood_benign,1500,1500,0.75,36.56789016723633,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,45,128
ood_benign,1500,1500,0.9,150.1205291748047,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,45,128
