evaluation_role,dataset,holdout,method,baseline_category,run_priority,seed_group,n_seeds,roc_auc_mean,pr_auc_mean,pauc_fpr_1pct_mean,tpr_at_fpr_1pct_mean,attack_high_detection_mean,attack_high_detection_std,attack_high_detection_min,attack_high_detection_max,final_ood_high_alarm_mean,final_ood_high_alarm_max,feasible_rate,threshold_mean,feature_input,feature_dim,uses_attack_supports,support_count,selected_config,train_time_mean,inference_time_mean,parameter_count_mean,provenance_clean_rate
locked,locked_harder_holdout,holdout_bin_8,M3_top64_no_guard_LR,component_ablation,required,main_42_46,5,0.8137448356807513,0.11591321703244453,0.4974874371859296,0.0,0.0,0.0,0.0,0.0,0.0083,0.0083,1.0,41.3226637976937,selected_source_rich_top64,64,True,32,fixed_lr,0.1210104399942793,0.010461840010248125,65.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M4_top64_random32_fixed_guard_LR,component_ablation,required,heldout_47_51,5,0.9639932394366196,0.9268770075352784,0.9474178403755869,0.9051643192488262,0.892018779342723,0.04235121725978569,0.8309859154929577,0.9225352112676056,0.00278,0.0065,1.0,-2.788397665777444,selected_source_rich_top64,64,True,32,fixed_lr,0.36996727999066936,0.010694439988583326,65.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M4_top64_random32_fixed_guard_LR,component_ablation,required,main_42_46,5,0.9660271361502346,0.920846570561811,0.9413782527661784,0.8967136150234742,0.8868544600938968,0.07190152723929864,0.8028169014084507,0.960093896713615,0.0040999999999999995,0.0068,1.0,-2.718422490259038,selected_source_rich_top64,64,True,32,fixed_lr,0.3514228200074285,0.01086893999017775,65.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M5_Isolation_Forest_top64,unsupervised_anomaly,required,heldout_47_51,5,0.9281635211267606,0.21350040429144473,0.49759360181187623,0.0014084507042253522,0.005164319248826292,0.011547768897886238,0.0,0.025821596244131457,0.015,0.0179,0.0,0.6131454688976713,selected_source_rich_top64_frozen_main_protocol,64,False,0,iforest_n100_auto,0.16947663999162615,0.09600696001434698,100.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M5_Isolation_Forest_top64,unsupervised_anomaly,required,main_42_46,5,0.9168782629107982,0.19365393392081232,0.4975605728171374,0.00046948356807511736,0.00046948356807511736,0.0010497971725351126,0.0,0.002347417840375587,0.01302,0.0154,0.0,0.6204476786450954,selected_source_rich_top64_frozen_main_protocol,64,False,0,iforest_n100_auto,0.1667707600048743,0.08873921999474987,100.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M6_OC_SVM_top64,unsupervised_anomaly,required,heldout_47_51,5,0.48860323943661976,0.1333080521081879,0.5388373793851888,0.12769953051643193,0.007042253521126761,0.0074231869957004214,0.0,0.018779342723004695,0.00946,0.0147,0.6,-36.881972965862516,selected_source_rich_top64_frozen_main_protocol,64,False,0,sgd_ocsvm_nu001,0.026116820017341523,0.00800837998976931,65.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M6_OC_SVM_top64,unsupervised_anomaly,required,main_42_46,5,0.27787643192488265,0.030253595565077295,0.4992922358270224,0.007511737089201878,0.007042253521126761,0.010757219941210892,0.0,0.025821596244131457,0.00964,0.0148,0.4,-35.77951293369563,selected_source_rich_top64_frozen_main_protocol,64,False,0,sgd_ocsvm_nu001,0.02561574000865221,0.007178279990330339,65.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M7_HistGB_shallow_top64,nonlinear_tabular,required,heldout_47_51,5,0.8731741079812206,0.540989686553073,0.6893322922405888,0.4685446009389672,0.3624413145539906,0.4023018090627638,0.056338028169014086,0.8192488262910798,0.004739999999999999,0.0091,1.0,0.00041172809452722615,selected_source_rich_top64,64,True,32,histgb_depth2_iter50_lr005;histgb_depth3_iter50_lr005,0.18187746001640334,0.019247320014983416,50.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M7_HistGB_shallow_top64,nonlinear_tabular,required,main_42_46,5,0.9528671830985915,0.7548804985763159,0.7722414891358199,0.748356807511737,0.6417840375586854,0.3386372967670713,0.03990610328638498,0.823943661971831,0.0045,0.0089,1.0,0.000409063342427359,selected_source_rich_top64,64,True,32,histgb_depth2_iter50_lr005;histgb_depth3_iter50_lr005,0.18342814000789076,0.01985825999872759,50.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,heldout_47_51,5,0.980471924882629,0.9407952083624499,0.9409984193266803,0.9183098591549296,0.9051643192488263,0.02437248329092468,0.8708920187793427,0.931924882629108,0.00708,0.0092,1.0,0.00396584959509784,selected_source_rich_top64,64,True,32,mlp_h16_alpha001,1.1076444800011813,0.009693100012373179,1057.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,main_42_46,5,0.9812198122065727,0.9405648068434489,0.9399013848585651,0.9169014084507042,0.9075117370892019,0.025315135614165075,0.863849765258216,0.9272300469483568,0.00754,0.0092,1.0,0.003570440257631713,selected_source_rich_top64,64,True,32,mlp_h16_alpha001,1.102386519999709,0.009144180000294,1057.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,heldout_47_51,5,0.7142388262910798,0.068701926085578,0.5030976478637318,0.01643192488262911,0.017370892018779345,0.0012857337030637696,0.01643192488262911,0.018779342723004695,0.012920000000000001,0.0134,0.0,685.6407782745346,selected_source_rich_top64,64,True,32,center_lambda1;center_lambda2,0.017622139991726727,0.00999903999036178,128.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,main_42_46,5,0.7158944131455399,0.06884306733120313,0.5029466581734966,0.01643192488262911,0.016901408450704224,0.0010497971725351117,0.01643192488262911,0.018779342723004695,0.012759999999999999,0.0134,0.0,627.0461113739002,selected_source_rich_top64,64,True,32,center_lambda1;center_lambda2,0.019059000012930483,0.009580239991191775,128.0,1.0
