evaluation_role,dataset,holdout,method,seed,seed_group,selected_config_id,threshold,ood_target,uses_id_calib,uses_ood_val,uses_final_ood_eval,uses_attack_eval,ood_val_alarm_at_selection,id_calib_alarm_at_selection
locked,locked_harder_holdout,holdout_bin_8,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,43,main_42_46,fixed_lr,-4.423520833673828,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M3_top64_no_guard_LR,43,main_42_46,fixed_lr,41.3226637976937,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M4_top64_random32_fixed_guard_LR,43,main_42_46,fixed_lr,-3.1778216872340095,0.01,True,True,False,False,0.0015,0.01
locked,locked_harder_holdout,holdout_bin_8,M5_Isolation_Forest_top64,43,main_42_46,iforest_n100_auto,0.6211680261639656,0.01,True,True,False,False,0.01,0.0002
locked,locked_harder_holdout,holdout_bin_8,M6_OC_SVM_top64,43,main_42_46,sgd_ocsvm_nu001,-29.62783108612534,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M7_HistGB_shallow_top64,43,main_42_46,histgb_depth2_iter50_lr005,0.0004844223562486052,0.01,True,True,False,False,0.0055,0.0098
locked,locked_harder_holdout,holdout_bin_8,M8_DevNet_like_MLP_top64,43,main_42_46,mlp_h16_alpha001,0.002713511173205906,0.01,True,True,False,False,0.0025,0.01
locked,locked_harder_holdout,holdout_bin_8,M9_DeepSAD_like_center_top64,43,main_42_46,center_lambda1,568.4514444732658,0.01,True,True,False,False,0.01,0.0014
locked,locked_harder_holdout,holdout_bin_8,M0_V1_original100_fixed_guard_LR,44,main_42_46,fixed_lr,-3.022682424935188,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M1_V2_top32_fixed_guard_LR,44,main_42_46,fixed_lr,-3.0569668455981613,0.01,True,True,False,False,0.01,0.0044
locked,locked_harder_holdout,holdout_bin_8,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,44,main_42_46,fixed_lr,-4.423520833673828,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M3_top64_no_guard_LR,44,main_42_46,fixed_lr,41.3226637976937,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M4_top64_random32_fixed_guard_LR,44,main_42_46,fixed_lr,-0.11217126428921653,0.01,True,True,False,False,0.0,0.0098
locked,locked_harder_holdout,holdout_bin_8,M5_Isolation_Forest_top64,44,main_42_46,iforest_n100_auto,0.6259590302749446,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M6_OC_SVM_top64,44,main_42_46,sgd_ocsvm_nu001,-42.44778480671833,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M7_HistGB_shallow_top64,44,main_42_46,histgb_depth3_iter50_lr005,0.00039399422099837384,0.01,True,True,False,False,0.0,0.01
locked,locked_harder_holdout,holdout_bin_8,M8_DevNet_like_MLP_top64,44,main_42_46,mlp_h16_alpha001,0.0038271631710813433,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M9_DeepSAD_like_center_top64,44,main_42_46,center_lambda1,568.4514444732658,0.01,True,True,False,False,0.01,0.0014
locked,locked_harder_holdout,holdout_bin_8,M0_V1_original100_fixed_guard_LR,45,main_42_46,fixed_lr,-3.022682424935188,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M1_V2_top32_fixed_guard_LR,45,main_42_46,fixed_lr,-3.0569668455981613,0.01,True,True,False,False,0.01,0.0044
locked,locked_harder_holdout,holdout_bin_8,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,45,main_42_46,fixed_lr,-4.423520833673828,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M3_top64_no_guard_LR,45,main_42_46,fixed_lr,41.3226637976937,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M4_top64_random32_fixed_guard_LR,45,main_42_46,fixed_lr,-3.5960708698078823,0.01,True,True,False,False,0.0055,0.0098
locked,locked_harder_holdout,holdout_bin_8,M5_Isolation_Forest_top64,45,main_42_46,iforest_n100_auto,0.6158967315035558,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M6_OC_SVM_top64,45,main_42_46,sgd_ocsvm_nu001,-33.56343862691139,0.01,True,True,False,False,0.0095,0.0004
locked,locked_harder_holdout,holdout_bin_8,M7_HistGB_shallow_top64,45,main_42_46,histgb_depth3_iter50_lr005,0.0003649562156760259,0.01,True,True,False,False,0.0045,0.01
locked,locked_harder_holdout,holdout_bin_8,M8_DevNet_like_MLP_top64,45,main_42_46,mlp_h16_alpha001,0.003137777292344253,0.01,True,True,False,False,0.0025,0.01
locked,locked_harder_holdout,holdout_bin_8,M9_DeepSAD_like_center_top64,45,main_42_46,center_lambda2,861.4247789764376,0.01,True,True,False,False,0.01,0.0014
locked,locked_harder_holdout,holdout_bin_8,M0_V1_original100_fixed_guard_LR,46,main_42_46,fixed_lr,-3.022682424935188,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M1_V2_top32_fixed_guard_LR,46,main_42_46,fixed_lr,-3.0569668455981613,0.01,True,True,False,False,0.01,0.0044
locked,locked_harder_holdout,holdout_bin_8,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,46,main_42_46,fixed_lr,-4.423520833673828,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M3_top64_no_guard_LR,46,main_42_46,fixed_lr,41.3226637976937,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M4_top64_random32_fixed_guard_LR,46,main_42_46,fixed_lr,-3.5580525376346652,0.01,True,True,False,False,0.005,0.01
locked,locked_harder_holdout,holdout_bin_8,M5_Isolation_Forest_top64,46,main_42_46,iforest_n100_auto,0.624771479367655,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M6_OC_SVM_top64,46,main_42_46,sgd_ocsvm_nu001,-40.85051792061414,0.01,True,True,False,False,0.0095,0.006
locked,locked_harder_holdout,holdout_bin_8,M7_HistGB_shallow_top64,46,main_42_46,histgb_depth3_iter50_lr005,0.0003659757795110621,0.01,True,True,False,False,0.008,0.0098
locked,locked_harder_holdout,holdout_bin_8,M8_DevNet_like_MLP_top64,46,main_42_46,mlp_h16_alpha001,0.0037318508701864655,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M9_DeepSAD_like_center_top64,46,main_42_46,center_lambda1,568.4514444732658,0.01,True,True,False,False,0.01,0.0014
locked,locked_harder_holdout,holdout_bin_8,M0_V1_original100_fixed_guard_LR,47,heldout_47_51,fixed_lr,-3.022682424935188,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M1_V2_top32_fixed_guard_LR,47,heldout_47_51,fixed_lr,-3.0569668455981613,0.01,True,True,False,False,0.01,0.0044
locked,locked_harder_holdout,holdout_bin_8,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,47,heldout_47_51,fixed_lr,-4.423520833673828,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M3_top64_no_guard_LR,47,heldout_47_51,fixed_lr,41.3226637976937,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M4_top64_random32_fixed_guard_LR,47,heldout_47_51,fixed_lr,-4.039459368750177,0.01,True,True,False,False,0.001,0.0098
locked,locked_harder_holdout,holdout_bin_8,M5_Isolation_Forest_top64,47,heldout_47_51,iforest_n100_auto,0.6127597755674259,0.01,True,True,False,False,0.0095,0.0004
locked,locked_harder_holdout,holdout_bin_8,M6_OC_SVM_top64,47,heldout_47_51,sgd_ocsvm_nu001,-38.633187352167226,0.01,True,True,False,False,0.001,0.0098
locked,locked_harder_holdout,holdout_bin_8,M7_HistGB_shallow_top64,47,heldout_47_51,histgb_depth3_iter50_lr005,0.0003814983901688936,0.01,True,True,False,False,0.008,0.01
locked,locked_harder_holdout,holdout_bin_8,M8_DevNet_like_MLP_top64,47,heldout_47_51,mlp_h16_alpha001,0.004956587241380524,0.01,True,True,False,False,0.001,0.0098
locked,locked_harder_holdout,holdout_bin_8,M9_DeepSAD_like_center_top64,47,heldout_47_51,center_lambda2,861.4247789764376,0.01,True,True,False,False,0.01,0.0014
locked,locked_harder_holdout,holdout_bin_8,M0_V1_original100_fixed_guard_LR,48,heldout_47_51,fixed_lr,-3.022682424935188,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M1_V2_top32_fixed_guard_LR,48,heldout_47_51,fixed_lr,-3.0569668455981613,0.01,True,True,False,False,0.01,0.0044
locked,locked_harder_holdout,holdout_bin_8,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,48,heldout_47_51,fixed_lr,-4.423520833673828,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M3_top64_no_guard_LR,48,heldout_47_51,fixed_lr,41.3226637976937,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M4_top64_random32_fixed_guard_LR,48,heldout_47_51,fixed_lr,-4.554114564882782,0.01,True,True,False,False,0.0,0.0098
locked,locked_harder_holdout,holdout_bin_8,M5_Isolation_Forest_top64,48,heldout_47_51,iforest_n100_auto,0.6179640099973829,0.01,True,True,False,False,0.01,0.0002
locked,locked_harder_holdout,holdout_bin_8,M6_OC_SVM_top64,48,heldout_47_51,sgd_ocsvm_nu001,-36.82292480320155,0.01,True,True,False,False,0.0095,0.0012
locked,locked_harder_holdout,holdout_bin_8,M7_HistGB_shallow_top64,48,heldout_47_51,histgb_depth3_iter50_lr005,0.0004918693261426997,0.01,True,True,False,False,0.0,0.0096
locked,locked_harder_holdout,holdout_bin_8,M8_DevNet_like_MLP_top64,48,heldout_47_51,mlp_h16_alpha001,0.0043039537103613836,0.01,True,True,False,False,0.0025,0.01
locked,locked_harder_holdout,holdout_bin_8,M9_DeepSAD_like_center_top64,48,heldout_47_51,center_lambda2,861.4247789764376,0.01,True,True,False,False,0.01,0.0014
locked,locked_harder_holdout,holdout_bin_8,M0_V1_original100_fixed_guard_LR,49,heldout_47_51,fixed_lr,-3.022682424935188,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M1_V2_top32_fixed_guard_LR,49,heldout_47_51,fixed_lr,-3.0569668455981613,0.01,True,True,False,False,0.01,0.0044
locked,locked_harder_holdout,holdout_bin_8,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,49,heldout_47_51,fixed_lr,-4.423520833673828,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M3_top64_no_guard_LR,49,heldout_47_51,fixed_lr,41.3226637976937,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M4_top64_random32_fixed_guard_LR,49,heldout_47_51,fixed_lr,-0.6287792139988603,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M5_Isolation_Forest_top64,49,heldout_47_51,iforest_n100_auto,0.5929231995368652,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M6_OC_SVM_top64,49,heldout_47_51,sgd_ocsvm_nu001,-40.02912611188168,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M7_HistGB_shallow_top64,49,heldout_47_51,histgb_depth2_iter50_lr005,0.0003026019167322769,0.01,True,True,False,False,0.006,0.0092
locked,locked_harder_holdout,holdout_bin_8,M8_DevNet_like_MLP_top64,49,heldout_47_51,mlp_h16_alpha001,0.003760607622389199,0.01,True,True,False,False,0.0025,0.01
locked,locked_harder_holdout,holdout_bin_8,M9_DeepSAD_like_center_top64,49,heldout_47_51,center_lambda1,568.4514444732658,0.01,True,True,False,False,0.01,0.0014
locked,locked_harder_holdout,holdout_bin_8,M0_V1_original100_fixed_guard_LR,50,heldout_47_51,fixed_lr,-3.022682424935188,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M1_V2_top32_fixed_guard_LR,50,heldout_47_51,fixed_lr,-3.0569668455981613,0.01,True,True,False,False,0.01,0.0044
locked,locked_harder_holdout,holdout_bin_8,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,fixed_lr,-4.423520833673828,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M3_top64_no_guard_LR,50,heldout_47_51,fixed_lr,41.3226637976937,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,fixed_lr,-1.5883168598583226,0.01,True,True,False,False,0.0055,0.0098
locked,locked_harder_holdout,holdout_bin_8,M5_Isolation_Forest_top64,50,heldout_47_51,iforest_n100_auto,0.6173535305655584,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M6_OC_SVM_top64,50,heldout_47_51,sgd_ocsvm_nu001,-37.98374400663106,0.01,True,True,False,False,0.01,0.0028
locked,locked_harder_holdout,holdout_bin_8,M7_HistGB_shallow_top64,50,heldout_47_51,histgb_depth3_iter50_lr005,0.00042500208450561643,0.01,True,True,False,False,0.0,0.0096
locked,locked_harder_holdout,holdout_bin_8,M8_DevNet_like_MLP_top64,50,heldout_47_51,mlp_h16_alpha001,0.0033245740033453794,0.01,True,True,False,False,0.002,0.0098
locked,locked_harder_holdout,holdout_bin_8,M9_DeepSAD_like_center_top64,50,heldout_47_51,center_lambda1,568.4514444732658,0.01,True,True,False,False,0.01,0.0014
locked,locked_harder_holdout,holdout_bin_8,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,fixed_lr,-3.022682424935188,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M1_V2_top32_fixed_guard_LR,51,heldout_47_51,fixed_lr,-3.0569668455981613,0.01,True,True,False,False,0.01,0.0044
locked,locked_harder_holdout,holdout_bin_8,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,51,heldout_47_51,fixed_lr,-4.423520833673828,0.01,True,True,False,False,0.0005,0.01
locked,locked_harder_holdout,holdout_bin_8,M3_top64_no_guard_LR,51,heldout_47_51,fixed_lr,41.3226637976937,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M4_top64_random32_fixed_guard_LR,51,heldout_47_51,fixed_lr,-3.1313183213970777,0.01,True,True,False,False,0.002,0.0098
locked,locked_harder_holdout,holdout_bin_8,M5_Isolation_Forest_top64,51,heldout_47_51,iforest_n100_auto,0.6247268288211238,0.01,True,True,False,False,0.01,0.0
locked,locked_harder_holdout,holdout_bin_8,M6_OC_SVM_top64,51,heldout_47_51,sgd_ocsvm_nu001,-30.940882555431035,0.01,True,True,False,False,0.0095,0.0012
locked,locked_harder_holdout,holdout_bin_8,M7_HistGB_shallow_top64,51,heldout_47_51,histgb_depth2_iter50_lr005,0.0004576687550866442,0.01,True,True,False,False,0.0055,0.0098
locked,locked_harder_holdout,holdout_bin_8,M8_DevNet_like_MLP_top64,51,heldout_47_51,mlp_h16_alpha001,0.003483525398012714,0.01,True,True,False,False,0.0025,0.01
locked,locked_harder_holdout,holdout_bin_8,M9_DeepSAD_like_center_top64,51,heldout_47_51,center_lambda1,568.4514444732658,0.01,True,True,False,False,0.01,0.0014
consistency,primary_lowood,primary_lowood,M0_V1_original100_fixed_guard_LR,42,main_42_46,fixed_lr,-2.646479427395543,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M1_V2_top32_fixed_guard_LR,42,main_42_46,fixed_lr,-3.426404387097379,0.01,True,True,False,False,0.0095,0.0032
consistency,primary_lowood,primary_lowood,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,42,main_42_46,fixed_lr,-4.41641482616712,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M3_top64_no_guard_LR,42,main_42_46,fixed_lr,13.478523128182468,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M4_top64_random32_fixed_guard_LR,42,main_42_46,fixed_lr,-4.195785755495593,0.01,True,True,False,False,0.01,0.0044
consistency,primary_lowood,primary_lowood,M5_Isolation_Forest_top64,42,main_42_46,iforest_n100_auto,0.606813223071532,0.01,True,True,False,False,0.0095,0.0
consistency,primary_lowood,primary_lowood,M6_OC_SVM_top64,42,main_42_46,sgd_ocsvm_nu001,-41.401492530240574,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M7_HistGB_shallow_top64,42,main_42_46,histgb_depth3_iter50_lr005,0.0004901600287619037,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M8_DevNet_like_MLP_top64,42,main_42_46,mlp_h16_alpha001,0.004260125049040648,0.01,True,True,False,False,0.0025,0.01
consistency,primary_lowood,primary_lowood,M9_DeepSAD_like_center_top64,42,main_42_46,center_lambda1,573.8416375122033,0.01,True,True,False,False,0.01,0.0002
consistency,primary_lowood,primary_lowood,M0_V1_original100_fixed_guard_LR,43,main_42_46,fixed_lr,-2.646479427395543,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M1_V2_top32_fixed_guard_LR,43,main_42_46,fixed_lr,-3.426404387097379,0.01,True,True,False,False,0.0095,0.0032
consistency,primary_lowood,primary_lowood,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,43,main_42_46,fixed_lr,-4.41641482616712,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M3_top64_no_guard_LR,43,main_42_46,fixed_lr,13.478523128182468,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M4_top64_random32_fixed_guard_LR,43,main_42_46,fixed_lr,-4.380204025946235,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M5_Isolation_Forest_top64,43,main_42_46,iforest_n100_auto,0.6063346004809502,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M6_OC_SVM_top64,43,main_42_46,sgd_ocsvm_nu001,-27.67257163920019,0.01,True,True,False,False,0.0,0.0098
consistency,primary_lowood,primary_lowood,M7_HistGB_shallow_top64,43,main_42_46,histgb_depth3_iter50_lr005,0.0004745282735738481,0.01,True,True,False,False,0.01,0.0028
consistency,primary_lowood,primary_lowood,M8_DevNet_like_MLP_top64,43,main_42_46,mlp_h16_alpha001,0.003067599789355893,0.01,True,True,False,False,0.0015,0.01
consistency,primary_lowood,primary_lowood,M9_DeepSAD_like_center_top64,43,main_42_46,center_lambda1,573.8416375122033,0.01,True,True,False,False,0.01,0.0002
consistency,primary_lowood,primary_lowood,M0_V1_original100_fixed_guard_LR,44,main_42_46,fixed_lr,-2.646479427395543,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M1_V2_top32_fixed_guard_LR,44,main_42_46,fixed_lr,-3.426404387097379,0.01,True,True,False,False,0.0095,0.0032
consistency,primary_lowood,primary_lowood,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,44,main_42_46,fixed_lr,-4.41641482616712,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M3_top64_no_guard_LR,44,main_42_46,fixed_lr,13.478523128182468,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M4_top64_random32_fixed_guard_LR,44,main_42_46,fixed_lr,-2.8714677501472856,0.01,True,True,False,False,0.0025,0.01
consistency,primary_lowood,primary_lowood,M5_Isolation_Forest_top64,44,main_42_46,iforest_n100_auto,0.5933669585534466,0.01,True,True,False,False,0.01,0.0002
consistency,primary_lowood,primary_lowood,M6_OC_SVM_top64,44,main_42_46,sgd_ocsvm_nu001,-43.8539332304276,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M7_HistGB_shallow_top64,44,main_42_46,histgb_depth3_iter50_lr005,0.00047670390299683224,0.01,True,True,False,False,0.009,0.004
consistency,primary_lowood,primary_lowood,M8_DevNet_like_MLP_top64,44,main_42_46,mlp_h16_alpha001,0.0035259555975790382,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M9_DeepSAD_like_center_top64,44,main_42_46,center_lambda1,573.8416375122033,0.01,True,True,False,False,0.01,0.0002
consistency,primary_lowood,primary_lowood,M0_V1_original100_fixed_guard_LR,45,main_42_46,fixed_lr,-2.646479427395543,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M1_V2_top32_fixed_guard_LR,45,main_42_46,fixed_lr,-3.426404387097379,0.01,True,True,False,False,0.0095,0.0032
consistency,primary_lowood,primary_lowood,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,45,main_42_46,fixed_lr,-4.41641482616712,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M3_top64_no_guard_LR,45,main_42_46,fixed_lr,13.478523128182468,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M4_top64_random32_fixed_guard_LR,45,main_42_46,fixed_lr,-4.657945814044946,0.01,True,True,False,False,0.0,0.0098
consistency,primary_lowood,primary_lowood,M5_Isolation_Forest_top64,45,main_42_46,iforest_n100_auto,0.6019226413468107,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M6_OC_SVM_top64,45,main_42_46,sgd_ocsvm_nu001,-33.991150575127506,0.01,True,True,False,False,0.0095,0.0008
consistency,primary_lowood,primary_lowood,M7_HistGB_shallow_top64,45,main_42_46,histgb_depth2_iter50_lr005,0.0004466633159248195,0.01,True,True,False,False,0.0,0.0096
consistency,primary_lowood,primary_lowood,M8_DevNet_like_MLP_top64,45,main_42_46,mlp_h16_alpha001,0.0032557482941774907,0.01,True,True,False,False,0.0015,0.01
consistency,primary_lowood,primary_lowood,M9_DeepSAD_like_center_top64,45,main_42_46,center_lambda1,573.8416375122033,0.01,True,True,False,False,0.01,0.0002
consistency,primary_lowood,primary_lowood,M0_V1_original100_fixed_guard_LR,46,main_42_46,fixed_lr,-2.646479427395543,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M1_V2_top32_fixed_guard_LR,46,main_42_46,fixed_lr,-3.426404387097379,0.01,True,True,False,False,0.0095,0.0032
consistency,primary_lowood,primary_lowood,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,46,main_42_46,fixed_lr,-4.41641482616712,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M3_top64_no_guard_LR,46,main_42_46,fixed_lr,13.478523128182468,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M4_top64_random32_fixed_guard_LR,46,main_42_46,fixed_lr,-2.667939045965636,0.01,True,True,False,False,0.0095,0.01
consistency,primary_lowood,primary_lowood,M5_Isolation_Forest_top64,46,main_42_46,iforest_n100_auto,0.5879472299668563,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M6_OC_SVM_top64,46,main_42_46,sgd_ocsvm_nu001,-37.416226374089774,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M7_HistGB_shallow_top64,46,main_42_46,histgb_depth3_iter50_lr005,0.0005365271082451796,0.01,True,True,False,False,0.009,0.0028
consistency,primary_lowood,primary_lowood,M8_DevNet_like_MLP_top64,46,main_42_46,mlp_h16_alpha001,0.0033818139967043657,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M9_DeepSAD_like_center_top64,46,main_42_46,center_lambda2,863.4617369995093,0.01,True,True,False,False,0.01,0.0002
consistency,primary_lowood,primary_lowood,M0_V1_original100_fixed_guard_LR,47,heldout_47_51,fixed_lr,-2.646479427395543,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M1_V2_top32_fixed_guard_LR,47,heldout_47_51,fixed_lr,-3.426404387097379,0.01,True,True,False,False,0.0095,0.0032
consistency,primary_lowood,primary_lowood,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,47,heldout_47_51,fixed_lr,-4.41641482616712,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M3_top64_no_guard_LR,47,heldout_47_51,fixed_lr,13.478523128182468,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M4_top64_random32_fixed_guard_LR,47,heldout_47_51,fixed_lr,-4.446870484061541,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M5_Isolation_Forest_top64,47,heldout_47_51,iforest_n100_auto,0.5972739778661831,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M6_OC_SVM_top64,47,heldout_47_51,sgd_ocsvm_nu001,-42.51409210586865,0.01,True,True,False,False,0.0,0.0098
consistency,primary_lowood,primary_lowood,M7_HistGB_shallow_top64,47,heldout_47_51,histgb_depth3_iter50_lr005,0.00037969912560810334,0.01,True,True,False,False,0.0045,0.0094
consistency,primary_lowood,primary_lowood,M8_DevNet_like_MLP_top64,47,heldout_47_51,mlp_h16_alpha001,0.004265460169408467,0.01,True,True,False,False,0.0,0.0098
consistency,primary_lowood,primary_lowood,M9_DeepSAD_like_center_top64,47,heldout_47_51,center_lambda2,863.4617369995093,0.01,True,True,False,False,0.01,0.0002
consistency,primary_lowood,primary_lowood,M0_V1_original100_fixed_guard_LR,48,heldout_47_51,fixed_lr,-2.646479427395543,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M1_V2_top32_fixed_guard_LR,48,heldout_47_51,fixed_lr,-3.426404387097379,0.01,True,True,False,False,0.0095,0.0032
consistency,primary_lowood,primary_lowood,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,48,heldout_47_51,fixed_lr,-4.41641482616712,0.01,True,True,False,False,0.001,0.0098
consistency,primary_lowood,primary_lowood,M3_top64_no_guard_LR,48,heldout_47_51,fixed_lr,13.478523128182468,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M4_top64_random32_fixed_guard_LR,48,heldout_47_51,fixed_lr,-2.725367353860361,0.01,True,True,False,False,0.0015,0.01
consistency,primary_lowood,primary_lowood,M5_Isolation_Forest_top64,48,heldout_47_51,iforest_n100_auto,0.6083046823539404,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M6_OC_SVM_top64,48,heldout_47_51,sgd_ocsvm_nu001,-41.03238054812981,0.01,True,True,False,False,0.01,0.0
consistency,primary_lowood,primary_lowood,M7_HistGB_shallow_top64,48,heldout_47_51,histgb_depth3_iter50_lr005,0.000438583440843788,0.01,True,True,False,False,0.01,0.009
consistency,primary_lowood,primary_lowood,M8_DevNet_like_MLP_top64,48,heldout_47_51,mlp_h16_alpha001,0.003717716948012851,0.01,True,True,False,False,0.0015,0.01
consistency,primary_lowood,primary_lowood,M9_DeepSAD_like_center_top64,48,heldout_47_51,center_lambda1,573.8416375122033,0.01,True,True,False,False,0.01,0.0002
consistency,primary_lowood,primary_lowood,M0_V1_original100_fixed_guard_LR,49,heldout_47_51,fixed_lr,-2.646479427395543,0.01,True,True,False,False,0.0005,0.01
consistency,primary_lowood,primary_lowood,M1_V2_top32_fixed_guard_LR,49,heldout_47_51,fixed_lr,-3.426404387097379,0.01,True,True,False,False,0.0095,0.0032
