evaluation_role,dataset,holdout,split_protocol,method,baseline_category,run_priority,fairness_layer,feature_input,model_kind,selected_config_id,uses_attack_supports,support_method,support_count,feature_selection_support_count,seed,seed_group,ood_target,ood_target_label,roc_auc,pr_auc,pauc_fpr_1pct,tpr_at_fpr_1pct,attack_high_detection,final_ood_high_alarm,feasible_final_1pct,threshold,attack_eval_size,final_ood_eval_size,feature_dim,train_time,inference_time,parameter_count,provenance_clean,hyperparameter_uses_final_eval,threshold_uses_final_eval
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,51,heldout_47_51,0.01,1.0pct,0.8434322677322676,0.2737685617120198,0.501583843292386,0.03596403596403597,0.04795204795204795,0.0114,False,475.02895481109385,1001,10000,64,0.019054299977142364,0.01114299998153001,128,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,42,main_42_46,0.01,1.0pct,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,True,-2.3126683191097466,1141,10000,100,0.9953661999898031,0.017320299986749887,101,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,42,main_42_46,0.01,1.0pct,0.9781858019281333,0.9802870397914993,0.9888002677718126,0.9780893952673094,0.9780893952673094,0.0168,False,-2.8243662522618793,1141,10000,32,0.15573889994993806,0.007501099957153201,33,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,42,main_42_46,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.4300383999943733,0.01308549998793751,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,42,main_42_46,0.01,1.0pct,0.9433900964066609,0.5129007480695674,0.49748743718592964,0.0,0.0,0.0079,True,71.18712401964892,1141,10000,64,0.14253870001994073,0.01235939998878166,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,42,main_42_46,0.01,1.0pct,0.9998134092900964,0.9988018399381478,0.9972738363156712,0.9947414548641542,0.9947414548641542,0.0021,True,-3.154437374605835,1141,10000,64,0.4196459000231698,0.011767900025006384,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,42,main_42_46,0.01,1.0pct,0.9494288343558283,0.48183709475610426,0.49748743718592964,0.0,0.0,0.0104,False,0.6260836953201632,1141,10000,64,0.19907050003530458,0.1005637000198476,100,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,42,main_42_46,0.01,1.0pct,0.1222168273444347,0.05760019919307093,0.4982273329839381,0.0017528483786152498,0.0017528483786152498,0.0069,True,-38.90068863160338,1141,10000,64,0.0263355000060983,0.010495299997273833,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth2_iter50_lr005,True,kcenter,32,32,42,main_42_46,0.01,1.0pct,0.9974385626643295,0.9856437632581252,0.9889852417213147,0.9780893952673094,0.9780893952673094,0.0026,True,0.0012757689170966513,1141,10000,64,0.20248569996329024,0.021187800040934235,50,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,42,main_42_46,0.01,1.0pct,0.9914914986853638,0.9811386036337545,0.9571212768487486,0.9623137598597721,0.9553023663453112,0.0091,True,0.004337776404805471,1141,10000,64,1.4904834000044502,0.00960679998388514,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,42,main_42_46,0.01,1.0pct,0.8853808939526732,0.3611584044921952,0.499121373739865,0.010517090271691499,0.0035056967572304996,0.0063,True,694.7202195434569,1141,10000,64,0.019606499990914017,0.012678699975367635,128,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,43,main_42_46,0.01,1.0pct,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,True,-2.3126683191097466,1141,10000,100,0.9813726000138558,0.018331000057514757,101,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,43,main_42_46,0.01,1.0pct,0.9781858019281333,0.9802870397914993,0.9888002677718126,0.9780893952673094,0.9780893952673094,0.0168,False,-2.8243662522618793,1141,10000,32,0.13481529999990016,0.005929999984800816,33,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,43,main_42_46,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.3619310000212863,0.010454699979163706,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,43,main_42_46,0.01,1.0pct,0.9433900964066609,0.5129007480695674,0.49748743718592964,0.0,0.0,0.0079,True,71.18712401964892,1141,10000,64,0.12237579998327419,0.011224999965634197,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,43,main_42_46,0.01,1.0pct,0.9812619631901842,0.9764870938539151,0.9825948321801823,0.9684487291849255,0.9658194566170026,0.002,True,-4.535514770340627,1141,10000,64,0.30283349996898323,0.010567200020886958,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,43,main_42_46,0.01,1.0pct,0.9580652936021035,0.5601287869560313,0.5149454547056052,0.06485539000876424,0.11042944785276074,0.0132,False,0.5963938630700221,1141,10000,64,0.16868639999302104,0.0931420000270009,100,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,43,main_42_46,0.01,1.0pct,0.026542243645924626,0.05386731321414585,0.49748743718592964,0.0,0.0,0.0116,False,-26.191625058149093,1141,10000,64,0.026676100038457662,0.006981700018513948,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,43,main_42_46,0.01,1.0pct,0.9974922436459246,0.9884769523226768,0.987853377316028,0.9780893952673094,0.9780893952673094,0.0114,False,0.00033856587915489486,1141,10000,64,0.19073809997644275,0.019956200034357607,50,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,43,main_42_46,0.01,1.0pct,0.9940630148992112,0.9799114525012155,0.9544567711475873,0.9535495179666958,0.9421560035056967,0.0064,True,0.004478842604905336,1141,10000,64,1.2316925000050105,0.013841799984220415,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda2,True,kcenter,32,32,43,main_42_46,0.01,1.0pct,0.88261148115688,0.3572455547102935,0.4996762955883713,0.021910604732690624,0.0035056967572304996,0.0057,True,1056.1468655700585,1141,10000,64,0.0178654000046663,0.00992680003400892,128,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,44,main_42_46,0.01,1.0pct,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,True,-2.3126683191097466,1141,10000,100,1.0062363000470214,0.017135399975813925,101,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.9781858019281333,0.9802870397914993,0.9888002677718126,0.9780893952673094,0.9780893952673094,0.0168,False,-2.8243662522618793,1141,10000,32,0.13220240001101047,0.006063600012566894,33,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.38636020000558347,0.013230200042016804,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.9433900964066609,0.5129007480695674,0.49748743718592964,0.0,0.0,0.0079,True,71.18712401964892,1141,10000,64,0.13189030002104118,0.010604899958707392,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,44,main_42_46,0.01,1.0pct,0.998794916739702,0.9933747295141716,0.9871355022262936,0.9798422436459246,0.9737072743207712,0.0044,True,-1.8263081238457202,1141,10000,64,0.609653800027445,0.012302100018132478,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,44,main_42_46,0.01,1.0pct,0.9563112182296231,0.5373644003109563,0.506766963652619,0.04382120946538125,0.056091148115687994,0.014,False,0.6161989523219437,1141,10000,64,0.17080859997076914,0.09462360001634806,100,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,44,main_42_46,0.01,1.0pct,0.14048448729184926,0.05815166706971977,0.499050907473388,0.0035056967572304996,0.0035056967572304996,0.003,True,-44.040729055638415,1141,10000,64,0.02720509999198839,0.011348899977747351,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth2_iter50_lr005,True,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.9973505258545136,0.9866782300899032,0.988996781687423,0.9780893952673094,0.9780893952673094,0.0,True,0.0013827801701360096,1141,10000,64,0.18202449998352677,0.018947400036267936,50,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.9892237510955302,0.9815275181999934,0.9729805909477272,0.9702015775635408,0.964943032427695,0.0077,True,0.003266272640146772,1141,10000,64,1.1730471000191756,0.010469800035934895,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.8853808939526732,0.3611584044921952,0.499121373739865,0.010517090271691499,0.0035056967572304996,0.0063,True,694.7202195434569,1141,10000,64,0.01834210002562031,0.01293750002514571,128,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,45,main_42_46,0.01,1.0pct,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,True,-2.3126683191097466,1141,10000,100,1.0019065999658778,0.023969899979420006,101,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9781858019281333,0.9802870397914993,0.9888002677718126,0.9780893952673094,0.9780893952673094,0.0168,False,-2.8243662522618793,1141,10000,32,0.15342749998671934,0.007062299991957843,33,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.37505949998740107,0.013374799978919327,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9433900964066609,0.5129007480695674,0.49748743718592964,0.0,0.0,0.0079,True,71.18712401964892,1141,10000,64,0.12157120002666488,0.012399300001561642,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,45,main_42_46,0.01,1.0pct,0.9911647677475899,0.9826918761887105,0.9791860265393577,0.971954425942156,0.9623137598597721,0.0048,True,-2.531706831466132,1141,10000,64,0.3590031000203453,0.010577499982900918,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,45,main_42_46,0.01,1.0pct,0.9474654688869413,0.486003220934995,0.49896722878194655,0.010517090271691499,0.017528483786152498,0.0122,False,0.6140463099222311,1141,10000,64,0.16657020000275224,0.09028860001126304,100,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,45,main_42_46,0.01,1.0pct,0.40699404031551273,0.09146474130487516,0.49748743718592964,0.0,0.0,0.0099,True,-30.331975176381743,1141,10000,64,0.025725999963469803,0.008060599968302995,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9971337861524978,0.9842880013509507,0.9827533812797555,0.9780893952673094,0.9780893952673094,0.0045,True,0.0003275361972448535,1141,10000,64,0.17515259998617694,0.020044099946971983,50,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9913478527607362,0.9840508828989566,0.9751121955086564,0.9763365468886941,0.9693251533742331,0.0047,True,0.005355094515252853,1141,10000,64,1.1908648999524303,0.010055899969302118,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.8853808939526732,0.3611584044921952,0.499121373739865,0.010517090271691499,0.0035056967572304996,0.0063,True,694.7202195434569,1141,10000,64,0.017563900037202984,0.009579799952916801,128,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,46,main_42_46,0.01,1.0pct,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,True,-2.3126683191097466,1141,10000,100,0.9710804999922402,0.016998699982650578,101,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9781858019281333,0.9802870397914993,0.9888002677718126,0.9780893952673094,0.9780893952673094,0.0168,False,-2.8243662522618793,1141,10000,32,0.13697839999804273,0.006288599979598075,33,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.40608019998762757,0.010900299996137619,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9433900964066609,0.5129007480695674,0.49748743718592964,0.0,0.0,0.0079,True,71.18712401964892,1141,10000,64,0.13861769996583462,0.011115500004962087,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,46,main_42_46,0.01,1.0pct,0.9998441717791411,0.9988479271015062,0.9959393813942632,0.9938650306748467,0.9921121822962313,0.0011,True,-2.2145530029068663,1141,10000,64,0.41991029999917373,0.011055999959353358,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,46,main_42_46,0.01,1.0pct,0.9479946538124453,0.5005344491080818,0.5080529730158241,0.04382120946538125,0.07186678352322524,0.0135,False,0.6030852179602025,1141,10000,64,0.15947869996307418,0.09652969997841865,100,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,46,main_42_46,0.01,1.0pct,0.15054452234881682,0.06058229553357622,0.5015084185167732,0.019281332164767746,0.0052585451358457495,0.0042,True,-29.223700875725214,1141,10000,64,0.02757390000624582,0.0078022999805398285,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9966679666958809,0.9821955031409628,0.9705759296041998,0.9710780017528484,0.9447852760736196,0.0044,True,0.00040314027158818073,1141,10000,64,0.18607880000490695,0.02331319998484105,50,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9934611744084136,0.9781859956124404,0.9410197349587552,0.9482909728308502,0.9272567922874672,0.0062,True,0.005118742506019815,1141,10000,64,1.0957039999775589,0.009348599996883422,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda2,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.88261148115688,0.3572455547102935,0.4996762955883713,0.021910604732690624,0.0035056967572304996,0.0057,True,1056.1468655700585,1141,10000,64,0.020719899970572442,0.010410099988803267,128,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,47,heldout_47_51,0.01,1.0pct,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,True,-2.3126683191097466,1141,10000,100,0.9765886000241153,0.016135599988047034,101,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9781858019281333,0.9802870397914993,0.9888002677718126,0.9780893952673094,0.9780893952673094,0.0168,False,-2.8243662522618793,1141,10000,32,0.1466800000052899,0.009151400008704513,33,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,True,-4.067457114802276,1141,10000,64,0.38160240004071966,0.010394699987955391,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9433900964066609,0.5129007480695674,0.49748743718592964,0.0,0.0,0.0079,True,71.18712401964892,1141,10000,64,0.12387889996170998,0.012093900004401803,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,47,heldout_47_51,0.01,1.0pct,0.9887164767747589,0.9838726754861747,0.9889544127297311,0.9780893952673094,0.9780893952673094,0.0008,True,-3.9650941905804293,1141,10000,64,0.32950439996784553,0.012277400004677474,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,47,heldout_47_51,0.01,1.0pct,0.9560134969325154,0.5459431940488761,0.5105985668923055,0.051709027169149865,0.09114811568799298,0.0132,False,0.6117435080596001,1141,10000,64,0.1690033000195399,0.09677080000983551,100,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,47,heldout_47_51,0.01,1.0pct,0.9518368098159509,0.8575449593009248,0.7713766025570445,0.7528483786152498,0.03067484662576687,0.0004,True,-38.18557765052054,1141,10000,64,0.025217199989128858,0.008849300036672503,65,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9977804557405785,0.9890577043088185,0.9889676251546955,0.9780893952673094,0.9780893952673094,0.0112,False,0.0003183026512462695,1141,10000,64,0.18336540000746027,0.02103010000428185,50,True,False,False
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9931694127957932,0.9841357534649715,0.965718161358942,0.9710780017528484,0.9614373356704645,0.0061,True,0.0030914105044212185,1141,10000,64,1.3786289000418037,0.012528300052508712,1057,True,False,False
