holdout,seed,seed_group,head_id,head_family,protocol_variant,selected_config_id,train_uses_ood_guard,threshold_uses_ood_val_guard,threshold,threshold_source,id_calib_alarm,ood_val_alarm,final_ood_alarm,support_detection,attack_detection,attack_margin_median,attack_margin_q25,support_margin_median,ood_tail_count,ood_tail_rate,roc_auc_attack_vs_ood,score_direction_risk,train_time,id_calib_min,id_calib_q01,id_calib_q05,id_calib_q25,id_calib_median,id_calib_q75,id_calib_q95,id_calib_q99,id_calib_max,id_calib_threshold_percentile,ood_val_min,ood_val_q01,ood_val_q05,ood_val_q25,ood_val_median,ood_val_q75,ood_val_q95,ood_val_q99,ood_val_max,ood_val_threshold_percentile,final_ood_eval_min,final_ood_eval_q01,final_ood_eval_q05,final_ood_eval_q25,final_ood_eval_median,final_ood_eval_q75,final_ood_eval_q95,final_ood_eval_q99,final_ood_eval_max,final_ood_eval_threshold_percentile,support_min,support_q01,support_q05,support_q25,support_median,support_q75,support_q95,support_q99,support_max,support_threshold_percentile,attack_eval_min,attack_eval_q01,attack_eval_q05,attack_eval_q25,attack_eval_median,attack_eval_q75,attack_eval_q95,attack_eval_q99,attack_eval_max,attack_eval_threshold_percentile,attack_median_minus_final_ood_q99,support_median_minus_ood_val_q99
holdout_bin_5,42,main_42_46,HistGB_shallow,histgb,P2_guarded_train_id_threshold,histgb_depth2_iter50_lr005,True,False,0.00013997301223243175,id_calib_only_1pct,0.0092,0.059,0.0661,1.0,0.9680729760547321,0.9998600269877675,0.5351166234742325,0.9998600269875324,661,0.0661,0.9947586088939567,False,0.20307869999669492,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00012233437479733985,0.0001332050627156881,0.00013997301223243175,0.002595429530078207,0.9908,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00013997301223243175,0.00016088278187781856,0.0005449213739956127,0.0008387582408424201,0.941,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00013997301223243175,0.00016088278187781856,0.0005449213739956127,0.004323108057451316,0.9339,0.430115976213403,0.535042050965957,0.8331314468146239,0.9838710181512538,0.9999999999997649,1.0,1.0,1.0,1.0,0.0,0.00013997301223243175,0.00013997301223243175,0.036008274552621136,0.535256596486465,1.0,1.0,1.0,1.0,1.0,0.03192702394526796,0.9994550786260044,0.9994550786257692
holdout_bin_5,42,main_42_46,HistGB_shallow,histgb,P3_full_lowguard,histgb_depth2_iter50_lr005,True,True,0.0005449213739956127,id_calib_plus_ood_val_guarded_1pct,0.008,0.006,0.0083,1.0,0.9680729760547321,0.9994550786260044,0.5347116751124693,0.9994550786257692,83,0.0083,0.9947586088939567,False,0.20623070001602173,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00012233437479733985,0.0001332050627156881,0.00013997301223243175,0.002595429530078207,0.992,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00013997301223243175,0.00016088278187781856,0.0005449213739956127,0.0008387582408424201,0.994,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00011555547775973923,0.00013997301223243175,0.00016088278187781856,0.0005449213739956127,0.004323108057451316,0.9917,0.430115976213403,0.535042050965957,0.8331314468146239,0.9838710181512538,0.9999999999997649,1.0,1.0,1.0,1.0,0.0,0.00013997301223243175,0.00013997301223243175,0.036008274552621136,0.535256596486465,1.0,1.0,1.0,1.0,1.0,0.03192702394526796,0.9994550786260044,0.9994550786257692
holdout_bin_5,42,main_42_46,DeepSAD_like_center,deepsad_like_center,P0_raw_train_id_threshold,center_lambda0,False,False,368.8057672119144,id_calib_only_1pct,0.01,0.267,0.2736,0.28125,0.03078677309007982,-169.83008972168,-200.25346008300812,-110.89558044433625,2736,0.2736,0.3696525655644242,True,0.01137890003155917,15.735687255859375,17.404456119537354,20.705565929412842,25.473330974578857,37.160634994506836,54.088019371032715,180.97524871826175,368.8057672119144,633.1766967773438,0.99,117.6055679321289,137.96123107910157,152.80454177856444,172.1912384033203,219.17351531982422,386.911376953125,536.9018035888672,16513.6474609375,16780.302734375,0.733,99.91950988769531,137.52813079833984,152.87835464477538,171.71526718139648,219.67688751220703,389.99122619628906,550.395898437499,16502.35369140625,16794.826171875,0.7264,129.9224395751953,136.2192105102539,150.35876846313477,218.93671035766602,257.9101867675781,393.7843933105469,574.3592102050782,599.8467626953126,611.2398681640625,0.71875,74.967529296875,96.85934661865234,116.44968872070312,168.55230712890625,198.97567749023438,218.8479461669922,327.6258911132809,453.0664062500001,515.5538330078125,0.9692132269099202,-16303.378013916015,-16255.737274169922
holdout_bin_5,42,main_42_46,DeepSAD_like_center,deepsad_like_center,P1_raw_train_oodval_threshold,center_lambda0,False,True,16514.30026855469,id_calib_plus_ood_val_guarded_1pct,0.0,0.01,0.0088,0.0,0.0,-16315.324591064455,-16345.747961425783,-16256.39008178711,88,0.0088,0.3696525655644242,True,0.0075437999912537634,15.735687255859375,17.404456119537354,20.705565929412842,25.473330974578857,37.160634994506836,54.088019371032715,180.97524871826175,368.8057672119144,633.1766967773438,1.0,117.6055679321289,137.96123107910157,152.80454177856444,172.1912384033203,219.17351531982422,386.911376953125,536.9018035888672,16513.6474609375,16780.302734375,0.99,99.91950988769531,137.52813079833984,152.87835464477538,171.71526718139648,219.67688751220703,389.99122619628906,550.395898437499,16502.35369140625,16794.826171875,0.9912,129.9224395751953,136.2192105102539,150.35876846313477,218.93671035766602,257.9101867675781,393.7843933105469,574.3592102050782,599.8467626953126,611.2398681640625,1.0,74.967529296875,96.85934661865234,116.44968872070312,168.55230712890625,198.97567749023438,218.8479461669922,327.6258911132809,453.0664062500001,515.5538330078125,1.0,-16303.378013916015,-16255.737274169922
holdout_bin_5,42,main_42_46,DeepSAD_like_center,deepsad_like_center,P2_guarded_train_id_threshold,center_lambda0,True,False,151.41866790771488,id_calib_only_1pct,0.01,0.022,0.0248,0.59375,0.021664766248574687,-67.22849761962894,-83.93327056884769,20.24891937255856,248,0.0248,0.8197805017103763,False,0.020264499995391816,26.924468994140625,29.967808933258056,39.91256694793701,52.15543270111084,61.545528411865234,76.75649070739746,115.03397979736329,151.41866790771488,1173.072509765625,0.99,18.443683624267578,19.752142219543458,21.489722442626952,25.440000534057617,39.060123443603516,72.50823783874512,102.29748344421387,276.1858517456055,381.1968688964844,0.978,18.159128189086914,19.984927730560305,21.488836765289307,25.469846725463867,39.29228591918945,74.26170539855957,114.56623954772942,246.96315872192383,384.3872375488281,0.9752,44.9038200378418,46.96119102478028,60.85333309173584,119.91073036193848,171.66758728027344,221.49275970458984,326.3639907836914,334.7143594360352,335.2004089355469,0.40625,25.211387634277344,38.20152267456055,52.08059158325195,67.48539733886719,84.19017028808594,103.06820678710938,130.08954467773435,162.54357177734374,191.17254638671875,0.9783352337514253,-162.7729884338379,-104.51826446533204
holdout_bin_5,42,main_42_46,DeepSAD_like_center,deepsad_like_center,P3_full_lowguard,center_lambda2,True,True,669.7069595642089,id_calib_plus_ood_val_guarded_1pct,0.002,0.01,0.0124,0.59375,0.08095781071835804,-358.8889664001464,-445.7307937927245,222.31837002563486,124,0.0124,0.8261974914481185,False,0.02058979996945709,74.44412231445312,88.22002967834473,115.06530075073242,163.18536758422852,199.75868225097656,251.80659103393555,390.10889434814464,512.7422131347663,4875.3095703125,0.998,46.78456497192383,51.767238769531254,57.340922355651855,74.49575233459473,118.3331184387207,253.3855094909668,395.28417816162107,669.0420916748046,988.2745361328125,0.99,45.13022232055664,52.30429473876953,57.957648849487306,75.02259254455566,119.60149383544922,259.1231689453125,398.2774230957031,694.4026647949219,1119.791259765625,0.9876,119.85958099365234,131.0250089263916,195.38506851196288,423.0808792114258,892.0253295898438,1569.0378112792969,3152.4840087890625,3354.907019042969,3373.565673828125,0.40625,68.44505310058594,130.19371826171874,170.49559020996094,223.97616577148438,310.8179931640625,405.5439453125,764.2929443359371,911.4714233398438,981.8070678710938,0.9190421892816419,-383.58467163085936,222.98323791503913
holdout_bin_5,43,main_42_46,LOW_GUARD_LR_reference,lr,P0_raw_train_id_threshold,lr_C1,False,False,-4.95345075905269,id_calib_only_1pct,0.01,0.508,0.5164,1.0,0.9680729760547321,10.153582821283933,7.644392878749159,15.419929976185667,5164,0.5164,0.9267826681870012,False,0.1435768999508582,-28.68087166979856,-8.19675472095685,-7.672413901598665,-7.055993130784306,-6.6464894486767605,-6.234281780263492,-5.518812799427661,-4.95345075905269,0.5315468043711276,0.99,-21.352203930896323,-14.246105876484453,-12.023848689054844,-8.769934190272652,-4.8250158649019665,-1.416097659425199,0.6014610385806596,52.18978593845561,62.199243046368096,0.492,-54.335073028449656,-14.893393605619377,-11.926743860917881,-8.530600415196108,-4.6980713208238285,-1.438090209512842,3.4339926167931267,39.604138769672666,62.038528278604346,0.4836,6.131589144073204,6.158092074661036,6.3373066213356495,7.460177397367165,10.466479217132978,14.289425799800476,18.611275023032263,21.79669241857505,22.138025868811983,0.0,-11.25525229368128,-10.19841434263707,-0.10026967191722827,2.6909421196964685,5.200132062231243,8.149090629433328,11.017353582563675,12.455981921160962,13.34372738623145,0.03192702394526796,-34.404006707441425,-41.72330672132263
holdout_bin_5,43,main_42_46,LOW_GUARD_LR_reference,lr,P1_raw_train_oodval_threshold,lr_C1,False,True,52.191294881078356,id_calib_plus_ood_val_guarded_1pct,0.0,0.01,0.0082,0.0,0.0,-46.991162818847116,-49.50035276138189,-41.72481566394538,82,0.0082,0.9267826681870012,False,0.11656850000144914,-28.68087166979856,-8.19675472095685,-7.672413901598665,-7.055993130784306,-6.6464894486767605,-6.234281780263492,-5.518812799427661,-4.95345075905269,0.5315468043711276,1.0,-21.352203930896323,-14.246105876484453,-12.023848689054844,-8.769934190272652,-4.8250158649019665,-1.416097659425199,0.6014610385806596,52.18978593845561,62.199243046368096,0.99,-54.335073028449656,-14.893393605619377,-11.926743860917881,-8.530600415196108,-4.6980713208238285,-1.438090209512842,3.4339926167931267,39.604138769672666,62.038528278604346,0.9918,6.131589144073204,6.158092074661036,6.3373066213356495,7.460177397367165,10.466479217132978,14.289425799800476,18.611275023032263,21.79669241857505,22.138025868811983,1.0,-11.25525229368128,-10.19841434263707,-0.10026967191722827,2.6909421196964685,5.200132062231243,8.149090629433328,11.017353582563675,12.455981921160962,13.34372738623145,1.0,-34.404006707441425,-41.72330672132263
holdout_bin_5,43,main_42_46,LOW_GUARD_LR_reference,lr,P2_guarded_train_id_threshold,lr_C1,True,False,-4.105001834742048,id_calib_only_1pct,0.01,0.0005,0.0045,1.0,0.9680729760547321,11.822874609574953,9.821282358866176,15.164132023631787,45,0.0045,0.9811110604332952,False,0.3525482999975793,-23.908680978570846,-10.958161404296154,-9.51752904469717,-8.190934337525395,-7.28414971720893,-6.450260584785036,-5.201174695506159,-4.105001834742048,-0.527606393176848,0.99,-24.9607173927794,-18.133833712437106,-12.521786941013998,-9.862540339581154,-8.500960919213089,-7.287227065930194,-5.96390739364758,-5.1708001569428195,-3.200464886979992,0.9995,-32.23176325305087,-18.60774573877088,-12.490481347673253,-9.821624893548023,-8.474349444920627,-7.3383620876660025,-5.974042588845139,-4.981127021815484,2.0137693576116185,0.9955,5.368319594575787,5.597227924170813,6.185108601241549,7.20519711833216,11.059130188889739,17.88104636694527,23.858954640827754,29.596311417008902,31.51511445921793,0.0,-14.683601664777495,-9.6710079418816,0.8001376539067028,5.716280524124128,7.717872774832905,9.778608593451015,13.794981344714056,15.520707808425101,16.755526789721014,0.03192702394526796,12.69899979664839,16.229930345832557
holdout_bin_5,43,main_42_46,LOW_GUARD_LR_reference,lr,P3_full_lowguard,lr_C1,True,True,-4.102580408336336,id_calib_plus_ood_val_guarded_1pct,0.01,0.0005,0.0045,1.0,0.9680729760547321,11.820453183169242,9.818860932460463,15.161710597226076,45,0.0045,0.9811110604332952,False,0.4144740999909118,-23.908680978570846,-10.958161404296154,-9.51752904469717,-8.190934337525395,-7.28414971720893,-6.450260584785036,-5.201174695506159,-4.105001834742048,-0.527606393176848,0.99,-24.9607173927794,-18.133833712437106,-12.521786941013998,-9.862540339581154,-8.500960919213089,-7.287227065930194,-5.96390739364758,-5.1708001569428195,-3.200464886979992,0.9995,-32.23176325305087,-18.60774573877088,-12.490481347673253,-9.821624893548023,-8.474349444920627,-7.3383620876660025,-5.974042588845139,-4.981127021815484,2.0137693576116185,0.9955,5.368319594575787,5.597227924170813,6.185108601241549,7.20519711833216,11.059130188889739,17.88104636694527,23.858954640827754,29.596311417008902,31.51511445921793,0.0,-14.683601664777495,-9.6710079418816,0.8001376539067028,5.716280524124128,7.717872774832905,9.778608593451015,13.794981344714056,15.520707808425101,16.755526789721014,0.03192702394526796,12.69899979664839,16.229930345832557
holdout_bin_5,43,main_42_46,DevNet_like_MLP,devnet_like_mlp,P0_raw_train_id_threshold,mlp_h8_alpha001,False,False,0.005690368353389208,id_calib_only_1pct,0.01,0.469,0.4781,1.0,0.9680729760547321,0.8044573939451948,0.5388507521757856,0.9937640107283369,4781,0.4781,0.882367046750285,False,0.8334252999629825,4.1319154320262896e-07,5.164792614777981e-06,2.0263830811018126e-05,0.0001593044253240805,0.0003065216151298955,0.0005734210571972653,0.001761330466251821,0.005690368353389208,0.15080121159553528,0.99,2.011063600093621e-07,1.4502453927889293e-06,7.989122877916088e-06,0.00014132885553408414,0.003436905681155622,0.14144136011600494,0.788170513510704,0.9978214263916015,0.9999935626983643,0.531,5.301700915812288e-19,1.4490276339529377e-06,8.844668991514482e-06,0.00015839276966289617,0.0037611087318509817,0.16029640287160873,0.7930340588092804,0.9994647878408432,0.9999955892562866,0.5219,0.9755349159240723,0.9765405505895615,0.9817960083484649,0.9901036769151688,0.9994543790817261,0.9999309182167053,0.9999877631664276,0.9999948644638061,0.9999973773956299,0.0,6.357476195262279e-06,3.6920490383636203e-05,0.06288117244839674,0.5445411205291748,0.810147762298584,0.9646515846252441,0.9986918330192566,0.9995943093299866,0.9998807907104492,0.03192702394526796,-0.18931702554225927,0.001632952690124534
