evaluation_role,dataset,holdout,split_protocol,head_id,head_family,head_label,protocol_variant,train_uses_ood_guard,threshold_uses_ood_val_guard,selected_config_id,seed,seed_group,feature_input,feature_dim,support_method,support_count,ood_target,threshold_source,threshold,attack_detection,final_ood_alarm,id_calib_alarm,ood_val_alarm,roc_auc_attack_vs_ood,pr_auc_attack_vs_ood,pauc_fpr_1pct,tpr_at_fpr_1pct,feasible_under_1pct,attack_eval_size,final_ood_eval_size,train_time,inference_time,param_count,selection_used_final_eval,threshold_uses_final_eval,hyperparameter_uses_final_eval
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P0_raw_train_id_threshold,False,False,lr_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.95452261717315,0.97002997002997,0.5139,0.01,0.5065,0.931433166833167,0.450917408095004,0.49748743718592964,0.0,False,1001,10000,0.14862960000755265,0.013088300009258091,65,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P1_raw_train_oodval_threshold,False,True,lr_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,52.262188785100285,0.0,0.0082,0.0,0.01,0.931433166833167,0.450917408095004,0.49748743718592964,0.0,True,1001,10000,0.12396999995689839,0.010871600010432303,65,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P2_guarded_train_id_threshold,True,False,lr_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.124305740106003,0.97002997002997,0.0046,0.01,0.0005,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,True,1001,10000,0.33203360001789406,0.011181399982888252,65,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P3_full_lowguard,True,True,lr_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,-4.118561382207412,0.97002997002997,0.0045,0.01,0.0005,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,True,1001,10000,0.3505182000226341,0.00941110000712797,65,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P0_raw_train_id_threshold,False,False,mlp_h8_alpha001,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.004520579846575859,0.97002997002997,0.6421,0.01,0.6295,0.9560671328671331,0.7942349278908492,0.6506056757313039,0.4985014985014985,False,1001,10000,0.9432295999722555,0.010563599993474782,529,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P1_raw_train_oodval_threshold,False,True,mlp_h16_alpha001,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.9912751634418964,0.8021978021978022,0.0135,0.0,0.01,0.9674499999999999,0.7785410244854793,0.6062304529641214,0.6153846153846154,False,1001,10000,0.8170323999947868,0.010285800031851977,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P2_guarded_train_id_threshold,True,False,mlp_h16_alpha001,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.004219209593720743,0.971028971028971,0.0087,0.01,0.0045,0.9912803196803196,0.9823553420150769,0.9718422281236352,0.971028971028971,True,1001,10000,1.6271532999817282,0.011472299986053258,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P3_full_lowguard,True,True,mlp_h16_alpha001,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.004270044379751194,0.971028971028971,0.0086,0.0098,0.0045,0.9912803196803196,0.9823553420150769,0.9718422281236352,0.971028971028971,True,1001,10000,1.3666341999778524,0.009776699997019023,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P0_raw_train_id_threshold,False,False,histgb_depth2_iter50_lr005,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.000899173881310093,0.97002997002997,0.5682,0.0088,0.5595,0.9581627872127872,0.8784332033058085,0.8670274449168922,0.7432567432567433,False,1001,10000,0.12409500003559515,0.02046989998780191,50,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P1_raw_train_oodval_threshold,False,True,histgb_depth2_iter50_lr005,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.1314112271168826,0.7432567432567433,0.0009,0.0,0.001,0.9581627872127872,0.8784332033058085,0.8670274449168922,0.7432567432567433,True,1001,10000,0.10952949995407835,0.021402899990789592,50,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P2_guarded_train_id_threshold,True,False,histgb_depth2_iter50_lr005,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.00016666093562452675,0.8411588411588412,0.0834,0.0086,0.0785,0.9114172327672327,0.8566132968796452,0.913955391342326,0.8301698301698301,False,1001,10000,0.18654209998203442,0.018510199966840446,50,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P3_full_lowguard,True,True,histgb_depth3_iter50_lr005,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.0003215489258084132,0.6153846153846154,0.0127,0.0048,0.0095,0.8324702297702298,0.6783415766392545,0.8044819502105934,0.6123876123876124,False,1001,10000,0.21282129996689036,0.02161350002279505,50,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P0_raw_train_id_threshold,False,False,center_lambda0,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,368.79646148681667,0.02197802197802198,0.2735,0.01,0.267,0.37769300699300695,0.06758459511046826,0.49748743718592964,0.0,False,1001,10000,0.008838800014927983,0.009952499996870756,128,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P1_raw_train_oodval_threshold,False,True,center_lambda0,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,16521.819063964842,0.0,0.0082,0.0,0.01,0.37769300699300695,0.06758459511046826,0.49748743718592964,0.0,True,1001,10000,0.008082299958914518,0.010327399999368936,128,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P2_guarded_train_id_threshold,True,False,center_lambda1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,328.1754852294925,0.13186813186813187,0.0281,0.01,0.0225,0.8434322677322676,0.2737685617120198,0.501583843292386,0.03596403596403597,False,1001,10000,0.02411490003578365,0.012003400013782084,128,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P3_full_lowguard,True,True,center_lambda1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,475.02895481109385,0.04795204795204795,0.0114,0.0014,0.01,0.8434322677322676,0.2737685617120198,0.501583843292386,0.03596403596403597,False,1001,10000,0.021492399973794818,0.009510300005786121,128,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P0_raw_train_id_threshold,False,False,prototype_metric_lr_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.9399354158459907,0.18081918081918083,0.0474,0.01,0.0455,0.7193837162837163,0.22370052447466843,0.4977083218289248,0.003996003996003996,False,1001,10000,0.009647400001995265,0.007437199994456023,132,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P1_raw_train_oodval_threshold,False,True,prototype_metric_lr_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,3.4204838029339006,0.000999000999000999,0.0079,0.0,0.01,0.7193837162837163,0.22370052447466843,0.4977083218289248,0.003996003996003996,True,1001,10000,0.00957699998980388,0.007155400002375245,132,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P2_guarded_train_id_threshold,True,False,prototype_metric_lr_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.0464378371798153,0.2827172827172827,0.0094,0.01,0.007,0.944257842157842,0.5641413077942389,0.5255699074794552,0.3206793206793207,True,1001,10000,0.022816399985458702,0.013247499999124557,198,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P3_full_lowguard,True,True,prototype_metric_lr_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.0465160722122233,0.2827172827172827,0.0094,0.0098,0.007,0.944257842157842,0.5641413077942389,0.5255699074794552,0.3206793206793207,True,1001,10000,0.029806300008203834,0.010903699963819236,198,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P0_raw_train_id_threshold,False,False,rff128_gamma1_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.5126758733792713,0.01898101898101898,0.0196,0.01,0.024,0.4823052947052947,0.08829318191305123,0.5017244062470193,0.014985014985014986,False,1001,10000,0.20567759999539703,0.027029299992136657,8321,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P1_raw_train_oodval_threshold,False,True,rff256_gamma01_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.0412423663319053,0.006993006993006993,0.0087,0.0,0.01,0.3769722277722278,0.07702313249804264,0.49927459475198166,0.007992007992007992,True,1001,10000,0.4494366000290029,0.04493669996736571,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P2_guarded_train_id_threshold,True,False,rff128_gamma01_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.1167011466341177,0.06493506493506493,0.0041,0.01,0.004,0.619079120879121,0.28177044184621297,0.5361171491824758,0.14185814185814186,True,1001,10000,0.582583200011868,0.03376630001002923,8321,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P3_full_lowguard,True,True,rff128_gamma01_C1,49,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.1313272055985366,0.06493506493506493,0.0041,0.01,0.004,0.619079120879121,0.28177044184621297,0.5361171491824758,0.14185814185814186,True,1001,10000,0.5400267000077292,0.032633199996780604,8321,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P0_raw_train_id_threshold,False,False,lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.95452261717315,0.97002997002997,0.5139,0.01,0.5065,0.931433166833167,0.450917408095004,0.49748743718592964,0.0,False,1001,10000,0.19142410001950338,0.011621600016951561,65,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P1_raw_train_oodval_threshold,False,True,lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,52.262188785100285,0.0,0.0082,0.0,0.01,0.931433166833167,0.450917408095004,0.49748743718592964,0.0,True,1001,10000,0.18043470004340634,0.009835999982897192,65,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P2_guarded_train_id_threshold,True,False,lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.124305740106003,0.97002997002997,0.0046,0.01,0.0005,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,True,1001,10000,0.4272639999981038,0.013729600002989173,65,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P3_full_lowguard,True,True,lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,-4.118561382207412,0.97002997002997,0.0045,0.01,0.0005,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,True,1001,10000,0.39259319996926934,0.013756299973465502,65,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P0_raw_train_id_threshold,False,False,mlp_h16_alpha001,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.005051736114546662,0.97002997002997,0.6541,0.01,0.65,0.9578517982017981,0.6783107911333554,0.5440162852223154,0.3076923076923077,False,1001,10000,0.8014188000233844,0.011612700007390231,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P1_raw_train_oodval_threshold,False,True,mlp_h16_alpha001,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.9925933039933443,0.4005994005994006,0.0147,0.0,0.01,0.9578517982017981,0.6783107911333554,0.5440162852223154,0.3076923076923077,False,1001,10000,0.730929900018964,0.012584500014781952,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P2_guarded_train_id_threshold,True,False,mlp_h16_alpha001,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.003715650707017632,0.97002997002997,0.0101,0.01,0.0025,0.9910567432567432,0.9847253133853265,0.9807227947931465,0.97002997002997,False,1001,10000,1.282463599985931,0.01475530001334846,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P3_full_lowguard,True,True,mlp_h16_alpha001,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.003720669462170916,0.97002997002997,0.0101,0.01,0.0025,0.9910567432567432,0.9847253133853265,0.9807227947931465,0.97002997002997,False,1001,10000,1.2244988000020385,0.012289399979636073,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P0_raw_train_id_threshold,False,False,histgb_depth2_iter50_lr005,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.000899173881310093,0.97002997002997,0.5682,0.0088,0.5595,0.9581627872127872,0.8784332033058085,0.8670274449168922,0.7432567432567433,False,1001,10000,0.13357330003054813,0.018994699988979846,50,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P1_raw_train_oodval_threshold,False,True,histgb_depth2_iter50_lr005,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.1314112271168826,0.7432567432567433,0.0009,0.0,0.001,0.9581627872127872,0.8784332033058085,0.8670274449168922,0.7432567432567433,True,1001,10000,0.11188660003244877,0.01854530000127852,50,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P2_guarded_train_id_threshold,True,False,histgb_depth3_iter50_lr005,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.0018060689839308251,0.4905094905094905,0.0165,0.0082,0.017,0.682352997002997,0.5826541180404758,0.7402438265252336,0.4835164835164835,False,1001,10000,0.1306891999556683,0.01050019997637719,50,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P3_full_lowguard,True,True,histgb_depth3_iter50_lr005,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.002333987355623137,0.4835164835164835,0.0087,0.0076,0.0075,0.682352997002997,0.5826541180404758,0.7402438265252336,0.4835164835164835,True,1001,10000,0.12484679999761283,0.011712800012901425,50,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P0_raw_train_id_threshold,False,False,center_lambda0,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,368.79646148681667,0.02197802197802198,0.2735,0.01,0.267,0.37769300699300695,0.06758459511046826,0.49748743718592964,0.0,False,1001,10000,0.00783469999441877,0.012821700016502291,128,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P1_raw_train_oodval_threshold,False,True,center_lambda0,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,16521.819063964842,0.0,0.0082,0.0,0.01,0.37769300699300695,0.06758459511046826,0.49748743718592964,0.0,True,1001,10000,0.009404100012034178,0.011656099988613278,128,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P2_guarded_train_id_threshold,True,False,center_lambda2,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,508.5985983276374,0.14585414585414586,0.0282,0.01,0.022,0.8431129870129871,0.2892304399423139,0.5160266868809582,0.07492507492507493,False,1001,10000,0.019752099993638694,0.011358299991115928,128,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P3_full_lowguard,True,True,center_lambda1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,475.02895481109385,0.04795204795204795,0.0114,0.0014,0.01,0.8434322677322676,0.2737685617120198,0.501583843292386,0.03596403596403597,False,1001,10000,0.016576900030486286,0.010485800041351467,128,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P0_raw_train_id_threshold,False,False,prototype_metric_lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.9399354158459907,0.18081918081918083,0.0474,0.01,0.0455,0.7193837162837163,0.22370052447466843,0.4977083218289248,0.003996003996003996,False,1001,10000,0.010926600021775812,0.0073308999999426305,132,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P1_raw_train_oodval_threshold,False,True,prototype_metric_lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,3.4204838029339006,0.000999000999000999,0.0079,0.0,0.01,0.7193837162837163,0.22370052447466843,0.4977083218289248,0.003996003996003996,True,1001,10000,0.008991000009700656,0.007963099982589483,132,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P2_guarded_train_id_threshold,True,False,prototype_metric_lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.0464378371798153,0.2827172827172827,0.0094,0.01,0.007,0.944257842157842,0.5641413077942389,0.5255699074794552,0.3206793206793207,True,1001,10000,0.02968380000675097,0.011363300029188395,198,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P3_full_lowguard,True,True,prototype_metric_lr_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.0465160722122233,0.2827172827172827,0.0094,0.0098,0.007,0.944257842157842,0.5641413077942389,0.5255699074794552,0.3206793206793207,True,1001,10000,0.024011700006667525,0.010345700022298843,198,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P0_raw_train_id_threshold,False,False,rff128_gamma1_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.697967300027452,0.01998001998001998,0.0129,0.01,0.0135,0.5105756243756244,0.0976322568162088,0.5009061290468325,0.013986013986013986,False,1001,10000,0.204522599990014,0.026626300008501858,8321,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P1_raw_train_oodval_threshold,False,True,rff256_gamma01_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,1.7384231308703848,0.01898101898101898,0.0114,0.0006,0.01,0.5119248751248751,0.10217121934467714,0.5026230051355679,0.016983016983016984,False,1001,10000,0.38658160000341013,0.04973789997166023,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P2_guarded_train_id_threshold,True,False,rff256_gamma01_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-0.16415956430632464,0.18081918081918083,0.0057,0.01,0.004,0.8461736263736264,0.4839179323890178,0.5734265734265734,0.21678321678321677,True,1001,10000,1.2668133999686688,0.0575232999981381,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P3_full_lowguard,True,True,rff256_gamma01_C1,50,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,-0.16377224024767298,0.18081918081918083,0.0057,0.01,0.004,0.8461736263736264,0.4839179323890178,0.5734265734265734,0.21678321678321677,True,1001,10000,1.1089758000453003,0.041268100030720234,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P0_raw_train_id_threshold,False,False,lr_C1,51,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.95452261717315,0.97002997002997,0.5139,0.01,0.5065,0.931433166833167,0.450917408095004,0.49748743718592964,0.0,False,1001,10000,0.16434250003658235,0.014530699991155416,65,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P1_raw_train_oodval_threshold,False,True,lr_C1,51,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,52.262188785100285,0.0,0.0082,0.0,0.01,0.931433166833167,0.450917408095004,0.49748743718592964,0.0,True,1001,10000,0.15379730000859126,0.01635559997521341,65,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P2_guarded_train_id_threshold,True,False,lr_C1,51,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.124305740106003,0.97002997002997,0.0046,0.01,0.0005,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,True,1001,10000,0.38486659998307005,0.016469900030642748,65,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P3_full_lowguard,True,True,lr_C1,51,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,-4.118561382207412,0.97002997002997,0.0045,0.01,0.0005,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,True,1001,10000,0.48096559999976307,0.012465599982533604,65,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P0_raw_train_id_threshold,False,False,mlp_h8_alpha001,51,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.005003798860125246,0.967032967032967,0.3478,0.01,0.3335,0.9577653346653346,0.8396885696072967,0.734953488722333,0.7222777222777222,False,1001,10000,1.2394156000227667,0.010835599969141185,529,False,False,False
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P1_raw_train_oodval_threshold,False,True,mlp_h8_alpha001,51,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.3759738939404442,0.8191808191808192,0.0158,0.0,0.01,0.9577653346653346,0.8396885696072967,0.734953488722333,0.7222777222777222,False,1001,10000,1.4971314000431448,0.012321999995037913,529,False,False,False
