dataset,holdout,seed,seed_group,head_id,head_family,protocol_variant,config_id,support_train_size,support_validation_size,support_val_detection,support_val_margin_q25,support_val_margin_median,id_calib_alarm_at_selection,ood_val_alarm_at_selection,validation_feasible_under_1pct,selection_used_final_eval,config_param_count,selected,selection_rule,rejection_reason
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,HistGB_shallow,histgb,P2_guarded_train_id_threshold,histgb_depth3_iter50_lr005,24,8,0.75,0.7497099691049314,0.9996132921399086,0.0076,0.0495,False,False,50,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,HistGB_shallow,histgb,P3_full_lowguard,histgb_depth2_iter50_lr005,24,8,0.625,-0.016440684881091613,0.7517286963637484,0.0082,0.0,True,False,50,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,HistGB_shallow,histgb,P3_full_lowguard,histgb_depth3_iter50_lr005,24,8,0.75,0.7480053070770005,0.9979086301119777,0.0038,0.01,True,False,50,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P0_raw_train_id_threshold,center_lambda0,24,8,0.5,-171.9925111389163,-42.97479949951202,0.01,0.2675,False,False,128,True,no_feasible_config_lowest_ood_val_alarm_then_support_signal,selected
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P0_raw_train_id_threshold,center_lambda1,24,8,0.5,-333.3982232666018,7.674545898437259,0.01,0.301,False,False,128,False,no_feasible_config_lowest_ood_val_alarm_then_support_signal,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P0_raw_train_id_threshold,center_lambda2,24,8,0.5,-538.1615588378907,68.71969726562497,0.01,0.314,False,False,128,False,no_feasible_config_lowest_ood_val_alarm_then_support_signal,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P1_raw_train_oodval_threshold,center_lambda0,24,8,0.0,-16363.31614755249,-16234.298435913086,0.0,0.01,True,False,128,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P1_raw_train_oodval_threshold,center_lambda1,24,8,0.0,-41904.04373864746,-41562.97096948242,0.0,0.01,True,False,128,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P1_raw_train_oodval_threshold,center_lambda2,24,8,0.0,-67508.08278881836,-66901.20153271484,0.0,0.01,True,False,128,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P2_guarded_train_id_threshold,center_lambda0,24,8,0.5,-39.61700744628908,8.600228118896467,0.01,0.0315,False,False,128,False,no_feasible_config_lowest_ood_val_alarm_then_support_signal,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P2_guarded_train_id_threshold,center_lambda1,24,8,0.375,-115.4976467895508,-22.699398498535174,0.01,0.026,False,False,128,True,no_feasible_config_lowest_ood_val_alarm_then_support_signal,selected
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P2_guarded_train_id_threshold,center_lambda2,24,8,0.375,-186.20106719970755,-54.58683990478568,0.01,0.026,False,False,128,False,no_feasible_config_lowest_ood_val_alarm_then_support_signal,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P3_full_lowguard,center_lambda0,24,8,0.25,-175.93901651000596,-127.72178094482041,0.0004,0.0095,True,False,128,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P3_full_lowguard,center_lambda1,24,8,0.375,-291.6169336090181,-198.81868531800245,0.0012,0.0095,True,False,128,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P3_full_lowguard,center_lambda2,24,8,0.375,-423.5859326477073,-291.9717053527854,0.0012,0.0095,True,False,128,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,Prototype_metric_LR,prototype_metric_lr,P0_raw_train_id_threshold,prototype_metric_lr_C1,24,8,0.0,-2.656335267427138,-1.8909018437773613,0.01,0.124,False,False,132,True,no_feasible_config_lowest_ood_val_alarm_then_support_signal,selected
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,Prototype_metric_LR,prototype_metric_lr,P1_raw_train_oodval_threshold,prototype_metric_lr_C1,24,8,0.0,-3.3804414370351212,-2.6150080133853444,0.0,0.01,True,False,132,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,Prototype_metric_LR,prototype_metric_lr,P2_guarded_train_id_threshold,prototype_metric_lr_C1,24,8,0.125,-2.990089953228503,-2.413783934677992,0.01,0.007,True,False,198,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,Prototype_metric_LR,prototype_metric_lr,P3_full_lowguard,prototype_metric_lr_C1,24,8,0.125,-2.9901507642002003,-2.413844745649689,0.0098,0.007,True,False,198,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P0_raw_train_id_threshold,rff128_gamma01_C1,24,8,0.125,-4.415178843409479,-1.9029715438024504,0.01,0.1125,False,False,8321,False,no_feasible_config_lowest_ood_val_alarm_then_support_signal,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P0_raw_train_id_threshold,rff128_gamma1_C1,24,8,0.0,-7.341079476705881,-5.207438214024647,0.01,0.038,False,False,8321,True,no_feasible_config_lowest_ood_val_alarm_then_support_signal,selected
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P0_raw_train_id_threshold,rff256_gamma01_C1,24,8,0.375,-1.5837656559909328,-0.20384395495904872,0.01,0.249,False,False,16641,False,no_feasible_config_lowest_ood_val_alarm_then_support_signal,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P0_raw_train_id_threshold,rff256_gamma1_C1,24,8,0.0,-5.4732462355677765,-4.414111187320898,0.01,0.0675,False,False,16641,False,no_feasible_config_lowest_ood_val_alarm_then_support_signal,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P1_raw_train_oodval_threshold,rff128_gamma01_C1,24,8,0.0,-6.2206002585752245,-3.7083929589681954,0.001,0.01,True,False,8321,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P1_raw_train_oodval_threshold,rff128_gamma1_C1,24,8,0.0,-8.30826167825199,-6.174620415570756,0.0028,0.01,True,False,8321,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P1_raw_train_oodval_threshold,rff256_gamma01_C1,24,8,0.125,-4.309176674935209,-2.9292549739033253,0.0002,0.01,True,False,16641,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P1_raw_train_oodval_threshold,rff256_gamma1_C1,24,8,0.0,-7.062073850450529,-6.002938802203651,0.001,0.01,True,False,16641,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P2_guarded_train_id_threshold,rff128_gamma01_C1,24,8,0.25,-4.223155376859951,-2.6720641308906945,0.01,0.0065,True,False,8321,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P2_guarded_train_id_threshold,rff128_gamma1_C1,24,8,0.0,-11.556187677503623,-9.468305272650305,0.01,0.0045,True,False,8321,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P2_guarded_train_id_threshold,rff256_gamma01_C1,24,8,0.0,-4.398790609388902,-2.5771140107020747,0.01,0.007,True,False,16641,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P2_guarded_train_id_threshold,rff256_gamma1_C1,24,8,0.0,-6.106138959683348,-4.631900238092577,0.01,0.0085,True,False,16641,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P3_full_lowguard,rff128_gamma01_C1,24,8,0.25,-4.223148294870877,-2.672057048901621,0.01,0.0065,True,False,8321,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P3_full_lowguard,rff128_gamma1_C1,24,8,0.0,-11.561865510812577,-9.47398310595926,0.01,0.004,True,False,8321,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P3_full_lowguard,rff256_gamma01_C1,24,8,0.0,-4.430375589156084,-2.608698990469256,0.0098,0.007,True,False,16641,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,49,heldout_47_51,RFF_Logistic,rff_logistic,P3_full_lowguard,rff256_gamma1_C1,24,8,0.0,-6.107439555039325,-4.633200833448553,0.01,0.0085,True,False,16641,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,LOW_GUARD_LR_reference,lr,P0_raw_train_id_threshold,lr_C1,24,8,1.0,7.895452662991801,10.299495739395619,0.01,0.6705,False,False,65,True,no_feasible_config_lowest_ood_val_alarm_then_support_signal,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,LOW_GUARD_LR_reference,lr,P1_raw_train_oodval_threshold,lr_C1,24,8,0.0,-70.02049492910709,-67.61645185270328,0.0,0.01,True,False,65,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,LOW_GUARD_LR_reference,lr,P2_guarded_train_id_threshold,lr_C1,24,8,1.0,6.80838897945323,9.088772587836942,0.01,0.0025,True,False,65,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,LOW_GUARD_LR_reference,lr,P3_full_lowguard,lr_C1,24,8,1.0,6.799094344711534,9.079477953095246,0.01,0.0025,True,False,65,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DevNet_like_MLP,devnet_like_mlp,P0_raw_train_id_threshold,mlp_h8_alpha001,24,8,1.0,0.3899143608799204,0.6870765509596094,0.01,0.337,False,False,529,False,no_feasible_config_lowest_ood_val_alarm_then_support_signal,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DevNet_like_MLP,devnet_like_mlp,P0_raw_train_id_threshold,mlp_h16_alpha001,24,8,0.875,0.002232970772311024,0.45214821187313636,0.01,0.286,False,False,1057,True,no_feasible_config_lowest_ood_val_alarm_then_support_signal,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DevNet_like_MLP,devnet_like_mlp,P1_raw_train_oodval_threshold,mlp_h8_alpha001,24,8,0.375,-0.4205291440188883,-0.12336695393919928,0.0,0.01,True,False,529,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DevNet_like_MLP,devnet_like_mlp,P1_raw_train_oodval_threshold,mlp_h16_alpha001,24,8,0.5,-0.42768955670390196,0.022225684396923406,0.0,0.01,True,False,1057,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DevNet_like_MLP,devnet_like_mlp,P2_guarded_train_id_threshold,mlp_h8_alpha001,24,8,0.75,0.018483359946403644,0.7742247173422947,0.01,0.0015,True,False,529,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DevNet_like_MLP,devnet_like_mlp,P2_guarded_train_id_threshold,mlp_h16_alpha001,24,8,0.875,0.03554657829925416,0.2591190485469997,0.01,0.0015,True,False,1057,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DevNet_like_MLP,devnet_like_mlp,P3_full_lowguard,mlp_h8_alpha001,24,8,0.75,0.018467453030170854,0.7742088104260619,0.01,0.0015,True,False,529,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DevNet_like_MLP,devnet_like_mlp,P3_full_lowguard,mlp_h16_alpha001,24,8,0.875,0.035493704561376876,0.2590661748091224,0.01,0.0015,True,False,1057,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,HistGB_shallow,histgb,P0_raw_train_id_threshold,histgb_depth2_iter50_lr005,24,8,1.0,0.07757294378084743,0.9782946540256662,0.0066,0.502,False,False,50,True,no_feasible_config_lowest_ood_val_alarm_then_support_signal,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,HistGB_shallow,histgb,P0_raw_train_id_threshold,histgb_depth3_iter50_lr005,24,8,1.0,0.06816839879034542,0.9724786315989686,0.01,0.518,False,False,50,False,no_feasible_config_lowest_ood_val_alarm_then_support_signal,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,HistGB_shallow,histgb,P1_raw_train_oodval_threshold,histgb_depth2_iter50_lr005,24,8,0.875,0.03792472213882353,0.9386464323836422,0.0,0.0085,True,False,50,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,HistGB_shallow,histgb,P1_raw_train_oodval_threshold,histgb_depth3_iter50_lr005,24,8,0.625,-0.12780814283195482,0.7765020899766684,0.0,0.0015,True,False,50,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,HistGB_shallow,histgb,P2_guarded_train_id_threshold,histgb_depth2_iter50_lr005,24,8,0.625,-0.0004432146562053592,0.4996968080278109,0.006,0.0065,True,False,50,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,HistGB_shallow,histgb,P2_guarded_train_id_threshold,histgb_depth3_iter50_lr005,24,8,0.75,0.00030821606171572215,0.4999404965353727,0.0072,0.0065,True,False,50,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,HistGB_shallow,histgb,P3_full_lowguard,histgb_depth2_iter50_lr005,24,8,0.625,-0.0004432146562053592,0.4996968080278109,0.006,0.0065,True,False,50,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,HistGB_shallow,histgb,P3_full_lowguard,histgb_depth3_iter50_lr005,24,8,0.75,0.00030821606171572215,0.4999404965353727,0.0072,0.0065,True,False,50,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P0_raw_train_id_threshold,center_lambda0,24,8,0.125,-209.97195449829104,-166.69643035888674,0.01,0.1655,False,False,128,True,no_feasible_config_lowest_ood_val_alarm_then_support_signal,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P0_raw_train_id_threshold,center_lambda1,24,8,0.25,-478.2179928588873,-224.67103393554748,0.01,0.236,False,False,128,False,no_feasible_config_lowest_ood_val_alarm_then_support_signal,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P0_raw_train_id_threshold,center_lambda2,24,8,0.25,-771.9249417114261,-348.5022656250003,0.01,0.2295,False,False,128,False,no_feasible_config_lowest_ood_val_alarm_then_support_signal,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P1_raw_train_oodval_threshold,center_lambda0,24,8,0.0,-16135.31814175415,-16092.042617614745,0.0,0.01,True,False,128,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P1_raw_train_oodval_threshold,center_lambda1,24,8,0.0,-41534.239585144045,-41280.692626220705,0.0,0.01,True,False,128,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P1_raw_train_oodval_threshold,center_lambda2,24,8,0.0,-66951.14453253173,-66527.7218564453,0.0,0.01,True,False,128,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P2_guarded_train_id_threshold,center_lambda0,24,8,0.625,-37.52446929931641,13.518968658447264,0.01,0.034,False,False,128,False,no_feasible_config_lowest_ood_val_alarm_then_support_signal,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P2_guarded_train_id_threshold,center_lambda1,24,8,0.5,-133.88167541503918,3.1997302246092545,0.01,0.03,False,False,128,False,no_feasible_config_lowest_ood_val_alarm_then_support_signal,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P2_guarded_train_id_threshold,center_lambda2,24,8,0.5,-231.73505950927785,-8.615659484863784,0.01,0.0285,False,False,128,True,no_feasible_config_lowest_ood_val_alarm_then_support_signal,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P3_full_lowguard,center_lambda0,24,8,0.125,-169.43220249938923,-118.38876454162556,0.0006,0.01,True,False,128,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P3_full_lowguard,center_lambda1,24,8,0.375,-266.211562255859,-129.13015661621057,0.0016,0.01,True,False,128,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,DeepSAD_like_center,deepsad_like_center,P3_full_lowguard,center_lambda2,24,8,0.375,-402.503712524414,-179.38431249999996,0.0016,0.01,True,False,128,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,Prototype_metric_LR,prototype_metric_lr,P0_raw_train_id_threshold,prototype_metric_lr_C1,24,8,0.125,-2.489219136832177,-2.0927536436195053,0.01,0.0765,False,False,132,True,no_feasible_config_lowest_ood_val_alarm_then_support_signal,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,Prototype_metric_LR,prototype_metric_lr,P1_raw_train_oodval_threshold,prototype_metric_lr_C1,24,8,0.0,-2.6686251393523115,-2.27215964613964,0.0,0.01,True,False,132,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,Prototype_metric_LR,prototype_metric_lr,P2_guarded_train_id_threshold,prototype_metric_lr_C1,24,8,0.25,-2.6978145173138506,-1.973485793753658,0.01,0.004,True,False,198,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,Prototype_metric_LR,prototype_metric_lr,P3_full_lowguard,prototype_metric_lr_C1,24,8,0.25,-2.69793529021214,-1.9736065666519478,0.01,0.004,True,False,198,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P0_raw_train_id_threshold,rff128_gamma01_C1,24,8,0.25,-4.7356701598418045,-3.727125443610465,0.01,0.133,False,False,8321,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P0_raw_train_id_threshold,rff128_gamma1_C1,24,8,0.0,-7.558783532251212,-5.403026765173691,0.01,0.01,True,False,8321,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P0_raw_train_id_threshold,rff256_gamma01_C1,24,8,0.375,-1.707191591628563,-0.8974088446998014,0.01,0.21,False,False,16641,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P0_raw_train_id_threshold,rff256_gamma1_C1,24,8,0.0,-4.9374919503071695,-3.6394140125030705,0.01,0.0175,False,False,16641,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P1_raw_train_oodval_threshold,rff128_gamma01_C1,24,8,0.0,-8.693943047592388,-7.68539833136105,0.0002,0.01,True,False,8321,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P1_raw_train_oodval_threshold,rff128_gamma1_C1,24,8,0.0,-7.558783532251212,-5.403026765173691,0.01,0.01,True,False,8321,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P1_raw_train_oodval_threshold,rff256_gamma01_C1,24,8,0.0,-4.65128729068264,-3.841504543753878,0.0,0.01,True,False,16641,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P1_raw_train_oodval_threshold,rff256_gamma1_C1,24,8,0.0,-5.2145946330419655,-3.916516695237867,0.007,0.01,True,False,16641,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P2_guarded_train_id_threshold,rff128_gamma01_C1,24,8,0.25,-5.415507420072771,-1.8590503541819616,0.01,0.005,True,False,8321,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P2_guarded_train_id_threshold,rff128_gamma1_C1,24,8,0.0,-9.000233312705294,-7.472702584723258,0.01,0.0055,True,False,8321,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P2_guarded_train_id_threshold,rff256_gamma01_C1,24,8,0.375,-3.707128116554288,-2.342187471902246,0.01,0.0045,True,False,16641,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P2_guarded_train_id_threshold,rff256_gamma1_C1,24,8,0.0,-6.051649826817366,-4.63631302161085,0.01,0.003,True,False,16641,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P3_full_lowguard,rff128_gamma01_C1,24,8,0.25,-5.425472578760084,-1.869015512869275,0.01,0.005,True,False,8321,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P3_full_lowguard,rff128_gamma1_C1,24,8,0.0,-9.032515355864295,-7.504984627882257,0.0098,0.0055,True,False,8321,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P3_full_lowguard,rff256_gamma01_C1,24,8,0.375,-3.757565768078856,-2.3926251234268143,0.0098,0.0045,True,False,16641,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,50,heldout_47_51,RFF_Logistic,rff_logistic,P3_full_lowguard,rff256_gamma1_C1,24,8,0.0,-6.051592568462656,-4.636255763256139,0.01,0.003,True,False,16641,False,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,lower_validation_rank
locked_harder_holdout,holdout_bin_6,51,heldout_47_51,LOW_GUARD_LR_reference,lr,P0_raw_train_id_threshold,lr_C1,24,8,1.0,11.907497793323644,16.281612118004805,0.01,0.6215,False,False,65,True,no_feasible_config_lowest_ood_val_alarm_then_support_signal,selected
locked_harder_holdout,holdout_bin_6,51,heldout_47_51,LOW_GUARD_LR_reference,lr,P1_raw_train_oodval_threshold,lr_C1,24,8,0.0,-82.7781587448536,-78.40404442017244,0.0,0.01,True,False,65,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,51,heldout_47_51,LOW_GUARD_LR_reference,lr,P2_guarded_train_id_threshold,lr_C1,24,8,1.0,10.50647624313496,15.787103402967077,0.01,0.0025,True,False,65,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,51,heldout_47_51,LOW_GUARD_LR_reference,lr,P3_full_lowguard,lr_C1,24,8,1.0,10.492498773288027,15.773125933120145,0.01,0.0025,True,False,65,True,feasible_ood_val_then_support_val_detection_then_margin_then_simplicity,selected
locked_harder_holdout,holdout_bin_6,51,heldout_47_51,DevNet_like_MLP,devnet_like_mlp,P0_raw_train_id_threshold,mlp_h8_alpha001,24,8,1.0,0.957364350061398,0.9887046958017163,0.01,0.641,False,False,529,True,no_feasible_config_lowest_ood_val_alarm_then_support_signal,selected
