candidate,split,dro_round,class_label,env_value,rows,mean_weight,mean_loss,max_loss,held_field,held_value
CKM_M1_device_family_env_balanced_seed45,train,0,0,iotsim-combined-cycle-tls,4044,1.5974282888229472,0.17047770209110283,1.1820365382565174,,
CKM_M1_device_family_env_balanced_seed45,train,0,0,iotsim-cooler-motor,15956,0.4048633742792679,0.000960052292866515,0.9224338444309653,,
CKM_M1_device_family_env_balanced_seed45,train,0,1,iotsim-building-monitor,2604,2.4807987711213513,0.04681892352017837,1.4007969055605574,,
CKM_M1_device_family_env_balanced_seed45,train,0,1,iotsim-hydraulic-system,8691,0.743297664250374,0.12146833191891743,1.8039391506496234,,
CKM_M1_device_family_env_balanced_seed45,train,0,2,iotsim-stream-consumer,20000,0.32300000000000006,0.006602706548753694,5.9333079470098955,,
CKM_M1_device_family_env_balanced_seed45,train,0,3,city-power,137,47.153284671532845,0.0010704574022845006,0.010127824417196746,,
CKM_M1_device_family_env_balanced_seed45,train,0,3,combined-cycle,33,195.75757575757575,0.007867373204467867,0.09122873252324783,,
CKM_M1_device_family_env_balanced_seed45,train,0,3,ip-camera-museum,215,30.04651162790697,0.0036344178986775447,0.524641619392929,,
CKM_M2_source_family_env_balanced_seed45,train,0,0,iotsim-combined-cycle-tls,4044,1.5974282888229472,0.17047770209110283,1.1820365382565174,,
CKM_M2_source_family_env_balanced_seed45,train,0,0,iotsim-cooler-motor,15956,0.4048633742792679,0.000960052292866515,0.9224338444309653,,
CKM_M2_source_family_env_balanced_seed45,train,0,1,iotsim-building-monitor,2604,2.4807987711213513,0.04681892352017837,1.4007969055605574,,
CKM_M2_source_family_env_balanced_seed45,train,0,1,iotsim-hydraulic-system,8691,0.743297664250374,0.12146833191891743,1.8039391506496234,,
CKM_M2_source_family_env_balanced_seed45,train,0,2,iotsim-stream-consumer,20000,0.32300000000000006,0.006602706548753694,5.9333079470098955,,
CKM_M2_source_family_env_balanced_seed45,train,0,3,iotsim-city-power,137,47.153284671532845,0.0010704574022845006,0.010127824417196746,,
CKM_M2_source_family_env_balanced_seed45,train,0,3,iotsim-combined-cycle,33,195.75757575757575,0.007867373204467867,0.09122873252324783,,
CKM_M2_source_family_env_balanced_seed45,train,0,3,iotsim-ip-camera-museum,215,30.04651162790697,0.0036344178986775447,0.524641619392929,,
CKM_M3_device_family_dro_seed45,train,0,0,iotsim-combined-cycle-tls,4044,1.5974282888229472,0.17047770209110283,1.1820365382565174,,
CKM_M3_device_family_dro_seed45,train,0,0,iotsim-cooler-motor,15956,0.4048633742792679,0.000960052292866515,0.9224338444309653,,
CKM_M3_device_family_dro_seed45,train,0,1,iotsim-building-monitor,2604,2.4807987711213513,0.04681892352017837,1.4007969055605574,,
CKM_M3_device_family_dro_seed45,train,0,1,iotsim-hydraulic-system,8691,0.743297664250374,0.12146833191891743,1.8039391506496234,,
CKM_M3_device_family_dro_seed45,train,0,2,iotsim-stream-consumer,20000,0.32300000000000006,0.006602706548753694,5.9333079470098955,,
CKM_M3_device_family_dro_seed45,train,0,3,city-power,137,47.153284671532845,0.0010704574022845006,0.010127824417196746,,
CKM_M3_device_family_dro_seed45,train,0,3,combined-cycle,33,195.75757575757575,0.007867373204467867,0.09122873252324783,,
CKM_M3_device_family_dro_seed45,train,0,3,ip-camera-museum,215,30.04651162790697,0.0036344178986775447,0.524641619392929,,
CKM_M3_device_family_dro_seed45,train,1,0,iotsim-combined-cycle-tls,4044,1.8633897735512062,0.15985975313834624,1.2590205719623078,,
CKM_M3_device_family_dro_seed45,train,1,0,iotsim-cooler-motor,15956,0.3820894990263566,0.0010067193607388423,0.8945092153129488,,
CKM_M3_device_family_dro_seed45,train,1,1,iotsim-building-monitor,2604,2.479382138805548,0.05012670870038412,1.5456653354892442,,
CKM_M3_device_family_dro_seed45,train,1,1,iotsim-hydraulic-system,8691,0.8155291349666456,0.12853661042318784,1.834243064030615,,
CKM_M3_device_family_dro_seed45,train,1,2,iotsim-stream-consumer,20000,0.3069886726861623,0.0068400598297672,5.876733179432104,,
CKM_M3_device_family_dro_seed45,train,1,3,city-power,137,44.50701808050177,0.001121283374050591,0.010237563667661128,,
CKM_M3_device_family_dro_seed45,train,1,3,combined-cycle,33,186.34809357483007,0.010382552658236217,0.12680847798119735,,
CKM_M3_device_family_dro_seed45,train,1,3,ip-camera-museum,215,28.4513250657127,0.002700140713485672,0.3065178075978962,,
CKM_M3_device_family_dro_seed45,train,2,0,iotsim-combined-cycle-tls,4044,1.8386405057544555,0.1614834260942795,1.2726558218864379,,
CKM_M3_device_family_dro_seed45,train,2,0,iotsim-cooler-motor,15956,0.3820741871078977,0.000992658963031891,0.8884542917077968,,
CKM_M3_device_family_dro_seed45,train,2,1,iotsim-building-monitor,2604,2.489409949265641,0.049728310559880765,1.5630058056197984,,
CKM_M3_device_family_dro_seed45,train,2,1,iotsim-hydraulic-system,8691,0.8226855807297491,0.1255162518569279,2.031782013830764,,
CKM_M3_device_family_dro_seed45,train,2,2,iotsim-stream-consumer,20000,0.3070495492937963,0.006964419359250947,5.956337344651657,,
CKM_M3_device_family_dro_seed45,train,2,3,city-power,137,44.50546586566159,0.001099957012344683,0.009107591558937506,,
CKM_M3_device_family_dro_seed45,train,2,3,combined-cycle,33,186.91649401292446,0.010168997374612077,0.1426049370976465,,
CKM_M3_device_family_dro_seed45,train,2,3,ip-camera-museum,215,28.4153212247782,0.003035908444137252,0.37596048683017863,,
CKM_M4_source_family_dro_seed45,train,0,0,iotsim-combined-cycle-tls,4044,1.5974282888229472,0.17047770209110283,1.1820365382565174,,
CKM_M4_source_family_dro_seed45,train,0,0,iotsim-cooler-motor,15956,0.4048633742792679,0.000960052292866515,0.9224338444309653,,
CKM_M4_source_family_dro_seed45,train,0,1,iotsim-building-monitor,2604,2.4807987711213513,0.04681892352017837,1.4007969055605574,,
CKM_M4_source_family_dro_seed45,train,0,1,iotsim-hydraulic-system,8691,0.743297664250374,0.12146833191891743,1.8039391506496234,,
CKM_M4_source_family_dro_seed45,train,0,2,iotsim-stream-consumer,20000,0.32300000000000006,0.006602706548753694,5.9333079470098955,,
CKM_M4_source_family_dro_seed45,train,0,3,iotsim-city-power,137,47.153284671532845,0.0010704574022845006,0.010127824417196746,,
CKM_M4_source_family_dro_seed45,train,0,3,iotsim-combined-cycle,33,195.75757575757575,0.007867373204467867,0.09122873252324783,,
CKM_M4_source_family_dro_seed45,train,0,3,iotsim-ip-camera-museum,215,30.04651162790697,0.0036344178986775447,0.524641619392929,,
CKM_M4_source_family_dro_seed45,train,1,0,iotsim-combined-cycle-tls,4044,1.8633897735512062,0.15985975313834624,1.2590205719623078,,
CKM_M4_source_family_dro_seed45,train,1,0,iotsim-cooler-motor,15956,0.3820894990263566,0.0010067193607388423,0.8945092153129488,,
CKM_M4_source_family_dro_seed45,train,1,1,iotsim-building-monitor,2604,2.479382138805548,0.05012670870038412,1.5456653354892442,,
CKM_M4_source_family_dro_seed45,train,1,1,iotsim-hydraulic-system,8691,0.8155291349666456,0.12853661042318784,1.834243064030615,,
CKM_M4_source_family_dro_seed45,train,1,2,iotsim-stream-consumer,20000,0.3069886726861623,0.0068400598297672,5.876733179432104,,
CKM_M4_source_family_dro_seed45,train,1,3,iotsim-city-power,137,44.50701808050177,0.001121283374050591,0.010237563667661128,,
CKM_M4_source_family_dro_seed45,train,1,3,iotsim-combined-cycle,33,186.34809357483007,0.010382552658236217,0.12680847798119735,,
CKM_M4_source_family_dro_seed45,train,1,3,iotsim-ip-camera-museum,215,28.4513250657127,0.002700140713485672,0.3065178075978962,,
CKM_M4_source_family_dro_seed45,train,2,0,iotsim-combined-cycle-tls,4044,1.8386405057544555,0.1614834260942795,1.2726558218864379,,
CKM_M4_source_family_dro_seed45,train,2,0,iotsim-cooler-motor,15956,0.3820741871078977,0.000992658963031891,0.8884542917077968,,
CKM_M4_source_family_dro_seed45,train,2,1,iotsim-building-monitor,2604,2.489409949265641,0.049728310559880765,1.5630058056197984,,
CKM_M4_source_family_dro_seed45,train,2,1,iotsim-hydraulic-system,8691,0.8226855807297491,0.1255162518569279,2.031782013830764,,
CKM_M4_source_family_dro_seed45,train,2,2,iotsim-stream-consumer,20000,0.3070495492937963,0.006964419359250947,5.956337344651657,,
CKM_M4_source_family_dro_seed45,train,2,3,iotsim-city-power,137,44.50546586566159,0.001099957012344683,0.009107591558937506,,
CKM_M4_source_family_dro_seed45,train,2,3,iotsim-combined-cycle,33,186.91649401292446,0.010168997374612077,0.1426049370976465,,
CKM_M4_source_family_dro_seed45,train,2,3,iotsim-ip-camera-museum,215,28.4153212247782,0.003035908444137252,0.37596048683017863,,
CKM_M0_c4_baseline_seed46,train,0,0,ALL,20000,0.6459999999999997,0.06848574613436627,2.3953738046552004,,
CKM_M0_c4_baseline_seed46,train,0,1,ALL,11295,1.1438689685701637,0.045025972771809274,0.9777586106902316,,
CKM_M0_c4_baseline_seed46,train,0,2,ALL,20000,0.6459999999999997,0.005335833010717008,5.33066001988971,,
CKM_M0_c4_baseline_seed46,train,0,3,ALL,385,33.558441558441544,0.0015213864427072183,0.032162285367499883,,
CKM_M1_device_family_env_balanced_seed46,train,0,0,iotsim-combined-cycle-tls,4044,1.5974282888229472,0.17041126760070804,1.1688843481899927,,
CKM_M1_device_family_env_balanced_seed46,train,0,0,iotsim-cooler-motor,15956,0.4048633742792679,0.0010888634348060957,0.8960898207148534,,
CKM_M1_device_family_env_balanced_seed46,train,0,1,iotsim-building-monitor,2604,2.4807987711213513,0.04756123732459124,1.7801073226027835,,
CKM_M1_device_family_env_balanced_seed46,train,0,1,iotsim-hydraulic-system,8691,0.743297664250374,0.1215408193970042,1.8750742868171693,,
CKM_M1_device_family_env_balanced_seed46,train,0,2,iotsim-stream-consumer,20000,0.32300000000000006,0.0068277784177819545,5.860875868650459,,
CKM_M1_device_family_env_balanced_seed46,train,0,3,city-power,137,47.153284671532845,0.0011074234215936053,0.009376431616141908,,
CKM_M1_device_family_env_balanced_seed46,train,0,3,combined-cycle,33,195.75757575757575,0.0011432484429288266,0.004269361987944649,,
CKM_M1_device_family_env_balanced_seed46,train,0,3,ip-camera-museum,215,30.04651162790697,0.0012190874249557921,0.043498508975932514,,
CKM_M2_source_family_env_balanced_seed46,train,0,0,iotsim-combined-cycle-tls,4044,1.5974282888229472,0.17041126760070804,1.1688843481899927,,
CKM_M2_source_family_env_balanced_seed46,train,0,0,iotsim-cooler-motor,15956,0.4048633742792679,0.0010888634348060957,0.8960898207148534,,
CKM_M2_source_family_env_balanced_seed46,train,0,1,iotsim-building-monitor,2604,2.4807987711213513,0.04756123732459124,1.7801073226027835,,
CKM_M2_source_family_env_balanced_seed46,train,0,1,iotsim-hydraulic-system,8691,0.743297664250374,0.1215408193970042,1.8750742868171693,,
CKM_M2_source_family_env_balanced_seed46,train,0,2,iotsim-stream-consumer,20000,0.32300000000000006,0.0068277784177819545,5.860875868650459,,
CKM_M2_source_family_env_balanced_seed46,train,0,3,iotsim-city-power,137,47.153284671532845,0.0011074234215936053,0.009376431616141908,,
CKM_M2_source_family_env_balanced_seed46,train,0,3,iotsim-combined-cycle,33,195.75757575757575,0.0011432484429288266,0.004269361987944649,,
CKM_M2_source_family_env_balanced_seed46,train,0,3,iotsim-ip-camera-museum,215,30.04651162790697,0.0012190874249557921,0.043498508975932514,,
CKM_M3_device_family_dro_seed46,train,0,0,iotsim-combined-cycle-tls,4044,1.5974282888229472,0.17041126760070804,1.1688843481899927,,
CKM_M3_device_family_dro_seed46,train,0,0,iotsim-cooler-motor,15956,0.4048633742792679,0.0010888634348060957,0.8960898207148534,,
CKM_M3_device_family_dro_seed46,train,0,1,iotsim-building-monitor,2604,2.4807987711213513,0.04756123732459124,1.7801073226027835,,
CKM_M3_device_family_dro_seed46,train,0,1,iotsim-hydraulic-system,8691,0.743297664250374,0.1215408193970042,1.8750742868171693,,
CKM_M3_device_family_dro_seed46,train,0,2,iotsim-stream-consumer,20000,0.32300000000000006,0.0068277784177819545,5.860875868650459,,
CKM_M3_device_family_dro_seed46,train,0,3,city-power,137,47.153284671532845,0.0011074234215936053,0.009376431616141908,,
CKM_M3_device_family_dro_seed46,train,0,3,combined-cycle,33,195.75757575757575,0.0011432484429288266,0.004269361987944649,,
CKM_M3_device_family_dro_seed46,train,0,3,ip-camera-museum,215,30.04651162790697,0.0012190874249557921,0.043498508975932514,,
CKM_M3_device_family_dro_seed46,train,1,0,iotsim-combined-cycle-tls,4044,1.8654336417052315,0.15910112646275595,1.2091190445317463,,
CKM_M3_device_family_dro_seed46,train,1,0,iotsim-cooler-motor,15956,0.38260196106399186,0.0011382265657259956,0.8559824181508765,,
CKM_M3_device_family_dro_seed46,train,1,1,iotsim-building-monitor,2604,2.484612174314313,0.05099170906104934,1.676177994334912,,
CKM_M3_device_family_dro_seed46,train,1,1,iotsim-hydraulic-system,8691,0.8165654383591616,0.12695050731573285,1.9842800103745841,,
CKM_M3_device_family_dro_seed46,train,1,2,iotsim-stream-consumer,20000,0.3074373992465987,0.007007823732923874,5.975901980904984,,
CKM_M3_device_family_dro_seed46,train,1,3,city-power,137,44.56159506253306,0.001188529247131246,0.007768265829139999,,
CKM_M3_device_family_dro_seed46,train,1,3,combined-cycle,33,185.00642171604542,0.0013284673239391278,0.006100456473935022,,
CKM_M3_device_family_dro_seed46,train,1,3,ip-camera-museum,215,28.399026559928096,0.001343823720507105,0.04514366786386904,,
CKM_M3_device_family_dro_seed46,train,2,0,iotsim-combined-cycle-tls,4044,1.8401436235894133,0.16153452448430447,1.1173588566601047,,
CKM_M3_device_family_dro_seed46,train,2,0,iotsim-cooler-motor,15956,0.38281224463582814,0.0011660059948674867,0.8567024996056093,,
CKM_M3_device_family_dro_seed46,train,2,1,iotsim-building-monitor,2604,2.4965066880687887,0.04998402444227595,1.7970364822125864,,
CKM_M3_device_family_dro_seed46,train,2,1,iotsim-hydraulic-system,8691,0.8225069427394545,0.12556698966366436,2.06021646850899,,
CKM_M3_device_family_dro_seed46,train,2,2,iotsim-stream-consumer,20000,0.3076566237329902,0.006990432326588655,6.03031059794744,,
CKM_M3_device_family_dro_seed46,train,2,3,city-power,137,44.587855897996036,0.0011656315535266161,0.00812931552561485,,
CKM_M3_device_family_dro_seed46,train,2,3,combined-cycle,33,185.13954159106714,0.0012626556064000878,0.005627147239392776,,
CKM_M3_device_family_dro_seed46,train,2,3,ip-camera-museum,215,28.41731232802296,0.0013405217358131662,0.044522633667533444,,
CKM_M4_source_family_dro_seed46,train,0,0,iotsim-combined-cycle-tls,4044,1.5974282888229472,0.17041126760070804,1.1688843481899927,,
CKM_M4_source_family_dro_seed46,train,0,0,iotsim-cooler-motor,15956,0.4048633742792679,0.0010888634348060957,0.8960898207148534,,
CKM_M4_source_family_dro_seed46,train,0,1,iotsim-building-monitor,2604,2.4807987711213513,0.04756123732459124,1.7801073226027835,,
CKM_M4_source_family_dro_seed46,train,0,1,iotsim-hydraulic-system,8691,0.743297664250374,0.1215408193970042,1.8750742868171693,,
CKM_M4_source_family_dro_seed46,train,0,2,iotsim-stream-consumer,20000,0.32300000000000006,0.0068277784177819545,5.860875868650459,,
CKM_M4_source_family_dro_seed46,train,0,3,iotsim-city-power,137,47.153284671532845,0.0011074234215936053,0.009376431616141908,,
CKM_M4_source_family_dro_seed46,train,0,3,iotsim-combined-cycle,33,195.75757575757575,0.0011432484429288266,0.004269361987944649,,
CKM_M4_source_family_dro_seed46,train,0,3,iotsim-ip-camera-museum,215,30.04651162790697,0.0012190874249557921,0.043498508975932514,,
CKM_M4_source_family_dro_seed46,train,1,0,iotsim-combined-cycle-tls,4044,1.8654336417052315,0.15910112646275595,1.2091190445317463,,
CKM_M4_source_family_dro_seed46,train,1,0,iotsim-cooler-motor,15956,0.38260196106399186,0.0011382265657259956,0.8559824181508765,,
CKM_M4_source_family_dro_seed46,train,1,1,iotsim-building-monitor,2604,2.484612174314313,0.05099170906104934,1.676177994334912,,
CKM_M4_source_family_dro_seed46,train,1,1,iotsim-hydraulic-system,8691,0.8165654383591616,0.12695050731573285,1.9842800103745841,,
CKM_M4_source_family_dro_seed46,train,1,2,iotsim-stream-consumer,20000,0.3074373992465987,0.007007823732923874,5.975901980904984,,
CKM_M4_source_family_dro_seed46,train,1,3,iotsim-city-power,137,44.56159506253306,0.001188529247131246,0.007768265829139999,,
CKM_M4_source_family_dro_seed46,train,1,3,iotsim-combined-cycle,33,185.00642171604542,0.0013284673239391278,0.006100456473935022,,
CKM_M4_source_family_dro_seed46,train,1,3,iotsim-ip-camera-museum,215,28.399026559928096,0.001343823720507105,0.04514366786386904,,
CKM_M4_source_family_dro_seed46,train,2,0,iotsim-combined-cycle-tls,4044,1.8401436235894133,0.16153452448430447,1.1173588566601047,,
CKM_M4_source_family_dro_seed46,train,2,0,iotsim-cooler-motor,15956,0.38281224463582814,0.0011660059948674867,0.8567024996056093,,
CKM_M4_source_family_dro_seed46,train,2,1,iotsim-building-monitor,2604,2.4965066880687887,0.04998402444227595,1.7970364822125864,,
CKM_M4_source_family_dro_seed46,train,2,1,iotsim-hydraulic-system,8691,0.8225069427394545,0.12556698966366436,2.06021646850899,,
CKM_M4_source_family_dro_seed46,train,2,2,iotsim-stream-consumer,20000,0.3076566237329902,0.006990432326588655,6.03031059794744,,
CKM_M4_source_family_dro_seed46,train,2,3,iotsim-city-power,137,44.587855897996036,0.0011656315535266161,0.00812931552561485,,
CKM_M4_source_family_dro_seed46,train,2,3,iotsim-combined-cycle,33,185.13954159106714,0.0012626556064000878,0.005627147239392776,,
CKM_M4_source_family_dro_seed46,train,2,3,iotsim-ip-camera-museum,215,28.41731232802296,0.0013405217358131662,0.044522633667533444,,
CKM_M0_c4_baseline_seed42_leave_iotsim-ip-camera-street,train,0,0,ALL,20000,0.6459999999999997,0.06766989144813175,2.2332621795474425,device_family,iotsim-ip-camera-street
CKM_M0_c4_baseline_seed42_leave_iotsim-ip-camera-street,train,0,1,ALL,11295,1.1438689685701637,0.045596650820280686,1.4441936406771898,device_family,iotsim-ip-camera-street
CKM_M0_c4_baseline_seed42_leave_iotsim-ip-camera-street,train,0,2,ALL,20000,0.6459999999999997,0.0052108313429694965,5.46848081549101,device_family,iotsim-ip-camera-street
CKM_M0_c4_baseline_seed42_leave_iotsim-ip-camera-street,train,0,3,ALL,385,33.558441558441544,0.002962837914303597,0.4722976569179411,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,0,iotsim-combined-cycle-tls,4044,1.5974282888229472,0.16856020495955273,1.067657436653497,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,0,iotsim-cooler-motor,15956,0.4048633742792679,0.0009921650850135636,0.9385628930615728,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,1,iotsim-building-monitor,2604,2.4807987711213513,0.04745758710525326,1.7244700845425165,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,1,iotsim-hydraulic-system,8691,0.743297664250374,0.12441785248193833,2.2210871297536054,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,2,iotsim-stream-consumer,20000,0.32300000000000006,0.006579383784118128,6.118028991183506,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,3,city-power,137,47.153284671532845,0.0010304509686598579,0.010144404667282775,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,3,combined-cycle,33,195.75757575757575,0.0019971243193743064,0.04028470123189802,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,3,ip-camera-museum,215,30.04651162790697,0.00231674402056538,0.18251962965087648,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,0,iotsim-combined-cycle-tls,4044,1.8604396496849203,0.1580770158879637,1.0327475629837646,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,0,iotsim-cooler-motor,15956,0.38241539025354176,0.0010365166827486798,0.87800169850826,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,1,iotsim-building-monitor,2604,2.4833790056379725,0.05088832311687161,1.7452189453786882,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,1,iotsim-hydraulic-system,8691,0.8192067243448276,0.12946482593010017,2.2716604181566615,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,2,iotsim-stream-consumer,20000,0.3072292190081694,0.006817195892062605,6.217801280655146,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,3,city-power,137,44.54096343675043,0.0011261248576891363,0.009413283770097725,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,3,combined-cycle,33,185.13605708335365,0.0014018980608415028,0.016914126596127472,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,3,ip-camera-museum,215,28.427587270128484,0.0026319603560359586,0.23142107034603768,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,0,iotsim-combined-cycle-tls,4044,1.8370846147571822,0.16006117672305137,1.0234466279496441,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,0,iotsim-cooler-motor,15956,0.38261677035218694,0.0010427244722103898,0.8938257691399796,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,1,iotsim-building-monitor,2604,2.4952266765501983,0.0500823572646788,1.6815538043510543,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,1,iotsim-hydraulic-system,8691,0.8247796021962676,0.12795941158421112,2.2333816899228354,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,2,iotsim-stream-consumer,20000,0.3074653500535912,0.006818526321409855,6.230171068322512,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,3,city-power,137,44.56727775285445,0.0010984214271708885,0.007604661135130721,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,3,combined-cycle,33,185.08551989056258,0.0013727711530255792,0.016703747912850304,device_family,iotsim-ip-camera-street
CKM_M3_device_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,3,ip-camera-museum,215,28.452188986774566,0.002554277614094036,0.22155932538300796,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,0,iotsim-combined-cycle-tls,4044,1.5974282888229472,0.16856020495955273,1.067657436653497,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,0,iotsim-cooler-motor,15956,0.4048633742792679,0.0009921650850135636,0.9385628930615728,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,1,iotsim-building-monitor,2604,2.4807987711213513,0.04745758710525326,1.7244700845425165,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,1,iotsim-hydraulic-system,8691,0.743297664250374,0.12441785248193833,2.2210871297536054,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,2,iotsim-stream-consumer,20000,0.32300000000000006,0.006579383784118128,6.118028991183506,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,3,iotsim-city-power,137,47.153284671532845,0.0010304509686598579,0.010144404667282775,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,3,iotsim-combined-cycle,33,195.75757575757575,0.0019971243193743064,0.04028470123189802,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,0,3,iotsim-ip-camera-museum,215,30.04651162790697,0.00231674402056538,0.18251962965087648,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,0,iotsim-combined-cycle-tls,4044,1.8604396496849203,0.1580770158879637,1.0327475629837646,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,0,iotsim-cooler-motor,15956,0.38241539025354176,0.0010365166827486798,0.87800169850826,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,1,iotsim-building-monitor,2604,2.4833790056379725,0.05088832311687161,1.7452189453786882,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,1,iotsim-hydraulic-system,8691,0.8192067243448276,0.12946482593010017,2.2716604181566615,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,2,iotsim-stream-consumer,20000,0.3072292190081694,0.006817195892062605,6.217801280655146,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,3,iotsim-city-power,137,44.54096343675043,0.0011261248576891363,0.009413283770097725,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,3,iotsim-combined-cycle,33,185.13605708335365,0.0014018980608415028,0.016914126596127472,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,1,3,iotsim-ip-camera-museum,215,28.427587270128484,0.0026319603560359586,0.23142107034603768,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,0,iotsim-combined-cycle-tls,4044,1.8370846147571822,0.16006117672305137,1.0234466279496441,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,0,iotsim-cooler-motor,15956,0.38261677035218694,0.0010427244722103898,0.8938257691399796,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,1,iotsim-building-monitor,2604,2.4952266765501983,0.0500823572646788,1.6815538043510543,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,1,iotsim-hydraulic-system,8691,0.8247796021962676,0.12795941158421112,2.2333816899228354,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,2,iotsim-stream-consumer,20000,0.3074653500535912,0.006818526321409855,6.230171068322512,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,3,iotsim-city-power,137,44.56727775285445,0.0010984214271708885,0.007604661135130721,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,3,iotsim-combined-cycle,33,185.08551989056258,0.0013727711530255792,0.016703747912850304,device_family,iotsim-ip-camera-street
CKM_M4_source_family_dro_seed42_leave_iotsim-ip-camera-street,train,2,3,iotsim-ip-camera-museum,215,28.452188986774566,0.002554277614094036,0.22155932538300796,device_family,iotsim-ip-camera-street
