candidate,verifier_threshold,quantile,support_val_c1_recall,support_val_hard_recall,select_benign_hard_rate,eligible,selected,selected_despite_constraint_failure,gate_constraint_pass,held_value,c1_candidate_threshold,seed
TGN-only,0.7717907103896144,0.995,1.0,0.5072463768115942,0.005,False,,,,iotsim-hydraulic-system,0.001667079643329124,27
M1-Random,0.07328464463353157,0.5,1.0,0.927536231884058,0.0014444444444444444,False,True,True,False,domotic-monitor,0.0020498713313795458,27
M1-Random,0.07980446265912369,0.5260526315789473,1.0,0.927536231884058,0.0014444444444444444,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.08632507221871301,0.5521052631578948,1.0,0.927536231884058,0.0014444444444444444,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.09331631503214961,0.5781578947368421,1.0,0.927536231884058,0.0012222222222222222,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.10065202665956396,0.6042105263157895,1.0,0.927536231884058,0.0012222222222222222,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.11081766507735379,0.6302631578947369,1.0,0.927536231884058,0.0011111111111111111,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.12150203446416478,0.6563157894736842,1.0,0.8985507246376812,0.001,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.13208419857056508,0.6823684210526315,1.0,0.8985507246376812,0.001,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.14437493707004348,0.708421052631579,1.0,0.8840579710144928,0.001,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.157722015004409,0.7344736842105264,1.0,0.8840579710144928,0.001,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.17453874000593236,0.7605263157894737,1.0,0.8840579710144928,0.001,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.19365729910762686,0.786578947368421,1.0,0.8840579710144928,0.0007777777777777777,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.21288585402463608,0.8126315789473684,1.0,0.8840579710144928,0.0005555555555555556,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.23726665807789882,0.8386842105263158,1.0,0.8840579710144928,0.00022222222222222223,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.26645340655979355,0.8647368421052631,1.0,0.855072463768116,0.00022222222222222223,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.3001591929871785,0.8907894736842106,1.0,0.855072463768116,0.00022222222222222223,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.34761938609574977,0.9168421052631579,1.0,0.855072463768116,0.00022222222222222223,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.41882509362540743,0.9428947368421052,1.0,0.855072463768116,0.00011111111111111112,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.5057255973313982,0.9689473684210527,1.0,0.782608695652174,0.0,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.7336866974830624,0.995,1.0,0.6666666666666666,0.0,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.06394274160265923,0.5,1.0,0.8405797101449275,0.0012222222222222222,False,True,True,False,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.06993989719960249,0.5260526315789473,1.0,0.8260869565217391,0.0008888888888888889,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.07586071965333663,0.5521052631578948,1.0,0.7971014492753623,0.0008888888888888889,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.08203077748025718,0.5781578947368421,1.0,0.7971014492753623,0.0007777777777777777,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.08878234529181533,0.6042105263157895,1.0,0.7971014492753623,0.0007777777777777777,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.09686085638639175,0.6302631578947369,1.0,0.7971014492753623,0.0006666666666666666,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.10469608486875107,0.6563157894736842,1.0,0.7681159420289855,0.0005555555555555556,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.1137354492690218,0.6823684210526315,1.0,0.7681159420289855,0.0005555555555555556,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.12450192571470613,0.708421052631579,1.0,0.7391304347826086,0.0005555555555555556,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.1369375547256909,0.7344736842105264,1.0,0.7391304347826086,0.0005555555555555556,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.15084278532548956,0.7605263157894737,1.0,0.7246376811594203,0.0005555555555555556,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.16659584291671453,0.786578947368421,1.0,0.7246376811594203,0.00044444444444444447,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.18528927015630822,0.8126315789473684,1.0,0.7246376811594203,0.0003333333333333333,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.20683720579664963,0.8386842105263158,1.0,0.7246376811594203,0.00022222222222222223,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.23442831760958618,0.8647368421052631,1.0,0.6956521739130435,0.00022222222222222223,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.2678047146844237,0.8907894736842106,1.0,0.6376811594202898,0.00022222222222222223,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.31478603962220647,0.9168421052631579,1.0,0.6376811594202898,0.00022222222222222223,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.3702542255191426,0.9428947368421052,1.0,0.6376811594202898,0.00011111111111111112,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.46432002230694414,0.9689473684210527,1.0,0.6231884057971014,0.00011111111111111112,False,,,,domotic-monitor,0.0020498713313795458,27
M1-SSL,0.6963037967681873,0.995,1.0,0.391304347826087,0.00011111111111111112,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.06485111266374588,0.5,1.0,0.8405797101449275,0.5,False,True,True,False,domotic-monitor,0.0020498713313795458,27
TGN-only,0.07066438431018277,0.5260526315789473,1.0,0.8260869565217391,0.474,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.07638942989863848,0.5521052631578948,1.0,0.8115942028985508,0.4478888888888889,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.08267575900021353,0.5781578947368421,1.0,0.7971014492753623,0.42188888888888887,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.09002710444362541,0.6042105263157895,1.0,0.782608695652174,0.3957777777777778,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.09736232465427173,0.6302631578947369,1.0,0.782608695652174,0.36977777777777776,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.10494554274568432,0.6563157894736842,1.0,0.782608695652174,0.3436666666666667,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.11458084539559325,0.6823684210526315,1.0,0.7681159420289855,0.31766666666666665,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.12546586491559683,0.708421052631579,1.0,0.7536231884057971,0.29155555555555557,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.13848506036165517,0.7344736842105264,1.0,0.7391304347826086,0.26555555555555554,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.15319872129904596,0.7605263157894737,1.0,0.7246376811594203,0.23955555555555555,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.1680618813986841,0.786578947368421,1.0,0.7246376811594203,0.21344444444444444,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.18824861256699812,0.8126315789473684,1.0,0.7246376811594203,0.18744444444444444,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.2084038041257545,0.8386842105263158,1.0,0.7246376811594203,0.16133333333333333,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.2354263639842209,0.8647368421052631,1.0,0.6956521739130435,0.13533333333333333,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.27033781091633596,0.8907894736842106,1.0,0.6666666666666666,0.10922222222222222,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.31348226035896104,0.9168421052631579,1.0,0.6376811594202898,0.08322222222222223,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.370820221124511,0.9428947368421052,1.0,0.6376811594202898,0.05711111111111111,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.46466769105509675,0.9689473684210527,1.0,0.6231884057971014,0.03111111111111111,False,,,,domotic-monitor,0.0020498713313795458,27
TGN-only,0.6926978617906546,0.995,1.0,0.391304347826087,0.005,False,,,,domotic-monitor,0.0020498713313795458,27
M1-Random,0.06564492359757423,0.5,1.0,0.9206349206349206,0.0033333333333333335,False,True,True,False,combined-cycle,0.00047157347380678046,27
M1-Random,0.07079436318262627,0.5260526315789473,1.0,0.9206349206349206,0.0033333333333333335,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.07648903433429567,0.5521052631578948,1.0,0.9206349206349206,0.0032222222222222222,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.08350348745717814,0.5781578947368421,1.0,0.9047619047619048,0.0028888888888888888,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.08938037237054425,0.6042105263157895,1.0,0.9047619047619048,0.002777777777777778,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.09649045460514333,0.6302631578947369,1.0,0.9047619047619048,0.0023333333333333335,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.10398008939074842,0.6563157894736842,1.0,0.8888888888888888,0.0023333333333333335,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.11274057097536952,0.6823684210526315,1.0,0.873015873015873,0.0022222222222222222,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.12399432440337382,0.708421052631579,1.0,0.873015873015873,0.002111111111111111,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.13558113058930948,0.7344736842105264,1.0,0.873015873015873,0.002,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.1483933004109483,0.7605263157894737,1.0,0.873015873015873,0.001888888888888889,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.1630319786503127,0.786578947368421,1.0,0.873015873015873,0.0016666666666666668,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.18193278328368537,0.8126315789473684,1.0,0.873015873015873,0.0016666666666666668,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.2002198278551039,0.8386842105263158,1.0,0.873015873015873,0.0013333333333333333,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.22330382812180016,0.8647368421052631,1.0,0.873015873015873,0.001,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.25392655518494167,0.8907894736842106,1.0,0.873015873015873,0.0008888888888888889,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.29301710273090165,0.9168421052631579,1.0,0.8253968253968254,0.0005555555555555556,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.35163579544738716,0.9428947368421052,1.0,0.8095238095238095,0.0005555555555555556,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.4332785372514472,0.9689473684210527,1.0,0.7936507936507936,0.00044444444444444447,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.6406504359841337,0.995,1.0,0.7301587301587301,0.00011111111111111112,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.049959052354097366,0.5,1.0,0.9523809523809523,0.0026666666666666666,False,True,True,False,combined-cycle,0.00047157347380678046,27
M1-SSL,0.05465833044757969,0.5260526315789473,1.0,0.9523809523809523,0.0026666666666666666,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.05903393946588042,0.5521052631578948,1.0,0.9523809523809523,0.0025555555555555557,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.06495163156994078,0.5781578947368421,1.0,0.9523809523809523,0.0022222222222222222,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.07142707285128143,0.6042105263157895,1.0,0.9365079365079365,0.0022222222222222222,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.07834077894099449,0.6302631578947369,1.0,0.9206349206349206,0.002111111111111111,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.08505279179074263,0.6563157894736842,1.0,0.873015873015873,0.001888888888888889,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.09295195372481095,0.6823684210526315,1.0,0.873015873015873,0.001888888888888889,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.10157405519956036,0.708421052631579,1.0,0.873015873015873,0.0016666666666666668,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.11120112897534119,0.7344736842105264,1.0,0.8571428571428571,0.0013333333333333333,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.12281657298536679,0.7605263157894737,1.0,0.8412698412698413,0.0012222222222222222,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.13596183905476017,0.786578947368421,1.0,0.8412698412698413,0.001,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.15073574894352962,0.8126315789473684,1.0,0.8412698412698413,0.001,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.1688677654611437,0.8386842105263158,1.0,0.8253968253968254,0.001,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.19016831567412928,0.8647368421052631,1.0,0.8253968253968254,0.0008888888888888889,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.2173340910751569,0.8907894736842106,1.0,0.7777777777777778,0.0006666666666666666,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.25420682113421594,0.9168421052631579,1.0,0.746031746031746,0.0005555555555555556,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.3056963145105462,0.9428947368421052,1.0,0.7142857142857143,0.00044444444444444447,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.3962576821603273,0.9689473684210527,1.0,0.6666666666666666,0.00044444444444444447,False,,,,combined-cycle,0.00047157347380678046,27
M1-SSL,0.6167371475696545,0.995,1.0,0.6190476190476191,0.0,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.05275331437587738,0.5,1.0,0.9682539682539683,0.5,False,True,True,False,combined-cycle,0.00047157347380678046,27
TGN-only,0.057596429870708975,0.5260526315789473,1.0,0.9523809523809523,0.474,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.06305370570405534,0.5521052631578948,1.0,0.9523809523809523,0.4478888888888889,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.0689184900137939,0.5781578947368421,1.0,0.9523809523809523,0.42188888888888887,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.07573533470693389,0.6042105263157895,1.0,0.9365079365079365,0.3957777777777778,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.08260180302160351,0.6302631578947369,1.0,0.9206349206349206,0.36977777777777776,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.08918134460323734,0.6563157894736842,1.0,0.9047619047619048,0.3436666666666667,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.09803709453854119,0.6823684210526315,1.0,0.8888888888888888,0.31766666666666665,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.10898886484535117,0.708421052631579,1.0,0.8888888888888888,0.29155555555555557,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.11831172026497756,0.7344736842105264,1.0,0.873015873015873,0.26555555555555554,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.1293134512085664,0.7605263157894737,1.0,0.8571428571428571,0.23955555555555555,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.14304695338402923,0.786578947368421,1.0,0.8571428571428571,0.21344444444444444,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.15864129148031536,0.8126315789473684,1.0,0.8412698412698413,0.18744444444444444,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.17673193158679895,0.8386842105263158,1.0,0.8412698412698413,0.16133333333333333,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.1972377393355495,0.8647368421052631,1.0,0.8253968253968254,0.13533333333333333,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.2262422362244443,0.8907894736842106,1.0,0.7777777777777778,0.10922222222222222,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.26572304013528325,0.9168421052631579,1.0,0.746031746031746,0.08322222222222223,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.3173227219754144,0.9428947368421052,1.0,0.7142857142857143,0.05711111111111111,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.4097145012177919,0.9689473684210527,1.0,0.6666666666666666,0.03111111111111111,False,,,,combined-cycle,0.00047157347380678046,27
TGN-only,0.6059064438939094,0.995,1.0,0.6190476190476191,0.005,False,,,,combined-cycle,0.00047157347380678046,27
M1-Random,0.07328464463353157,0.5,1.0,0.927536231884058,0.0014444444444444444,False,True,True,False,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.07980446265912369,0.5260526315789473,1.0,0.927536231884058,0.0014444444444444444,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.08632507221871301,0.5521052631578948,1.0,0.927536231884058,0.0014444444444444444,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.09331631503214961,0.5781578947368421,1.0,0.927536231884058,0.0012222222222222222,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.10065202665956396,0.6042105263157895,1.0,0.927536231884058,0.0012222222222222222,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.11081766507735379,0.6302631578947369,1.0,0.927536231884058,0.0011111111111111111,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.12150203446416478,0.6563157894736842,1.0,0.8985507246376812,0.001,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.13208419857056508,0.6823684210526315,1.0,0.8985507246376812,0.001,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.14437493707004348,0.708421052631579,1.0,0.8840579710144928,0.001,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.157722015004409,0.7344736842105264,1.0,0.8840579710144928,0.001,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.17453874000593236,0.7605263157894737,1.0,0.8840579710144928,0.001,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.19365729910762686,0.786578947368421,1.0,0.8840579710144928,0.0007777777777777777,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.21288585402463608,0.8126315789473684,1.0,0.8840579710144928,0.0005555555555555556,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.23726665807789882,0.8386842105263158,1.0,0.8840579710144928,0.00022222222222222223,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.26645340655979355,0.8647368421052631,1.0,0.855072463768116,0.00022222222222222223,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.3001591929871785,0.8907894736842106,1.0,0.855072463768116,0.00022222222222222223,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.34761938609574977,0.9168421052631579,1.0,0.855072463768116,0.00022222222222222223,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.41882509362540743,0.9428947368421052,1.0,0.855072463768116,0.00011111111111111112,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.5057255973313982,0.9689473684210527,1.0,0.782608695652174,0.0,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-Random,0.7336866974830624,0.995,1.0,0.6666666666666666,0.0,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.06394274160265923,0.5,1.0,0.8405797101449275,0.0012222222222222222,False,True,True,False,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.06993989719960249,0.5260526315789473,1.0,0.8260869565217391,0.0008888888888888889,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.07586071965333663,0.5521052631578948,1.0,0.7971014492753623,0.0008888888888888889,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.08203077748025718,0.5781578947368421,1.0,0.7971014492753623,0.0007777777777777777,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.08878234529181533,0.6042105263157895,1.0,0.7971014492753623,0.0007777777777777777,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.09686085638639175,0.6302631578947369,1.0,0.7971014492753623,0.0006666666666666666,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.10469608486875107,0.6563157894736842,1.0,0.7681159420289855,0.0005555555555555556,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.1137354492690218,0.6823684210526315,1.0,0.7681159420289855,0.0005555555555555556,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.12450192571470613,0.708421052631579,1.0,0.7391304347826086,0.0005555555555555556,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.1369375547256909,0.7344736842105264,1.0,0.7391304347826086,0.0005555555555555556,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.15084278532548956,0.7605263157894737,1.0,0.7246376811594203,0.0005555555555555556,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.16659584291671453,0.786578947368421,1.0,0.7246376811594203,0.00044444444444444447,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.18528927015630822,0.8126315789473684,1.0,0.7246376811594203,0.0003333333333333333,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.20683720579664963,0.8386842105263158,1.0,0.7246376811594203,0.00022222222222222223,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.23442831760958618,0.8647368421052631,1.0,0.6956521739130435,0.00022222222222222223,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.2678047146844237,0.8907894736842106,1.0,0.6376811594202898,0.00022222222222222223,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.31478603962220647,0.9168421052631579,1.0,0.6376811594202898,0.00022222222222222223,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.3702542255191426,0.9428947368421052,1.0,0.6376811594202898,0.00011111111111111112,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.46432002230694414,0.9689473684210527,1.0,0.6231884057971014,0.00011111111111111112,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
M1-SSL,0.6963037967681873,0.995,1.0,0.391304347826087,0.00011111111111111112,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.06485111266374588,0.5,1.0,0.8405797101449275,0.5,False,True,True,False,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.07066438431018277,0.5260526315789473,1.0,0.8260869565217391,0.474,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.07638942989863848,0.5521052631578948,1.0,0.8115942028985508,0.4478888888888889,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.08267575900021353,0.5781578947368421,1.0,0.7971014492753623,0.42188888888888887,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.09002710444362541,0.6042105263157895,1.0,0.782608695652174,0.3957777777777778,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.09736232465427173,0.6302631578947369,1.0,0.782608695652174,0.36977777777777776,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.10494554274568432,0.6563157894736842,1.0,0.782608695652174,0.3436666666666667,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.11458084539559325,0.6823684210526315,1.0,0.7681159420289855,0.31766666666666665,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.12546586491559683,0.708421052631579,1.0,0.7536231884057971,0.29155555555555557,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.13848506036165517,0.7344736842105264,1.0,0.7391304347826086,0.26555555555555554,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.15319872129904596,0.7605263157894737,1.0,0.7246376811594203,0.23955555555555555,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.1680618813986841,0.786578947368421,1.0,0.7246376811594203,0.21344444444444444,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.18824861256699812,0.8126315789473684,1.0,0.7246376811594203,0.18744444444444444,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.2084038041257545,0.8386842105263158,1.0,0.7246376811594203,0.16133333333333333,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.2354263639842209,0.8647368421052631,1.0,0.6956521739130435,0.13533333333333333,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.27033781091633596,0.8907894736842106,1.0,0.6666666666666666,0.10922222222222222,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.31348226035896104,0.9168421052631579,1.0,0.6376811594202898,0.08322222222222223,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.370820221124511,0.9428947368421052,1.0,0.6376811594202898,0.05711111111111111,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.46466769105509675,0.9689473684210527,1.0,0.6231884057971014,0.03111111111111111,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
TGN-only,0.6926978617906546,0.995,1.0,0.391304347826087,0.005,False,,,,iotsim-ip-camera-street,0.0020498713313795458,27
