candidate,regime,feature_set,architecture,role,support_coverage,attack_label,rows,hard_alarm_rate,conflict_review_rate
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,unseen_in_support,TCP Scan,18894,0.9768709643272997,0.023023181962527787
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,unseen_in_support,Telnet Brute Force,18894,0.923573621255425,0.07621467132422992
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,unseen_in_support,UDP Scan,2226,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,File Download,1231,0.9699431356620634,0.030056864337936636
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Ingress Tool Transfer,3702,0.9824419232847109,0.01755807671528903
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Merlin ICMP Flooding,10011,0.9967036260113875,0.003296373988612526
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Merlin TCP Flooding,15000,0.814,0.186
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Merlin UDP Flooding,4996,0.0,0.9997998398718975
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Mirai GRE Flooding,15000,0.9998666666666667,0.00013333333333333334
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Mirai TCP Flooding,15000,0.9239333333333334,0.07606666666666667
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Mirai UDP Flooding,15000,0.09466666666666666,0.9053333333333333
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_attack,unseen_in_support,C&C Communication,90,0.9555555555555556,0.044444444444444446
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_attack,unseen_in_support,Reporting,74,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_attack,unseen_in_support,TCP Scan,15000,0.9986666666666667,0.0013333333333333333
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_attack,unseen_in_support,Telnet Brute Force,15000,0.9183333333333333,0.08146666666666667
