epoch,weighted_cross_entropy,batches,rows_visited,all_unique_rows_covered,sampling_contract,finite_losses,support_val_used_for_early_stopping,candidate,held_value,seed
48,0.00015233122384136492,25,12480,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,combined-cycle,27
1,0.27829621784737135,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
2,0.019696618195608712,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
3,0.007949391821700673,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
4,0.004259154907061483,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
5,0.0032394782315402024,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
6,0.0018532119808211164,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
7,0.0023190831560388897,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
8,0.002386563126554463,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
9,0.001559290309500453,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
10,0.0004665253971534946,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
11,0.0003106926525126594,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
12,0.000351295416665056,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
13,0.00016062957709176372,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
14,0.0002647489401536261,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
15,0.00014244570138284752,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
16,0.0001342281553084897,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
17,0.00018673307474789192,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
18,0.00013997677566907028,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
19,7.13563931174014e-05,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
20,0.00010812033540924312,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
21,6.993231853488598e-05,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
22,0.00010214806683189851,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
23,0.00012790530423415676,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
24,9.564173765129234e-05,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
25,0.00010715510302341879,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
26,2.487251459367386e-05,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
27,1.941236469278242e-05,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
28,2.1728744221362914e-05,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
29,1.5260763570775533e-05,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
30,1.890272895348521e-05,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
31,1.4557870713523194e-05,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
32,1.098962377625181e-05,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
33,0.0007649698783297189,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
34,0.007773102811003992,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
35,0.00272079122604724,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
36,0.0029132757610973114,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
37,0.011814881732919754,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
38,0.009659070673036774,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
39,0.006794704100820252,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
40,0.007197019779646105,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
41,0.002072321652172487,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
42,0.0034752915137879893,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
43,0.005854316602789003,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
44,0.003945854462570452,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
45,0.0037251185735080296,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
46,0.0024990233613846817,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
47,0.0010093409960226707,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
48,0.0022981544129765455,25,12480,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,combined-cycle,27
1,,1,12480,True,coverage_first_attack_family_balanced,True,False,A1-ExtraTrees-CSR,combined-cycle,27
1,,1,12600,True,coverage_first_attack_family_balanced,True,False,M1-ExtraTrees-Global,iotsim-ip-camera-street,27
1,0.2935518783003354,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
2,0.0305867331663149,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
3,0.01198652741027643,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
4,0.007260693428213756,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
5,0.004113642816915359,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
6,0.0029494431613576212,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
7,0.0030895409842309485,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
8,0.0022924281045779266,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
9,0.0025893177307798254,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
10,0.002649178655036977,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
11,0.0016625279964766837,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
12,0.0013964145931902238,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
13,0.0016637955200833122,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
14,0.00173227602290933,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
15,0.0020948929886332288,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
16,0.0024991453416864243,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
17,0.001201462209919769,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
18,0.0009166440992023832,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
19,0.0009770717483836993,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
20,0.0007483843267373175,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
21,0.0012867577580416934,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
22,0.000830736968713434,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
23,0.0009643024270289728,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
24,0.0008486749116506494,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
25,0.000542735562155779,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
26,0.000293052832229079,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
27,0.00019617760524367093,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
28,0.000149974091168627,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
29,0.00013730074777795756,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
30,0.00015162296039254362,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
31,0.0002637997070864077,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
32,0.00010343224493955369,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
33,0.000401257666757314,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
34,0.000879494549263448,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
35,0.00283336935717566,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
36,0.0066331547221075635,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
37,0.0038207193505393425,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
38,0.0014600105482866414,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
39,0.0013010814708503896,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
40,0.0007622625900258863,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
41,0.001262297061624549,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
42,0.0023109348936368296,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
43,0.001234744690750512,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
44,0.00222339019700832,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
45,0.0022242884000829334,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
46,0.0019700683793871417,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
47,0.0006633429419603469,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
48,0.0007538638192941778,25,12600,True,coverage_first_attack_family_balanced,True,False,M2-TabM-Global,iotsim-ip-camera-street,27
1,0.274141941156328,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
2,0.01706003384689743,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
3,0.008205391355967158,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
4,0.0038468418857979295,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
5,0.0025570721703346445,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
6,0.0014663671986789937,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
7,0.0017396334789389536,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
8,0.0010105510342337573,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
9,0.0008799777339383742,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
10,0.0008568260118114934,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
11,0.0007691240337896966,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
12,0.0010288230571322654,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
13,0.0007604716309792373,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
14,0.0005901990641775128,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
15,0.0009679047265824342,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
16,0.004651312373893104,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
17,0.0019342926954686271,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
18,0.0005576319283631863,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
19,0.0005780946251361251,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
20,0.0028309918966990914,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
21,0.0028789792114342354,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
22,0.0022392146696706473,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
23,0.0013630175025259412,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
24,0.0011019175557523378,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
25,0.0017595450183343258,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
26,0.0015344250218174427,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
27,0.002220171725060216,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
28,0.0018278803131433548,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
29,0.0019160690510227902,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
30,0.0005963458124943517,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
31,0.0009705013247986798,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
32,0.0006264448675528211,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
33,0.0005763653349561106,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
34,0.0006967787585748222,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
35,0.00021059353802700069,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
36,0.0007910061801735274,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
37,0.0057420429069301405,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
38,0.006481647783702588,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
39,0.002493526878292874,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
40,0.0015326858039567495,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
41,0.001903678421851742,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
42,0.003565019408414803,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
43,0.002719832102402385,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
44,0.0012333093955390272,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
45,0.0008088521476465591,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
46,0.0030518736610486035,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
47,0.0019636167743911836,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
48,0.001522706014431815,25,12600,True,coverage_first_attack_family_balanced,True,False,M3-TabM-CSR,iotsim-ip-camera-street,27
1,,1,12600,True,coverage_first_attack_family_balanced,True,False,A1-ExtraTrees-CSR,iotsim-ip-camera-street,27
