candidate,regime,feature_set,architecture,role,support_coverage,attack_label,rows,hard_alarm_rate,conflict_review_rate
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Merlin C&C Communication,6827,0.8785703823055515,0.12099018602607295
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Merlin ICMP Flooding,7038,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Merlin TCP Flooding,12000,0.9999166666666667,8.333333333333333e-05
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Merlin UDP Flooding,3292,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai C&C Communication,106,0.8962264150943396,0.10377358490566038
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai GRE Flooding,12000,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai TCP Flooding,12000,0.9998333333333334,0.00016666666666666666
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai UDP Flooding,12000,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,File Download,1187,0.9966301600673968,0.003369839932603201
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Ingress Tool Transfer,3786,0.9910195456946645,0.008716323296354992
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin C&C Communication,9933,0.8271418503976643,0.1726568005637773
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin ICMP Flooding,18835,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin TCP Flooding,24000,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin UDP Flooding,10000,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai C&C Communication,358,0.2709497206703911,0.44972067039106145
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai GRE Flooding,24000,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai TCP Flooding,24000,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai UDP Flooding,24000,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,C&C Communication,172,0.4476744186046512,0.47674418604651164
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,CoAP Amplification,12000,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,Reporting,136,0.6397058823529411,0.1323529411764706
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,TCP Scan,36000,0.8016388888888889,0.19777777777777777
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,Telnet Brute Force,36000,0.825,0.175
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,UDP Scan,4242,0.4966996699669967,0.5033003300330033
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,File Download,1231,0.9951259138911455,0.00487408610885459
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Ingress Tool Transfer,3702,0.9997298757428417,0.0002701242571582928
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin ICMP Flooding,10011,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin TCP Flooding,15000,0.9814,0.0186
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin UDP Flooding,4996,0.9969975980784628,0.00300240192153723
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai GRE Flooding,15000,0.9998666666666667,0.00013333333333333334
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai TCP Flooding,15000,0.9917333333333334,0.008266666666666667
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai UDP Flooding,15000,0.9996,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,C&C Communication,90,0.5555555555555556,0.24444444444444444
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,Reporting,74,0.6486486486486487,0.04054054054054054
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,TCP Scan,15000,0.9776666666666667,0.012666666666666666
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,Telnet Brute Force,15000,0.9972666666666666,0.0026666666666666666
