dataset,holdout,seed,seed_group,rank,feature_index,feature_name,selection_score,selection_uses_attack_eval,selection_uses_final_ood_eval
harder_holdout,holdout_bin_2,47,heldout_47_51,9,224,source_rich_224,1.640311360359192,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,10,55,HH_jit_3_std,1.638169765472412,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,11,164,source_rich_164,1.5474311113357544,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,12,182,source_rich_182,1.5400023460388184,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,13,27,HH_3_covariance_0_1,1.5379981994628906,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,14,251,source_rich_251,1.4009045362472534,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,15,223,source_rich_223,1.3712271451950073,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,16,211,source_rich_211,1.3367494344711304,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,17,169,source_rich_169,1.3231991529464722,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,18,34,HH_1_covariance_0_1,1.2958428859710693,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,19,1,MI_dir_5_mean,1.251271367073059,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,20,236,source_rich_236,1.2481238842010498,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,21,39,HH_0.1_radius_0_1,1.2122951745986938,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,22,29,HH_1_weight_0,1.15974760055542,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,23,38,HH_0.1_std_0,1.157321810722351,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,24,242,source_rich_242,1.1073009967803955,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,25,176,source_rich_176,1.1001116037368774,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,26,131,source_rich_131,1.0888551473617554,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,27,47,HH_0.01_magnitude_0_1,1.0675607919692993,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,28,7,MI_dir_1_mean,1.0663036108016968,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,29,93,HpHp_0.01_weight_0,1.0461469888687134,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,30,33,HH_1_magnitude_0_1,1.035825490951538,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,31,170,source_rich_170,0.9950630068778992,False,False
harder_holdout,holdout_bin_2,47,heldout_47_51,32,124,source_rich_124,0.8971298336982727,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,1,40,HH_0.1_magnitude_0_1,2.900515079498291,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,2,118,source_rich_118,2.654550075531006,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,3,237,source_rich_237,2.4302754402160645,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,4,42,HH_0.1_pcc_0_1,2.194352388381958,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,5,235,source_rich_235,1.9925494194030762,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,6,86,HpHp_0.1_weight_0,1.8641620874404907,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,7,52,HH_jit_5_std,1.8468408584594727,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,8,151,source_rich_151,1.7044157981872559,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,9,224,source_rich_224,1.640311360359192,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,10,55,HH_jit_3_std,1.638169765472412,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,11,164,source_rich_164,1.5474311113357544,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,12,182,source_rich_182,1.5400023460388184,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,13,27,HH_3_covariance_0_1,1.5379981994628906,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,14,251,source_rich_251,1.4009045362472534,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,15,223,source_rich_223,1.3712271451950073,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,16,211,source_rich_211,1.3367494344711304,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,17,169,source_rich_169,1.3231991529464722,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,18,34,HH_1_covariance_0_1,1.2958428859710693,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,19,1,MI_dir_5_mean,1.251271367073059,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,20,236,source_rich_236,1.2481238842010498,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,21,39,HH_0.1_radius_0_1,1.2122951745986938,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,22,29,HH_1_weight_0,1.15974760055542,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,23,38,HH_0.1_std_0,1.157321810722351,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,24,242,source_rich_242,1.1073009967803955,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,25,176,source_rich_176,1.1001116037368774,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,26,131,source_rich_131,1.0888551473617554,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,27,47,HH_0.01_magnitude_0_1,1.0675607919692993,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,28,7,MI_dir_1_mean,1.0663036108016968,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,29,93,HpHp_0.01_weight_0,1.0461469888687134,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,30,33,HH_1_magnitude_0_1,1.035825490951538,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,31,170,source_rich_170,0.9950630068778992,False,False
harder_holdout,holdout_bin_2,48,heldout_47_51,32,124,source_rich_124,0.8971298336982727,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,1,40,HH_0.1_magnitude_0_1,2.900515079498291,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,2,118,source_rich_118,2.654550075531006,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,3,237,source_rich_237,2.4302754402160645,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,4,42,HH_0.1_pcc_0_1,2.194352388381958,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,5,235,source_rich_235,1.9925494194030762,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,6,86,HpHp_0.1_weight_0,1.8641620874404907,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,7,52,HH_jit_5_std,1.8468408584594727,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,8,151,source_rich_151,1.7044157981872559,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,9,224,source_rich_224,1.640311360359192,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,10,55,HH_jit_3_std,1.638169765472412,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,11,164,source_rich_164,1.5474311113357544,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,12,182,source_rich_182,1.5400023460388184,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,13,27,HH_3_covariance_0_1,1.5379981994628906,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,14,251,source_rich_251,1.4009045362472534,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,15,223,source_rich_223,1.3712271451950073,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,16,211,source_rich_211,1.3367494344711304,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,17,169,source_rich_169,1.3231991529464722,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,18,34,HH_1_covariance_0_1,1.2958428859710693,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,19,1,MI_dir_5_mean,1.251271367073059,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,20,236,source_rich_236,1.2481238842010498,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,21,39,HH_0.1_radius_0_1,1.2122951745986938,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,22,29,HH_1_weight_0,1.15974760055542,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,23,38,HH_0.1_std_0,1.157321810722351,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,24,242,source_rich_242,1.1073009967803955,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,25,176,source_rich_176,1.1001116037368774,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,26,131,source_rich_131,1.0888551473617554,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,27,47,HH_0.01_magnitude_0_1,1.0675607919692993,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,28,7,MI_dir_1_mean,1.0663036108016968,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,29,93,HpHp_0.01_weight_0,1.0461469888687134,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,30,33,HH_1_magnitude_0_1,1.035825490951538,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,31,170,source_rich_170,0.9950630068778992,False,False
harder_holdout,holdout_bin_2,49,heldout_47_51,32,124,source_rich_124,0.8971298336982727,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,1,40,HH_0.1_magnitude_0_1,2.900515079498291,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,2,118,source_rich_118,2.654550075531006,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,3,237,source_rich_237,2.4302754402160645,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,4,42,HH_0.1_pcc_0_1,2.194352388381958,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,5,235,source_rich_235,1.9925494194030762,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,6,86,HpHp_0.1_weight_0,1.8641620874404907,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,7,52,HH_jit_5_std,1.8468408584594727,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,8,151,source_rich_151,1.7044157981872559,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,9,224,source_rich_224,1.640311360359192,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,10,55,HH_jit_3_std,1.638169765472412,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,11,164,source_rich_164,1.5474311113357544,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,12,182,source_rich_182,1.5400023460388184,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,13,27,HH_3_covariance_0_1,1.5379981994628906,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,14,251,source_rich_251,1.4009045362472534,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,15,223,source_rich_223,1.3712271451950073,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,16,211,source_rich_211,1.3367494344711304,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,17,169,source_rich_169,1.3231991529464722,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,18,34,HH_1_covariance_0_1,1.2958428859710693,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,19,1,MI_dir_5_mean,1.251271367073059,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,20,236,source_rich_236,1.2481238842010498,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,21,39,HH_0.1_radius_0_1,1.2122951745986938,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,22,29,HH_1_weight_0,1.15974760055542,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,23,38,HH_0.1_std_0,1.157321810722351,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,24,242,source_rich_242,1.1073009967803955,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,25,176,source_rich_176,1.1001116037368774,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,26,131,source_rich_131,1.0888551473617554,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,27,47,HH_0.01_magnitude_0_1,1.0675607919692993,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,28,7,MI_dir_1_mean,1.0663036108016968,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,29,93,HpHp_0.01_weight_0,1.0461469888687134,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,30,33,HH_1_magnitude_0_1,1.035825490951538,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,31,170,source_rich_170,0.9950630068778992,False,False
harder_holdout,holdout_bin_2,50,heldout_47_51,32,124,source_rich_124,0.8971298336982727,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,1,40,HH_0.1_magnitude_0_1,2.900515079498291,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,2,118,source_rich_118,2.654550075531006,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,3,237,source_rich_237,2.4302754402160645,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,4,42,HH_0.1_pcc_0_1,2.194352388381958,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,5,235,source_rich_235,1.9925494194030762,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,6,86,HpHp_0.1_weight_0,1.8641620874404907,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,7,52,HH_jit_5_std,1.8468408584594727,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,8,151,source_rich_151,1.7044157981872559,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,9,224,source_rich_224,1.640311360359192,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,10,55,HH_jit_3_std,1.638169765472412,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,11,164,source_rich_164,1.5474311113357544,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,12,182,source_rich_182,1.5400023460388184,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,13,27,HH_3_covariance_0_1,1.5379981994628906,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,14,251,source_rich_251,1.4009045362472534,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,15,223,source_rich_223,1.3712271451950073,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,16,211,source_rich_211,1.3367494344711304,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,17,169,source_rich_169,1.3231991529464722,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,18,34,HH_1_covariance_0_1,1.2958428859710693,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,19,1,MI_dir_5_mean,1.251271367073059,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,20,236,source_rich_236,1.2481238842010498,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,21,39,HH_0.1_radius_0_1,1.2122951745986938,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,22,29,HH_1_weight_0,1.15974760055542,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,23,38,HH_0.1_std_0,1.157321810722351,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,24,242,source_rich_242,1.1073009967803955,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,25,176,source_rich_176,1.1001116037368774,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,26,131,source_rich_131,1.0888551473617554,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,27,47,HH_0.01_magnitude_0_1,1.0675607919692993,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,28,7,MI_dir_1_mean,1.0663036108016968,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,29,93,HpHp_0.01_weight_0,1.0461469888687134,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,30,33,HH_1_magnitude_0_1,1.035825490951538,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,31,170,source_rich_170,0.9950630068778992,False,False
harder_holdout,holdout_bin_2,51,heldout_47_51,32,124,source_rich_124,0.8971298336982727,False,False
