seed,region_policy,subspace_name,prototype_budget,region_max,top_k,inner_radius_q,outer_radius_q,score_floor_q,region_balance,review_budget,attack_outer_norm,benign_core_norm,conflict_slack,role,region_id,source_family,top1_route_rate,hard_alarm_rate_with_top1_region,attack_shell_rate_with_top1_region,rows
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r6,medium,0.04,0.04,0.04,25
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r7,medium,0.08,0.08,0.08,25
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.0,0.0,0.0,8
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r1,heavy,0.0,0.0,0.0,8
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r2,heavy,0.625,0.625,0.625,8
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r3,heavy,0.25,0.25,0.25,8
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r4,medium,0.0,0.0,0.0,8
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r5,heavy,0.125,0.125,0.125,8
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r6,medium,0.0,0.0,0.0,8
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r7,medium,0.0,0.0,0.0,8
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.8571428571428571,0.5,0.8571428571428571,28
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r1,heavy,0.0,0.0,0.0,28
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r2,heavy,0.0,0.0,0.0,28
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r3,heavy,0.0,0.0,0.0,28
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r4,medium,0.0,0.0,0.0,28
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r5,heavy,0.0,0.0,0.0,28
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r6,medium,0.0,0.0,0.0,28
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r7,medium,0.14285714285714285,0.14285714285714285,0.14285714285714285,28
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.030303030303030304,0.030303030303030304,0.030303030303030304,33
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r1,heavy,0.0,0.0,0.0,33
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r2,heavy,0.696969696969697,0.6363636363636364,0.6363636363636364,33
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r3,heavy,0.18181818181818182,0.12121212121212122,0.12121212121212122,33
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r4,medium,0.0,0.0,0.0,33
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r5,heavy,0.09090909090909091,0.09090909090909091,0.09090909090909091,33
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r6,medium,0.0,0.0,0.0,33
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r7,medium,0.0,0.0,0.0,33
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.9817777777777777,0.6591111111111111,0.9804444444444445,2250
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r1,heavy,0.0,0.0,0.0,2250
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r2,heavy,0.0,0.0,0.0,2250
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r3,heavy,0.003111111111111111,0.0,0.0,2250
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r4,medium,0.0026666666666666666,0.0008888888888888889,0.0022222222222222222,2250
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r5,heavy,0.0,0.0,0.0,2250
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r6,medium,0.004,0.004,0.004,2250
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r7,medium,0.008444444444444444,0.008444444444444444,0.008444444444444444,2250
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.196,0.16625,0.18925,4000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r1,heavy,0.0,0.0,0.0,4000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r2,heavy,0.597,0.44375,0.44375,4000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r3,heavy,0.2005,0.025,0.025,4000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r4,medium,0.0,0.0,0.0,4000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r5,heavy,0.0065,0.0065,0.0065,4000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r6,medium,0.0,0.0,0.0,4000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r7,medium,0.0,0.0,0.0,4000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.6483333333333333,0.0006666666666666666,0.6443333333333333,3000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r1,heavy,0.0,0.0,0.0,3000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r2,heavy,0.0,0.0,0.0,3000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r3,heavy,0.3516666666666667,0.0,0.0,3000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r4,medium,0.0,0.0,0.0,3000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r5,heavy,0.0,0.0,0.0,3000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r6,medium,0.0,0.0,0.0,3000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r7,medium,0.0,0.0,0.0,3000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.0,0.0,0.0,600
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r1,heavy,0.0,0.0,0.0,600
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r2,heavy,0.0,0.0,0.0,600
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r3,heavy,0.0,0.0,0.0,600
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r4,heavy,0.0,0.0,0.0,600
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r5,heavy,0.0,0.0,0.0,600
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r6,medium,0.0,0.0,0.0,600
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r7,medium,1.0,0.0,1.0,600
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.0,0.0,0.0,1500
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r1,heavy,0.0,0.0,0.0,1500
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r2,heavy,0.0,0.0,0.0,1500
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r3,heavy,0.0,0.0,0.0,1500
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r4,heavy,0.0,0.0,0.0,1500
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r5,heavy,0.0,0.0,0.0,1500
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r6,medium,0.0,0.0,0.0,1500
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r7,medium,1.0,0.0,0.8626666666666667,1500
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.009473684210526316,0.0,0.009473684210526316,2850
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r1,heavy,0.0,0.0,0.0,2850
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r2,heavy,0.0,0.0,0.0,2850
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r3,heavy,0.0,0.0,0.0,2850
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r4,heavy,0.0,0.0,0.0,2850
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r5,heavy,0.0,0.0,0.0,2850
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r6,medium,0.0,0.0,0.0,2850
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r7,medium,0.9905263157894737,0.0,0.7175438596491228,2850
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.25,0.25,0.25,16
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r1,heavy,0.0,0.0,0.0,16
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r2,heavy,0.0,0.0,0.0,16
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r3,heavy,0.0,0.0,0.0,16
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r4,heavy,0.0,0.0,0.0,16
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r5,heavy,0.0,0.0,0.0,16
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r6,medium,0.0,0.0,0.0,16
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r7,medium,0.75,0.5,0.75,16
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.0,0.0,0.0,8
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r1,heavy,0.375,0.375,0.375,8
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r2,heavy,0.0,0.0,0.0,8
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r3,heavy,0.0,0.0,0.0,8
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r4,heavy,0.0,0.0,0.0,8
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r5,heavy,0.0,0.0,0.0,8
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r6,medium,0.0,0.0,0.0,8
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r7,medium,0.625,0.625,0.625,8
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.015151515151515152,0.015151515151515152,0.015151515151515152,66
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r1,heavy,0.0,0.0,0.0,66
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r2,heavy,0.0,0.0,0.0,66
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r3,heavy,0.0,0.0,0.0,66
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r4,heavy,0.0,0.0,0.0,66
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r5,heavy,0.0,0.0,0.0,66
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r6,medium,0.0,0.0,0.0,66
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r7,medium,0.9848484848484849,0.7878787878787878,0.9696969696969697,66
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.0,0.0,0.0,35
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r1,heavy,0.0,0.0,0.0,35
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r2,heavy,0.37142857142857144,0.34285714285714286,0.34285714285714286,35
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r3,heavy,0.0,0.0,0.0,35
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r4,heavy,0.0,0.0,0.0,35
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r5,heavy,0.0,0.0,0.0,35
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r6,medium,0.0,0.0,0.0,35
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r7,medium,0.6285714285714286,0.6,0.6285714285714286,35
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.1622222222222222,0.16177777777777777,0.1622222222222222,2250
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r1,heavy,0.0,0.0,0.0,2250
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r2,heavy,0.0,0.0,0.0,2250
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r3,heavy,0.0,0.0,0.0,2250
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r4,heavy,0.0,0.0,0.0,2250
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r5,heavy,0.0,0.0,0.0,2250
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r6,medium,0.0,0.0,0.0,2250
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r7,medium,0.8377777777777777,0.7764444444444445,0.8351111111111111,2250
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.06775,0.06775,0.06775,4000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r1,heavy,0.003,0.003,0.003,4000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r2,heavy,0.043,0.04275,0.043,4000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r3,heavy,0.0,0.0,0.0,4000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r4,heavy,0.0,0.0,0.0,4000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r5,heavy,0.00325,0.00325,0.00325,4000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r6,medium,0.0,0.0,0.0,4000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r7,medium,0.883,0.7845,0.78525,4000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:41,0.016,0.0,0.016,3000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r1,heavy,0.0,0.0,0.0,3000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r2,heavy,0.0016666666666666668,0.0,0.0016666666666666668,3000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r3,heavy,0.0,0.0,0.0,3000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r4,heavy,0.0,0.0,0.0,3000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r5,heavy,0.0,0.0,0.0,3000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r6,medium,0.0,0.0,0.0,3000
46,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r7,medium,0.9823333333333333,0.032,0.841,3000
