seed,active_label_budget,gate_name,radius_quantile,margin,id_calib_hard_alarm,id_calib_review,ood_val_hard_alarm,ood_val_review,ood_stress_hard_alarm,ood_stress_review,support_medium_hard_detection,support_heavy_hard_detection,dev_support_attack_min,stress_feasible,stress_relaxed_feasible,dev_selection_score,selection_uses_final_ood,selection_uses_attack_eval,selection_uses_dev_heavy_query
44,64,soft_benign_veto,0.95,0.25,0.0,0.0,0.0,0.0,0.047017543859649125,0.002105263157894737,0.0,0.0,0.0,False,False,-0.0002105263157894737,False,False,False
44,64,soft_benign_veto,0.95,0.5,0.0,0.0,0.0,0.0,0.047017543859649125,0.002105263157894737,0.0,0.0,0.0,False,False,-0.0002105263157894737,False,False,False
44,64,soft_benign_veto,0.95,0.75,0.0,0.0,0.0,0.0,0.047017543859649125,0.002105263157894737,0.0,0.0,0.0,False,False,-0.0002105263157894737,False,False,False
44,64,soft_benign_veto,0.95,1.0,0.0,0.0,0.0,0.0,0.047017543859649125,0.002105263157894737,0.0,0.0,0.0,False,False,-0.0002105263157894737,False,False,False
44,64,attack_advantage_margin,0.75,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,True,True,0.0,False,False,False
44,64,attack_advantage_margin,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,True,True,0.0,False,False,False
44,64,attack_advantage_margin,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,True,True,0.0,False,False,False
44,64,attack_advantage_margin,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,True,True,0.0,False,False,False
44,64,attack_advantage_margin,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,False,False,False
44,64,attack_advantage_margin,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,False,False,False
44,64,attack_advantage_margin,0.9,-0.25,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.375,0.0,True,True,-0.00017543859649122808,False,False,False
44,64,attack_advantage_margin,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,True,True,-0.00017543859649122808,False,False,False
44,64,attack_advantage_margin,0.9,0.25,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,True,True,-0.00017543859649122808,False,False,False
44,64,attack_advantage_margin,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,True,True,-0.00017543859649122808,False,False,False
44,64,attack_advantage_margin,0.9,0.75,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,True,True,-0.00017543859649122808,False,False,False
44,64,attack_advantage_margin,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,True,True,-0.00017543859649122808,False,False,False
44,64,attack_advantage_margin,0.95,-0.25,0.0,0.0,0.0,0.0,0.0,0.002105263157894737,0.0,0.375,0.0,True,True,-0.0002105263157894737,False,False,False
44,64,attack_advantage_margin,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.0,True,True,-0.0002105263157894737,False,False,False
44,64,attack_advantage_margin,0.95,0.25,0.0,0.0,0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.0,True,True,-0.0002105263157894737,False,False,False
44,64,attack_advantage_margin,0.95,0.5,0.0,0.0,0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.0,True,True,-0.0002105263157894737,False,False,False
44,64,attack_advantage_margin,0.95,0.75,0.0,0.0,0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.0,True,True,-0.0002105263157894737,False,False,False
44,64,attack_advantage_margin,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.0,True,True,-0.0002105263157894737,False,False,False
44,64,conflict_to_review,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.0,0.0,False,False,-0.02256140350877193,False,False,False
44,64,conflict_to_review,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.09859649122807018,0.0,0.0,0.0,True,True,-0.00985964912280702,False,False,False
44,64,conflict_to_review,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.04912280701754386,0.0,0.0,0.0,True,True,-0.004912280701754386,False,False,False
44,128,no_gate,0.95,0.0,0.0033333333333333335,0.0,0.0,0.0,0.26035087719298244,0.0,0.96875,1.0,0.96875,False,False,0.96875,False,False,False
44,128,soft_benign_veto,0.75,-0.25,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.03125,0.65625,0.03125,False,False,0.03125,False,False,False
44,128,soft_benign_veto,0.75,0.0,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.03125,0.34375,0.03125,False,False,0.03125,False,False,False
44,128,soft_benign_veto,0.75,0.25,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.03125,0.15625,0.03125,False,False,0.03125,False,False,False
44,128,soft_benign_veto,0.75,0.5,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.03125,0.0,0.0,False,False,0.0,False,False,False
44,128,soft_benign_veto,0.75,0.75,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.03125,0.0,0.0,False,False,0.0,False,False,False
44,128,soft_benign_veto,0.75,1.0,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.03125,0.0,0.0,False,False,0.0,False,False,False
44,128,soft_benign_veto,0.9,-0.25,0.0,0.0,0.0,0.0,0.0968421052631579,0.0017543859649122807,0.0,0.375,0.0,False,False,-0.00017543859649122808,False,False,False
44,128,soft_benign_veto,0.9,0.0,0.0,0.0,0.0,0.0,0.0968421052631579,0.0017543859649122807,0.0,0.0,0.0,False,False,-0.00017543859649122808,False,False,False
44,128,soft_benign_veto,0.9,0.25,0.0,0.0,0.0,0.0,0.0968421052631579,0.0017543859649122807,0.0,0.0,0.0,False,False,-0.00017543859649122808,False,False,False
44,128,soft_benign_veto,0.9,0.5,0.0,0.0,0.0,0.0,0.0968421052631579,0.0017543859649122807,0.0,0.0,0.0,False,False,-0.00017543859649122808,False,False,False
44,128,soft_benign_veto,0.9,0.75,0.0,0.0,0.0,0.0,0.0968421052631579,0.0017543859649122807,0.0,0.0,0.0,False,False,-0.00017543859649122808,False,False,False
44,128,soft_benign_veto,0.9,1.0,0.0,0.0,0.0,0.0,0.0968421052631579,0.0017543859649122807,0.0,0.0,0.0,False,False,-0.00017543859649122808,False,False,False
44,128,soft_benign_veto,0.95,-0.25,0.0,0.0,0.0,0.0,0.047017543859649125,0.002105263157894737,0.0,0.46875,0.0,False,False,-0.0002105263157894737,False,False,False
44,128,soft_benign_veto,0.95,0.0,0.0,0.0,0.0,0.0,0.047017543859649125,0.002105263157894737,0.0,0.0,0.0,False,False,-0.0002105263157894737,False,False,False
44,128,soft_benign_veto,0.95,0.25,0.0,0.0,0.0,0.0,0.047017543859649125,0.002105263157894737,0.0,0.0,0.0,False,False,-0.0002105263157894737,False,False,False
44,128,soft_benign_veto,0.95,0.5,0.0,0.0,0.0,0.0,0.047017543859649125,0.002105263157894737,0.0,0.0,0.0,False,False,-0.0002105263157894737,False,False,False
44,128,soft_benign_veto,0.95,0.75,0.0,0.0,0.0,0.0,0.047017543859649125,0.002105263157894737,0.0,0.0,0.0,False,False,-0.0002105263157894737,False,False,False
44,128,soft_benign_veto,0.95,1.0,0.0,0.0,0.0,0.0,0.047017543859649125,0.002105263157894737,0.0,0.0,0.0,False,False,-0.0002105263157894737,False,False,False
44,128,attack_advantage_margin,0.75,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,0.0,True,True,0.0,False,False,False
44,128,attack_advantage_margin,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.0,True,True,0.0,False,False,False
44,128,attack_advantage_margin,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,True,True,0.0,False,False,False
44,128,attack_advantage_margin,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,False,False,False
44,128,attack_advantage_margin,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,False,False,False
44,128,attack_advantage_margin,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,False,False,False
44,128,attack_advantage_margin,0.9,-0.25,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.375,0.0,True,True,-0.00017543859649122808,False,False,False
44,128,attack_advantage_margin,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,True,True,-0.00017543859649122808,False,False,False
44,128,attack_advantage_margin,0.9,0.25,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,True,True,-0.00017543859649122808,False,False,False
44,128,attack_advantage_margin,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,True,True,-0.00017543859649122808,False,False,False
44,128,attack_advantage_margin,0.9,0.75,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,True,True,-0.00017543859649122808,False,False,False
44,128,attack_advantage_margin,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,True,True,-0.00017543859649122808,False,False,False
44,128,attack_advantage_margin,0.95,-0.25,0.0,0.0,0.0,0.0,0.0,0.002105263157894737,0.0,0.46875,0.0,True,True,-0.0002105263157894737,False,False,False
44,128,attack_advantage_margin,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.0,True,True,-0.0002105263157894737,False,False,False
44,128,attack_advantage_margin,0.95,0.25,0.0,0.0,0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.0,True,True,-0.0002105263157894737,False,False,False
44,128,attack_advantage_margin,0.95,0.5,0.0,0.0,0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.0,True,True,-0.0002105263157894737,False,False,False
44,128,attack_advantage_margin,0.95,0.75,0.0,0.0,0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.0,True,True,-0.0002105263157894737,False,False,False
44,128,attack_advantage_margin,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.0,True,True,-0.0002105263157894737,False,False,False
44,128,conflict_to_review,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.0,0.0,False,False,-0.02256140350877193,False,False,False
44,128,conflict_to_review,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.09859649122807018,0.0,0.0,0.0,True,True,-0.00985964912280702,False,False,False
44,128,conflict_to_review,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.04912280701754386,0.0,0.0,0.0,True,True,-0.004912280701754386,False,False,False
45,64,no_gate,0.95,0.0,0.005,0.0,0.0,0.0,0.24526315789473685,0.0,0.96875,1.0,0.96875,False,False,0.96875,False,False,False
45,64,soft_benign_veto,0.75,-0.25,0.0,0.0,0.0,0.0,0.2256140350877193,0.0007017543859649122,0.0,0.625,0.0,False,False,-7.017543859649122e-05,False,False,False
45,64,soft_benign_veto,0.75,0.0,0.0,0.0,0.0,0.0,0.2256140350877193,0.0007017543859649122,0.0,0.5625,0.0,False,False,-7.017543859649122e-05,False,False,False
45,64,soft_benign_veto,0.75,0.25,0.0,0.0,0.0,0.0,0.2256140350877193,0.0007017543859649122,0.0,0.3125,0.0,False,False,-7.017543859649122e-05,False,False,False
45,64,soft_benign_veto,0.75,0.5,0.0,0.0,0.0,0.0,0.2256140350877193,0.0007017543859649122,0.0,0.1875,0.0,False,False,-7.017543859649122e-05,False,False,False
45,64,soft_benign_veto,0.75,0.75,0.0,0.0,0.0,0.0,0.2256140350877193,0.0007017543859649122,0.0,0.0,0.0,False,False,-7.017543859649122e-05,False,False,False
45,64,soft_benign_veto,0.75,1.0,0.0,0.0,0.0,0.0,0.2256140350877193,0.0007017543859649122,0.0,0.0,0.0,False,False,-7.017543859649122e-05,False,False,False
45,64,soft_benign_veto,0.9,-0.25,0.0,0.0,0.0,0.0,0.0968421052631579,0.0010526315789473684,0.0,0.5,0.0,False,False,-0.00010526315789473685,False,False,False
45,64,soft_benign_veto,0.9,0.0,0.0,0.0,0.0,0.0,0.0968421052631579,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,64,soft_benign_veto,0.9,0.25,0.0,0.0,0.0,0.0,0.0968421052631579,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,64,soft_benign_veto,0.9,0.5,0.0,0.0,0.0,0.0,0.0968421052631579,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,64,soft_benign_veto,0.9,0.75,0.0,0.0,0.0,0.0,0.0968421052631579,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,64,soft_benign_veto,0.9,1.0,0.0,0.0,0.0,0.0,0.0968421052631579,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,64,soft_benign_veto,0.95,-0.25,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0010526315789473684,0.0,0.9375,0.0,False,False,-0.00010526315789473685,False,False,False
45,64,soft_benign_veto,0.95,0.0,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0010526315789473684,0.0,0.8125,0.0,False,False,-0.00010526315789473685,False,False,False
45,64,soft_benign_veto,0.95,0.25,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,64,soft_benign_veto,0.95,0.5,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,64,soft_benign_veto,0.95,0.75,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,64,soft_benign_veto,0.95,1.0,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,64,attack_advantage_margin,0.75,-0.25,0.0,0.0,0.0,0.0,0.0,0.0007017543859649122,0.0,0.625,0.0,True,True,-7.017543859649122e-05,False,False,False
45,64,attack_advantage_margin,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0007017543859649122,0.0,0.5625,0.0,True,True,-7.017543859649122e-05,False,False,False
45,64,attack_advantage_margin,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0007017543859649122,0.0,0.3125,0.0,True,True,-7.017543859649122e-05,False,False,False
45,64,attack_advantage_margin,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0007017543859649122,0.0,0.1875,0.0,True,True,-7.017543859649122e-05,False,False,False
45,64,attack_advantage_margin,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0007017543859649122,0.0,0.0,0.0,True,True,-7.017543859649122e-05,False,False,False
45,64,attack_advantage_margin,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0007017543859649122,0.0,0.0,0.0,True,True,-7.017543859649122e-05,False,False,False
45,64,attack_advantage_margin,0.9,-0.25,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0,0.5,0.0,True,True,-0.00010526315789473685,False,False,False
45,64,attack_advantage_margin,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,64,attack_advantage_margin,0.9,0.25,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,64,attack_advantage_margin,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,64,attack_advantage_margin,0.9,0.75,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,64,attack_advantage_margin,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,64,attack_advantage_margin,0.95,-0.25,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0010526315789473684,0.0,0.9375,0.0,True,True,-0.00010526315789473685,False,False,False
45,64,attack_advantage_margin,0.95,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0010526315789473684,0.0,0.8125,0.0,True,True,-0.00010526315789473685,False,False,False
45,64,attack_advantage_margin,0.95,0.25,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,64,attack_advantage_margin,0.95,0.5,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,64,attack_advantage_margin,0.95,0.75,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,64,attack_advantage_margin,0.95,1.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,64,conflict_to_review,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.22631578947368422,0.0,0.0,0.0,False,False,-0.022631578947368423,False,False,False
45,64,conflict_to_review,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.09789473684210526,0.0,0.0,0.0,True,True,-0.009789473684210527,False,False,False
45,64,conflict_to_review,0.95,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.04807017543859649,0.0,0.0,0.0,True,True,-0.004807017543859649,False,False,False
45,128,no_gate,0.95,0.0,0.005,0.0,0.0,0.0,0.24526315789473685,0.0,0.96875,1.0,0.96875,False,False,0.96875,False,False,False
45,128,soft_benign_veto,0.75,-0.25,0.0,0.0,0.0,0.0,0.2256140350877193,0.0007017543859649122,0.0,0.6875,0.0,False,False,-7.017543859649122e-05,False,False,False
45,128,soft_benign_veto,0.75,0.0,0.0,0.0,0.0,0.0,0.2256140350877193,0.0007017543859649122,0.0,0.65625,0.0,False,False,-7.017543859649122e-05,False,False,False
45,128,soft_benign_veto,0.75,0.25,0.0,0.0,0.0,0.0,0.2256140350877193,0.0007017543859649122,0.0,0.3125,0.0,False,False,-7.017543859649122e-05,False,False,False
45,128,soft_benign_veto,0.75,0.5,0.0,0.0,0.0,0.0,0.2256140350877193,0.0007017543859649122,0.0,0.15625,0.0,False,False,-7.017543859649122e-05,False,False,False
45,128,soft_benign_veto,0.75,0.75,0.0,0.0,0.0,0.0,0.2256140350877193,0.0007017543859649122,0.0,0.0,0.0,False,False,-7.017543859649122e-05,False,False,False
45,128,soft_benign_veto,0.75,1.0,0.0,0.0,0.0,0.0,0.2256140350877193,0.0007017543859649122,0.0,0.0,0.0,False,False,-7.017543859649122e-05,False,False,False
45,128,soft_benign_veto,0.9,-0.25,0.0,0.0,0.0,0.0,0.0968421052631579,0.0010526315789473684,0.0,0.53125,0.0,False,False,-0.00010526315789473685,False,False,False
45,128,soft_benign_veto,0.9,0.0,0.0,0.0,0.0,0.0,0.0968421052631579,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,128,soft_benign_veto,0.9,0.25,0.0,0.0,0.0,0.0,0.0968421052631579,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,128,soft_benign_veto,0.9,0.5,0.0,0.0,0.0,0.0,0.0968421052631579,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,128,soft_benign_veto,0.9,0.75,0.0,0.0,0.0,0.0,0.0968421052631579,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,128,soft_benign_veto,0.9,1.0,0.0,0.0,0.0,0.0,0.0968421052631579,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,128,soft_benign_veto,0.95,-0.25,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0010526315789473684,0.0,0.65625,0.0,False,False,-0.00010526315789473685,False,False,False
45,128,soft_benign_veto,0.95,0.0,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,128,soft_benign_veto,0.95,0.25,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,128,soft_benign_veto,0.95,0.5,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,128,soft_benign_veto,0.95,0.75,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,128,soft_benign_veto,0.95,1.0,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0010526315789473684,0.0,0.0,0.0,False,False,-0.00010526315789473685,False,False,False
45,128,attack_advantage_margin,0.75,-0.25,0.0,0.0,0.0,0.0,0.0,0.0007017543859649122,0.0,0.6875,0.0,True,True,-7.017543859649122e-05,False,False,False
45,128,attack_advantage_margin,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0007017543859649122,0.0,0.65625,0.0,True,True,-7.017543859649122e-05,False,False,False
45,128,attack_advantage_margin,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0007017543859649122,0.0,0.3125,0.0,True,True,-7.017543859649122e-05,False,False,False
45,128,attack_advantage_margin,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0007017543859649122,0.0,0.15625,0.0,True,True,-7.017543859649122e-05,False,False,False
45,128,attack_advantage_margin,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0007017543859649122,0.0,0.0,0.0,True,True,-7.017543859649122e-05,False,False,False
45,128,attack_advantage_margin,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0007017543859649122,0.0,0.0,0.0,True,True,-7.017543859649122e-05,False,False,False
45,128,attack_advantage_margin,0.9,-0.25,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0,0.53125,0.0,True,True,-0.00010526315789473685,False,False,False
45,128,attack_advantage_margin,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,128,attack_advantage_margin,0.9,0.25,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,128,attack_advantage_margin,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,128,attack_advantage_margin,0.9,0.75,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,128,attack_advantage_margin,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,128,attack_advantage_margin,0.95,-0.25,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0010526315789473684,0.0,0.65625,0.0,True,True,-0.00010526315789473685,False,False,False
45,128,attack_advantage_margin,0.95,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,128,attack_advantage_margin,0.95,0.25,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,128,attack_advantage_margin,0.95,0.5,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,128,attack_advantage_margin,0.95,0.75,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,128,attack_advantage_margin,0.95,1.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,True,True,-0.00010526315789473685,False,False,False
45,128,conflict_to_review,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.22631578947368422,0.0,0.0,0.0,False,False,-0.022631578947368423,False,False,False
45,128,conflict_to_review,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.09789473684210526,0.0,0.0,0.0,True,True,-0.009789473684210527,False,False,False
45,128,conflict_to_review,0.95,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.04807017543859649,0.0,0.0,0.0,True,True,-0.004807017543859649,False,False,False
46,64,no_gate,0.95,0.0,0.0016666666666666668,0.0,0.0,0.0,0.24175438596491228,0.0,0.96875,1.0,0.96875,False,False,0.96875,False,False,False
46,64,soft_benign_veto,0.75,-0.25,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.03125,0.75,0.03125,False,False,0.03125,False,False,False
46,64,soft_benign_veto,0.75,0.0,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.03125,0.625,0.03125,False,False,0.03125,False,False,False
46,64,soft_benign_veto,0.75,0.25,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.03125,0.3125,0.03125,False,False,0.03125,False,False,False
46,64,soft_benign_veto,0.75,0.5,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.03125,0.0625,0.03125,False,False,0.03125,False,False,False
46,64,soft_benign_veto,0.75,0.75,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.03125,0.0,0.0,False,False,0.0,False,False,False
46,64,soft_benign_veto,0.75,1.0,0.0,0.0,0.0,0.0,0.2256140350877193,0.0,0.03125,0.0,0.0,False,False,0.0,False,False,False
46,64,soft_benign_veto,0.9,-0.25,0.0,0.0,0.0,0.0,0.0968421052631579,0.0,0.0,0.5625,0.0,False,False,0.0,False,False,False
46,64,soft_benign_veto,0.9,0.0,0.0,0.0,0.0,0.0,0.0968421052631579,0.0,0.0,0.0,0.0,False,False,0.0,False,False,False
46,64,soft_benign_veto,0.9,0.25,0.0,0.0,0.0,0.0,0.0968421052631579,0.0,0.0,0.0,0.0,False,False,0.0,False,False,False
46,64,soft_benign_veto,0.9,0.5,0.0,0.0,0.0,0.0,0.0968421052631579,0.0,0.0,0.0,0.0,False,False,0.0,False,False,False
46,64,soft_benign_veto,0.9,0.75,0.0,0.0,0.0,0.0,0.0968421052631579,0.0,0.0,0.0,0.0,False,False,0.0,False,False,False
46,64,soft_benign_veto,0.9,1.0,0.0,0.0,0.0,0.0,0.0968421052631579,0.0,0.0,0.0,0.0,False,False,0.0,False,False,False
46,64,soft_benign_veto,0.95,-0.25,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0007017543859649122,0.90625,0.6875,0.6875,False,False,0.6874298245614036,False,False,False
46,64,soft_benign_veto,0.95,0.0,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0007017543859649122,0.0,0.0,0.0,False,False,-7.017543859649122e-05,False,False,False
46,64,soft_benign_veto,0.95,0.25,0.0,0.0016666666666666668,0.0,0.0,0.047017543859649125,0.0007017543859649122,0.0,0.0,0.0,False,False,-7.017543859649122e-05,False,False,False
