setting,seed,seed_group,evidence_strategy,k,pool_size,reviewed_count,confirmed_attack_count,attack_fraction_if_labels_available_for_simulation,estimated_manual_review_cost,selection_efficiency,selection_score_mean,selection_uses_final_eval
chrono_late_train_early_eval,50,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,2536,32,32,1.0,32,1.0,1.0,False
chrono_late_train_early_eval,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,20,4,0,0.0,4,0.0,2.8376323432159163,False
chrono_late_train_early_eval,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,20,8,0,0.0,8,0.0,1.9163169966830738,False
chrono_late_train_early_eval,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,20,16,0,0.0,16,0.0,1.2876466513116347,False
chrono_late_train_early_eval,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,20,20,0,0.0,20,0.0,1.0638705336808736,False
chrono_late_train_early_eval,50,heldout_47_51,R3_near_threshold_uncertainty_review,4,4536,4,3,0.75,4,0.75,-0.03314157917652816,False
chrono_late_train_early_eval,50,heldout_47_51,R3_near_threshold_uncertainty_review,8,4536,8,5,0.625,8,0.625,-0.04892664017007364,False
chrono_late_train_early_eval,50,heldout_47_51,R3_near_threshold_uncertainty_review,16,4536,16,11,0.6875,16,0.6875,-0.0800421698671028,False
chrono_late_train_early_eval,50,heldout_47_51,R3_near_threshold_uncertainty_review,32,4536,32,18,0.5625,32,0.5625,-0.15726416754755435,False
chrono_late_train_early_eval,50,heldout_47_51,R4_representation_shift_high_review,4,4536,4,4,1.0,4,1.0,27.985458374023438,False
chrono_late_train_early_eval,50,heldout_47_51,R4_representation_shift_high_review,8,4536,8,8,1.0,8,1.0,27.58946418762207,False
chrono_late_train_early_eval,50,heldout_47_51,R4_representation_shift_high_review,16,4536,16,16,1.0,16,1.0,27.206100463867188,False
chrono_late_train_early_eval,50,heldout_47_51,R4_representation_shift_high_review,32,4536,32,32,1.0,32,1.0,26.62615203857422,False
chrono_late_train_early_eval,50,heldout_47_51,R5_hybrid_active_review,4,4536,4,2,0.5,4,0.5,3.5022723633421573,False
chrono_late_train_early_eval,50,heldout_47_51,R5_hybrid_active_review,8,4536,8,4,0.5,8,0.5,3.3372750333710046,False
chrono_late_train_early_eval,50,heldout_47_51,R5_hybrid_active_review,16,4536,16,6,0.375,16,0.375,3.2430342350060735,False
chrono_late_train_early_eval,50,heldout_47_51,R5_hybrid_active_review,32,4536,32,21,0.65625,32,0.65625,3.100733815002715,False
chrono_late_train_early_eval,51,heldout_47_51,R0_random_confirmed_attack_validation,4,2536,4,4,1.0,4,1.0,1.0,False
chrono_late_train_early_eval,51,heldout_47_51,R0_random_confirmed_attack_validation,8,2536,8,8,1.0,8,1.0,1.0,False
chrono_late_train_early_eval,51,heldout_47_51,R0_random_confirmed_attack_validation,16,2536,16,16,1.0,16,1.0,1.0,False
chrono_late_train_early_eval,51,heldout_47_51,R0_random_confirmed_attack_validation,32,2536,32,32,1.0,32,1.0,1.0,False
chrono_late_train_early_eval,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,2536,4,4,1.0,4,1.0,1.0,False
chrono_late_train_early_eval,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,2536,8,8,1.0,8,1.0,1.0,False
chrono_late_train_early_eval,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,2536,16,16,1.0,16,1.0,1.0,False
chrono_late_train_early_eval,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,2536,32,32,1.0,32,1.0,1.0,False
chrono_late_train_early_eval,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,20,4,0,0.0,4,0.0,2.8376323432159163,False
chrono_late_train_early_eval,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,20,8,0,0.0,8,0.0,1.9163169966830738,False
chrono_late_train_early_eval,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,20,16,0,0.0,16,0.0,1.2876466513116347,False
chrono_late_train_early_eval,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,20,20,0,0.0,20,0.0,1.0638705336808736,False
chrono_late_train_early_eval,51,heldout_47_51,R3_near_threshold_uncertainty_review,4,4536,4,3,0.75,4,0.75,-0.03314157917652816,False
chrono_late_train_early_eval,51,heldout_47_51,R3_near_threshold_uncertainty_review,8,4536,8,5,0.625,8,0.625,-0.04892664017007364,False
chrono_late_train_early_eval,51,heldout_47_51,R3_near_threshold_uncertainty_review,16,4536,16,11,0.6875,16,0.6875,-0.0800421698671028,False
chrono_late_train_early_eval,51,heldout_47_51,R3_near_threshold_uncertainty_review,32,4536,32,18,0.5625,32,0.5625,-0.15726416754755435,False
chrono_late_train_early_eval,51,heldout_47_51,R4_representation_shift_high_review,4,4536,4,4,1.0,4,1.0,27.985458374023438,False
chrono_late_train_early_eval,51,heldout_47_51,R4_representation_shift_high_review,8,4536,8,8,1.0,8,1.0,27.58946418762207,False
chrono_late_train_early_eval,51,heldout_47_51,R4_representation_shift_high_review,16,4536,16,16,1.0,16,1.0,27.206100463867188,False
chrono_late_train_early_eval,51,heldout_47_51,R4_representation_shift_high_review,32,4536,32,32,1.0,32,1.0,26.62615203857422,False
chrono_late_train_early_eval,51,heldout_47_51,R5_hybrid_active_review,4,4536,4,2,0.5,4,0.5,3.5022723633421573,False
chrono_late_train_early_eval,51,heldout_47_51,R5_hybrid_active_review,8,4536,8,4,0.5,8,0.5,3.3372750333710046,False
chrono_late_train_early_eval,51,heldout_47_51,R5_hybrid_active_review,16,4536,16,6,0.375,16,0.375,3.2430342350060735,False
chrono_late_train_early_eval,51,heldout_47_51,R5_hybrid_active_review,32,4536,32,21,0.65625,32,0.65625,3.100733815002715,False
holdout_bin_2,42,main_42_46,R0_random_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,42,main_42_46,R0_random_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,42,main_42_46,R0_random_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,42,main_42_46,R0_random_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,42,main_42_46,R1_kcenter_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,42,main_42_46,R1_kcenter_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,42,main_42_46,R1_kcenter_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,42,main_42_46,R1_kcenter_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,42,main_42_46,R2_V2_high_V1_low_disagreement_review,4,12,4,0,0.0,4,0.0,2.5397725236211204,False
holdout_bin_2,42,main_42_46,R2_V2_high_V1_low_disagreement_review,8,12,8,0,0.0,8,0.0,1.80518643037156,False
holdout_bin_2,42,main_42_46,R2_V2_high_V1_low_disagreement_review,16,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,42,main_42_46,R2_V2_high_V1_low_disagreement_review,32,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,42,main_42_46,R3_near_threshold_uncertainty_review,4,7491,4,2,0.5,4,0.5,-0.012780058670974093,False
holdout_bin_2,42,main_42_46,R3_near_threshold_uncertainty_review,8,7491,8,5,0.625,8,0.625,-0.02515512484193516,False
holdout_bin_2,42,main_42_46,R3_near_threshold_uncertainty_review,16,7491,16,13,0.8125,16,0.8125,-0.07276554471231655,False
holdout_bin_2,42,main_42_46,R3_near_threshold_uncertainty_review,32,7491,32,27,0.84375,32,0.84375,-0.14205419031180577,False
holdout_bin_2,42,main_42_46,R4_representation_shift_high_review,4,7491,4,4,1.0,4,1.0,28.57973861694336,False
holdout_bin_2,42,main_42_46,R4_representation_shift_high_review,8,7491,8,8,1.0,8,1.0,28.095829010009766,False
holdout_bin_2,42,main_42_46,R4_representation_shift_high_review,16,7491,16,16,1.0,16,1.0,27.670541763305664,False
holdout_bin_2,42,main_42_46,R4_representation_shift_high_review,32,7491,32,32,1.0,32,1.0,27.028892517089844,False
holdout_bin_2,42,main_42_46,R5_hybrid_active_review,4,7491,4,4,1.0,4,1.0,3.8828329682173934,False
holdout_bin_2,42,main_42_46,R5_hybrid_active_review,8,7491,8,8,1.0,8,1.0,3.7596062160129566,False
holdout_bin_2,42,main_42_46,R5_hybrid_active_review,16,7491,16,16,1.0,16,1.0,3.478236453824974,False
holdout_bin_2,42,main_42_46,R5_hybrid_active_review,32,7491,32,30,0.9375,32,0.9375,3.268735755220393,False
holdout_bin_2,43,main_42_46,R0_random_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,43,main_42_46,R0_random_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,43,main_42_46,R0_random_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,43,main_42_46,R0_random_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,43,main_42_46,R1_kcenter_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,43,main_42_46,R1_kcenter_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,43,main_42_46,R1_kcenter_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,43,main_42_46,R1_kcenter_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,43,main_42_46,R2_V2_high_V1_low_disagreement_review,4,12,4,0,0.0,4,0.0,2.5397725236211204,False
holdout_bin_2,43,main_42_46,R2_V2_high_V1_low_disagreement_review,8,12,8,0,0.0,8,0.0,1.80518643037156,False
holdout_bin_2,43,main_42_46,R2_V2_high_V1_low_disagreement_review,16,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,43,main_42_46,R2_V2_high_V1_low_disagreement_review,32,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,43,main_42_46,R3_near_threshold_uncertainty_review,4,7491,4,2,0.5,4,0.5,-0.012780058670974093,False
holdout_bin_2,43,main_42_46,R3_near_threshold_uncertainty_review,8,7491,8,5,0.625,8,0.625,-0.02515512484193516,False
holdout_bin_2,43,main_42_46,R3_near_threshold_uncertainty_review,16,7491,16,13,0.8125,16,0.8125,-0.07276554471231655,False
holdout_bin_2,43,main_42_46,R3_near_threshold_uncertainty_review,32,7491,32,27,0.84375,32,0.84375,-0.14205419031180577,False
holdout_bin_2,43,main_42_46,R4_representation_shift_high_review,4,7491,4,4,1.0,4,1.0,28.57973861694336,False
holdout_bin_2,43,main_42_46,R4_representation_shift_high_review,8,7491,8,8,1.0,8,1.0,28.095829010009766,False
holdout_bin_2,43,main_42_46,R4_representation_shift_high_review,16,7491,16,16,1.0,16,1.0,27.670541763305664,False
holdout_bin_2,43,main_42_46,R4_representation_shift_high_review,32,7491,32,32,1.0,32,1.0,27.028892517089844,False
holdout_bin_2,43,main_42_46,R5_hybrid_active_review,4,7491,4,4,1.0,4,1.0,3.8828329682173934,False
holdout_bin_2,43,main_42_46,R5_hybrid_active_review,8,7491,8,8,1.0,8,1.0,3.7596062160129566,False
holdout_bin_2,43,main_42_46,R5_hybrid_active_review,16,7491,16,16,1.0,16,1.0,3.478236453824974,False
holdout_bin_2,43,main_42_46,R5_hybrid_active_review,32,7491,32,30,0.9375,32,0.9375,3.268735755220393,False
holdout_bin_2,44,main_42_46,R0_random_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,44,main_42_46,R0_random_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,44,main_42_46,R0_random_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,44,main_42_46,R0_random_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,44,main_42_46,R1_kcenter_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,44,main_42_46,R1_kcenter_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,44,main_42_46,R1_kcenter_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,44,main_42_46,R1_kcenter_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,44,main_42_46,R2_V2_high_V1_low_disagreement_review,4,12,4,0,0.0,4,0.0,2.5397725236211204,False
holdout_bin_2,44,main_42_46,R2_V2_high_V1_low_disagreement_review,8,12,8,0,0.0,8,0.0,1.80518643037156,False
holdout_bin_2,44,main_42_46,R2_V2_high_V1_low_disagreement_review,16,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,44,main_42_46,R2_V2_high_V1_low_disagreement_review,32,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,44,main_42_46,R3_near_threshold_uncertainty_review,4,7491,4,2,0.5,4,0.5,-0.012780058670974093,False
holdout_bin_2,44,main_42_46,R3_near_threshold_uncertainty_review,8,7491,8,5,0.625,8,0.625,-0.02515512484193516,False
holdout_bin_2,44,main_42_46,R3_near_threshold_uncertainty_review,16,7491,16,13,0.8125,16,0.8125,-0.07276554471231655,False
holdout_bin_2,44,main_42_46,R3_near_threshold_uncertainty_review,32,7491,32,27,0.84375,32,0.84375,-0.14205419031180577,False
holdout_bin_2,44,main_42_46,R4_representation_shift_high_review,4,7491,4,4,1.0,4,1.0,28.57973861694336,False
holdout_bin_2,44,main_42_46,R4_representation_shift_high_review,8,7491,8,8,1.0,8,1.0,28.095829010009766,False
holdout_bin_2,44,main_42_46,R4_representation_shift_high_review,16,7491,16,16,1.0,16,1.0,27.670541763305664,False
holdout_bin_2,44,main_42_46,R4_representation_shift_high_review,32,7491,32,32,1.0,32,1.0,27.028892517089844,False
holdout_bin_2,44,main_42_46,R5_hybrid_active_review,4,7491,4,4,1.0,4,1.0,3.8828329682173934,False
holdout_bin_2,44,main_42_46,R5_hybrid_active_review,8,7491,8,8,1.0,8,1.0,3.7596062160129566,False
holdout_bin_2,44,main_42_46,R5_hybrid_active_review,16,7491,16,16,1.0,16,1.0,3.478236453824974,False
holdout_bin_2,44,main_42_46,R5_hybrid_active_review,32,7491,32,30,0.9375,32,0.9375,3.268735755220393,False
holdout_bin_2,45,main_42_46,R0_random_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,45,main_42_46,R0_random_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,45,main_42_46,R0_random_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,45,main_42_46,R0_random_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,45,main_42_46,R1_kcenter_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,45,main_42_46,R1_kcenter_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,45,main_42_46,R1_kcenter_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,45,main_42_46,R1_kcenter_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,45,main_42_46,R2_V2_high_V1_low_disagreement_review,4,12,4,0,0.0,4,0.0,2.5397725236211204,False
holdout_bin_2,45,main_42_46,R2_V2_high_V1_low_disagreement_review,8,12,8,0,0.0,8,0.0,1.80518643037156,False
holdout_bin_2,45,main_42_46,R2_V2_high_V1_low_disagreement_review,16,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,45,main_42_46,R2_V2_high_V1_low_disagreement_review,32,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,45,main_42_46,R3_near_threshold_uncertainty_review,4,7491,4,2,0.5,4,0.5,-0.012780058670974093,False
holdout_bin_2,45,main_42_46,R3_near_threshold_uncertainty_review,8,7491,8,5,0.625,8,0.625,-0.02515512484193516,False
holdout_bin_2,45,main_42_46,R3_near_threshold_uncertainty_review,16,7491,16,13,0.8125,16,0.8125,-0.07276554471231655,False
holdout_bin_2,45,main_42_46,R3_near_threshold_uncertainty_review,32,7491,32,27,0.84375,32,0.84375,-0.14205419031180577,False
holdout_bin_2,45,main_42_46,R4_representation_shift_high_review,4,7491,4,4,1.0,4,1.0,28.57973861694336,False
holdout_bin_2,45,main_42_46,R4_representation_shift_high_review,8,7491,8,8,1.0,8,1.0,28.095829010009766,False
holdout_bin_2,45,main_42_46,R4_representation_shift_high_review,16,7491,16,16,1.0,16,1.0,27.670541763305664,False
holdout_bin_2,45,main_42_46,R4_representation_shift_high_review,32,7491,32,32,1.0,32,1.0,27.028892517089844,False
holdout_bin_2,45,main_42_46,R5_hybrid_active_review,4,7491,4,4,1.0,4,1.0,3.8828329682173934,False
holdout_bin_2,45,main_42_46,R5_hybrid_active_review,8,7491,8,8,1.0,8,1.0,3.7596062160129566,False
holdout_bin_2,45,main_42_46,R5_hybrid_active_review,16,7491,16,16,1.0,16,1.0,3.478236453824974,False
holdout_bin_2,45,main_42_46,R5_hybrid_active_review,32,7491,32,30,0.9375,32,0.9375,3.268735755220393,False
holdout_bin_2,46,main_42_46,R0_random_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,46,main_42_46,R0_random_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,46,main_42_46,R0_random_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,46,main_42_46,R0_random_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,46,main_42_46,R1_kcenter_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,46,main_42_46,R1_kcenter_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,46,main_42_46,R1_kcenter_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,46,main_42_46,R1_kcenter_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,46,main_42_46,R2_V2_high_V1_low_disagreement_review,4,12,4,0,0.0,4,0.0,2.5397725236211204,False
holdout_bin_2,46,main_42_46,R2_V2_high_V1_low_disagreement_review,8,12,8,0,0.0,8,0.0,1.80518643037156,False
holdout_bin_2,46,main_42_46,R2_V2_high_V1_low_disagreement_review,16,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,46,main_42_46,R2_V2_high_V1_low_disagreement_review,32,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,46,main_42_46,R3_near_threshold_uncertainty_review,4,7491,4,2,0.5,4,0.5,-0.012780058670974093,False
holdout_bin_2,46,main_42_46,R3_near_threshold_uncertainty_review,8,7491,8,5,0.625,8,0.625,-0.02515512484193516,False
holdout_bin_2,46,main_42_46,R3_near_threshold_uncertainty_review,16,7491,16,13,0.8125,16,0.8125,-0.07276554471231655,False
holdout_bin_2,46,main_42_46,R3_near_threshold_uncertainty_review,32,7491,32,27,0.84375,32,0.84375,-0.14205419031180577,False
holdout_bin_2,46,main_42_46,R4_representation_shift_high_review,4,7491,4,4,1.0,4,1.0,28.57973861694336,False
holdout_bin_2,46,main_42_46,R4_representation_shift_high_review,8,7491,8,8,1.0,8,1.0,28.095829010009766,False
holdout_bin_2,46,main_42_46,R4_representation_shift_high_review,16,7491,16,16,1.0,16,1.0,27.670541763305664,False
holdout_bin_2,46,main_42_46,R4_representation_shift_high_review,32,7491,32,32,1.0,32,1.0,27.028892517089844,False
holdout_bin_2,46,main_42_46,R5_hybrid_active_review,4,7491,4,4,1.0,4,1.0,3.8828329682173934,False
holdout_bin_2,46,main_42_46,R5_hybrid_active_review,8,7491,8,8,1.0,8,1.0,3.7596062160129566,False
holdout_bin_2,46,main_42_46,R5_hybrid_active_review,16,7491,16,16,1.0,16,1.0,3.478236453824974,False
holdout_bin_2,46,main_42_46,R5_hybrid_active_review,32,7491,32,30,0.9375,32,0.9375,3.268735755220393,False
holdout_bin_2,47,heldout_47_51,R0_random_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,47,heldout_47_51,R0_random_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,47,heldout_47_51,R0_random_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,47,heldout_47_51,R0_random_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,47,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,47,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,47,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,47,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,47,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,12,4,0,0.0,4,0.0,2.5397725236211204,False
holdout_bin_2,47,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,12,8,0,0.0,8,0.0,1.80518643037156,False
holdout_bin_2,47,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,47,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,47,heldout_47_51,R3_near_threshold_uncertainty_review,4,7491,4,2,0.5,4,0.5,-0.012780058670974093,False
holdout_bin_2,47,heldout_47_51,R3_near_threshold_uncertainty_review,8,7491,8,5,0.625,8,0.625,-0.02515512484193516,False
holdout_bin_2,47,heldout_47_51,R3_near_threshold_uncertainty_review,16,7491,16,13,0.8125,16,0.8125,-0.07276554471231655,False
holdout_bin_2,47,heldout_47_51,R3_near_threshold_uncertainty_review,32,7491,32,27,0.84375,32,0.84375,-0.14205419031180577,False
holdout_bin_2,47,heldout_47_51,R4_representation_shift_high_review,4,7491,4,4,1.0,4,1.0,28.57973861694336,False
holdout_bin_2,47,heldout_47_51,R4_representation_shift_high_review,8,7491,8,8,1.0,8,1.0,28.095829010009766,False
holdout_bin_2,47,heldout_47_51,R4_representation_shift_high_review,16,7491,16,16,1.0,16,1.0,27.670541763305664,False
holdout_bin_2,47,heldout_47_51,R4_representation_shift_high_review,32,7491,32,32,1.0,32,1.0,27.028892517089844,False
holdout_bin_2,47,heldout_47_51,R5_hybrid_active_review,4,7491,4,4,1.0,4,1.0,3.8828329682173934,False
holdout_bin_2,47,heldout_47_51,R5_hybrid_active_review,8,7491,8,8,1.0,8,1.0,3.7596062160129566,False
holdout_bin_2,47,heldout_47_51,R5_hybrid_active_review,16,7491,16,16,1.0,16,1.0,3.478236453824974,False
holdout_bin_2,47,heldout_47_51,R5_hybrid_active_review,32,7491,32,30,0.9375,32,0.9375,3.268735755220393,False
holdout_bin_2,48,heldout_47_51,R0_random_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,48,heldout_47_51,R0_random_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,48,heldout_47_51,R0_random_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,48,heldout_47_51,R0_random_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,12,4,0,0.0,4,0.0,2.5397725236211204,False
holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,12,8,0,0.0,8,0.0,1.80518643037156,False
holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,4,7491,4,2,0.5,4,0.5,-0.012780058670974093,False
holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,8,7491,8,5,0.625,8,0.625,-0.02515512484193516,False
holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,16,7491,16,13,0.8125,16,0.8125,-0.07276554471231655,False
holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,32,7491,32,27,0.84375,32,0.84375,-0.14205419031180577,False
holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,4,7491,4,4,1.0,4,1.0,28.57973861694336,False
holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,8,7491,8,8,1.0,8,1.0,28.095829010009766,False
holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,16,7491,16,16,1.0,16,1.0,27.670541763305664,False
holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,32,7491,32,32,1.0,32,1.0,27.028892517089844,False
holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,4,7491,4,4,1.0,4,1.0,3.8828329682173934,False
holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,8,7491,8,8,1.0,8,1.0,3.7596062160129566,False
holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,16,7491,16,16,1.0,16,1.0,3.478236453824974,False
holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,32,7491,32,30,0.9375,32,0.9375,3.268735755220393,False
holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,12,4,0,0.0,4,0.0,2.5397725236211204,False
holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,12,8,0,0.0,8,0.0,1.80518643037156,False
