setting,dataset,holdout,seed,seed_group,evidence_strategy,k,delta_threshold,promotion_detection_v1,promotion_detection_v2,delta_promotion_detection,v2_ood_validation_alarm,selected_champion,selected_reason,desired_champion,selection_correct,final_attack_detection,final_ood_alarm,feasible,review_cost,review_pool_size,confirmed_attack_count,estimated_label_efficiency,review_rate_attack_report_only,review_rate_ood_report_only,promotion_uses_final_attack_eval,promotion_uses_final_ood_eval
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R3_near_threshold_uncertainty_review,8,0.2,1.0,0.8,-0.19999999999999996,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.6798015178050204,0.0018,True,8,4536,5,0.625,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R3_near_threshold_uncertainty_review,16,0.05,1.0,0.6363636363636364,-0.36363636363636365,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.6798015178050204,0.0018,True,16,4536,11,0.6875,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R3_near_threshold_uncertainty_review,16,0.1,1.0,0.6363636363636364,-0.36363636363636365,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.6798015178050204,0.0018,True,16,4536,11,0.6875,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R3_near_threshold_uncertainty_review,16,0.2,1.0,0.6363636363636364,-0.36363636363636365,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.6798015178050204,0.0018,True,16,4536,11,0.6875,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R3_near_threshold_uncertainty_review,32,0.05,1.0,0.5,-0.5,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.6798015178050204,0.0018,True,32,4536,18,0.5625,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R3_near_threshold_uncertainty_review,32,0.1,1.0,0.5,-0.5,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.6798015178050204,0.0018,True,32,4536,18,0.5625,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R3_near_threshold_uncertainty_review,32,0.2,1.0,0.5,-0.5,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.6798015178050204,0.0018,True,32,4536,18,0.5625,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,4,0.05,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.6798015178050204,0.0018,True,4,4536,4,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,4,0.1,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.6798015178050204,0.0018,True,4,4536,4,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,4,0.2,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.6798015178050204,0.0018,True,4,4536,4,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,8,0.05,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.6798015178050204,0.0018,True,8,4536,8,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,8,0.1,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.6798015178050204,0.0018,True,8,4536,8,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,8,0.2,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.6798015178050204,0.0018,True,8,4536,8,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,16,0.05,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.6798015178050204,0.0018,True,16,4536,16,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,16,0.1,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.6798015178050204,0.0018,True,16,4536,16,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,16,0.2,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.6798015178050204,0.0018,True,16,4536,16,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,32,0.05,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.6798015178050204,0.0018,True,32,4536,32,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,32,0.1,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.6798015178050204,0.0018,True,32,4536,32,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,32,0.2,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.6798015178050204,0.0018,True,32,4536,32,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,4,0.05,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.6798015178050204,0.0018,True,4,4536,2,0.5,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,4,0.1,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.6798015178050204,0.0018,True,4,4536,2,0.5,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,4,0.2,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.6798015178050204,0.0018,True,4,4536,2,0.5,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,8,0.05,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.6798015178050204,0.0018,True,8,4536,4,0.5,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,8,0.1,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.6798015178050204,0.0018,True,8,4536,4,0.5,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,8,0.2,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.6798015178050204,0.0018,True,8,4536,4,0.5,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,16,0.05,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.6798015178050204,0.0018,True,16,4536,6,0.375,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,16,0.1,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.6798015178050204,0.0018,True,16,4536,6,0.375,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,16,0.2,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.6798015178050204,0.0018,True,16,4536,6,0.375,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,32,0.05,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.6798015178050204,0.0018,True,32,4536,21,0.65625,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,32,0.1,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.6798015178050204,0.0018,True,32,4536,21,0.65625,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,32,0.2,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.6798015178050204,0.0018,True,32,4536,21,0.65625,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,47,heldout_47_51,R0_random_confirmed_attack_validation,4,0.05,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.6798015178050204,0.0018,True,4,2536,4,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,47,heldout_47_51,R0_random_confirmed_attack_validation,4,0.1,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.6798015178050204,0.0018,True,4,2536,4,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,47,heldout_47_51,R0_random_confirmed_attack_validation,4,0.2,1.0,1.0,0.0,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.6798015178050204,0.0018,True,4,2536,4,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,47,heldout_47_51,R0_random_confirmed_attack_validation,8,0.05,1.0,0.875,-0.125,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.6798015178050204,0.0018,True,8,2536,8,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,47,heldout_47_51,R0_random_confirmed_attack_validation,8,0.1,1.0,0.875,-0.125,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.6798015178050204,0.0018,True,8,2536,8,1.0,0.21978984238178634,0.0096,False,False
chrono_late_train_early_eval,harder_holdout,chrono_late_train_early_eval,47,heldout_47_51,R0_random_confirmed_attack_validation,8,0.2,1.0,0.875,-0.125,0.01,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.6798015178050204,0.0018,True,8,2536,8,1.0,0.21978984238178634,0.0096,False,False
