group,delta,c1_score_at_delta,L1_final_hard_rate,L1_veto_fire_rate,L1_newly_fired_rate,L2_final_hard_rate,L2_newly_fired_rate,n_rows,n_c1_covered,m7_hard_rate,frozen_ckbq_hard_rate
attack_Ingress Tool Transfer,0.0007197664720600501,0.9988049663712001,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007210592160133445,0.9988062591151534,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007223519599666389,0.9988075518591066,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007236447039199333,0.99880884460306,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007249374478732277,0.9988101373470133,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007262301918265221,0.9988114300909665,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007275229357798166,0.9988127228349198,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000728815679733111,0.9988140155788732,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007301084236864053,0.9988153083228264,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007314011676396998,0.9988166010667797,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007326939115929942,0.998817893810733,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007339866555462886,0.9988191865546863,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007352793994995831,0.9988204792986396,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007365721434528774,0.9988217720425929,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007378648874061718,0.9988230647865461,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007391576313594663,0.9988243575304995,0.5957820738137083,0.5809691187547075,0.41200100426813957,0.5159427567160432,0.3321616871704745,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007404503753127606,0.9988256502744528,0.59553100677881,0.5807180517198092,0.41174993723324127,0.5156916896811449,0.3319106201355762,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000741743119266055,0.998826943018406,0.59553100677881,0.5807180517198092,0.41174993723324127,0.5156916896811449,0.3319106201355762,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007430358632193495,0.9988282357623594,0.5952799397439116,0.5804669846849109,0.41149887019834297,0.5154406226462466,0.3316595531006779,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007443286071726439,0.9988295285063127,0.5952799397439116,0.5804669846849109,0.41149887019834297,0.5154406226462466,0.3316595531006779,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007456213511259384,0.998830821250266,0.5952799397439116,0.5804669846849109,0.41149887019834297,0.5154406226462466,0.3316595531006779,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007469140950792327,0.9988321139942192,0.5952799397439116,0.5804669846849109,0.41149887019834297,0.5154406226462466,0.3316595531006779,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007482068390325271,0.9988334067381726,0.588501129801657,0.5684157670097916,0.40472006025608837,0.5096660808435852,0.32588501129801656,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007494995829858216,0.9988346994821259,0.588501129801657,0.5684157670097916,0.40472006025608837,0.5096660808435852,0.32588501129801656,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000750792326939116,0.9988359922260791,0.588501129801657,0.5684157670097916,0.40472006025608837,0.5096660808435852,0.32588501129801656,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007520850708924104,0.9988372849700324,0.588501129801657,0.5684157670097916,0.40472006025608837,0.5096660808435852,0.32588501129801656,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007533778148457048,0.9988385777139858,0.588501129801657,0.5684157670097916,0.40472006025608837,0.5096660808435852,0.32588501129801656,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007546705587989992,0.998839870457939,0.5879989957318604,0.567913632939995,0.40421792618629176,0.5094150138086869,0.32563394426311826,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007559633027522936,0.9988411632018923,0.5879989957318604,0.567913632939995,0.40421792618629176,0.5094150138086869,0.32563394426311826,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000757256046705588,0.9988424559458456,0.5879989957318604,0.567913632939995,0.40421792618629176,0.5094150138086869,0.32563394426311826,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007585487906588825,0.9988437486897989,0.5879989957318604,0.567913632939995,0.40421792618629176,0.5094150138086869,0.32563394426311826,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007598415346121768,0.9988450414337522,0.5879989957318604,0.567913632939995,0.40421792618629176,0.5094150138086869,0.32563394426311826,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007611342785654713,0.9988463341777055,0.5879989957318604,0.567913632939995,0.40421792618629176,0.5094150138086869,0.32563394426311826,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007624270225187657,0.9988476269216587,0.5879989957318604,0.567913632939995,0.40421792618629176,0.5094150138086869,0.32563394426311826,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.00076371976647206,0.9988489196656121,0.5879989957318604,0.567913632939995,0.40421792618629176,0.5094150138086869,0.32563394426311826,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007650125104253546,0.9988502124095654,0.5879989957318604,0.567913632939995,0.40421792618629176,0.5094150138086869,0.32563394426311826,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007663052543786489,0.9988515051535186,0.5879989957318604,0.567913632939995,0.40421792618629176,0.5094150138086869,0.32563394426311826,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007675979983319433,0.998852797897472,0.5879989957318604,0.567913632939995,0.40421792618629176,0.5094150138086869,0.32563394426311826,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007688907422852378,0.9988540906414253,0.5869947275922671,0.5664072307306051,0.40321365804669845,0.5084107456690936,0.324629676123525,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007701834862385321,0.9988553833853786,0.5869947275922671,0.5664072307306051,0.40321365804669845,0.5084107456690936,0.324629676123525,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007714762301918265,0.9988566761293318,0.5869947275922671,0.5664072307306051,0.40321365804669845,0.5084107456690936,0.324629676123525,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000772768974145121,0.9988579688732852,0.5869947275922671,0.5664072307306051,0.40321365804669845,0.5084107456690936,0.324629676123525,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007740617180984154,0.9988592616172385,0.5869947275922671,0.5664072307306051,0.40321365804669845,0.5084107456690936,0.324629676123525,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007753544620517098,0.9988605543611917,0.5869947275922671,0.5664072307306051,0.40321365804669845,0.5084107456690936,0.324629676123525,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007766472060050042,0.998861847105145,0.5864925935224705,0.5651518955561134,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007779399499582986,0.9988631398490984,0.5864925935224705,0.5651518955561134,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000779232693911593,0.9988644325930516,0.5864925935224705,0.5651518955561134,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007805254378648874,0.9988657253370049,0.5864925935224705,0.5651518955561134,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007818181818181819,0.9988670180809582,0.5864925935224705,0.5651518955561134,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007831109257714762,0.9988683108249115,0.5864925935224705,0.5651518955561134,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007844036697247707,0.9988696035688648,0.5864925935224705,0.5643986944514185,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007856964136780651,0.9988708963128181,0.5864925935224705,0.5643986944514185,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007869891576313594,0.9988721890567713,0.5864925935224705,0.5643986944514185,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000788281901584654,0.9988734818007247,0.5864925935224705,0.5643986944514185,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007895746455379483,0.998874774544678,0.5864925935224705,0.5643986944514185,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007908673894912428,0.9988760672886312,0.5864925935224705,0.5643986944514185,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007921601334445372,0.9988773600325845,0.5864925935224705,0.5641476274165202,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007934528773978315,0.9988786527765379,0.5864925935224705,0.5641476274165202,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000794745621351126,0.9988799455204912,0.5864925935224705,0.5641476274165202,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007960383653044204,0.9988812382644444,0.5864925935224705,0.5641476274165202,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007973311092577148,0.9988825310083977,0.5864925935224705,0.5641476274165202,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007986238532110093,0.9988838237523511,0.5864925935224705,0.5641476274165202,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0007999165971643036,0.9988851164963043,0.5864925935224705,0.5641476274165202,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000801209341117598,0.9988864092402576,0.5864925935224705,0.5641476274165202,0.40271152397690185,0.507908611599297,0.32412754205372835,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008025020850708925,0.998887701984211,0.5829776550338941,0.5593773537534522,0.3991965854883254,0.5046447401456189,0.3208636706000502,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008037948290241868,0.9988889947281642,0.5829776550338941,0.5593773537534522,0.3991965854883254,0.5046447401456189,0.3208636706000502,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008050875729774813,0.9988902874721175,0.5829776550338941,0.5593773537534522,0.3991965854883254,0.5046447401456189,0.3208636706000502,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008063803169307757,0.9988915802160708,0.5829776550338941,0.5593773537534522,0.3991965854883254,0.5046447401456189,0.3208636706000502,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008076730608840701,0.998892872960024,0.5829776550338941,0.5593773537534522,0.3991965854883254,0.5046447401456189,0.3208636706000502,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008089658048373645,0.9988941657039774,0.5829776550338941,0.5593773537534522,0.3991965854883254,0.5046447401456189,0.3208636706000502,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008102585487906589,0.9988954584479307,0.5827265879989957,0.5586241526487572,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008115512927439534,0.9988967511918839,0.5827265879989957,0.5586241526487572,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008128440366972477,0.9988980439358373,0.5827265879989957,0.5586241526487572,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008141367806505422,0.9988993366797906,0.5827265879989957,0.5586241526487572,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008154295246038366,0.9989006294237438,0.5827265879989957,0.5586241526487572,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008167222685571309,0.9989019221676971,0.5827265879989957,0.5586241526487572,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008180150125104254,0.9989032149116505,0.5827265879989957,0.5583730856138589,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008193077564637198,0.9989045076556038,0.5827265879989957,0.5583730856138589,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008206005004170142,0.998905800399557,0.5827265879989957,0.5583730856138589,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008218932443703087,0.9989070931435103,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000823185988323603,0.9989083858874637,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008244787322768974,0.9989096786314169,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008257714762301919,0.9989109713753702,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008270642201834862,0.9989122641193235,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008283569641367808,0.9989135568632768,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008296497080900751,0.9989148496072301,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008309424520433695,0.9989161423511834,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000832235195996664,0.9989174350951366,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008335279399499583,0.99891872783909,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008348206839032528,0.9989200205830433,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008361134278565472,0.9989213133269965,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008374061718098416,0.9989226060709498,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000838698915763136,0.9989238988149032,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008399916597164304,0.9989251915588564,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008412844036697248,0.9989264843028097,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008425771476230192,0.998927777046763,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008438698915763137,0.9989290697907164,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008451626355296081,0.9989303625346696,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008464553794829024,0.9989316552786229,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008477481234361969,0.9989329480225763,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008490408673894913,0.9989342407665295,0.5827265879989957,0.5578709515440623,0.3989455184534271,0.5043936731107206,0.3206126035651519,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008503336113427856,0.9989355335104828,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008516263552960802,0.9989368262544361,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008529190992493745,0.9989381189983894,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008542118432026689,0.9989394117423427,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008555045871559634,0.998940704486296,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008567973311092577,0.9989419972302492,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008580900750625522,0.9989432899742026,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008593828190158466,0.9989445827181559,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000860675562969141,0.9989458754621091,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008619683069224354,0.9989471682060624,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008632610508757298,0.9989484609500158,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008645537948290242,0.998949753693969,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008658465387823186,0.9989510464379223,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008671392827356131,0.9989523391818756,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008684320266889075,0.998953631925829,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008697247706422019,0.9989549246697822,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008710175145954963,0.9989562174137355,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008723102585487907,0.9989575101576889,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000873603002502085,0.9989588029016421,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008748957464553796,0.9989600956455954,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008761884904086739,0.9989613883895487,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008774812343619684,0.998962681133502,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008787739783152628,0.9989639738774553,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008800667222685571,0.9989652666214086,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008813594662218517,0.9989665593653618,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.000882652210175146,0.9989678521093152,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008839449541284404,0.9989691448532685,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008852376980817349,0.9989704375972217,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008865304420350292,0.998971730341175,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008878231859883236,0.9989730230851284,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008891159299416181,0.9989743158290816,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008904086738949125,0.9989756085730349,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008917014178482069,0.9989769013169882,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
attack_Ingress Tool Transfer,0.0008929941618015013,0.9989781940609416,0.5787095154406227,0.5536028119507909,0.394928445895054,0.5016319357268391,0.3178508661812704,3983,3983,0.18378106954556866,0.5475772031132312
