sample_space,split,row_id,label,seed,seed_group,positive_budget,gda_score,gda_threshold,gda_high
ood_benign,final_ood_eval,11092,OOD_benign,43,main_paired_42_46,32,-14.63091768671421,-3.5720136636985145,False
ood_benign,final_ood_eval,11093,OOD_benign,43,main_paired_42_46,32,-12.659217880354426,-3.5720136636985145,False
ood_benign,final_ood_eval,11094,OOD_benign,43,main_paired_42_46,32,-11.891209589213297,-3.5720136636985145,False
ood_benign,final_ood_eval,11095,OOD_benign,43,main_paired_42_46,32,-9.37893520348115,-3.5720136636985145,False
ood_benign,final_ood_eval,11096,OOD_benign,43,main_paired_42_46,32,-9.768686401581157,-3.5720136636985145,False
ood_benign,final_ood_eval,11097,OOD_benign,43,main_paired_42_46,32,-7.317252310810903,-3.5720136636985145,False
ood_benign,final_ood_eval,11098,OOD_benign,43,main_paired_42_46,32,-7.248122857464795,-3.5720136636985145,False
ood_benign,final_ood_eval,11099,OOD_benign,43,main_paired_42_46,32,-7.136545221510337,-3.5720136636985145,False
ood_benign,final_ood_eval,11100,OOD_benign,43,main_paired_42_46,32,-6.991407262087414,-3.5720136636985145,False
ood_benign,final_ood_eval,11101,OOD_benign,43,main_paired_42_46,32,-6.807581796909277,-3.5720136636985145,False
ood_benign,final_ood_eval,11102,OOD_benign,43,main_paired_42_46,32,-6.601133770614627,-3.5720136636985145,False
ood_benign,final_ood_eval,11103,OOD_benign,43,main_paired_42_46,32,-13.133845284755957,-3.5720136636985145,False
ood_benign,final_ood_eval,11104,OOD_benign,43,main_paired_42_46,32,-12.08555757903737,-3.5720136636985145,False
ood_benign,final_ood_eval,11105,OOD_benign,43,main_paired_42_46,32,-10.357599295300686,-3.5720136636985145,False
ood_benign,final_ood_eval,11106,OOD_benign,43,main_paired_42_46,32,-9.264022302279038,-3.5720136636985145,False
ood_benign,final_ood_eval,11107,OOD_benign,43,main_paired_42_46,32,-12.928444992826234,-3.5720136636985145,False
ood_benign,final_ood_eval,11108,OOD_benign,43,main_paired_42_46,32,-12.728608423177743,-3.5720136636985145,False
ood_benign,final_ood_eval,11109,OOD_benign,43,main_paired_42_46,32,-9.242090405408089,-3.5720136636985145,False
ood_benign,final_ood_eval,11110,OOD_benign,43,main_paired_42_46,32,-9.59466525333964,-3.5720136636985145,False
ood_benign,final_ood_eval,11111,OOD_benign,43,main_paired_42_46,32,-7.570547512549116,-3.5720136636985145,False
ood_benign,final_ood_eval,11112,OOD_benign,43,main_paired_42_46,32,-7.5069029614638,-3.5720136636985145,False
ood_benign,final_ood_eval,11113,OOD_benign,43,main_paired_42_46,32,-7.400842854510648,-3.5720136636985145,False
ood_benign,final_ood_eval,11114,OOD_benign,43,main_paired_42_46,32,-7.252226850336749,-3.5720136636985145,False
ood_benign,final_ood_eval,11115,OOD_benign,43,main_paired_42_46,32,-7.063385333551949,-3.5720136636985145,False
ood_benign,final_ood_eval,11116,OOD_benign,43,main_paired_42_46,32,-6.85581786987953,-3.5720136636985145,False
ood_benign,final_ood_eval,11117,OOD_benign,43,main_paired_42_46,32,-11.475837387032323,-3.5720136636985145,False
ood_benign,final_ood_eval,11118,OOD_benign,43,main_paired_42_46,32,-13.783713314444373,-3.5720136636985145,False
ood_benign,final_ood_eval,11119,OOD_benign,43,main_paired_42_46,32,-14.013359059263658,-3.5720136636985145,False
ood_benign,final_ood_eval,11120,OOD_benign,43,main_paired_42_46,32,-7.185006030879319,-3.5720136636985145,False
ood_benign,final_ood_eval,11121,OOD_benign,43,main_paired_42_46,32,-7.071266419923422,-3.5720136636985145,False
ood_benign,final_ood_eval,11122,OOD_benign,43,main_paired_42_46,32,-6.961990262091819,-3.5720136636985145,False
ood_benign,final_ood_eval,11123,OOD_benign,43,main_paired_42_46,32,-6.827036867062301,-3.5720136636985145,False
ood_benign,final_ood_eval,11124,OOD_benign,43,main_paired_42_46,32,-6.656710513069401,-3.5720136636985145,False
ood_benign,final_ood_eval,11125,OOD_benign,43,main_paired_42_46,32,-6.462379765337078,-3.5720136636985145,False
ood_benign,final_ood_eval,11126,OOD_benign,43,main_paired_42_46,32,-13.975595632552135,-3.5720136636985145,False
ood_benign,final_ood_eval,11127,OOD_benign,43,main_paired_42_46,32,-11.666023720925214,-3.5720136636985145,False
ood_benign,final_ood_eval,11128,OOD_benign,43,main_paired_42_46,32,-9.234733561977679,-3.5720136636985145,False
ood_benign,final_ood_eval,11129,OOD_benign,43,main_paired_42_46,32,-11.178909242770303,-3.5720136636985145,False
ood_benign,final_ood_eval,11130,OOD_benign,43,main_paired_42_46,32,-12.5314753361184,-3.5720136636985145,False
ood_benign,final_ood_eval,11131,OOD_benign,43,main_paired_42_46,32,-12.140111847110724,-3.5720136636985145,False
ood_benign,final_ood_eval,11132,OOD_benign,43,main_paired_42_46,32,-9.881991041547359,-3.5720136636985145,False
ood_benign,final_ood_eval,11133,OOD_benign,43,main_paired_42_46,32,-9.301430086980892,-3.5720136636985145,False
ood_benign,final_ood_eval,11134,OOD_benign,43,main_paired_42_46,32,-7.341671556703088,-3.5720136636985145,False
ood_benign,final_ood_eval,11135,OOD_benign,43,main_paired_42_46,32,-7.229672288133939,-3.5720136636985145,False
ood_benign,final_ood_eval,11136,OOD_benign,43,main_paired_42_46,32,-7.11371595454336,-3.5720136636985145,False
ood_benign,final_ood_eval,11137,OOD_benign,43,main_paired_42_46,32,-6.96994134755192,-3.5720136636985145,False
ood_benign,final_ood_eval,11138,OOD_benign,43,main_paired_42_46,32,-6.7930054085462075,-3.5720136636985145,False
ood_benign,final_ood_eval,11139,OOD_benign,43,main_paired_42_46,32,-6.594480996854813,-3.5720136636985145,False
ood_benign,final_ood_eval,11140,OOD_benign,43,main_paired_42_46,32,-14.229181529043759,-3.5720136636985145,False
ood_benign,final_ood_eval,11141,OOD_benign,43,main_paired_42_46,32,-12.429381843098271,-3.5720136636985145,False
ood_benign,final_ood_eval,11142,OOD_benign,43,main_paired_42_46,32,-10.804347416892249,-3.5720136636985145,False
ood_benign,final_ood_eval,11143,OOD_benign,43,main_paired_42_46,32,-9.147841800899899,-3.5720136636985145,False
ood_benign,final_ood_eval,11144,OOD_benign,43,main_paired_42_46,32,-11.09748704826854,-3.5720136636985145,False
ood_benign,final_ood_eval,11145,OOD_benign,43,main_paired_42_46,32,-13.769116971299212,-3.5720136636985145,False
ood_benign,final_ood_eval,11146,OOD_benign,43,main_paired_42_46,32,-13.58350288406912,-3.5720136636985145,False
ood_benign,final_ood_eval,11147,OOD_benign,43,main_paired_42_46,32,-9.243813780005386,-3.5720136636985145,False
ood_benign,final_ood_eval,11148,OOD_benign,43,main_paired_42_46,32,-9.79147023558773,-3.5720136636985145,False
ood_benign,final_ood_eval,11149,OOD_benign,43,main_paired_42_46,32,-7.313522792350744,-3.5720136636985145,False
ood_benign,final_ood_eval,11150,OOD_benign,43,main_paired_42_46,32,-7.286803985015039,-3.5720136636985145,False
ood_benign,final_ood_eval,11151,OOD_benign,43,main_paired_42_46,32,-7.195812498344598,-3.5720136636985145,False
ood_benign,final_ood_eval,11152,OOD_benign,43,main_paired_42_46,32,-7.056282108651028,-3.5720136636985145,False
ood_benign,final_ood_eval,11153,OOD_benign,43,main_paired_42_46,32,-6.875152751380822,-3.5720136636985145,False
ood_benign,final_ood_eval,11154,OOD_benign,43,main_paired_42_46,32,-6.668578088915227,-3.5720136636985145,False
ood_benign,final_ood_eval,11155,OOD_benign,43,main_paired_42_46,32,-13.169271594582021,-3.5720136636985145,False
ood_benign,final_ood_eval,11156,OOD_benign,43,main_paired_42_46,32,-11.657049543899301,-3.5720136636985145,False
ood_benign,final_ood_eval,11157,OOD_benign,43,main_paired_42_46,32,-10.208405427367103,-3.5720136636985145,False
ood_benign,final_ood_eval,11158,OOD_benign,43,main_paired_42_46,32,-9.186901955535994,-3.5720136636985145,False
ood_benign,final_ood_eval,11159,OOD_benign,43,main_paired_42_46,32,-12.088576103966519,-3.5720136636985145,False
ood_benign,final_ood_eval,11160,OOD_benign,43,main_paired_42_46,32,-12.096705725660085,-3.5720136636985145,False
ood_benign,final_ood_eval,11161,OOD_benign,43,main_paired_42_46,32,-7.331411543013018,-3.5720136636985145,False
ood_benign,final_ood_eval,11162,OOD_benign,43,main_paired_42_46,32,-7.238104675247978,-3.5720136636985145,False
ood_benign,final_ood_eval,11163,OOD_benign,43,main_paired_42_46,32,-7.120228977091351,-3.5720136636985145,False
ood_benign,final_ood_eval,11164,OOD_benign,43,main_paired_42_46,32,-6.968374324702787,-3.5720136636985145,False
ood_benign,final_ood_eval,11165,OOD_benign,43,main_paired_42_46,32,-6.782423222046081,-3.5720136636985145,False
ood_benign,final_ood_eval,11166,OOD_benign,43,main_paired_42_46,32,-6.5756701972762075,-3.5720136636985145,False
ood_benign,final_ood_eval,11167,OOD_benign,43,main_paired_42_46,32,-11.143019694020108,-3.5720136636985145,False
ood_benign,final_ood_eval,11168,OOD_benign,43,main_paired_42_46,32,-9.455571828304148,-3.5720136636985145,False
ood_benign,final_ood_eval,11169,OOD_benign,43,main_paired_42_46,32,-13.231929236015594,-3.5720136636985145,False
ood_benign,final_ood_eval,11170,OOD_benign,43,main_paired_42_46,32,-12.629200901060425,-3.5720136636985145,False
ood_benign,final_ood_eval,11171,OOD_benign,43,main_paired_42_46,32,-9.909378269385114,-3.5720136636985145,False
ood_benign,final_ood_eval,11172,OOD_benign,43,main_paired_42_46,32,-9.190279859096952,-3.5720136636985145,False
ood_benign,final_ood_eval,11173,OOD_benign,43,main_paired_42_46,32,-7.175106254695062,-3.5720136636985145,False
ood_benign,final_ood_eval,11174,OOD_benign,43,main_paired_42_46,32,-7.054927250773062,-3.5720136636985145,False
ood_benign,final_ood_eval,11175,OOD_benign,43,main_paired_42_46,32,-6.939044903254773,-3.5720136636985145,False
ood_benign,final_ood_eval,11176,OOD_benign,43,main_paired_42_46,32,-6.796312881649233,-3.5720136636985145,False
ood_benign,final_ood_eval,11177,OOD_benign,43,main_paired_42_46,32,-6.623589775142,-3.5720136636985145,False
ood_benign,final_ood_eval,11178,OOD_benign,43,main_paired_42_46,32,-6.424547016082892,-3.5720136636985145,False
ood_benign,final_ood_eval,11179,OOD_benign,43,main_paired_42_46,32,-12.31847116464288,-3.5720136636985145,False
ood_benign,final_ood_eval,11180,OOD_benign,43,main_paired_42_46,32,-13.58247093656382,-3.5720136636985145,False
ood_benign,final_ood_eval,11181,OOD_benign,43,main_paired_42_46,32,-15.013328915159757,-3.5720136636985145,False
ood_benign,final_ood_eval,11182,OOD_benign,43,main_paired_42_46,32,-9.053869895924048,-3.5720136636985145,False
ood_benign,final_ood_eval,11183,OOD_benign,43,main_paired_42_46,32,-10.947162521625668,-3.5720136636985145,False
ood_benign,final_ood_eval,11184,OOD_benign,43,main_paired_42_46,32,-12.662732954779269,-3.5720136636985145,False
ood_benign,final_ood_eval,11185,OOD_benign,43,main_paired_42_46,32,-11.908140600652558,-3.5720136636985145,False
ood_benign,final_ood_eval,11186,OOD_benign,43,main_paired_42_46,32,-9.613300905469806,-3.5720136636985145,False
ood_benign,final_ood_eval,11187,OOD_benign,43,main_paired_42_46,32,-9.154450621308762,-3.5720136636985145,False
ood_benign,final_ood_eval,11188,OOD_benign,43,main_paired_42_46,32,-7.1241390637954165,-3.5720136636985145,False
ood_benign,final_ood_eval,11189,OOD_benign,43,main_paired_42_46,32,-7.045313143610699,-3.5720136636985145,False
ood_benign,final_ood_eval,11190,OOD_benign,43,main_paired_42_46,32,-6.931921070802449,-3.5720136636985145,False
ood_benign,final_ood_eval,11191,OOD_benign,43,main_paired_42_46,32,-6.783821522495008,-3.5720136636985145,False
ood_benign,final_ood_eval,11192,OOD_benign,43,main_paired_42_46,32,-6.602847218335642,-3.5720136636985145,False
ood_benign,final_ood_eval,11193,OOD_benign,43,main_paired_42_46,32,-6.395992055079664,-3.5720136636985145,False
ood_benign,final_ood_eval,11194,OOD_benign,43,main_paired_42_46,32,-13.100992232646444,-3.5720136636985145,False
ood_benign,final_ood_eval,11195,OOD_benign,43,main_paired_42_46,32,-12.07602431009468,-3.5720136636985145,False
ood_benign,final_ood_eval,11196,OOD_benign,43,main_paired_42_46,32,-10.258602752566583,-3.5720136636985145,False
ood_benign,final_ood_eval,11197,OOD_benign,43,main_paired_42_46,32,-9.112459094396208,-3.5720136636985145,False
ood_benign,final_ood_eval,11198,OOD_benign,43,main_paired_42_46,32,-12.859953578687037,-3.5720136636985145,False
ood_benign,final_ood_eval,11199,OOD_benign,43,main_paired_42_46,32,-12.747831012161042,-3.5720136636985145,False
ood_benign,final_ood_eval,11200,OOD_benign,43,main_paired_42_46,32,-9.503217709183051,-3.5720136636985145,False
ood_benign,final_ood_eval,11201,OOD_benign,43,main_paired_42_46,32,-9.12472745478048,-3.5720136636985145,False
ood_benign,final_ood_eval,11202,OOD_benign,43,main_paired_42_46,32,-7.294812150054309,-3.5720136636985145,False
ood_benign,final_ood_eval,11203,OOD_benign,43,main_paired_42_46,32,-7.249418374849338,-3.5720136636985145,False
ood_benign,final_ood_eval,11204,OOD_benign,43,main_paired_42_46,32,-7.148136234527634,-3.5720136636985145,False
ood_benign,final_ood_eval,11205,OOD_benign,43,main_paired_42_46,32,-7.003362849512909,-3.5720136636985145,False
ood_benign,final_ood_eval,11206,OOD_benign,43,main_paired_42_46,32,-6.820554340738383,-3.5720136636985145,False
ood_benign,final_ood_eval,11207,OOD_benign,43,main_paired_42_46,32,-6.615435956074081,-3.5720136636985145,False
ood_benign,final_ood_eval,11208,OOD_benign,43,main_paired_42_46,32,-11.609728456909917,-3.5720136636985145,False
ood_benign,final_ood_eval,11209,OOD_benign,43,main_paired_42_46,32,-13.704747281169986,-3.5720136636985145,False
ood_benign,final_ood_eval,11210,OOD_benign,43,main_paired_42_46,32,-14.186987516893556,-3.5720136636985145,False
ood_benign,final_ood_eval,11211,OOD_benign,43,main_paired_42_46,32,-9.115672475243063,-3.5720136636985145,False
ood_benign,final_ood_eval,11212,OOD_benign,43,main_paired_42_46,32,-10.173667576234541,-3.5720136636985145,False
ood_benign,final_ood_eval,11213,OOD_benign,43,main_paired_42_46,32,-10.991231589605476,-3.5720136636985145,False
ood_benign,final_ood_eval,11214,OOD_benign,43,main_paired_42_46,32,-8.697368266352132,-3.5720136636985145,False
ood_benign,final_ood_eval,11215,OOD_benign,43,main_paired_42_46,32,-6.836927075674942,-3.5720136636985145,False
ood_benign,final_ood_eval,11216,OOD_benign,43,main_paired_42_46,32,-7.4352904105213105,-3.5720136636985145,False
ood_benign,final_ood_eval,11217,OOD_benign,43,main_paired_42_46,32,-7.999994877494459,-3.5720136636985145,False
ood_benign,final_ood_eval,11218,OOD_benign,43,main_paired_42_46,32,-8.357401680030323,-3.5720136636985145,False
ood_benign,final_ood_eval,11219,OOD_benign,43,main_paired_42_46,32,-9.619239164799328,-3.5720136636985145,False
ood_benign,final_ood_eval,11220,OOD_benign,43,main_paired_42_46,32,-11.156668099332437,-3.5720136636985145,False
ood_benign,final_ood_eval,11221,OOD_benign,43,main_paired_42_46,32,-12.075299426100461,-3.5720136636985145,False
ood_benign,final_ood_eval,11222,OOD_benign,43,main_paired_42_46,32,-12.030116907763908,-3.5720136636985145,False
ood_benign,final_ood_eval,11223,OOD_benign,43,main_paired_42_46,32,-6.740050951786865,-3.5720136636985145,False
ood_benign,final_ood_eval,11224,OOD_benign,43,main_paired_42_46,32,-6.723459903208725,-3.5720136636985145,False
ood_benign,final_ood_eval,11225,OOD_benign,43,main_paired_42_46,32,-6.645616439914003,-3.5720136636985145,False
ood_benign,final_ood_eval,11226,OOD_benign,43,main_paired_42_46,32,-6.512610749744067,-3.5720136636985145,False
ood_benign,final_ood_eval,11227,OOD_benign,43,main_paired_42_46,32,-6.338198042267061,-3.5720136636985145,False
ood_benign,final_ood_eval,11228,OOD_benign,43,main_paired_42_46,32,-6.131559993621275,-3.5720136636985145,False
ood_benign,final_ood_eval,11229,OOD_benign,43,main_paired_42_46,32,-12.092591266700378,-3.5720136636985145,False
ood_benign,final_ood_eval,11230,OOD_benign,43,main_paired_42_46,32,-10.333217221602457,-3.5720136636985145,False
ood_benign,final_ood_eval,11231,OOD_benign,43,main_paired_42_46,32,-12.073545763376508,-3.5720136636985145,False
ood_benign,final_ood_eval,11232,OOD_benign,43,main_paired_42_46,32,-12.381298642758088,-3.5720136636985145,False
ood_benign,final_ood_eval,11233,OOD_benign,43,main_paired_42_46,32,-9.51699053581602,-3.5720136636985145,False
ood_benign,final_ood_eval,11234,OOD_benign,43,main_paired_42_46,32,-9.718617929658613,-3.5720136636985145,False
ood_benign,final_ood_eval,11235,OOD_benign,43,main_paired_42_46,32,-6.445418134907845,-3.5720136636985145,False
ood_benign,final_ood_eval,11236,OOD_benign,43,main_paired_42_46,32,-6.331877521281209,-3.5720136636985145,False
ood_benign,final_ood_eval,11237,OOD_benign,43,main_paired_42_46,32,-6.2132130381412285,-3.5720136636985145,False
ood_benign,final_ood_eval,11238,OOD_benign,43,main_paired_42_46,32,-6.068540685073927,-3.5720136636985145,False
ood_benign,final_ood_eval,11239,OOD_benign,43,main_paired_42_46,32,-5.894741723759429,-3.5720136636985145,False
ood_benign,final_ood_eval,11240,OOD_benign,43,main_paired_42_46,32,-5.691438043078539,-3.5720136636985145,False
ood_benign,final_ood_eval,11241,OOD_benign,43,main_paired_42_46,32,-13.74115203811566,-3.5720136636985145,False
ood_benign,final_ood_eval,11242,OOD_benign,43,main_paired_42_46,32,-12.650372468898233,-3.5720136636985145,False
ood_benign,final_ood_eval,11243,OOD_benign,43,main_paired_42_46,32,-10.426197744477346,-3.5720136636985145,False
ood_benign,final_ood_eval,11244,OOD_benign,43,main_paired_42_46,32,-9.457602149110421,-3.5720136636985145,False
ood_benign,final_ood_eval,11245,OOD_benign,43,main_paired_42_46,32,-10.664093521183391,-3.5720136636985145,False
ood_benign,final_ood_eval,11246,OOD_benign,43,main_paired_42_46,32,-13.938091736975213,-3.5720136636985145,False
ood_benign,final_ood_eval,11247,OOD_benign,43,main_paired_42_46,32,-13.139689802042966,-3.5720136636985145,False
ood_benign,final_ood_eval,11248,OOD_benign,43,main_paired_42_46,32,-9.40887960533869,-3.5720136636985145,False
ood_benign,final_ood_eval,11249,OOD_benign,43,main_paired_42_46,32,-9.232820393993345,-3.5720136636985145,False
ood_benign,final_ood_eval,11250,OOD_benign,43,main_paired_42_46,32,-6.697986651145473,-3.5720136636985145,False
ood_benign,final_ood_eval,11251,OOD_benign,43,main_paired_42_46,32,-6.650459361695281,-3.5720136636985145,False
ood_benign,final_ood_eval,11252,OOD_benign,43,main_paired_42_46,32,-6.549583157189437,-3.5720136636985145,False
ood_benign,final_ood_eval,11253,OOD_benign,43,main_paired_42_46,32,-6.406029613128224,-3.5720136636985145,False
ood_benign,final_ood_eval,11254,OOD_benign,43,main_paired_42_46,32,-6.224641117809852,-3.5720136636985145,False
ood_benign,final_ood_eval,11255,OOD_benign,43,main_paired_42_46,32,-6.0193195814416836,-3.5720136636985145,False
ood_benign,final_ood_eval,11256,OOD_benign,43,main_paired_42_46,32,-12.900323166779597,-3.5720136636985145,False
ood_benign,final_ood_eval,11257,OOD_benign,43,main_paired_42_46,32,-11.72513046782484,-3.5720136636985145,False
ood_benign,final_ood_eval,11258,OOD_benign,43,main_paired_42_46,32,-9.885791042693574,-3.5720136636985145,False
ood_benign,final_ood_eval,11259,OOD_benign,43,main_paired_42_46,32,-9.226515734430798,-3.5720136636985145,False
ood_benign,final_ood_eval,11260,OOD_benign,43,main_paired_42_46,32,-11.823794615506653,-3.5720136636985145,False
ood_benign,final_ood_eval,11261,OOD_benign,43,main_paired_42_46,32,-12.203980392070722,-3.5720136636985145,False
ood_benign,final_ood_eval,11262,OOD_benign,43,main_paired_42_46,32,-9.054478003224743,-3.5720136636985145,False
ood_benign,final_ood_eval,11263,OOD_benign,43,main_paired_42_46,32,-9.092652674307026,-3.5720136636985145,False
ood_benign,final_ood_eval,11264,OOD_benign,43,main_paired_42_46,32,-6.996289587077934,-3.5720136636985145,False
ood_benign,final_ood_eval,11265,OOD_benign,43,main_paired_42_46,32,-6.943764415167838,-3.5720136636985145,False
ood_benign,final_ood_eval,11266,OOD_benign,43,main_paired_42_46,32,-6.843394856600091,-3.5720136636985145,False
ood_benign,final_ood_eval,11267,OOD_benign,43,main_paired_42_46,32,-6.698321951679928,-3.5720136636985145,False
ood_benign,final_ood_eval,11268,OOD_benign,43,main_paired_42_46,32,-6.515673271764856,-3.5720136636985145,False
ood_benign,final_ood_eval,11269,OOD_benign,43,main_paired_42_46,32,-6.305397692808532,-3.5720136636985145,False
ood_benign,final_ood_eval,11270,OOD_benign,43,main_paired_42_46,32,-13.11862242030244,-3.5720136636985145,False
ood_benign,final_ood_eval,11271,OOD_benign,43,main_paired_42_46,32,-12.678342400720842,-3.5720136636985145,False
ood_benign,final_ood_eval,11272,OOD_benign,43,main_paired_42_46,32,-9.630828293079515,-3.5720136636985145,False
ood_benign,final_ood_eval,11273,OOD_benign,43,main_paired_42_46,32,-9.106585497353333,-3.5720136636985145,False
ood_benign,final_ood_eval,11274,OOD_benign,43,main_paired_42_46,32,-6.86026698211807,-3.5720136636985145,False
ood_benign,final_ood_eval,11275,OOD_benign,43,main_paired_42_46,32,-10.508422982957505,-3.5720136636985145,False
ood_benign,final_ood_eval,11276,OOD_benign,43,main_paired_42_46,32,-6.294458767180126,-3.5720136636985145,False
ood_benign,final_ood_eval,11277,OOD_benign,43,main_paired_42_46,32,-14.35982487230971,-3.5720136636985145,False
ood_benign,final_ood_eval,11278,OOD_benign,43,main_paired_42_46,32,-12.560293107998035,-3.5720136636985145,False
ood_benign,final_ood_eval,11279,OOD_benign,43,main_paired_42_46,32,-5.8414031692196025,-3.5720136636985145,False
ood_benign,final_ood_eval,11280,OOD_benign,43,main_paired_42_46,32,-5.915312829864142,-3.5720136636985145,False
ood_benign,final_ood_eval,11281,OOD_benign,43,main_paired_42_46,32,-5.90611732685923,-3.5720136636985145,False
ood_benign,final_ood_eval,11282,OOD_benign,43,main_paired_42_46,32,-5.840687080887129,-3.5720136636985145,False
ood_benign,final_ood_eval,11283,OOD_benign,43,main_paired_42_46,32,-9.899150342044262,-3.5720136636985145,False
ood_benign,final_ood_eval,11284,OOD_benign,43,main_paired_42_46,32,-10.947014098481517,-3.5720136636985145,False
ood_benign,final_ood_eval,11285,OOD_benign,43,main_paired_42_46,32,-12.434562398746355,-3.5720136636985145,False
ood_benign,final_ood_eval,11286,OOD_benign,43,main_paired_42_46,32,-11.780302584414313,-3.5720136636985145,False
ood_benign,final_ood_eval,11287,OOD_benign,43,main_paired_42_46,32,-9.401342934474833,-3.5720136636985145,False
ood_benign,final_ood_eval,11288,OOD_benign,43,main_paired_42_46,32,-9.068996569094278,-3.5720136636985145,False
ood_benign,final_ood_eval,11289,OOD_benign,43,main_paired_42_46,32,-6.887899832671102,-3.5720136636985145,False
ood_benign,final_ood_eval,11290,OOD_benign,43,main_paired_42_46,32,-6.783782545678886,-3.5720136636985145,False
ood_benign,final_ood_eval,11291,OOD_benign,43,main_paired_42_46,32,-6.666338847230998,-3.5720136636985145,False
ood_benign,final_ood_eval,11292,OOD_benign,43,main_paired_42_46,32,-6.521024506840579,-3.5720136636985145,False
ood_benign,final_ood_eval,11293,OOD_benign,43,main_paired_42_46,32,-6.3420878069334155,-3.5720136636985145,False
ood_benign,final_ood_eval,11294,OOD_benign,43,main_paired_42_46,32,-6.142690635185245,-3.5720136636985145,False
ood_benign,final_ood_eval,11295,OOD_benign,43,main_paired_42_46,32,-13.09386137193639,-3.5720136636985145,False
ood_benign,final_ood_eval,11296,OOD_benign,43,main_paired_42_46,32,-11.92441090483606,-3.5720136636985145,False
ood_benign,final_ood_eval,11297,OOD_benign,43,main_paired_42_46,32,-10.211340817070559,-3.5720136636985145,False
ood_benign,final_ood_eval,11298,OOD_benign,43,main_paired_42_46,32,-8.978479214861716,-3.5720136636985145,False
ood_benign,final_ood_eval,11299,OOD_benign,43,main_paired_42_46,32,-12.72176546014046,-3.5720136636985145,False
ood_benign,final_ood_eval,11300,OOD_benign,43,main_paired_42_46,32,-12.681356174187231,-3.5720136636985145,False
ood_benign,final_ood_eval,11301,OOD_benign,43,main_paired_42_46,32,-9.292762829979631,-3.5720136636985145,False
ood_benign,final_ood_eval,11302,OOD_benign,43,main_paired_42_46,32,-9.011157963165061,-3.5720136636985145,False
ood_benign,final_ood_eval,11303,OOD_benign,43,main_paired_42_46,32,-7.097432551564058,-3.5720136636985145,False
ood_benign,final_ood_eval,11304,OOD_benign,43,main_paired_42_46,32,-7.037181007723507,-3.5720136636985145,False
ood_benign,final_ood_eval,11305,OOD_benign,43,main_paired_42_46,32,-6.931413397640292,-3.5720136636985145,False
ood_benign,final_ood_eval,11306,OOD_benign,43,main_paired_42_46,32,-6.7847316080604525,-3.5720136636985145,False
ood_benign,final_ood_eval,11307,OOD_benign,43,main_paired_42_46,32,-6.604063947409138,-3.5720136636985145,False
ood_benign,final_ood_eval,11308,OOD_benign,43,main_paired_42_46,32,-6.3965264643428945,-3.5720136636985145,False
ood_benign,final_ood_eval,11309,OOD_benign,43,main_paired_42_46,32,-11.451327304851992,-3.5720136636985145,False
ood_benign,final_ood_eval,11310,OOD_benign,43,main_paired_42_46,32,-13.666819274566404,-3.5720136636985145,False
ood_benign,final_ood_eval,11311,OOD_benign,43,main_paired_42_46,32,-14.04660562071677,-3.5720136636985145,False
ood_benign,final_ood_eval,11312,OOD_benign,43,main_paired_42_46,32,-9.017160423433808,-3.5720136636985145,False
ood_benign,final_ood_eval,11313,OOD_benign,43,main_paired_42_46,32,-9.97470480709216,-3.5720136636985145,False
ood_benign,final_ood_eval,11314,OOD_benign,43,main_paired_42_46,32,-12.284692693623796,-3.5720136636985145,False
ood_benign,final_ood_eval,11315,OOD_benign,43,main_paired_42_46,32,-11.895613533652588,-3.5720136636985145,False
ood_benign,final_ood_eval,11316,OOD_benign,43,main_paired_42_46,32,-9.167084563475386,-3.5720136636985145,False
ood_benign,final_ood_eval,11317,OOD_benign,43,main_paired_42_46,32,-8.97329138968937,-3.5720136636985145,False
ood_benign,final_ood_eval,11318,OOD_benign,43,main_paired_42_46,32,-7.266075783560057,-3.5720136636985145,False
ood_benign,final_ood_eval,11319,OOD_benign,43,main_paired_42_46,32,-7.21179658205218,-3.5720136636985145,False
ood_benign,final_ood_eval,11320,OOD_benign,43,main_paired_42_46,32,-7.111610968459861,-3.5720136636985145,False
ood_benign,final_ood_eval,11321,OOD_benign,43,main_paired_42_46,32,-6.965303190746175,-3.5720136636985145,False
ood_benign,final_ood_eval,11322,OOD_benign,43,main_paired_42_46,32,-6.779639477091216,-3.5720136636985145,False
ood_benign,final_ood_eval,11323,OOD_benign,43,main_paired_42_46,32,-6.571246092735008,-3.5720136636985145,False
ood_benign,final_ood_eval,11324,OOD_benign,43,main_paired_42_46,32,-12.66162591352527,-3.5720136636985145,False
ood_benign,final_ood_eval,11325,OOD_benign,43,main_paired_42_46,32,-12.195366672454071,-3.5720136636985145,False
ood_benign,final_ood_eval,11326,OOD_benign,43,main_paired_42_46,32,-9.727584045688994,-3.5720136636985145,False
ood_benign,final_ood_eval,11327,OOD_benign,43,main_paired_42_46,32,-9.037691264179365,-3.5720136636985145,False
ood_benign,final_ood_eval,11328,OOD_benign,43,main_paired_42_46,32,-6.99844986539299,-3.5720136636985145,False
ood_benign,final_ood_eval,11329,OOD_benign,43,main_paired_42_46,32,-6.877515377539812,-3.5720136636985145,False
ood_benign,final_ood_eval,11330,OOD_benign,43,main_paired_42_46,32,-6.764935835021628,-3.5720136636985145,False
ood_benign,final_ood_eval,11331,OOD_benign,43,main_paired_42_46,32,-6.626738922172583,-3.5720136636985145,False
