candidate,split,seed,role,phase,rows,raw_alarm_rate,conflict_review_rate,hard_alarm_rate,review_count,hard_count,attack_score_mean,attack_score_p95,attack_threshold,threshold_roles,variant,held_field,held_value
C4_source_balanced_group_weighted_seed42_leaveout,leave_source_group,42,future_query,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,source_group,processed/iotsim-hydraulic-system-12.csv
C4_source_balanced_group_weighted_seed42_leaveout,leave_source_group,42,sealed_final_ood,all,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,source_group,processed/iotsim-hydraulic-system-12.csv
C4_source_balanced_group_weighted_seed42_leaveout,leave_source_group,42,sealed_final_attack,all,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,source_group,processed/iotsim-hydraulic-system-12.csv
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,id_calib,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-street
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,ood_val,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-street
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,ood_stress,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-street
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,support_val,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-street
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,same_file_query,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-street
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,future_query,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-street
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,sealed_final_ood,all,99950,0.021190595297648825,0.01150575287643822,0.009684842421210605,1150,968,0.013486571114613514,0.00865893625774131,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-street
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,sealed_final_attack,all,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-street
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,id_calib,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-museum
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,ood_val,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-museum
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,ood_stress,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-museum
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,support_val,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-museum
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,same_file_query,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-museum
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,future_query,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-museum
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,sealed_final_ood,all,54950,0.008425841674249318,0.006205641492265696,0.0022202001819836216,341,122,0.004414708450625991,0.007912093192487481,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-museum
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,sealed_final_attack,all,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,device_family,iotsim-ip-camera-museum
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,id_calib,select,0,,,,0,0,,,0.07395185303964197,id_calib|ood_val,source_balanced_group_weighted,device_family,iotsim-stream-consumer
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,ood_val,select,0,,,,0,0,,,0.07395185303964197,id_calib|ood_val,source_balanced_group_weighted,device_family,iotsim-stream-consumer
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,ood_stress,select,79950,0.9984865540963102,0.0006629143214509068,0.9978236397748593,53,79776,0.9975278444320135,0.9995334251169059,0.07395185303964197,id_calib|ood_val,source_balanced_group_weighted,device_family,iotsim-stream-consumer
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,support_val,select,0,,,,0,0,,,0.07395185303964197,id_calib|ood_val,source_balanced_group_weighted,device_family,iotsim-stream-consumer
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,same_file_query,select,0,,,,0,0,,,0.07395185303964197,id_calib|ood_val,source_balanced_group_weighted,device_family,iotsim-stream-consumer
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,future_query,select,0,,,,0,0,,,0.07395185303964197,id_calib|ood_val,source_balanced_group_weighted,device_family,iotsim-stream-consumer
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,sealed_final_ood,all,0,,,,0,0,,,0.07395185303964197,id_calib|ood_val,source_balanced_group_weighted,device_family,iotsim-stream-consumer
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,sealed_final_attack,all,0,,,,0,0,,,0.07395185303964197,id_calib|ood_val,source_balanced_group_weighted,device_family,iotsim-stream-consumer
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,id_calib,select,0,,,,0,0,,,0.05272942499974318,id_calib|ood_stress,source_balanced_group_weighted,device_family,iotsim-hydraulic-system
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,ood_val,select,12205,0.7762392462105694,0.0017206063088897993,0.7745186399016797,21,9453,0.7279451258946767,0.999926875760154,0.05272942499974318,id_calib|ood_stress,source_balanced_group_weighted,device_family,iotsim-hydraulic-system
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,ood_stress,select,0,,,,0,0,,,0.05272942499974318,id_calib|ood_stress,source_balanced_group_weighted,device_family,iotsim-hydraulic-system
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,support_val,select,0,,,,0,0,,,0.05272942499974318,id_calib|ood_stress,source_balanced_group_weighted,device_family,iotsim-hydraulic-system
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,same_file_query,select,0,,,,0,0,,,0.05272942499974318,id_calib|ood_stress,source_balanced_group_weighted,device_family,iotsim-hydraulic-system
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,future_query,select,0,,,,0,0,,,0.05272942499974318,id_calib|ood_stress,source_balanced_group_weighted,device_family,iotsim-hydraulic-system
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,sealed_final_ood,all,0,,,,0,0,,,0.05272942499974318,id_calib|ood_stress,source_balanced_group_weighted,device_family,iotsim-hydraulic-system
C4_source_balanced_group_weighted_seed42_leaveout,leave_device_family,42,sealed_final_attack,all,0,,,,0,0,,,0.05272942499974318,id_calib|ood_stress,source_balanced_group_weighted,device_family,iotsim-hydraulic-system
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,id_calib,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,TCP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,ood_val,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,TCP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,ood_stress,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,TCP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,support_val,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,TCP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,same_file_query,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,TCP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,future_query,select,36000,0.9992777777777778,0.004194444444444444,0.9950833333333333,151,35823,0.9699647116068603,0.9999498978568936,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,TCP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,sealed_final_ood,all,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,TCP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,sealed_final_attack,all,15000,0.9642666666666667,0.0023333333333333335,0.9619333333333333,35,14429,0.90987047286925,0.9999548564889063,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,TCP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,id_calib,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,UDP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,ood_val,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,UDP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,ood_stress,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,UDP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,support_val,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,UDP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,same_file_query,select,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,UDP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,future_query,select,4242,0.9926921263554926,0.0033003300330033004,0.9893917963224894,14,4197,0.8284098524580868,0.9985723215405206,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,UDP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,sealed_final_ood,all,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,UDP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,sealed_final_attack,all,0,,,,0,0,,,0.11125533603644991,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,UDP Scan
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,id_calib,select,0,,,,0,0,,,0.08877085279179311,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Merlin C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,ood_val,select,0,,,,0,0,,,0.08877085279179311,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Merlin C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,ood_stress,select,0,,,,0,0,,,0.08877085279179311,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Merlin C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,support_val,select,5,0.4,0.4,0.0,2,0,0.07667632813146094,0.1789594386759048,0.08877085279179311,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Merlin C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,same_file_query,select,6827,0.7296030467262341,0.04833748352131244,0.6812655632049216,330,4651,0.6764058901910589,0.9990272053772099,0.08877085279179311,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Merlin C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,future_query,select,9933,0.9758381153729991,0.09070774187053257,0.8851303735024665,901,8792,0.8845977865448605,0.9992910013347238,0.08877085279179311,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Merlin C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,sealed_final_ood,all,0,,,,0,0,,,0.08877085279179311,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Merlin C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,sealed_final_attack,all,0,,,,0,0,,,0.08877085279179311,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Merlin C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,id_calib,select,0,,,,0,0,,,0.08293597393475369,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Mirai C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,ood_val,select,0,,,,0,0,,,0.08293597393475369,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Mirai C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,ood_stress,select,0,,,,0,0,,,0.08293597393475369,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Mirai C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,support_val,select,2,0.5,0.0,0.5,0,1,0.46399834230878495,0.8772581774336189,0.08293597393475369,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Mirai C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,same_file_query,select,106,0.5566037735849056,0.0,0.5566037735849056,0,59,0.5552215113696264,0.9894724284026197,0.08293597393475369,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Mirai C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,future_query,select,358,0.17597765363128492,0.05307262569832402,0.12290502793296089,19,44,0.14056396485180814,0.9403274095877626,0.08293597393475369,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Mirai C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,sealed_final_ood,all,0,,,,0,0,,,0.08293597393475369,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Mirai C&C Communication
C4_source_balanced_group_weighted_seed42_leaveout,leave_attack_label,42,sealed_final_attack,all,0,,,,0,0,,,0.08293597393475369,id_calib|ood_val|ood_stress,source_balanced_group_weighted,attack_label,Mirai C&C Communication
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,id_calib,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-street-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,ood_val,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-street-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,ood_stress,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-street-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,support_val,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-street-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,same_file_query,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-street-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,future_query,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-street-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,sealed_final_ood,all,99950,0.011575787893946974,0.00020010005002501252,0.01137568784392196,20,1137,0.02243293977795033,0.0667313673320328,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-street-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,sealed_final_attack,all,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-street-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,id_calib,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-museum-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,ood_val,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-museum-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,ood_stress,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-museum-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,support_val,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-museum-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,same_file_query,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-museum-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,future_query,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-museum-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,sealed_final_ood,all,54950,0.003530482256596906,0.0001637852593266606,0.0033666969972702457,9,185,0.01696659106742236,0.0667313673320328,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-museum-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,sealed_final_attack,all,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-ip-camera-museum-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,id_calib,select,0,,,,0,0,,,0.1475523024433812,id_calib|ood_val,fit_tail_source_balanced,source_group,processed/iotsim-stream-consumer-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,ood_val,select,0,,,,0,0,,,0.1475523024433812,id_calib|ood_val,fit_tail_source_balanced,source_group,processed/iotsim-stream-consumer-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,ood_stress,select,79950,0.02263914946841776,0.019374609130706693,0.0032645403377110694,1549,261,0.021968280276859563,0.0667313673320328,0.1475523024433812,id_calib|ood_val,fit_tail_source_balanced,source_group,processed/iotsim-stream-consumer-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,support_val,select,0,,,,0,0,,,0.1475523024433812,id_calib|ood_val,fit_tail_source_balanced,source_group,processed/iotsim-stream-consumer-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,same_file_query,select,0,,,,0,0,,,0.1475523024433812,id_calib|ood_val,fit_tail_source_balanced,source_group,processed/iotsim-stream-consumer-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,future_query,select,0,,,,0,0,,,0.1475523024433812,id_calib|ood_val,fit_tail_source_balanced,source_group,processed/iotsim-stream-consumer-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,sealed_final_ood,all,0,,,,0,0,,,0.1475523024433812,id_calib|ood_val,fit_tail_source_balanced,source_group,processed/iotsim-stream-consumer-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,sealed_final_attack,all,0,,,,0,0,,,0.1475523024433812,id_calib|ood_val,fit_tail_source_balanced,source_group,processed/iotsim-stream-consumer-2.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,id_calib,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-hydraulic-system-12.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,ood_val,select,2446,0.002044153720359771,0.0012264922322158627,0.0008176614881439084,3,2,0.035988381915244234,0.07180245738473295,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-hydraulic-system-12.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,ood_stress,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-hydraulic-system-12.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,support_val,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-hydraulic-system-12.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,same_file_query,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-hydraulic-system-12.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,future_query,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-hydraulic-system-12.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,sealed_final_ood,all,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-hydraulic-system-12.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_source_group,42,sealed_final_attack,all,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,source_group,processed/iotsim-hydraulic-system-12.csv
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,id_calib,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-street
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,ood_val,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-street
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,ood_stress,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-street
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,support_val,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-street
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,same_file_query,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-street
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,future_query,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-street
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,sealed_final_ood,all,99950,0.011575787893946974,0.00020010005002501252,0.01137568784392196,20,1137,0.02243293977795033,0.0667313673320328,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-street
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,sealed_final_attack,all,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-street
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,id_calib,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-museum
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,ood_val,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-museum
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,ood_stress,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-museum
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,support_val,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-museum
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,same_file_query,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-museum
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,future_query,select,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-museum
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,sealed_final_ood,all,54950,0.003530482256596906,0.0001637852593266606,0.0033666969972702457,9,185,0.01696659106742236,0.0667313673320328,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-museum
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,sealed_final_attack,all,0,,,,0,0,,,0.3298152661115638,id_calib|ood_val|ood_stress,fit_tail_source_balanced,device_family,iotsim-ip-camera-museum
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,id_calib,select,0,,,,0,0,,,0.05362471422006619,id_calib|ood_val,fit_tail_source_balanced,device_family,iotsim-stream-consumer
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,ood_val,select,0,,,,0,0,,,0.05362471422006619,id_calib|ood_val,fit_tail_source_balanced,device_family,iotsim-stream-consumer
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,ood_stress,select,79950,0.9984740462789243,0.0006629143214509068,0.9978111319574734,53,79775,0.9976112909560565,0.9996536917867853,0.05362471422006619,id_calib|ood_val,fit_tail_source_balanced,device_family,iotsim-stream-consumer
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,support_val,select,0,,,,0,0,,,0.05362471422006619,id_calib|ood_val,fit_tail_source_balanced,device_family,iotsim-stream-consumer
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,same_file_query,select,0,,,,0,0,,,0.05362471422006619,id_calib|ood_val,fit_tail_source_balanced,device_family,iotsim-stream-consumer
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,future_query,select,0,,,,0,0,,,0.05362471422006619,id_calib|ood_val,fit_tail_source_balanced,device_family,iotsim-stream-consumer
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,sealed_final_ood,all,0,,,,0,0,,,0.05362471422006619,id_calib|ood_val,fit_tail_source_balanced,device_family,iotsim-stream-consumer
C4_fit_tail_source_balanced_seed42_leaveout,leave_device_family,42,sealed_final_attack,all,0,,,,0,0,,,0.05362471422006619,id_calib|ood_val,fit_tail_source_balanced,device_family,iotsim-stream-consumer
