candidate_rank_ascending,threshold,global_rows,baseline_global_hard,candidate_global_hard,baseline_global_recall,candidate_global_recall,global_recall_loss_pp,eligible_family_count,max_eligible_family_recall_loss_pp,global_gate_pass,all_family_gates_pass,admissible
1157,0.99999998578330795,4385,4385,2898,1,0.66088939566704674,33.911060433295326,11,100,false,false,false
1158,0.99999998583081973,4385,4385,2897,1,0.66066134549600908,33.93386545039909,11,100,false,false,false
1159,0.9999999858309081,4385,4385,2895,1,0.66020524515393386,33.979475484606617,11,100,false,false,false
1160,0.99999998584759076,4385,4385,2894,1,0.6599771949828962,34.002280501710381,11,100,false,false,false
1161,0.99999998585739069,4385,4385,2893,1,0.65974914481185865,34.025085518814137,11,100,false,false,false
1162,0.99999998593641792,4385,4385,2892,1,0.65952109464082098,34.047890535917901,11,100,false,false,false
1163,0.99999998593972572,4385,4385,2891,1,0.65929304446978332,34.070695553021665,11,100,false,false,false
1164,0.99999998594029971,4385,4385,2890,1,0.65906499429874577,34.093500570125421,11,100,false,false,false
1165,0.99999998595769513,4385,4385,2889,1,0.6588369441277081,34.116305587229192,11,100,false,false,false
1166,0.99999998598935824,4385,4385,2885,1,0.65792474344355756,34.207525655644247,11,100,false,false,false
1167,0.99999998601578066,4385,4385,2884,1,0.65769669327252001,34.230330672747996,11,100,false,false,false
1168,0.99999998605656204,4385,4385,2883,1,0.65746864310148234,34.253135689851767,11,100,false,false,false
1169,0.99999998605656515,4385,4385,2877,1,0.65610034207525658,34.389965792474342,11,100,false,false,false
1170,0.99999998610461294,4385,4385,2865,1,0.65336374002280506,34.663625997719492,11,100,false,false,false
1171,0.99999998612550067,4385,4385,2864,1,0.6531356898517674,34.686431014823263,11,100,false,false,false
1172,0.99999998612553087,4385,4385,2860,1,0.65222348916761685,34.777651083238311,11,100,false,false,false
1173,0.99999998616129693,4385,4385,2859,1,0.6519954389965793,34.800456100342068,11,100,false,false,false
1174,0.99999998618564812,4385,4385,2858,1,0.65176738882554164,34.823261117445838,11,100,false,false,false
1175,0.99999998618787656,4385,4385,2857,1,0.65153933865450397,34.846066134549602,11,100,false,false,false
1176,0.99999998619101915,4385,4385,2852,1,0.65039908779931588,34.960091220068414,11,100,false,false,false
1177,0.99999998620639374,4385,4385,2851,1,0.65017103762827821,34.982896237172177,11,100,false,false,false
1178,0.99999998621936914,4385,4385,2850,1,0.64994298745724055,35.005701254275948,11,100,false,false,false
1179,0.9999999863894371,4385,4385,2849,1,0.649714937286203,35.028506271379698,11,100,false,false,false
1180,0.99999998643175725,4385,4385,2847,1,0.64925883694412767,35.074116305587232,11,100,false,false,false
1181,0.99999998660024625,4385,4385,2846,1,0.64903078677309012,35.096921322690989,11,100,false,false,false
1182,0.99999998661291212,4385,4385,2842,1,0.64811858608893957,35.188141391106043,11,100,false,false,false
1183,0.99999998661322498,4385,4385,2841,1,0.64789053591790191,35.210946408209807,11,100,false,false,false
1184,0.99999998664074807,4385,4385,2840,1,0.64766248574686436,35.233751425313564,11,100,false,false,false
1185,0.99999998672545254,4385,4385,2839,1,0.64743443557582669,35.256556442417327,11,100,false,false,false
1186,0.99999998675357937,4385,4385,2838,1,0.64720638540478903,35.279361459521098,11,100,false,false,false
1187,0.99999998694684655,4385,4385,2837,1,0.64697833523375148,35.302166476624855,11,100,false,false,false
1188,0.99999998701042214,4385,4385,2835,1,0.64652223489167615,35.347776510832382,11,100,false,false,false
1189,0.99999998706841442,4385,4385,2834,1,0.64629418472063849,35.370581527936153,11,100,false,false,false
1190,0.9999999870832661,4385,4385,2833,1,0.64606613454960093,35.39338654503991,11,100,false,false,false
1191,0.99999998712043736,4385,4385,2832,1,0.64583808437856327,35.416191562143673,11,100,false,false,false
1192,0.99999998721824734,4385,4385,2831,1,0.64561003420752561,35.438996579247437,11,100,false,false,false
1193,0.99999998724377825,4385,4385,2830,1,0.64538198403648805,35.461801596351194,11,100,false,false,false
1194,0.9999999872505102,4385,4385,2829,1,0.64515393386545039,35.484606613454957,11,100,false,false,false
1195,0.99999998737074336,4385,4385,2828,1,0.64492588369441273,35.507411630558728,11,100,false,false,false
1196,0.99999998740816654,4385,4385,2827,1,0.64469783352337517,35.530216647662485,11,100,false,false,false
1197,0.99999998745089635,4385,4385,2826,1,0.64446978335233751,35.553021664766248,11,100,false,false,false
1198,0.99999998747857555,4385,4385,2825,1,0.64424173318129985,35.575826681870012,11,100,false,false,false
1199,0.99999998750566299,4385,4385,2824,1,0.64401368301026229,35.598631698973769,11,100,false,false,false
1200,0.99999998752156027,4385,4385,2823,1,0.64378563283922463,35.62143671607754,11,100,false,false,false
1201,0.99999998754662733,4385,4385,2822,1,0.64355758266818697,35.644241733181303,11,100,false,false,false
1202,0.99999998755142305,4385,4385,2821,1,0.64332953249714941,35.66704675028506,11,100,false,false,false
1203,0.99999998757383313,4385,4385,2820,1,0.64310148232611175,35.689851767388824,11,100,false,false,false
1204,0.99999998794779199,4385,4385,2819,1,0.64287343215507409,35.712656784492594,11,100,false,false,false
1205,0.99999998795210343,4385,4385,2818,1,0.64264538198403653,35.735461801596344,11,100,false,false,false
1206,0.99999998797807244,4385,4385,2817,1,0.64241733181299887,35.758266818700115,11,100,false,false,false
1207,0.99999998805598567,4385,4385,2816,1,0.64218928164196121,35.781071835803878,11,100,false,false,false
1208,0.9999999881473739,4385,4385,2815,1,0.64196123147092365,35.803876852907635,11,100,false,false,false
1209,0.99999998818266944,4385,4385,2814,1,0.64173318129988599,35.826681870011399,11,100,false,false,false
1210,0.9999999882048648,4385,4385,2813,1,0.64150513112884833,35.84948688711517,11,100,false,false,false
1211,0.99999998825504266,4385,4385,2812,1,0.64127708095781066,35.872291904218933,11,100,false,false,false
1212,0.99999998840413673,4385,4385,2811,1,0.64104903078677311,35.89509692132269,11,100,false,false,false
1213,0.99999998842139581,4385,4385,2810,1,0.64082098061573545,35.917901938426454,11,100,false,false,false
1214,0.99999998842563598,4385,4385,2809,1,0.64059293044469778,35.940706955530224,11,100,false,false,false
1215,0.99999998846094484,4385,4385,2808,1,0.64036488027366023,35.963511972633974,11,100,false,false,false
1216,0.99999998849224181,4385,4385,2807,1,0.64013683010262257,35.986316989737745,11,100,false,false,false
1217,0.99999998856636074,4385,4385,2806,1,0.6399087799315849,36.009122006841508,11,100,false,false,false
1218,0.99999998860838046,4385,4385,2805,1,0.63968072976054735,36.031927023945265,11,100,false,false,false
1219,0.99999998865054851,4385,4385,2804,1,0.63945267958950969,36.054732041049029,11,100,false,false,false
1220,0.99999998869018281,4385,4385,2803,1,0.63922462941847202,36.077537058152799,11,100,false,false,false
1221,0.99999998874831542,4385,4385,2802,1,0.63899657924743447,36.100342075256556,11,100,false,false,false
1222,0.99999998884965635,4385,4385,2801,1,0.63876852907639681,36.12314709236032,11,100,false,false,false
1223,0.99999998895665587,4385,4385,2800,1,0.63854047890535914,36.145952109464083,11,100,false,false,false
1224,0.99999998918147714,4385,4385,2799,1,0.63831242873432159,36.16875712656784,11,100,false,false,false
1225,0.99999998920016486,4385,4385,2798,1,0.63808437856328393,36.191562143671604,11,100,false,false,false
1226,0.9999999892864414,4385,4385,2797,1,0.63785632839224626,36.214367160775375,11,100,false,false,false
1227,0.99999998943394519,4385,4385,2796,1,0.63762827822120871,36.237172177879131,11,100,false,false,false
1228,0.99999998956692149,4385,4385,2795,1,0.63740022805017105,36.259977194982895,11,100,false,false,false
1229,0.99999998960619052,4385,4385,2794,1,0.63717217787913338,36.282782212086659,11,100,false,false,false
1230,0.99999998964278458,4385,4385,2793,1,0.63694412770809583,36.305587229190415,11,100,false,false,false
1231,0.99999998970096848,4385,4385,2792,1,0.63671607753705817,36.328392246294186,11,100,false,false,false
1232,0.99999998978073867,4385,4385,2791,1,0.6364880273660205,36.35119726339795,11,100,false,false,false
1233,0.99999998980403693,4385,4385,2790,1,0.63625997719498295,36.374002280501706,11,100,false,false,false
1234,0.9999999898943569,4385,4385,2789,1,0.63603192702394529,36.39680729760547,11,100,false,false,false
1235,0.9999999899595996,4385,4385,2788,1,0.63580387685290762,36.419612314709241,11,100,false,false,false
1236,0.99999998999591211,4385,4385,2787,1,0.63557582668186996,36.442417331813004,11,100,false,false,false
1237,0.99999999002578288,4385,4385,2786,1,0.63534777651083241,36.465222348916761,11,100,false,false,false
1238,0.99999999014743179,4385,4385,2785,1,0.63511972633979474,36.488027366020525,11,100,false,false,false
1239,0.99999999017874208,4385,4385,2784,1,0.63489167616875708,36.510832383124296,11,100,false,false,false
1240,0.99999999020775132,4385,4385,2783,1,0.63466362599771953,36.533637400228045,11,100,false,false,false
1241,0.99999999025179587,4385,4385,2782,1,0.63443557582668186,36.556442417331816,11,100,false,false,false
1242,0.99999999030717246,4385,4385,2781,1,0.6342075256556442,36.57924743443558,11,100,false,false,false
1243,0.99999999034628073,4385,4385,2780,1,0.63397947548460665,36.602052451539336,11,100,false,false,false
1244,0.99999999047867816,4385,4385,2779,1,0.63375142531356898,36.6248574686431,11,100,false,false,false
1245,0.99999999048371724,4385,4385,2778,1,0.63352337514253132,36.647662485746871,11,100,false,false,false
1246,0.99999999053366728,4385,4385,2777,1,0.63329532497149377,36.67046750285062,11,100,false,false,false
1247,0.99999999057534705,4385,4385,2776,1,0.6330672748004561,36.693272519954391,11,100,false,false,false
1248,0.99999999060212097,4385,4385,2775,1,0.63283922462941844,36.716077537058155,11,100,false,false,false
1249,0.99999999067295187,4385,4385,2774,1,0.63261117445838089,36.738882554161911,11,100,false,false,false
1250,0.99999999072450219,4385,4385,2773,1,0.63238312428734322,36.761687571265675,11,100,false,false,false
1251,0.99999999075444357,4385,4385,2772,1,0.63215507411630556,36.784492588369446,11,100,false,false,false
1252,0.99999999077671242,4385,4385,2771,1,0.63192702394526801,36.807297605473202,11,100,false,false,false
1253,0.99999999082550317,4385,4385,2770,1,0.63169897377423034,36.830102622576966,11,100,false,false,false
1254,0.99999999083348967,4385,4385,2769,1,0.63147092360319268,36.85290763968073,11,100,false,false,false
1255,0.9999999908372218,4385,4385,2768,1,0.63124287343215513,36.875712656784486,11,100,false,false,false
1256,0.9999999909157552,4385,4385,2767,1,0.63101482326111746,36.89851767388825,11,100,false,false,false
1257,0.99999999102604831,4385,4385,2766,1,0.6307867730900798,36.921322690992021,11,100,false,false,false
1258,0.99999999103676529,4385,4385,2765,1,0.63055872291904214,36.944127708095785,11,100,false,false,false
1259,0.99999999103781334,4385,4385,2764,1,0.63033067274800458,36.966932725199541,11,100,false,false,false
1260,0.99999999113449822,4385,4385,2763,1,0.63010262257696692,36.989737742303305,11,100,false,false,false
1261,0.99999999117257976,4385,4385,2762,1,0.62987457240592926,37.012542759407076,11,100,false,false,false
1262,0.99999999123209038,4385,4385,2761,1,0.6296465222348917,37.035347776510832,11,100,false,false,false
1263,0.99999999129772033,4385,4385,2760,1,0.62941847206385404,37.058152793614596,11,100,false,false,false
1264,0.99999999131534045,4385,4385,2759,1,0.62919042189281638,37.08095781071836,11,100,false,false,false
1265,0.99999999135269368,4385,4385,2758,1,0.62896237172177882,37.103762827822116,11,100,false,false,false
1266,0.99999999136740347,4385,4385,2757,1,0.62873432155074116,37.126567844925887,11,100,false,false,false
1267,0.99999999147969054,4385,4385,2756,1,0.6285062713797035,37.149372862029651,11,100,false,false,false
1268,0.99999999152801256,4385,4385,2755,1,0.62827822120866594,37.172177879133407,11,100,false,false,false
1269,0.99999999155731911,4385,4385,2754,1,0.62805017103762828,37.194982896237171,11,100,false,false,false
1270,0.99999999157201758,4385,4385,2753,1,0.62782212086659062,37.217787913340942,11,100,false,false,false
1271,0.99999999159635433,4385,4385,2752,1,0.62759407069555306,37.240592930444691,11,100,false,false,false
1272,0.9999999916481882,4385,4385,2751,1,0.6273660205245154,37.263397947548462,11,100,false,false,false
1273,0.99999999166125197,4385,4385,2750,1,0.62713797035347774,37.286202964652226,11,100,false,false,false
1274,0.9999999918105128,4385,4385,2749,1,0.62690992018244018,37.309007981755983,11,100,false,false,false
1275,0.99999999186234823,4385,4385,2748,1,0.62668187001140252,37.331812998859746,11,100,false,false,false
1276,0.99999999189063671,4385,4385,2747,1,0.62645381984036486,37.354618015963517,11,100,false,false,false
1277,0.99999999192682731,4385,4385,2746,1,0.6262257696693273,37.377423033067267,11,100,false,false,false
1278,0.99999999193958622,4385,4385,2745,1,0.62599771949828964,37.400228050171037,11,100,false,false,false
1279,0.9999999921681838,4385,4385,2744,1,0.62576966932725198,37.423033067274801,11,100,false,false,false
1280,0.99999999219150981,4385,4385,2743,1,0.62554161915621431,37.445838084378572,11,100,false,false,false
1281,0.99999999219526481,4385,4385,2742,1,0.62531356898517676,37.468643101482321,11,100,false,false,false
1282,0.99999999221589919,4385,4385,2741,1,0.6250855188141391,37.491448118586092,11,100,false,false,false
1283,0.99999999221965974,4385,4385,2740,1,0.62485746864310143,37.514253135689856,11,100,false,false,false
1284,0.99999999226251235,4385,4385,2739,1,0.62462941847206388,37.537058152793612,11,100,false,false,false
1285,0.99999999229112257,4385,4385,2738,1,0.62440136830102622,37.559863169897376,11,100,false,false,false
1286,0.99999999229774639,4385,4385,2737,1,0.62417331812998855,37.582668187001147,11,100,false,false,false
1287,0.99999999234239512,4385,4385,2736,1,0.623945267958951,37.605473204104896,11,100,false,false,false
1288,0.99999999234924208,4385,4385,2735,1,0.62371721778791334,37.628278221208667,11,100,false,false,false
1289,0.99999999235791448,4385,4385,2734,1,0.62348916761687567,37.651083238312431,11,100,false,false,false
1290,0.9999999924220947,4385,4385,2733,1,0.62326111744583812,37.673888255416188,11,100,false,false,false
1291,0.99999999249501592,4385,4385,2732,1,0.62303306727480046,37.696693272519951,11,100,false,false,false
1292,0.9999999924980375,4385,4385,2731,1,0.62280501710376279,37.719498289623722,11,100,false,false,false
1293,0.99999999251346183,4385,4385,2730,1,0.62257696693272524,37.742303306727479,11,100,false,false,false
1294,0.99999999256511285,4385,4385,2729,1,0.62234891676168758,37.765108323831242,11,100,false,false,false
1295,0.99999999259247829,4385,4385,2728,1,0.62212086659064991,37.787913340935006,11,100,false,false,false
1296,0.99999999260995698,4385,4385,2727,1,0.62189281641961236,37.810718358038763,11,100,false,false,false
1297,0.99999999265364092,4385,4385,2726,1,0.6216647662485747,37.833523375142533,11,100,false,false,false
1298,0.99999999266417783,4385,4385,2725,1,0.62143671607753703,37.856328392246297,11,100,false,false,false
1299,0.99999999271126283,4385,4385,2724,1,0.62120866590649948,37.879133409350054,11,100,false,false,false
1300,0.99999999271870044,4385,4385,2723,1,0.62098061573546182,37.901938426453817,11,100,false,false,false
1301,0.99999999272628881,4385,4385,2722,1,0.62075256556442415,37.924743443557588,11,100,false,false,false
1302,0.99999999273048878,4385,4385,2721,1,0.6205245153933866,37.947548460661338,11,100,false,false,false
1303,0.99999999273175266,4385,4385,2720,1,0.62029646522234894,37.970353477765109,11,100,false,false,false
1304,0.99999999278178953,4385,4385,2719,1,0.62006841505131127,37.993158494868872,11,100,false,false,false
1305,0.99999999278480822,4385,4385,2718,1,0.61984036488027361,38.015963511972636,11,100,false,false,false
1306,0.99999999282183771,4385,4385,2717,1,0.61961231470923606,38.038768529076393,11,100,false,false,false
1307,0.99999999285520613,4385,4385,2716,1,0.61938426453819839,38.061573546180163,11,100,false,false,false
1308,0.99999999285978647,4385,4385,2715,1,0.61915621436716073,38.084378563283927,11,100,false,false,false
1309,0.99999999289250985,4385,4385,2714,1,0.61892816419612318,38.107183580387684,11,100,false,false,false
1310,0.99999999290484154,4385,4385,2713,1,0.61870011402508551,38.129988597491447,11,100,false,false,false
1311,0.99999999291438391,4385,4385,2712,1,0.61847206385404785,38.152793614595218,11,100,false,false,false
1312,0.99999999293237885,4385,4385,2711,1,0.6182440136830103,38.175598631698968,11,100,false,false,false
1313,0.99999999295117203,4385,4385,2710,1,0.61801596351197263,38.198403648802739,11,100,false,false,false
1314,0.99999999296622621,4385,4385,2709,1,0.61778791334093497,38.221208665906502,11,100,false,false,false
1315,0.99999999299029629,4385,4385,2708,1,0.61755986316989742,38.244013683010259,11,100,false,false,false
1316,0.99999999299345599,4385,4385,2707,1,0.61733181299885975,38.266818700114023,11,100,false,false,false
1317,0.99999999301594134,4385,4385,2706,1,0.61710376282782209,38.289623717217793,11,100,false,false,false
1318,0.99999999305546527,4385,4385,2705,1,0.61687571265678454,38.312428734321543,11,100,false,false,false
1319,0.99999999306013532,4385,4385,2704,1,0.61664766248574687,38.335233751425314,11,100,false,false,false
1320,0.99999999311516818,4385,4385,2703,1,0.61641961231470921,38.358038768529077,11,100,false,false,false
1321,0.99999999311580723,4385,4385,2702,1,0.61619156214367166,38.380843785632834,11,100,false,false,false
1322,0.99999999312445431,4385,4385,2701,1,0.61596351197263399,38.403648802736598,11,100,false,false,false
1323,0.99999999314478516,4385,4385,2700,1,0.61573546180159633,38.426453819840368,11,100,false,false,false
1324,0.99999999316355881,4385,4385,2699,1,0.61550741163055878,38.449258836944125,11,100,false,false,false
1325,0.99999999318833632,4385,4385,2698,1,0.61527936145952111,38.472063854047889,11,100,false,false,false
1326,0.99999999323487043,4385,4385,2697,1,0.61505131128848345,38.494868871151652,11,100,false,false,false
1327,0.99999999330917078,4385,4385,2696,1,0.61482326111744579,38.517673888255423,11,100,false,false,false
1328,0.99999999336877754,4385,4385,2695,1,0.61459521094640823,38.54047890535918,11,100,false,false,false
1329,0.99999999341582035,4385,4385,2694,1,0.61436716077537057,38.563283922462944,11,100,false,false,false
1330,0.99999999341955781,4385,4385,2693,1,0.61413911060433291,38.586088939566707,11,100,false,false,false
1331,0.99999999343181245,4385,4385,2692,1,0.61391106043329535,38.608893956670464,11,100,false,false,false
1332,0.99999999345688284,4385,4385,2691,1,0.61368301026225769,38.631698973774235,11,100,false,false,false
1333,0.99999999350936664,4385,4385,2690,1,0.61345496009122003,38.654503990877998,11,100,false,false,false
1334,0.99999999352176938,4385,4385,2689,1,0.61322690992018247,38.677309007981755,11,100,false,false,false
1335,0.99999999353931934,4385,4385,2688,1,0.61299885974914481,38.700114025085519,11,100,false,false,false
1336,0.99999999354336744,4385,4385,2687,1,0.61277080957810715,38.722919042189282,11,100,false,false,false
1337,0.99999999356826819,4385,4385,2686,1,0.61254275940706959,38.745724059293039,11,100,false,false,false
1338,0.99999999358649672,4385,4385,2685,1,0.61231470923603193,38.76852907639681,11,100,false,false,false
1339,0.99999999361639524,4385,4385,2684,1,0.61208665906499427,38.791334093500573,11,100,false,false,false
1340,0.99999999364272152,4385,4385,2683,1,0.61185860889395671,38.81413911060433,11,100,false,false,false
1341,0.99999999372205295,4385,4385,2682,1,0.61163055872291905,38.836944127708094,11,100,false,false,false
1342,0.99999999372994441,4385,4385,2681,1,0.61140250855188139,38.859749144811865,11,100,false,false,false
1343,0.99999999373000081,4385,4385,2680,1,0.61117445838084383,38.882554161915614,11,100,false,false,false
1344,0.99999999373001458,4385,4385,2679,1,0.61094640820980617,38.905359179019385,11,100,false,false,false
1345,0.99999999373001813,4385,4385,2677,1,0.61049030786773095,38.950969213226905,11,100,false,false,false
1346,0.99999999373100357,4385,4385,2676,1,0.61026225769669329,38.973774230330669,11,100,false,false,false
1347,0.99999999373767867,4385,4385,2675,1,0.61003420752565563,38.99657924743444,11,100,false,false,false
1348,0.99999999374496018,4385,4385,2674,1,0.60980615735461796,39.019384264538203,11,100,false,false,false
1349,0.99999999375180959,4385,4385,2673,1,0.60957810718358041,39.04218928164196,11,100,false,false,false
1350,0.999999993794916,4385,4385,2672,1,0.60935005701254275,39.064994298745724,11,100,false,false,false
1351,0.99999999381761007,4385,4385,2671,1,0.60912200684150508,39.087799315849495,11,100,false,false,false
1352,0.9999999938180657,4385,4385,2670,1,0.60889395667046753,39.110604332953244,11,100,false,false,false
1353,0.99999999386672567,4385,4385,2669,1,0.60866590649942987,39.133409350057015,11,100,false,false,false
1354,0.99999999388270355,4385,4385,2668,1,0.6084378563283922,39.156214367160779,11,100,false,false,false
1355,0.99999999392530858,4385,4385,2667,1,0.60820980615735465,39.179019384264535,11,100,false,false,false
1356,0.99999999395112082,4385,4385,2666,1,0.60798175598631699,39.201824401368299,11,100,false,false,false
1357,0.99999999395188754,4385,4385,2665,1,0.60775370581527932,39.22462941847207,11,100,false,false,false
1358,0.99999999395265227,4385,4385,2664,1,0.60752565564424177,39.247434435575826,11,100,false,false,false
1359,0.9999999939750559,4385,4385,2663,1,0.60729760547320411,39.27023945267959,11,100,false,false,false
1360,0.99999999401021489,4385,4385,2662,1,0.60706955530216644,39.293044469783354,11,100,false,false,false
1361,0.99999999402439821,4385,4385,2661,1,0.60684150513112889,39.31584948688711,11,100,false,false,false
1362,0.99999999407423834,4385,4385,2660,1,0.60661345496009123,39.338654503990881,11,100,false,false,false
1363,0.9999999941101394,4385,4385,2659,1,0.60638540478905356,39.361459521094645,11,100,false,false,false
1364,0.99999999412046869,4385,4385,2658,1,0.60615735461801601,39.384264538198401,11,100,false,false,false
1365,0.99999999412175811,4385,4385,2657,1,0.60592930444697835,39.407069555302165,11,100,false,false,false
1366,0.99999999416751528,4385,4385,2656,1,0.60570125427594068,39.429874572405929,11,100,false,false,false
1367,0.99999999420107732,4385,4385,2655,1,0.60547320410490313,39.452679589509685,11,100,false,false,false
1368,0.99999999421937957,4385,4385,2654,1,0.60524515393386547,39.475484606613456,11,100,false,false,false
1369,0.9999999942349127,4385,4385,2653,1,0.6050171037628278,39.49828962371722,11,100,false,false,false
1370,0.99999999428981323,4385,4385,2652,1,0.60478905359179025,39.521094640820976,11,100,false,false,false
1371,0.99999999430153963,4385,4385,2651,1,0.60456100342075259,39.54389965792474,11,100,false,false,false
1372,0.99999999430649922,4385,4385,2650,1,0.60433295324971492,39.566704675028511,11,100,false,false,false
1373,0.99999999436639464,4385,4385,2649,1,0.60410490307867726,39.589509692132275,11,100,false,false,false
1374,0.99999999438046894,4385,4385,2648,1,0.60387685290763971,39.612314709236031,11,100,false,false,false
1375,0.99999999444741694,4385,4385,2647,1,0.60364880273660204,39.635119726339795,11,100,false,false,false
1376,0.99999999447785615,4385,4385,2646,1,0.60342075256556438,39.657924743443559,11,100,false,false,false
1377,0.99999999449722976,4385,4385,2645,1,0.60319270239452683,39.680729760547315,11,100,false,false,false
1378,0.99999999450908317,4385,4385,2644,1,0.60296465222348916,39.703534777651086,11,100,false,false,false
1379,0.99999999454870725,4385,4385,2643,1,0.6027366020524515,39.72633979475485,11,100,false,false,false
1380,0.99999999460790878,4385,4385,2642,1,0.60250855188141395,39.749144811858606,11,100,false,false,false
1381,0.99999999466523959,4385,4385,2641,1,0.60228050171037628,39.77194982896237,11,100,false,false,false
1382,0.99999999468115974,4385,4385,2640,1,0.60205245153933862,39.794754846066141,11,100,false,false,false
1383,0.99999999470131407,4385,4385,2639,1,0.60182440136830107,39.81755986316989,11,100,false,false,false
1384,0.99999999476654189,4385,4385,2638,1,0.6015963511972634,39.840364880273661,11,100,false,false,false
1385,0.99999999479331736,4385,4385,2637,1,0.60136830102622574,39.863169897377425,11,100,false,false,false
1386,0.99999999483396484,4385,4385,2636,1,0.60114025085518819,39.885974914481181,11,100,false,false,false
1387,0.99999999484292812,4385,4385,2635,1,0.60091220068415052,39.908779931584945,11,100,false,false,false
1388,0.99999999485571012,4385,4385,2634,1,0.60068415051311286,39.931584948688716,11,100,false,false,false
1389,0.99999999490964941,4385,4385,2633,1,0.60045610034207531,39.954389965792473,11,100,false,false,false
1390,0.99999999491653591,4385,4385,2632,1,0.60022805017103764,39.977194982896236,11,100,false,false,false
1391,0.99999999494830183,4385,4385,2631,1,0.59999999999999998,40,11,100,false,false,false
1392,0.99999999511240301,4385,4385,2630,1,0.59977194982896243,40.022805017103757,11,100,false,false,false
1393,0.9999999951595111,4385,4385,2629,1,0.59954389965792476,40.045610034207527,11,100,false,false,false
1394,0.99999999518249671,4385,4385,2628,1,0.5993158494868871,40.068415051311291,11,100,false,false,false
1395,0.99999999523095728,4385,4385,2627,1,0.59908779931584943,40.091220068415055,11,100,false,false,false
1396,0.99999999523399041,4385,4385,2626,1,0.59885974914481188,40.114025085518811,11,100,false,false,false
1397,0.99999999528403816,4385,4385,2625,1,0.59863169897377422,40.136830102622575,11,100,false,false,false
1398,0.99999999529054451,4385,4385,2624,1,0.59840364880273655,40.159635119726346,11,100,false,false,false
1399,0.9999999952927594,4385,4385,2623,1,0.598175598631699,40.182440136830103,11,100,false,false,false
1400,0.99999999530965789,4385,4385,2622,1,0.59794754846066134,40.205245153933866,11,100,false,false,false
1401,0.99999999534934125,4385,4385,2621,1,0.59771949828962367,40.22805017103763,11,100,false,false,false
1402,0.99999999536261663,4385,4385,2620,1,0.59749144811858612,40.250855188141387,11,100,false,false,false
1403,0.99999999536932593,4385,4385,2619,1,0.59726339794754846,40.273660205245157,11,100,false,false,false
1404,0.99999999537742368,4385,4385,2618,1,0.59703534777651079,40.296465222348921,11,100,false,false,false
1405,0.99999999540347884,4385,4385,2617,1,0.59680729760547324,40.319270239452678,11,100,false,false,false
1406,0.99999999545859608,4385,4385,2616,1,0.59657924743443558,40.342075256556441,11,100,false,false,false
1407,0.99999999553059005,4385,4385,2615,1,0.59635119726339791,40.364880273660205,11,100,false,false,false
1408,0.9999999955607719,4385,4385,2614,1,0.59612314709236036,40.387685290763962,11,100,false,false,false
1409,0.99999999556709129,4385,4385,2613,1,0.5958950969213227,40.410490307867732,11,100,false,false,false
1410,0.99999999557098418,4385,4385,2612,1,0.59566704675028503,40.433295324971496,11,100,false,false,false
1411,0.99999999562673336,4385,4385,2611,1,0.59543899657924748,40.456100342075253,11,100,false,false,false
1412,0.99999999563451336,4385,4385,2610,1,0.59521094640820982,40.478905359179016,11,100,false,false,false
1413,0.99999999566265441,4385,4385,2609,1,0.59498289623717215,40.501710376282787,11,100,false,false,false
1414,0.99999999567009956,4385,4385,2608,1,0.5947548460661346,40.524515393386537,11,100,false,false,false
1415,0.99999999568215259,4385,4385,2607,1,0.59452679589509694,40.547320410490308,11,100,false,false,false
1416,0.99999999570347176,4385,4385,2606,1,0.59429874572405927,40.570125427594071,11,100,false,false,false
1417,0.99999999574184817,4385,4385,2605,1,0.59407069555302161,40.592930444697842,11,100,false,false,false
1418,0.99999999578629106,4385,4385,2604,1,0.59384264538198406,40.615735461801592,11,100,false,false,false
1419,0.99999999581780141,4385,4385,2603,1,0.59361459521094639,40.638540478905362,11,100,false,false,false
1420,0.99999999581801169,4385,4385,2602,1,0.59338654503990873,40.661345496009126,11,100,false,false,false
1421,0.99999999583974342,4385,4385,2601,1,0.59315849486887118,40.684150513112883,11,100,false,false,false
1422,0.99999999584120491,4385,4385,2600,1,0.59293044469783351,40.706955530216646,11,100,false,false,false
1423,0.99999999584570021,4385,4385,2599,1,0.59270239452679585,40.729760547320417,11,100,false,false,false
1424,0.99999999584758914,4385,4385,2598,1,0.5924743443557583,40.752565564424174,11,100,false,false,false
1425,0.99999999586552946,4385,4385,2597,1,0.59224629418472063,40.775370581527937,11,100,false,false,false
1426,0.99999999588062916,4385,4385,2596,1,0.59201824401368297,40.798175598631701,11,100,false,false,false
1427,0.99999999591620603,4385,4385,2595,1,0.59179019384264542,40.820980615735458,11,100,false,false,false
1428,0.99999999595488842,4385,4385,2594,1,0.59156214367160775,40.843785632839221,11,100,false,false,false
1429,0.99999999595711175,4385,4385,2593,1,0.59133409350057009,40.866590649942992,11,100,false,false,false
1430,0.99999999596386657,4385,4385,2592,1,0.59110604332953254,40.889395667046749,11,100,false,false,false
1431,0.99999999596897049,4385,4385,2591,1,0.59087799315849487,40.912200684150513,11,100,false,false,false
1432,0.99999999600019818,4385,4385,2590,1,0.59064994298745721,40.935005701254276,11,100,false,false,false
1433,0.99999999600431844,4385,4385,2589,1,0.59042189281641966,40.957810718358033,11,100,false,false,false
