candidate_rank_ascending,threshold,attack_family,family_scope,rows,gate_eligible_rows_ge_15,baseline_hard,candidate_hard,baseline_recall,candidate_recall,recall_loss_pp,family_gate_pass
1639,0.99999999857580169,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1639,0.99999999857580169,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1639,0.99999999857580169,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1639,0.99999999857580169,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1639,0.99999999857580169,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1639,0.99999999857580169,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1639,0.99999999857580169,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1639,0.99999999857580169,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1639,0.99999999857580169,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,7,1,0.11666666666666667,88.333333333333329,false
1639,0.99999999857580169,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1639,0.99999999857580169,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,751,1,0.3755,62.450000000000003,false
1639,0.99999999857580169,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1598,1,0.79900000000000004,20.099999999999994,false
1640,0.99999999858057542,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1640,0.99999999858057542,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1640,0.99999999858057542,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1640,0.99999999858057542,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1640,0.99999999858057542,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1640,0.99999999858057542,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1640,0.99999999858057542,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1640,0.99999999858057542,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1640,0.99999999858057542,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,7,1,0.11666666666666667,88.333333333333329,false
1640,0.99999999858057542,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1640,0.99999999858057542,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,750,1,0.375,62.5,false
1640,0.99999999858057542,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1598,1,0.79900000000000004,20.099999999999994,false
1641,0.99999999858865363,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1641,0.99999999858865363,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1641,0.99999999858865363,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1641,0.99999999858865363,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1641,0.99999999858865363,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1641,0.99999999858865363,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1641,0.99999999858865363,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1641,0.99999999858865363,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1641,0.99999999858865363,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,6,1,0.10000000000000001,90,false
1641,0.99999999858865363,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1641,0.99999999858865363,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,750,1,0.375,62.5,false
1641,0.99999999858865363,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1598,1,0.79900000000000004,20.099999999999994,false
1642,0.99999999859997613,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1642,0.99999999859997613,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1642,0.99999999859997613,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1642,0.99999999859997613,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1642,0.99999999859997613,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1642,0.99999999859997613,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1642,0.99999999859997613,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1642,0.99999999859997613,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1642,0.99999999859997613,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,6,1,0.10000000000000001,90,false
1642,0.99999999859997613,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1642,0.99999999859997613,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,750,1,0.375,62.5,false
1642,0.99999999859997613,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1597,1,0.79849999999999999,20.150000000000002,false
1643,0.99999999860783007,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1643,0.99999999860783007,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1643,0.99999999860783007,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1643,0.99999999860783007,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1643,0.99999999860783007,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1643,0.99999999860783007,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1643,0.99999999860783007,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1643,0.99999999860783007,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1643,0.99999999860783007,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,6,1,0.10000000000000001,90,false
1643,0.99999999860783007,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1643,0.99999999860783007,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,749,1,0.3745,62.549999999999997,false
1643,0.99999999860783007,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1597,1,0.79849999999999999,20.150000000000002,false
1644,0.99999999861274591,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1644,0.99999999861274591,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1644,0.99999999861274591,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1644,0.99999999861274591,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1644,0.99999999861274591,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1644,0.99999999861274591,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1644,0.99999999861274591,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1644,0.99999999861274591,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1644,0.99999999861274591,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,5,1,0.083333333333333329,91.666666666666657,false
1644,0.99999999861274591,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1644,0.99999999861274591,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,749,1,0.3745,62.549999999999997,false
1644,0.99999999861274591,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1597,1,0.79849999999999999,20.150000000000002,false
1645,0.99999999863184286,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1645,0.99999999863184286,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1645,0.99999999863184286,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1645,0.99999999863184286,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1645,0.99999999863184286,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1645,0.99999999863184286,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1645,0.99999999863184286,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1645,0.99999999863184286,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1645,0.99999999863184286,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,5,1,0.083333333333333329,91.666666666666657,false
1645,0.99999999863184286,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1645,0.99999999863184286,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,748,1,0.374,62.600000000000001,false
1645,0.99999999863184286,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1597,1,0.79849999999999999,20.150000000000002,false
1646,0.99999999865584965,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1646,0.99999999865584965,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1646,0.99999999865584965,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1646,0.99999999865584965,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1646,0.99999999865584965,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1646,0.99999999865584965,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1646,0.99999999865584965,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1646,0.99999999865584965,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1646,0.99999999865584965,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,5,1,0.083333333333333329,91.666666666666657,false
1646,0.99999999865584965,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1646,0.99999999865584965,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,747,1,0.3735,62.650000000000006,false
1646,0.99999999865584965,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1597,1,0.79849999999999999,20.150000000000002,false
1647,0.99999999865693456,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1647,0.99999999865693456,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1647,0.99999999865693456,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1647,0.99999999865693456,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1647,0.99999999865693456,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1647,0.99999999865693456,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1647,0.99999999865693456,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1647,0.99999999865693456,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1647,0.99999999865693456,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,5,1,0.083333333333333329,91.666666666666657,false
1647,0.99999999865693456,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1647,0.99999999865693456,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,746,1,0.373,62.700000000000003,false
1647,0.99999999865693456,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1597,1,0.79849999999999999,20.150000000000002,false
1648,0.99999999866185241,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1648,0.99999999866185241,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1648,0.99999999866185241,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1648,0.99999999866185241,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1648,0.99999999866185241,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1648,0.99999999866185241,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1648,0.99999999866185241,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1648,0.99999999866185241,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1648,0.99999999866185241,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,5,1,0.083333333333333329,91.666666666666657,false
1648,0.99999999866185241,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1648,0.99999999866185241,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,745,1,0.3725,62.749999999999993,false
1648,0.99999999866185241,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1597,1,0.79849999999999999,20.150000000000002,false
1649,0.99999999866833567,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1649,0.99999999866833567,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1649,0.99999999866833567,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1649,0.99999999866833567,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1649,0.99999999866833567,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1649,0.99999999866833567,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1649,0.99999999866833567,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1649,0.99999999866833567,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1649,0.99999999866833567,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,5,1,0.083333333333333329,91.666666666666657,false
1649,0.99999999866833567,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1649,0.99999999866833567,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,744,1,0.372,62.799999999999997,false
1649,0.99999999866833567,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1597,1,0.79849999999999999,20.150000000000002,false
1650,0.9999999986894379,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1650,0.9999999986894379,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1650,0.9999999986894379,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1650,0.9999999986894379,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1650,0.9999999986894379,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1650,0.9999999986894379,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1650,0.9999999986894379,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1650,0.9999999986894379,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1650,0.9999999986894379,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,5,1,0.083333333333333329,91.666666666666657,false
1650,0.9999999986894379,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1650,0.9999999986894379,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,743,1,0.3715,62.850000000000009,false
1650,0.9999999986894379,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1597,1,0.79849999999999999,20.150000000000002,false
1651,0.99999999869693679,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1651,0.99999999869693679,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1651,0.99999999869693679,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1651,0.99999999869693679,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1651,0.99999999869693679,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1651,0.99999999869693679,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1651,0.99999999869693679,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1651,0.99999999869693679,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1651,0.99999999869693679,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,5,1,0.083333333333333329,91.666666666666657,false
1651,0.99999999869693679,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1651,0.99999999869693679,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,742,1,0.371,62.899999999999999,false
1651,0.99999999869693679,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1597,1,0.79849999999999999,20.150000000000002,false
1652,0.99999999871429246,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1652,0.99999999871429246,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1652,0.99999999871429246,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1652,0.99999999871429246,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1652,0.99999999871429246,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1652,0.99999999871429246,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1652,0.99999999871429246,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1652,0.99999999871429246,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1652,0.99999999871429246,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,5,1,0.083333333333333329,91.666666666666657,false
1652,0.99999999871429246,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1652,0.99999999871429246,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,741,1,0.3705,62.949999999999996,false
1652,0.99999999871429246,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1597,1,0.79849999999999999,20.150000000000002,false
1653,0.99999999874976919,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1653,0.99999999874976919,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1653,0.99999999874976919,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1653,0.99999999874976919,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1653,0.99999999874976919,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1653,0.99999999874976919,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1653,0.99999999874976919,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1653,0.99999999874976919,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1653,0.99999999874976919,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,5,1,0.083333333333333329,91.666666666666657,false
1653,0.99999999874976919,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1653,0.99999999874976919,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,741,1,0.3705,62.949999999999996,false
1653,0.99999999874976919,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1596,1,0.79800000000000004,20.199999999999996,false
1654,0.99999999875009471,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1654,0.99999999875009471,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1654,0.99999999875009471,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1654,0.99999999875009471,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1654,0.99999999875009471,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1654,0.99999999875009471,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1654,0.99999999875009471,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1654,0.99999999875009471,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1654,0.99999999875009471,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,5,1,0.083333333333333329,91.666666666666657,false
1654,0.99999999875009471,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1654,0.99999999875009471,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,740,1,0.37,63,false
1654,0.99999999875009471,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1596,1,0.79800000000000004,20.199999999999996,false
1655,0.99999999875377554,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1655,0.99999999875377554,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1655,0.99999999875377554,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1655,0.99999999875377554,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1655,0.99999999875377554,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1655,0.99999999875377554,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1655,0.99999999875377554,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1655,0.99999999875377554,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1655,0.99999999875377554,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,5,1,0.083333333333333329,91.666666666666657,false
1655,0.99999999875377554,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1655,0.99999999875377554,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,739,1,0.3695,63.050000000000004,false
1655,0.99999999875377554,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1596,1,0.79800000000000004,20.199999999999996,false
1656,0.99999999875477896,File Download,CKCZ_REPORT_FAMILY,15,true,15,8,1,0.53333333333333333,46.666666666666664,false
1656,0.99999999875477896,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,0,1,0,100,false
1656,0.99999999875477896,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1656,0.99999999875477896,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
1656,0.99999999875477896,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1656,0.99999999875477896,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,0,1,0,100,false
1656,0.99999999875477896,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,0,1,0,100,true
1656,0.99999999875477896,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
1656,0.99999999875477896,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,5,1,0.083333333333333329,91.666666666666657,false
1656,0.99999999875477896,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,2,1,0.033333333333333333,96.666666666666671,false
1656,0.99999999875477896,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,739,1,0.3695,63.050000000000004,false
1656,0.99999999875477896,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1595,1,0.79749999999999999,20.25,false
