seed,fit_mode,ood_weight,support_weight,fit_label,role,n,min,p10,p50,p90,p95,p99,max,mean,std
46,id_support_only,0.0,4.0,id_support_only_w4,id_calib,600,0.009302629254913172,0.009302629254913172,0.023948601535106778,0.07078952219377961,0.25585493219155814,0.4412194930404288,0.7551405782741991,0.04647410631472473,0.08154713494706768
46,id_support_only,0.0,4.0,id_support_only_w4,ood_val_reported_not_gate,1500,0.019798548131049053,0.020501793037082737,0.6663252576876528,0.7014523705487917,0.7014523705487917,0.8117367636185512,0.8117367636185512,0.5074541453412322,0.24641505062858998
46,id_support_only,0.0,4.0,id_support_only_w4,support_train,128,0.03775166179909111,0.8079126573848804,0.9355255801487439,0.9597168898647301,0.9623874670662678,0.964409367395193,0.9648208629504889,0.8996878868760539,0.10812269607650302
46,id_support_only,0.0,4.0,id_support_only_w4,support_val,64,0.034616678776637634,0.55468100226456,0.8960673311534063,0.9566186928283608,0.9575374201515396,0.9575374201515396,0.9575374201515396,0.8306527508114416,0.1910437871560464
46,id_support_only,0.0,4.0,id_support_only_w4,pseudo_query_dev,1024,0.39526518848544123,0.8960673311534063,0.8981201749908171,0.9575374201515396,0.9575374201515396,0.9575374201515396,0.9648208629504889,0.9079885612737003,0.05550707244353754
46,id_support_only,0.0,4.0,id_support_only_w4,medium_attack_eval_report_only,2250,0.032867168898966306,0.8042769394062412,0.9100959974822986,0.9575374201515396,0.9575374201515396,0.9575374201515396,0.9575374201515396,0.8867020776719348,0.09451809705120494
46,id_support_only,0.0,4.0,id_support_only_w4,dev_heavy_query_report_only,4000,0.032867168898966306,0.8960673311534063,0.8960673311534063,0.9544749957409434,0.9575374201515396,0.9632968053382821,0.9648208629504889,0.906111218074346,0.03219010232665606
46,id_support_only,0.0,4.0,id_support_only_w4,final_ood_benign_eval_report_only,3000,0.010684638325813994,0.019798548131049053,0.3853367516111875,0.79412058327499,0.8463430811470306,0.9198449415515845,0.9198449415515845,0.3689422999395277,0.2931198211039427
42,id_support_only,0.0,16.0,id_support_only_w16,id_calib,600,0.02369877402778495,0.02369877402778495,0.05377581724386795,0.20133081246679443,0.6053306020755143,0.7358325030970054,0.8679570954361386,0.10669926338922599,0.1593264456523764
42,id_support_only,0.0,16.0,id_support_only_w16,ood_val_reported_not_gate,1500,0.052252967769872885,0.052252967769872885,0.810724659608014,0.9038000180388364,0.9038000180388364,0.929694101766805,0.929694101766805,0.7033330500713089,0.2851589732840735
42,id_support_only,0.0,16.0,id_support_only_w16,support_train,128,0.079967169324296,0.9011765938130086,0.9539105815571846,0.9693761709432295,0.9693761709432295,0.9693761709432295,0.9693761709432295,0.9354465542225514,0.08527145801462983
42,id_support_only,0.0,16.0,id_support_only_w16,support_val,64,0.07394785164834798,0.8087472963601845,0.9351730592045017,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.894156981097891,0.150866402961168
42,id_support_only,0.0,16.0,id_support_only_w16,pseudo_query_dev,1024,0.7312515652116851,0.9351730592045017,0.9393112730012513,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9693761709432295,0.9450477402146082,0.021510240632679527
42,id_support_only,0.0,16.0,id_support_only_w16,medium_attack_eval_report_only,2250,0.07394785164834798,0.8825091232005372,0.9440957989123624,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.936472124155942,0.05791568281783197
42,id_support_only,0.0,16.0,id_support_only_w16,dev_heavy_query_report_only,4000,0.07394785164834798,0.9351730592045017,0.9351730592045017,0.9687089647647954,0.9692031052025379,0.9693761709432295,0.9693761709432295,0.9402928849410473,0.02375068995983144
42,id_support_only,0.0,16.0,id_support_only_w16,final_ood_benign_eval_report_only,3000,0.025378694827601567,0.052252967769872885,0.6510600908243617,0.8796997401300526,0.9008590350647524,0.9303102520162007,0.9324485743691805,0.5114415163280753,0.34343252008126557
43,id_support_only,0.0,16.0,id_support_only_w16,id_calib,600,0.02369877402778495,0.02369877402778495,0.05377581724386795,0.20133081246679443,0.6053306020755143,0.7358325030970054,0.8679570954361386,0.10669926338922599,0.1593264456523764
43,id_support_only,0.0,16.0,id_support_only_w16,ood_val_reported_not_gate,1500,0.052252967769872885,0.052252967769872885,0.810724659608014,0.9038000180388364,0.9038000180388364,0.929694101766805,0.929694101766805,0.7033330500713089,0.2851589732840735
43,id_support_only,0.0,16.0,id_support_only_w16,support_train,128,0.079967169324296,0.9011765938130086,0.9539105815571846,0.9693761709432295,0.9693761709432295,0.9693761709432295,0.9693761709432295,0.9354465542225514,0.08527145801462983
43,id_support_only,0.0,16.0,id_support_only_w16,support_val,64,0.07394785164834798,0.8087472963601845,0.9351730592045017,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.894156981097891,0.150866402961168
43,id_support_only,0.0,16.0,id_support_only_w16,pseudo_query_dev,1024,0.7312515652116851,0.9351730592045017,0.9393112730012513,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9693761709432295,0.9450477402146082,0.021510240632679527
43,id_support_only,0.0,16.0,id_support_only_w16,medium_attack_eval_report_only,2250,0.07394785164834798,0.8825091232005372,0.9440957989123624,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.936472124155942,0.05791568281783197
43,id_support_only,0.0,16.0,id_support_only_w16,dev_heavy_query_report_only,4000,0.07394785164834798,0.9351730592045017,0.9351730592045017,0.9687089647647954,0.9692031052025379,0.9693761709432295,0.9693761709432295,0.9402928849410473,0.02375068995983144
43,id_support_only,0.0,16.0,id_support_only_w16,final_ood_benign_eval_report_only,3000,0.025378694827601567,0.052252967769872885,0.6510600908243617,0.8796997401300526,0.9008590350647524,0.9303102520162007,0.9324485743691805,0.5114415163280753,0.34343252008126557
44,id_support_only,0.0,16.0,id_support_only_w16,id_calib,600,0.02369877402778495,0.02369877402778495,0.05377581724386795,0.20133081246679443,0.6053306020755143,0.7358325030970054,0.8679570954361386,0.10669926338922599,0.1593264456523764
44,id_support_only,0.0,16.0,id_support_only_w16,ood_val_reported_not_gate,1500,0.052252967769872885,0.052252967769872885,0.810724659608014,0.9038000180388364,0.9038000180388364,0.929694101766805,0.929694101766805,0.7033330500713089,0.2851589732840735
44,id_support_only,0.0,16.0,id_support_only_w16,support_train,128,0.079967169324296,0.9011765938130086,0.9539105815571846,0.9693761709432295,0.9693761709432295,0.9693761709432295,0.9693761709432295,0.9354465542225514,0.08527145801462983
44,id_support_only,0.0,16.0,id_support_only_w16,support_val,64,0.07394785164834798,0.8087472963601845,0.9351730592045017,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.894156981097891,0.150866402961168
44,id_support_only,0.0,16.0,id_support_only_w16,pseudo_query_dev,1024,0.7312515652116851,0.9351730592045017,0.9393112730012513,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9693761709432295,0.9450477402146082,0.021510240632679527
44,id_support_only,0.0,16.0,id_support_only_w16,medium_attack_eval_report_only,2250,0.07394785164834798,0.8825091232005372,0.9440957989123624,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.936472124155942,0.05791568281783197
44,id_support_only,0.0,16.0,id_support_only_w16,dev_heavy_query_report_only,4000,0.07394785164834798,0.9351730592045017,0.9351730592045017,0.9687089647647954,0.9692031052025379,0.9693761709432295,0.9693761709432295,0.9402928849410473,0.02375068995983144
44,id_support_only,0.0,16.0,id_support_only_w16,final_ood_benign_eval_report_only,3000,0.025378694827601567,0.052252967769872885,0.6510600908243617,0.8796997401300526,0.9008590350647524,0.9303102520162007,0.9324485743691805,0.5114415163280753,0.34343252008126557
45,id_support_only,0.0,16.0,id_support_only_w16,id_calib,600,0.02369877402778495,0.02369877402778495,0.05377581724386795,0.20133081246679443,0.6053306020755143,0.7358325030970054,0.8679570954361386,0.10669926338922599,0.1593264456523764
45,id_support_only,0.0,16.0,id_support_only_w16,ood_val_reported_not_gate,1500,0.052252967769872885,0.052252967769872885,0.810724659608014,0.9038000180388364,0.9038000180388364,0.929694101766805,0.929694101766805,0.7033330500713089,0.2851589732840735
45,id_support_only,0.0,16.0,id_support_only_w16,support_train,128,0.079967169324296,0.9011765938130086,0.9539105815571846,0.9693761709432295,0.9693761709432295,0.9693761709432295,0.9693761709432295,0.9354465542225514,0.08527145801462983
45,id_support_only,0.0,16.0,id_support_only_w16,support_val,64,0.07394785164834798,0.8087472963601845,0.9351730592045017,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.894156981097891,0.150866402961168
45,id_support_only,0.0,16.0,id_support_only_w16,pseudo_query_dev,1024,0.7312515652116851,0.9351730592045017,0.9393112730012513,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9693761709432295,0.9450477402146082,0.021510240632679527
45,id_support_only,0.0,16.0,id_support_only_w16,medium_attack_eval_report_only,2250,0.07394785164834798,0.8825091232005372,0.9440957989123624,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.936472124155942,0.05791568281783197
45,id_support_only,0.0,16.0,id_support_only_w16,dev_heavy_query_report_only,4000,0.07394785164834798,0.9351730592045017,0.9351730592045017,0.9687089647647954,0.9692031052025379,0.9693761709432295,0.9693761709432295,0.9402928849410473,0.02375068995983144
45,id_support_only,0.0,16.0,id_support_only_w16,final_ood_benign_eval_report_only,3000,0.025378694827601567,0.052252967769872885,0.6510600908243617,0.8796997401300526,0.9008590350647524,0.9303102520162007,0.9324485743691805,0.5114415163280753,0.34343252008126557
46,id_support_only,0.0,16.0,id_support_only_w16,id_calib,600,0.02369877402778495,0.02369877402778495,0.05377581724386795,0.20133081246679443,0.6053306020755143,0.7358325030970054,0.8679570954361386,0.10669926338922599,0.1593264456523764
46,id_support_only,0.0,16.0,id_support_only_w16,ood_val_reported_not_gate,1500,0.052252967769872885,0.052252967769872885,0.810724659608014,0.9038000180388364,0.9038000180388364,0.929694101766805,0.929694101766805,0.7033330500713089,0.2851589732840735
46,id_support_only,0.0,16.0,id_support_only_w16,support_train,128,0.079967169324296,0.9011765938130086,0.9539105815571846,0.9693761709432295,0.9693761709432295,0.9693761709432295,0.9693761709432295,0.9354465542225514,0.08527145801462983
46,id_support_only,0.0,16.0,id_support_only_w16,support_val,64,0.07394785164834798,0.8087472963601845,0.9351730592045017,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.894156981097891,0.150866402961168
46,id_support_only,0.0,16.0,id_support_only_w16,pseudo_query_dev,1024,0.7312515652116851,0.9351730592045017,0.9393112730012513,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9693761709432295,0.9450477402146082,0.021510240632679527
46,id_support_only,0.0,16.0,id_support_only_w16,medium_attack_eval_report_only,2250,0.07394785164834798,0.8825091232005372,0.9440957989123624,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.9692031052025379,0.936472124155942,0.05791568281783197
46,id_support_only,0.0,16.0,id_support_only_w16,dev_heavy_query_report_only,4000,0.07394785164834798,0.9351730592045017,0.9351730592045017,0.9687089647647954,0.9692031052025379,0.9693761709432295,0.9693761709432295,0.9402928849410473,0.02375068995983144
46,id_support_only,0.0,16.0,id_support_only_w16,final_ood_benign_eval_report_only,3000,0.025378694827601567,0.052252967769872885,0.6510600908243617,0.8796997401300526,0.9008590350647524,0.9303102520162007,0.9324485743691805,0.5114415163280753,0.34343252008126557
