strategy,seed,support_budget,support_train_rows,support_val_rows,support_train_hash,support_val_hash,ood_weight,support_weight,id_rows,ood_train_rows,support_rows,total_rows,id_weight,weighted_normal_to_attack_ratio,support_raw_mean,id_train_raw_mean,ood_train_raw_mean,support_score_mean,id_train_score_mean,ood_train_score_mean,score_direction,score_direction_fixed,threshold_rule,threshold,threshold_source,selection_feasible,id_calib_alarm,ood_val_alarm,support_train_detection,support_val_detection,final_ood_alarm_report_only,attack_eval_detection_report_only,new_heldout_detection_report_only,final_ood_used_for_selection,attack_eval_used_for_selection,new_heldout_used_for_selection,formal_benchmark
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,8.0,8.0,2400,1500,24,3924,1.0,75.0,0.669073517561262,0.005425871637561026,0.004385747470949442,0.669073517561262,0.005425871637561026,0.004385747470949442,1.0,False,np_orderstat_id_ood_1pct,0.08627692314767742,np_orderstat_id_ood_1pct,True,0.0033333333333333335,0.008666666666666666,1.0,1.0,0.007333333333333333,0.8608888888888889,0.181,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,8.0,16.0,2400,1500,24,3924,1.0,37.5,0.6821469176428093,0.00854711958832821,0.008765579132892548,0.6821469176428093,0.00854711958832821,0.008765579132892548,1.0,False,guarded_id_ood_target_0.005,0.10620517794437326,guarded_val_threshold_id_calib_ood_val,True,0.0033333333333333335,0.0,1.0,1.0,0.0033333333333333335,0.8817777777777778,0.16883333333333334,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,8.0,16.0,2400,1500,24,3924,1.0,37.5,0.6821469176428093,0.00854711958832821,0.008765579132892548,0.6821469176428093,0.00854711958832821,0.008765579132892548,1.0,False,support_val_guided_empirical_1pct,0.15002327956954492,support_val_guided_empirical_id_ood_1pct,True,0.0,0.0,0.9583333333333334,1.0,0.0026666666666666666,0.8168888888888889,0.15616666666666668,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,8.0,16.0,2400,1500,24,3924,1.0,37.5,0.6821469176428093,0.00854711958832821,0.008765579132892548,0.6821469176428093,0.00854711958832821,0.008765579132892548,1.0,False,np_orderstat_id_ood_1pct,0.10215482537185926,np_orderstat_id_ood_1pct,True,0.008333333333333333,0.0,1.0,1.0,0.0036666666666666666,0.8835555555555555,0.16883333333333334,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,8.0,32.0,2400,1500,24,3924,1.0,18.75,0.7075000256453103,0.015866166965274032,0.016001807404823706,0.7075000256453103,0.015866166965274032,0.016001807404823706,1.0,False,guarded_id_ood_target_0.005,0.15111596513124448,guarded_val_threshold_id_calib_ood_val,True,0.005,0.0,1.0,1.0,0.0036666666666666666,0.908,0.16383333333333333,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,8.0,32.0,2400,1500,24,3924,1.0,18.75,0.7075000256453103,0.015866166965274032,0.016001807404823706,0.7075000256453103,0.015866166965274032,0.016001807404823706,1.0,False,support_val_guided_empirical_1pct,0.19770395885763992,support_val_guided_empirical_id_ood_1pct,True,0.0,0.0,0.9583333333333334,1.0,0.0026666666666666666,0.8635555555555555,0.15983333333333333,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,8.0,32.0,2400,1500,24,3924,1.0,18.75,0.7075000256453103,0.015866166965274032,0.016001807404823706,0.7075000256453103,0.015866166965274032,0.016001807404823706,1.0,False,np_orderstat_id_ood_1pct,0.13794495543500054,np_orderstat_id_ood_1pct,True,0.006666666666666667,0.0,1.0,1.0,0.0036666666666666666,0.9195555555555556,0.1655,False,False,False,False
reset_at_split_boundary,42,64,48,16,78b28d0c617626f9c162b33caee9269174d5ccab6fc1672c4a32e421ca45c55d,e77276b27b68cecbe4b92032de3be52a71071a556ead51de96f01d88d39cc686,2.0,4.0,2400,1500,48,3948,1.0,28.125,0.7783197610837679,0.006383076359285962,0.009461993503466083,0.7783197610837679,0.006383076359285962,0.009461993503466083,1.0,False,guarded_id_ood_target_0.005,0.0553108532731721,guarded_val_threshold_id_calib_ood_val,True,0.0033333333333333335,0.0006666666666666666,1.0,1.0,0.07633333333333334,0.9924444444444445,0.166,False,False,False,False
reset_at_split_boundary,42,64,48,16,78b28d0c617626f9c162b33caee9269174d5ccab6fc1672c4a32e421ca45c55d,e77276b27b68cecbe4b92032de3be52a71071a556ead51de96f01d88d39cc686,2.0,4.0,2400,1500,48,3948,1.0,28.125,0.7783197610837679,0.006383076359285962,0.009461993503466083,0.7783197610837679,0.006383076359285962,0.009461993503466083,1.0,False,support_val_guided_empirical_1pct,0.06640709219621714,support_val_guided_empirical_id_ood_1pct,True,0.0016666666666666668,0.0,1.0,1.0,0.07366666666666667,0.9924444444444445,0.166,False,False,False,False
reset_at_split_boundary,42,64,48,16,78b28d0c617626f9c162b33caee9269174d5ccab6fc1672c4a32e421ca45c55d,e77276b27b68cecbe4b92032de3be52a71071a556ead51de96f01d88d39cc686,2.0,4.0,2400,1500,48,3948,1.0,28.125,0.7783197610837679,0.006383076359285962,0.009461993503466083,0.7783197610837679,0.006383076359285962,0.009461993503466083,1.0,False,np_orderstat_id_ood_1pct,0.0553108532731721,np_orderstat_id_ood_1pct,True,0.0033333333333333335,0.0006666666666666666,1.0,1.0,0.07633333333333334,0.9924444444444445,0.166,False,False,False,False
reset_at_split_boundary,42,64,48,16,78b28d0c617626f9c162b33caee9269174d5ccab6fc1672c4a32e421ca45c55d,e77276b27b68cecbe4b92032de3be52a71071a556ead51de96f01d88d39cc686,2.0,8.0,2400,1500,48,3948,1.0,14.0625,0.7935009447642463,0.011387257835148087,0.017942169003165014,0.7935009447642463,0.011387257835148087,0.017942169003165014,1.0,False,guarded_id_ood_target_0.005,0.08116149934774718,guarded_val_threshold_id_calib_ood_val,True,0.0033333333333333335,0.0006666666666666666,1.0,1.0,0.074,0.9924444444444445,0.166,False,False,False,False
reset_at_split_boundary,42,64,48,16,78b28d0c617626f9c162b33caee9269174d5ccab6fc1672c4a32e421ca45c55d,e77276b27b68cecbe4b92032de3be52a71071a556ead51de96f01d88d39cc686,2.0,8.0,2400,1500,48,3948,1.0,14.0625,0.7935009447642463,0.011387257835148087,0.017942169003165014,0.7935009447642463,0.011387257835148087,0.017942169003165014,1.0,False,support_val_guided_empirical_1pct,0.1136057506051476,support_val_guided_empirical_id_ood_1pct,True,0.0016666666666666668,0.0,1.0,1.0,0.025333333333333333,0.9671111111111111,0.16233333333333333,False,False,False,False
reset_at_split_boundary,42,64,48,16,78b28d0c617626f9c162b33caee9269174d5ccab6fc1672c4a32e421ca45c55d,e77276b27b68cecbe4b92032de3be52a71071a556ead51de96f01d88d39cc686,2.0,8.0,2400,1500,48,3948,1.0,14.0625,0.7935009447642463,0.011387257835148087,0.017942169003165014,0.7935009447642463,0.011387257835148087,0.017942169003165014,1.0,False,np_orderstat_id_ood_1pct,0.08116149934774718,np_orderstat_id_ood_1pct,True,0.0033333333333333335,0.0006666666666666666,1.0,1.0,0.074,0.9924444444444445,0.166,False,False,False,False
reset_at_split_boundary,42,64,48,16,78b28d0c617626f9c162b33caee9269174d5ccab6fc1672c4a32e421ca45c55d,e77276b27b68cecbe4b92032de3be52a71071a556ead51de96f01d88d39cc686,2.0,16.0,2400,1500,48,3948,1.0,7.03125,0.8114303310460333,0.02009050286918597,0.03312822272920655,0.8114303310460333,0.02009050286918597,0.03312822272920655,1.0,False,guarded_id_ood_target_0.005,0.13131619622569018,guarded_val_threshold_id_calib_ood_val,True,0.005,0.0006666666666666666,1.0,1.0,0.03233333333333333,0.968,0.162,False,False,False,False
reset_at_split_boundary,42,64,48,16,78b28d0c617626f9c162b33caee9269174d5ccab6fc1672c4a32e421ca45c55d,e77276b27b68cecbe4b92032de3be52a71071a556ead51de96f01d88d39cc686,2.0,16.0,2400,1500,48,3948,1.0,7.03125,0.8114303310460333,0.02009050286918597,0.03312822272920655,0.8114303310460333,0.02009050286918597,0.03312822272920655,1.0,False,support_val_guided_empirical_1pct,0.14805897817650499,support_val_guided_empirical_id_ood_1pct,True,0.0016666666666666668,0.0006666666666666666,1.0,1.0,0.012666666666666666,0.9653333333333334,0.16133333333333333,False,False,False,False
