strategy,support_budget,ood_weight,support_weight,threshold_rule,val_side_legal_all_seeds,support_val_detection_min,final_ood_alarm_report_only_max,attack_eval_detection_report_only_min,new_heldout_detection_report_only_min,report_only_final_ood_under_1pct,report_only_medium_attack_ge_0p95,report_only_medium_attack_ge_0p90,report_only_new_heldout_ge_0p75,selection_note
train_state_then_eval_online,32,8.0,16.0,guarded_id_ood_target_0.005,True,0.625,0.012333333333333333,0.14933333333333335,0.0,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,32,8.0,16.0,np_orderstat_id_ood_1pct,True,0.625,0.012333333333333333,0.14933333333333335,0.0,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,32,8.0,16.0,support_val_guided_empirical_1pct,True,0.625,0.012333333333333333,0.14933333333333335,0.0,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,32,8.0,32.0,guarded_id_ood_target_0.005,True,0.625,0.014333333333333333,0.4657777777777778,0.057833333333333334,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,32,8.0,32.0,np_orderstat_id_ood_1pct,True,0.625,0.014333333333333333,0.4791111111111111,0.063,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,32,8.0,32.0,support_val_guided_empirical_1pct,True,0.625,0.013,0.4657777777777778,0.057833333333333334,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,2.0,4.0,guarded_id_ood_target_0.005,True,0.6875,0.018,0.6733333333333333,0.11483333333333333,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,2.0,4.0,np_orderstat_id_ood_1pct,True,0.6875,0.04,0.6733333333333333,0.11483333333333333,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,2.0,4.0,support_val_guided_empirical_1pct,True,0.6875,0.023666666666666666,0.6733333333333333,0.11483333333333333,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,2.0,8.0,guarded_id_ood_target_0.005,True,0.8125,0.019666666666666666,0.8671111111111112,0.14833333333333334,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,2.0,8.0,np_orderstat_id_ood_1pct,True,0.875,0.026,0.8671111111111112,0.14833333333333334,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,2.0,8.0,support_val_guided_empirical_1pct,True,0.875,0.026,0.8671111111111112,0.14833333333333334,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,2.0,16.0,guarded_id_ood_target_0.005,True,0.8125,0.023,0.8471111111111111,0.15466666666666667,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,2.0,16.0,np_orderstat_id_ood_1pct,True,0.875,0.024666666666666667,0.9537777777777777,0.156,False,True,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,2.0,16.0,support_val_guided_empirical_1pct,True,0.875,0.022,0.9448888888888889,0.15216666666666667,False,False,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,2.0,32.0,guarded_id_ood_target_0.005,True,0.75,0.01633333333333333,0.8084444444444444,0.15183333333333332,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,2.0,32.0,np_orderstat_id_ood_1pct,True,0.8125,0.026,0.9528888888888889,0.158,False,True,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,2.0,32.0,support_val_guided_empirical_1pct,True,0.8125,0.007666666666666666,0.8088888888888889,0.151,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,4.0,4.0,guarded_id_ood_target_0.005,True,0.6875,0.042,0.6697777777777778,0.1125,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,4.0,4.0,np_orderstat_id_ood_1pct,True,0.6875,0.042,0.6697777777777778,0.1125,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,4.0,4.0,support_val_guided_empirical_1pct,True,0.6875,0.042,0.6697777777777778,0.1125,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,4.0,8.0,guarded_id_ood_target_0.005,True,0.625,0.004,0.564,0.10383333333333333,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,4.0,8.0,np_orderstat_id_ood_1pct,True,0.6875,0.016666666666666666,0.6404444444444445,0.10983333333333334,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,4.0,8.0,support_val_guided_empirical_1pct,True,0.6875,0.016666666666666666,0.6404444444444445,0.10983333333333334,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,4.0,16.0,guarded_id_ood_target_0.005,True,0.8125,0.015666666666666666,0.8133333333333334,0.14,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,4.0,16.0,np_orderstat_id_ood_1pct,True,0.8125,0.03666666666666667,0.8293333333333334,0.14216666666666666,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,4.0,16.0,support_val_guided_empirical_1pct,True,0.8125,0.015666666666666666,0.8133333333333334,0.14,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,4.0,32.0,guarded_id_ood_target_0.005,True,0.75,0.025666666666666667,0.7888888888888889,0.14366666666666666,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,4.0,32.0,np_orderstat_id_ood_1pct,True,0.8125,0.03166666666666667,0.8862222222222222,0.14366666666666666,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,4.0,32.0,support_val_guided_empirical_1pct,True,0.8125,0.005333333333333333,0.8226666666666667,0.12883333333333333,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,8.0,4.0,guarded_id_ood_target_0.005,True,0.625,0.002,0.2946666666666667,0.07983333333333334,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,8.0,4.0,np_orderstat_id_ood_1pct,True,0.625,0.002,0.2946666666666667,0.07983333333333334,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,8.0,4.0,support_val_guided_empirical_1pct,True,0.625,0.002,0.2946666666666667,0.07983333333333334,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,8.0,8.0,guarded_id_ood_target_0.005,True,0.6875,0.014666666666666666,0.5208888888888888,0.0865,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,8.0,8.0,np_orderstat_id_ood_1pct,True,0.6875,0.014666666666666666,0.5208888888888888,0.0865,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,8.0,8.0,support_val_guided_empirical_1pct,True,0.6875,0.003,0.516,0.08533333333333333,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,8.0,16.0,guarded_id_ood_target_0.005,True,0.625,0.004666666666666667,0.5097777777777778,0.086,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,8.0,16.0,np_orderstat_id_ood_1pct,True,0.75,0.004666666666666667,0.5097777777777778,0.086,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,8.0,16.0,support_val_guided_empirical_1pct,True,0.75,0.004666666666666667,0.5097777777777778,0.086,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,8.0,32.0,guarded_id_ood_target_0.005,True,0.75,0.006333333333333333,0.7995555555555556,0.121,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,8.0,32.0,np_orderstat_id_ood_1pct,True,0.75,0.006333333333333333,0.7995555555555556,0.121,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,64,8.0,32.0,support_val_guided_empirical_1pct,True,0.75,0.004,0.6524444444444445,0.1045,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,2.0,4.0,guarded_id_ood_target_0.005,True,0.9375,0.034333333333333334,0.8897777777777778,0.15233333333333332,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,2.0,4.0,np_orderstat_id_ood_1pct,True,0.9375,0.037,0.8897777777777778,0.15233333333333332,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,2.0,4.0,support_val_guided_empirical_1pct,True,0.9375,0.033666666666666664,0.8613333333333333,0.14983333333333335,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,2.0,8.0,guarded_id_ood_target_0.005,True,0.9375,0.041,0.944,0.15166666666666667,False,False,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,2.0,8.0,np_orderstat_id_ood_1pct,True,0.96875,0.044,0.9546666666666667,0.156,False,True,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,2.0,8.0,support_val_guided_empirical_1pct,True,0.96875,0.03933333333333333,0.9546666666666667,0.15433333333333332,False,True,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,2.0,16.0,guarded_id_ood_target_0.005,True,0.9375,0.046,0.9457777777777778,0.15316666666666667,False,False,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,2.0,16.0,np_orderstat_id_ood_1pct,True,0.9375,0.062,0.9484444444444444,0.15466666666666667,False,False,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,2.0,16.0,support_val_guided_empirical_1pct,True,0.9375,0.062,0.9297777777777778,0.1525,False,False,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,2.0,32.0,guarded_id_ood_target_0.005,True,0.9375,0.043,0.9391111111111111,0.15316666666666667,False,False,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,2.0,32.0,np_orderstat_id_ood_1pct,True,0.96875,0.07533333333333334,0.952,0.15416666666666667,False,True,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,2.0,32.0,support_val_guided_empirical_1pct,True,0.96875,0.05333333333333334,0.8884444444444445,0.154,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,4.0,4.0,guarded_id_ood_target_0.005,True,0.90625,0.010333333333333333,0.8431111111111111,0.1375,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,4.0,4.0,np_orderstat_id_ood_1pct,True,0.90625,0.049,0.8431111111111111,0.1375,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,4.0,4.0,support_val_guided_empirical_1pct,True,0.90625,0.004,0.8431111111111111,0.1375,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,4.0,8.0,guarded_id_ood_target_0.005,True,0.90625,0.03,0.8502222222222222,0.14383333333333334,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,4.0,8.0,np_orderstat_id_ood_1pct,True,0.9375,0.036333333333333336,0.8808888888888889,0.14383333333333334,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,4.0,8.0,support_val_guided_empirical_1pct,True,0.9375,0.023,0.8462222222222222,0.138,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,4.0,16.0,guarded_id_ood_target_0.005,True,0.875,0.013,0.8488888888888889,0.14416666666666667,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,4.0,16.0,np_orderstat_id_ood_1pct,True,0.9375,0.026,0.8488888888888889,0.14416666666666667,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,4.0,16.0,support_val_guided_empirical_1pct,True,0.9375,0.026,0.8417777777777777,0.14383333333333334,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,4.0,32.0,guarded_id_ood_target_0.005,True,0.875,0.013666666666666667,0.9137777777777778,0.14816666666666667,False,False,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,4.0,32.0,np_orderstat_id_ood_1pct,True,0.9375,0.03166666666666667,0.9391111111111111,0.15033333333333335,False,False,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,4.0,32.0,support_val_guided_empirical_1pct,True,0.9375,0.03166666666666667,0.9391111111111111,0.15033333333333335,False,False,True,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,8.0,4.0,guarded_id_ood_target_0.005,True,0.84375,0.08366666666666667,0.7444444444444445,0.11166666666666666,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,8.0,4.0,np_orderstat_id_ood_1pct,True,0.84375,0.08366666666666667,0.7444444444444445,0.11166666666666666,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,8.0,4.0,support_val_guided_empirical_1pct,True,0.84375,0.033,0.7444444444444445,0.11166666666666666,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,8.0,8.0,guarded_id_ood_target_0.005,True,0.875,0.034,0.8782222222222222,0.1395,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,8.0,8.0,np_orderstat_id_ood_1pct,True,0.875,0.034,0.8786666666666667,0.1395,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,8.0,8.0,support_val_guided_empirical_1pct,True,0.875,0.015,0.8208888888888889,0.1335,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,8.0,16.0,guarded_id_ood_target_0.005,True,0.875,0.012,0.8791111111111111,0.14066666666666666,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,8.0,16.0,np_orderstat_id_ood_1pct,True,0.875,0.024666666666666667,0.8791111111111111,0.14066666666666666,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,8.0,16.0,support_val_guided_empirical_1pct,True,0.875,0.006333333333333333,0.8791111111111111,0.14066666666666666,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,8.0,32.0,guarded_id_ood_target_0.005,True,0.875,0.015333333333333332,0.8884444444444445,0.14216666666666666,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,8.0,32.0,np_orderstat_id_ood_1pct,True,0.875,0.024,0.8884444444444445,0.14216666666666666,False,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
train_state_then_eval_online,128,8.0,32.0,support_val_guided_empirical_1pct,True,0.875,0.009666666666666667,0.8777777777777778,0.13883333333333334,True,False,False,False,report-only fields are diagnostic and are not used to select the val-side candidate
