strategy,support_budget,ood_weight,support_weight,threshold_rule,id_calib_alarm_mean,id_calib_alarm_min,id_calib_alarm_max,id_calib_alarm_std,ood_val_alarm_mean,ood_val_alarm_min,ood_val_alarm_max,ood_val_alarm_std,support_val_detection_mean,support_val_detection_min,support_val_detection_max,support_val_detection_std,final_ood_alarm_report_only_mean,final_ood_alarm_report_only_min,final_ood_alarm_report_only_max,final_ood_alarm_report_only_std,attack_eval_detection_report_only_mean,attack_eval_detection_report_only_min,attack_eval_detection_report_only_max,attack_eval_detection_report_only_std,new_heldout_detection_report_only_mean,new_heldout_detection_report_only_min,new_heldout_detection_report_only_max,new_heldout_detection_report_only_std,weighted_normal_to_attack_ratio_mean,weighted_normal_to_attack_ratio_min,weighted_normal_to_attack_ratio_max,weighted_normal_to_attack_ratio_std,selection_feasible_all_seeds,val_side_legal_all_seeds,candidate_selection_score
reset_at_split_boundary,64,4.0,16.0,guarded_id_ood_target_0.005,0.003333333333333333,0.0,0.005,0.0021081851067789197,0.0006666666666666666,0.0,0.002,0.0007302967433402215,0.9125,0.8125,1.0,0.0637377439199098,0.028599999999999997,0.005666666666666667,0.077,0.025613711605743945,0.9548444444444446,0.8413333333333334,0.9924444444444445,0.05763921847295327,0.15783333333333333,0.139,0.16783333333333333,0.009817218433842534,10.9375,10.9375,10.9375,0.0,True,True,0.8123
reset_at_split_boundary,64,4.0,16.0,np_orderstat_id_ood_1pct,0.005333333333333333,0.0,0.008333333333333333,0.0037118429085533475,0.0006666666666666666,0.0,0.002,0.0007302967433402215,0.9125,0.8125,1.0,0.0637377439199098,0.03666666666666667,0.005666666666666667,0.07966666666666666,0.026224670318868326,0.9550222222222221,0.8413333333333334,0.9928888888888889,0.05771168869774716,0.15839999999999999,0.139,0.17066666666666666,0.010440093656455166,10.9375,10.9375,10.9375,0.0,True,True,0.8123
reset_at_split_boundary,64,4.0,16.0,support_val_guided_empirical_1pct,0.0006666666666666668,0.0,0.0016666666666666668,0.0008164965809277261,0.0005333333333333334,0.0,0.002,0.00077746025264604,0.9125,0.8125,1.0,0.0637377439199098,0.013266666666666666,0.002,0.03133333333333333,0.011624495210067785,0.943288888888889,0.8413333333333334,0.9875555555555555,0.05328115966557633,0.1559333333333333,0.139,0.16033333333333333,0.008470602759609909,10.9375,10.9375,10.9375,0.0,True,True,0.8123
reset_at_split_boundary,64,4.0,32.0,guarded_id_ood_target_0.005,0.004333333333333333,0.0016666666666666668,0.005,0.001333333333333333,0.0008,0.0,0.0033333333333333335,0.0012927146286443546,0.925,0.8125,1.0,0.06123724356957946,0.013333333333333332,0.004666666666666667,0.028666666666666667,0.008911914621573874,0.9704,0.9257777777777778,0.9924444444444445,0.02487714008413008,0.1595666666666667,0.15033333333333335,0.16516666666666666,0.0049267974723275635,5.46875,5.46875,5.46875,0.0,True,True,0.8121666666666667
reset_at_split_boundary,64,4.0,32.0,np_orderstat_id_ood_1pct,0.005666666666666667,0.0016666666666666668,0.008333333333333333,0.002494438257849294,0.0012000000000000001,0.0,0.0033333333333333335,0.0012927146286443546,0.9375,0.875,1.0,0.03952847075210474,0.023333333333333334,0.011333333333333334,0.03933333333333333,0.0097729786202115,0.9719999999999999,0.9257777777777778,0.9933333333333333,0.02571947429526293,0.15993333333333332,0.15033333333333335,0.16516666666666666,0.00505920503197444,5.46875,5.46875,5.46875,0.0,True,True,0.8746666666666667
reset_at_split_boundary,64,4.0,32.0,support_val_guided_empirical_1pct,0.003,0.0,0.008333333333333333,0.0032317865716108857,0.00013333333333333334,0.0,0.0006666666666666666,0.0002666666666666667,0.9375,0.875,1.0,0.03952847075210474,0.007666666666666666,0.002,0.02033333333333333,0.007254117604658903,0.952,0.8488888888888889,0.9862222222222222,0.0522149403906583,0.1562,0.13866666666666666,0.16116666666666668,0.00877268487978453,5.46875,5.46875,5.46875,0.0,True,True,0.8749333333333333
reset_at_split_boundary,64,8.0,4.0,guarded_id_ood_target_0.005,0.0,0.0,0.0,0.0,0.00013333333333333334,0.0,0.0006666666666666666,0.0002666666666666667,0.725,0.625,0.8125,0.0637377439199098,0.0002666666666666667,0.0,0.0013333333333333333,0.0005333333333333334,0.6810666666666667,0.3408888888888889,0.8826666666666667,0.18293726375218308,0.12453333333333334,0.07666666666666666,0.15016666666666667,0.026061337903748025,75.0,75.0,75.0,0.0,True,True,0.6249333333333333
reset_at_split_boundary,64,8.0,4.0,np_orderstat_id_ood_1pct,0.0,0.0,0.0,0.0,0.0012000000000000001,0.0,0.005333333333333333,0.002082733246908441,0.725,0.625,0.8125,0.0637377439199098,0.0002666666666666667,0.0,0.0013333333333333333,0.0005333333333333334,0.6829333333333334,0.3408888888888889,0.8826666666666667,0.18393226880069968,0.12493333333333334,0.07666666666666666,0.15016666666666667,0.02626670896781704,75.0,75.0,75.0,0.0,True,True,0.6244666666666666
reset_at_split_boundary,64,8.0,4.0,support_val_guided_empirical_1pct,0.0,0.0,0.0,0.0,0.00013333333333333334,0.0,0.0006666666666666666,0.0002666666666666667,0.725,0.625,0.8125,0.0637377439199098,0.0002666666666666667,0.0,0.0013333333333333333,0.0005333333333333334,0.6810666666666667,0.3408888888888889,0.8826666666666667,0.18293726375218308,0.12453333333333334,0.07666666666666666,0.15016666666666667,0.026061337903748025,75.0,75.0,75.0,0.0,True,True,0.6249333333333333
reset_at_split_boundary,64,8.0,8.0,guarded_id_ood_target_0.005,0.0016666666666666666,0.0,0.005,0.0021081851067789197,0.0002666666666666667,0.0,0.0006666666666666666,0.00032659863237109043,0.775,0.625,0.875,0.08477912478906585,0.032466666666666665,0.0,0.118,0.04384751354916769,0.8769777777777777,0.7342222222222222,0.9906666666666667,0.1080149600978414,0.14653333333333335,0.11383333333333333,0.16533333333333333,0.020582462869583363,37.5,37.5,37.5,0.0,True,True,0.6249333333333333
reset_at_split_boundary,64,8.0,8.0,np_orderstat_id_ood_1pct,0.0023333333333333335,0.0,0.008333333333333333,0.0032659863237109042,0.0013333333333333335,0.0,0.006,0.0023475755815545343,0.775,0.625,0.875,0.08477912478906585,0.03326666666666667,0.0,0.122,0.04540944590916936,0.8770666666666667,0.7342222222222222,0.9911111111111112,0.10810862392936667,0.14653333333333335,0.11383333333333333,0.16533333333333333,0.020582462869583363,37.5,37.5,37.5,0.0,True,True,0.6244
reset_at_split_boundary,64,8.0,8.0,support_val_guided_empirical_1pct,0.0006666666666666668,0.0,0.0033333333333333335,0.0013333333333333335,0.00013333333333333334,0.0,0.0006666666666666666,0.0002666666666666667,0.775,0.625,0.875,0.08477912478906585,0.0248,0.0,0.118,0.046609774845102085,0.8682666666666667,0.7342222222222222,0.9844444444444445,0.10312053596772858,0.14426666666666668,0.11383333333333333,0.16366666666666665,0.019109508976772098,37.5,37.5,37.5,0.0,True,True,0.6249333333333333
reset_at_split_boundary,64,8.0,16.0,guarded_id_ood_target_0.005,0.002,0.0,0.0033333333333333335,0.0016329931618554521,0.0009333333333333334,0.0,0.004666666666666667,0.0018666666666666669,0.7875,0.625,0.875,0.08477912478906585,0.006933333333333333,0.0,0.026,0.009611104688501387,0.8818666666666667,0.7022222222222222,0.9835555555555555,0.1100706484687039,0.14406666666666665,0.10533333333333333,0.1675,0.023552683263035848,18.75,18.75,18.75,0.0,True,True,0.6245333333333334
reset_at_split_boundary,64,8.0,16.0,np_orderstat_id_ood_1pct,0.003333333333333333,0.0,0.006666666666666667,0.00298142396999972,0.0018666666666666669,0.0,0.009333333333333334,0.0037333333333333337,0.7875,0.625,0.875,0.08477912478906585,0.014266666666666667,0.0,0.027666666666666666,0.011538149283524151,0.8858666666666666,0.7022222222222222,0.9902222222222222,0.11331795974160497,0.1456,0.10533333333333333,0.17033333333333334,0.02482485313820272,18.75,18.75,18.75,0.0,True,True,0.6240666666666667
reset_at_split_boundary,64,8.0,16.0,support_val_guided_empirical_1pct,0.0006666666666666668,0.0,0.0033333333333333335,0.0013333333333333335,0.0,0.0,0.0,0.0,0.7875,0.625,0.875,0.08477912478906585,0.006,0.0,0.026,0.01007527225990003,0.851288888888889,0.7022222222222222,0.9684444444444444,0.10287236728401503,0.1399,0.10533333333333333,0.1675,0.022267714546201443,18.75,18.75,18.75,0.0,True,True,0.625
reset_at_split_boundary,64,8.0,32.0,guarded_id_ood_target_0.005,0.003,0.0016666666666666668,0.0033333333333333335,0.0006666666666666668,0.0002666666666666667,0.0,0.0013333333333333333,0.0005333333333333334,0.825,0.625,0.9375,0.10752906583803283,0.007666666666666666,0.0,0.027,0.009861259779786986,0.9014222222222221,0.7537777777777778,0.992,0.09314283204033376,0.1451333333333333,0.11716666666666667,0.16566666666666666,0.01888426740849524,9.375,9.375,9.375,0.0,True,True,0.6248666666666667
reset_at_split_boundary,64,8.0,32.0,np_orderstat_id_ood_1pct,0.004666666666666667,0.0016666666666666668,0.008333333333333333,0.002449489742783178,0.0002666666666666667,0.0,0.0013333333333333333,0.0005333333333333334,0.825,0.625,0.9375,0.10752906583803283,0.007666666666666666,0.0,0.027,0.009861259779786986,0.9019555555555556,0.7537777777777778,0.992,0.09360536019261996,0.14606666666666668,0.11716666666666667,0.17016666666666666,0.019945369833065964,9.375,9.375,9.375,0.0,True,True,0.6248666666666667
reset_at_split_boundary,64,8.0,32.0,support_val_guided_empirical_1pct,0.002,0.0,0.0033333333333333335,0.0016329931618554521,0.0,0.0,0.0,0.0,0.825,0.625,0.9375,0.10752906583803283,0.0073999999999999995,0.0,0.027,0.009920573460127079,0.8980444444444444,0.7444444444444445,0.992,0.09723184968204908,0.14486666666666664,0.11633333333333333,0.16566666666666666,0.019217584540091284,9.375,9.375,9.375,0.0,True,True,0.625
reset_at_split_boundary,128,2.0,4.0,guarded_id_ood_target_0.005,0.004,0.0033333333333333335,0.005,0.000816496580927726,0.0017333333333333333,0.0,0.0033333333333333335,0.0014360439485692012,0.975,0.96875,1.0,0.012499999999999999,0.059,0.007333333333333333,0.15433333333333332,0.05191231924012727,0.9919111111111112,0.9893333333333333,0.9928888888888889,0.0013003323411847221,0.47186666666666666,0.16033333333333333,0.9316666666666666,0.3751672575147132,14.0625,14.0625,14.0625,0.0,True,True,0.9684166666666667
reset_at_split_boundary,128,2.0,4.0,np_orderstat_id_ood_1pct,0.005666666666666667,0.0033333333333333335,0.008333333333333333,0.002,0.0022666666666666664,0.0,0.005333333333333333,0.002048305532764962,0.975,0.96875,1.0,0.012499999999999999,0.06233333333333333,0.008,0.163,0.055065213862998647,0.992,0.9893333333333333,0.9928888888888889,0.0013480667456091965,0.47186666666666666,0.16033333333333333,0.9316666666666666,0.3751672575147132,14.0625,14.0625,14.0625,0.0,True,True,0.9682166666666666
reset_at_split_boundary,128,2.0,4.0,support_val_guided_empirical_1pct,0.002666666666666667,0.0,0.005,0.001699673171197595,0.0,0.0,0.0,0.0,0.975,0.96875,1.0,0.012499999999999999,0.0204,0.002,0.083,0.031354177464007,0.9891555555555556,0.976,0.9928888888888889,0.006583781044316889,0.46860000000000007,0.1585,0.9316666666666666,0.3778214540111653,14.0625,14.0625,14.0625,0.0,True,True,0.96875
reset_at_split_boundary,128,2.0,8.0,guarded_id_ood_target_0.005,0.004,0.0033333333333333335,0.005,0.000816496580927726,0.002,0.0,0.0033333333333333335,0.0011155467020454342,0.96875,0.9375,1.0,0.01976423537605237,0.044333333333333336,0.0033333333333333335,0.09533333333333334,0.03291200388915874,0.9919111111111111,0.9902222222222222,0.9928888888888889,0.0009064923579720605,0.1627,0.16033333333333333,0.16633333333333333,0.0023720595832876293,7.03125,7.03125,7.03125,0.0,True,True,0.9371666666666667
reset_at_split_boundary,128,2.0,8.0,np_orderstat_id_ood_1pct,0.006333333333333334,0.0033333333333333335,0.008333333333333333,0.0019436506316151,0.0032,0.0,0.008666666666666666,0.0029333333333333334,0.975,0.96875,1.0,0.012499999999999999,0.0486,0.007,0.09533333333333334,0.03176049257944356,0.9920888888888889,0.9902222222222222,0.9928888888888889,0.0009898247756142402,0.1635,0.16033333333333333,0.16633333333333333,0.002616188916046479,7.03125,7.03125,7.03125,0.0,True,True,0.9678833333333333
reset_at_split_boundary,128,2.0,8.0,support_val_guided_empirical_1pct,0.003333333333333333,0.0,0.006666666666666667,0.0021081851067789197,0.0,0.0,0.0,0.0,0.975,0.96875,1.0,0.012499999999999999,0.022333333333333334,0.002,0.051,0.022800584787822143,0.981688888888889,0.9413333333333334,0.9928888888888889,0.020219828918205056,0.16086666666666666,0.152,0.16633333333333333,0.005079807520412999,7.03125,7.03125,7.03125,0.0,True,True,0.96875
reset_at_split_boundary,128,2.0,16.0,guarded_id_ood_target_0.005,0.004333333333333333,0.0033333333333333335,0.005,0.000816496580927726,0.0022666666666666664,0.0,0.0033333333333333335,0.0011623730516108464,0.96875,0.9375,1.0,0.01976423537605237,0.04593333333333334,0.0033333333333333335,0.08033333333333334,0.025870961842704394,0.9913777777777778,0.9888888888888889,0.9924444444444445,0.0013362930114109133,0.16146666666666668,0.16033333333333333,0.166,0.0022666666666666725,3.515625,3.515625,3.515625,0.0,True,True,0.9371666666666667
reset_at_split_boundary,128,2.0,16.0,np_orderstat_id_ood_1pct,0.007666666666666666,0.005,0.01,0.0016996731711975948,0.004533333333333334,0.0,0.008666666666666666,0.0035125172992851975,0.975,0.96875,1.0,0.012499999999999999,0.06173333333333334,0.014333333333333333,0.08033333333333334,0.024754258892831622,0.9924444444444444,0.992,0.9928888888888889,0.00028109134757053845,0.16153333333333333,0.16033333333333333,0.166,0.0022370615647416734,3.515625,3.515625,3.515625,0.0,True,True,0.9678833333333333
reset_at_split_boundary,128,2.0,16.0,support_val_guided_empirical_1pct,0.004,0.0,0.01,0.003265986323710904,0.0,0.0,0.0,0.0,0.975,0.96875,1.0,0.012499999999999999,0.028333333333333332,0.002,0.060333333333333336,0.02150658813790168,0.9678222222222223,0.8986666666666666,0.9928888888888889,0.03523925981201602,0.1578,0.14766666666666667,0.16233333333333333,0.005209393225489681,3.515625,3.515625,3.515625,0.0,True,True,0.96875
reset_at_split_boundary,128,2.0,32.0,guarded_id_ood_target_0.005,0.004666666666666667,0.0033333333333333335,0.005,0.0006666666666666666,0.0024000000000000002,0.0,0.004,0.0013727506854649334,0.96875,0.9375,1.0,0.01976423537605237,0.04226666666666667,0.0026666666666666666,0.07866666666666666,0.025110776792268117,0.9774222222222221,0.9542222222222222,0.9902222222222222,0.012269886855908265,0.15946666666666667,0.157,0.16033333333333333,0.001271045064329174,1.7578125,1.7578125,1.7578125,0.0,True,True,0.9371
reset_at_split_boundary,128,2.0,32.0,np_orderstat_id_ood_1pct,0.006,0.0033333333333333335,0.008333333333333333,0.0016996731711975948,0.0034666666666666665,0.0,0.008666666666666666,0.002902872140943632,0.975,0.96875,1.0,0.012499999999999999,0.051000000000000004,0.009666666666666667,0.08233333333333333,0.025402537056146354,0.9815111111111111,0.9542222222222222,0.9924444444444445,0.014696535242979834,0.1595,0.157,0.16033333333333333,0.0012909944487358032,1.7578125,1.7578125,1.7578125,0.0,True,True,0.9678833333333333
reset_at_split_boundary,128,2.0,32.0,support_val_guided_empirical_1pct,0.003,0.0,0.006666666666666667,0.0022110831935702666,0.00013333333333333334,0.0,0.0006666666666666666,0.0002666666666666667,0.975,0.96875,1.0,0.012499999999999999,0.023133333333333332,0.002,0.046,0.016292602274924926,0.9449777777777777,0.8657777777777778,0.9915555555555555,0.04208999177247968,0.15506666666666669,0.14283333333333334,0.16033333333333333,0.006236630144200915,1.7578125,1.7578125,1.7578125,0.0,True,True,0.9686833333333333
reset_at_split_boundary,128,4.0,4.0,guarded_id_ood_target_0.005,0.0023333333333333335,0.0,0.005,0.002260776661041756,0.0013333333333333335,0.0,0.004666666666666667,0.001837873166945363,0.95,0.875,1.0,0.042389562394532926,0.0314,0.0023333333333333335,0.12033333333333333,0.044833717470473294,0.9563555555555556,0.8973333333333333,0.9924444444444445,0.03509636821279939,0.3695666666666667,0.14666666666666667,0.6501666666666667,0.2235214779637767,21.875,21.875,21.875,0.0,True,True,0.8745333333333334
reset_at_split_boundary,128,4.0,4.0,np_orderstat_id_ood_1pct,0.0026666666666666666,0.0,0.006666666666666667,0.0027080128015453202,0.0017333333333333333,0.0,0.006666666666666667,0.0025854292572887088,0.95,0.875,1.0,0.042389562394532926,0.0376,0.0023333333333333335,0.12033333333333333,0.04399616144872439,0.9567111111111112,0.8973333333333333,0.9924444444444445,0.03544493904217785,0.3696,0.14666666666666667,0.6501666666666667,0.22355985030113673,21.875,21.875,21.875,0.0,True,True,0.8743333333333333
reset_at_split_boundary,128,4.0,4.0,support_val_guided_empirical_1pct,0.0013333333333333335,0.0,0.0033333333333333335,0.0016329931618554521,0.0,0.0,0.0,0.0,0.95,0.875,1.0,0.042389562394532926,0.016933333333333335,0.0023333333333333335,0.058333333333333334,0.021481154531356083,0.9560000000000001,0.8973333333333333,0.9924444444444445,0.03475885179026744,0.2741333333333333,0.14666666666666667,0.626,0.18078647319113475,21.875,21.875,21.875,0.0,True,True,0.875
reset_at_split_boundary,128,4.0,8.0,guarded_id_ood_target_0.005,0.003333333333333333,0.0016666666666666668,0.005,0.0010540925533894599,0.0008,0.0,0.0026666666666666666,0.0010666666666666667,0.95,0.875,1.0,0.042389562394532926,0.010533333333333334,0.004666666666666667,0.02,0.006053832578531462,0.9640888888888888,0.9302222222222222,0.992,0.024293513842480984,0.15973333333333334,0.15016666666666667,0.16766666666666666,0.00661866048885019,10.9375,10.9375,10.9375,0.0,True,True,0.8747333333333334
reset_at_split_boundary,128,4.0,8.0,np_orderstat_id_ood_1pct,0.003333333333333333,0.0016666666666666668,0.005,0.0010540925533894599,0.0014666666666666667,0.0,0.006,0.002324746103221693,0.95,0.875,1.0,0.042389562394532926,0.028666666666666663,0.004666666666666667,0.11066666666666666,0.04117334628669917,0.9640888888888888,0.9302222222222222,0.992,0.024293513842480984,0.15973333333333334,0.15016666666666667,0.16766666666666666,0.00661866048885019,10.9375,10.9375,10.9375,0.0,True,True,0.8744
reset_at_split_boundary,128,4.0,8.0,support_val_guided_empirical_1pct,0.002666666666666667,0.0,0.0033333333333333335,0.0013333333333333335,0.0,0.0,0.0,0.0,0.95,0.875,1.0,0.042389562394532926,0.004000000000000001,0.002,0.007,0.0018737959096740264,0.9615111111111112,0.9302222222222222,0.9897777777777778,0.022637192165456434,0.15883333333333333,0.15016666666666667,0.16666666666666666,0.006141841924229426,10.9375,10.9375,10.9375,0.0,True,True,0.875
reset_at_split_boundary,128,4.0,16.0,guarded_id_ood_target_0.005,0.004,0.0033333333333333335,0.005,0.000816496580927726,0.0005333333333333334,0.0,0.0026666666666666666,0.0010666666666666667,0.9625,0.9375,1.0,0.023385358667337132,0.030999999999999993,0.002,0.11166666666666666,0.04143696685596355,0.9640000000000001,0.9297777777777778,0.992,0.024408053720437292,0.15796666666666667,0.14683333333333334,0.16166666666666665,0.005612882008776277,5.46875,5.46875,5.46875,0.0,True,True,0.9372333333333334
reset_at_split_boundary,128,4.0,16.0,np_orderstat_id_ood_1pct,0.005,0.0033333333333333335,0.008333333333333333,0.0021081851067789197,0.0016,0.0,0.008,0.0032,0.96875,0.9375,1.0,0.01976423537605237,0.0496,0.0026666666666666666,0.11166666666666666,0.04631553615029075,0.9640888888888888,0.9297777777777778,0.9924444444444445,0.024510456322471893,0.1592333333333333,0.14683333333333334,0.16433333333333333,0.006433074260759343,5.46875,5.46875,5.46875,0.0,True,True,0.9367
reset_at_split_boundary,128,4.0,16.0,support_val_guided_empirical_1pct,0.004,0.0033333333333333335,0.006666666666666667,0.0013333333333333335,0.0,0.0,0.0,0.0,0.96875,0.9375,1.0,0.01976423537605237,0.03046666666666667,0.0026666666666666666,0.11166666666666666,0.041307841601538296,0.9565333333333333,0.9297777777777778,0.9924444444444445,0.02018267194683549,0.15776666666666667,0.14683333333333334,0.16383333333333333,0.005918520836230014,5.46875,5.46875,5.46875,0.0,True,True,0.9375
reset_at_split_boundary,128,4.0,32.0,guarded_id_ood_target_0.005,0.004333333333333333,0.0033333333333333335,0.005,0.000816496580927726,0.0004,0.0,0.002,0.0008,0.95,0.9375,0.96875,0.015309310892394862,0.019200000000000002,0.0023333333333333335,0.037,0.012777758454091669,0.9553777777777777,0.9297777777777778,0.9893333333333333,0.019175292744880088,0.1554,0.1465,0.161,0.005342284155677238,2.734375,2.734375,2.734375,0.0,True,True,0.9373
reset_at_split_boundary,128,4.0,32.0,np_orderstat_id_ood_1pct,0.005666666666666667,0.0033333333333333335,0.008333333333333333,0.002260776661041756,0.0006666666666666666,0.0,0.0026666666666666666,0.0010327955589886444,0.95,0.9375,0.96875,0.015309310892394862,0.02553333333333333,0.0023333333333333335,0.037,0.012544321424453378,0.9605333333333332,0.9297777777777778,0.992,0.02188617016392872,0.15619999999999998,0.1465,0.1625,0.005878775382679633,2.734375,2.734375,2.734375,0.0,True,True,0.9372333333333334
reset_at_split_boundary,128,4.0,32.0,support_val_guided_empirical_1pct,0.003,0.0016666666666666668,0.0033333333333333335,0.0006666666666666668,0.0,0.0,0.0,0.0,0.95,0.9375,0.96875,0.015309310892394862,0.016266666666666665,0.002,0.029666666666666668,0.01181223471189465,0.9527111111111111,0.9297777777777778,0.9875555555555555,0.019453470920743086,0.15373333333333333,0.1465,0.16083333333333333,0.004868949236402726,2.734375,2.734375,2.734375,0.0,True,True,0.9375
reset_at_split_boundary,128,8.0,4.0,guarded_id_ood_target_0.005,0.0013333333333333335,0.0,0.0033333333333333335,0.0016329931618554521,0.0002666666666666667,0.0,0.0013333333333333333,0.0005333333333333334,0.90625,0.875,0.96875,0.03423265984407288,0.047,0.0006666666666666666,0.132,0.0560055552800097,0.9108444444444445,0.8875555555555555,0.9542222222222222,0.027560716362601184,0.1777,0.16366666666666665,0.19466666666666665,0.012668157806967128,37.5,37.5,37.5,0.0,True,True,0.8748666666666667
reset_at_split_boundary,128,8.0,4.0,np_orderstat_id_ood_1pct,0.0013333333333333335,0.0,0.0033333333333333335,0.0016329931618554521,0.0013333333333333333,0.0,0.005333333333333333,0.002065591117977289,0.90625,0.875,0.96875,0.03423265984407288,0.047,0.0006666666666666666,0.132,0.0560055552800097,0.9108444444444445,0.8875555555555555,0.9542222222222222,0.027560716362601184,0.1777,0.16366666666666665,0.19466666666666665,0.012668157806967128,37.5,37.5,37.5,0.0,True,True,0.8744666666666666
reset_at_split_boundary,128,8.0,4.0,support_val_guided_empirical_1pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.875,0.96875,0.03423265984407288,0.007933333333333332,0.0006666666666666666,0.033666666666666664,0.01290374622606422,0.9075555555555554,0.8862222222222222,0.9417777777777778,0.02449530063270138,0.1679,0.153,0.19316666666666665,0.01466916645363479,37.5,37.5,37.5,0.0,True,True,0.875
reset_at_split_boundary,128,8.0,8.0,guarded_id_ood_target_0.005,0.003,0.0016666666666666668,0.0033333333333333335,0.0006666666666666668,0.0013333333333333333,0.0,0.004,0.001460593486680443,0.90625,0.875,0.96875,0.03423265984407288,0.034133333333333335,0.001,0.121,0.045405628628079925,0.9144,0.888,0.9635555555555556,0.03199827155825845,0.1653,0.14633333333333334,0.18766666666666668,0.017054292388981984,18.75,18.75,18.75,0.0,True,True,0.8746
reset_at_split_boundary,128,8.0,8.0,np_orderstat_id_ood_1pct,0.003,0.0016666666666666668,0.0033333333333333335,0.0006666666666666668,0.0013333333333333333,0.0,0.004,0.001460593486680443,0.90625,0.875,0.96875,0.03423265984407288,0.034133333333333335,0.001,0.121,0.045405628628079925,0.9144,0.888,0.9635555555555556,0.03199827155825845,0.1653,0.14633333333333334,0.18766666666666668,0.017054292388981984,18.75,18.75,18.75,0.0,True,True,0.8746
reset_at_split_boundary,128,8.0,8.0,support_val_guided_empirical_1pct,0.0013333333333333335,0.0,0.0033333333333333335,0.0016329931618554521,0.0,0.0,0.0,0.0,0.90625,0.875,0.96875,0.03423265984407288,0.031466666666666664,0.0,0.121,0.046447389592957744,0.8992888888888888,0.888,0.9422222222222222,0.021472876948477212,0.15863333333333332,0.142,0.18483333333333332,0.015497454988194388,18.75,18.75,18.75,0.0,True,True,0.875
reset_at_split_boundary,128,8.0,16.0,guarded_id_ood_target_0.005,0.003333333333333333,0.0033333333333333335,0.0033333333333333335,4.336808689942018e-19,0.0002666666666666667,0.0,0.0013333333333333333,0.0005333333333333334,0.89375,0.8125,0.96875,0.05077524002897476,0.003,0.0006666666666666666,0.005666666666666667,0.0018973665961010279,0.9092444444444444,0.8817777777777778,0.9448888888888889,0.02797727472851079,0.14943333333333336,0.14066666666666666,0.16133333333333333,0.007444311773278826,9.375,9.375,9.375,0.0,True,True,0.8123666666666667
reset_at_split_boundary,128,8.0,16.0,np_orderstat_id_ood_1pct,0.003333333333333333,0.0033333333333333335,0.0033333333333333335,4.336808689942018e-19,0.0002666666666666667,0.0,0.0013333333333333333,0.0005333333333333334,0.89375,0.8125,0.96875,0.05077524002897476,0.003,0.0006666666666666666,0.005666666666666667,0.0018973665961010279,0.9092444444444444,0.8817777777777778,0.9448888888888889,0.02797727472851079,0.14943333333333336,0.14066666666666666,0.16133333333333333,0.007444311773278826,9.375,9.375,9.375,0.0,True,True,0.8123666666666667
reset_at_split_boundary,128,8.0,16.0,support_val_guided_empirical_1pct,0.0023333333333333335,0.0,0.0033333333333333335,0.0013333333333333335,0.0,0.0,0.0,0.0,0.89375,0.8125,0.96875,0.05077524002897476,0.0017333333333333333,0.0006666666666666666,0.0036666666666666666,0.0011430952132988165,0.8985777777777777,0.8817777777777778,0.9417777777777778,0.021958254445005546,0.14563333333333334,0.14066666666666666,0.15433333333333332,0.0050270380057356925,9.375,9.375,9.375,0.0,True,True,0.8125
reset_at_split_boundary,128,8.0,32.0,guarded_id_ood_target_0.005,0.003333333333333333,0.0033333333333333335,0.0033333333333333335,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.90625,0.875,0.96875,0.03423265984407288,0.0024000000000000002,0.0006666666666666666,0.004333333333333333,0.0014360439485692012,0.9004444444444445,0.8844444444444445,0.9515555555555556,0.02561635280175923,0.14493333333333333,0.14133333333333334,0.15483333333333332,0.00503167743180917,4.6875,4.6875,4.6875,0.0,True,True,0.875
reset_at_split_boundary,128,8.0,32.0,np_orderstat_id_ood_1pct,0.003333333333333333,0.0033333333333333335,0.0033333333333333335,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.90625,0.875,0.96875,0.03423265984407288,0.0024000000000000002,0.0006666666666666666,0.004333333333333333,0.0014360439485692012,0.9004444444444445,0.8844444444444445,0.9515555555555556,0.02561635280175923,0.14493333333333333,0.14133333333333334,0.15483333333333332,0.00503167743180917,4.6875,4.6875,4.6875,0.0,True,True,0.875
reset_at_split_boundary,128,8.0,32.0,support_val_guided_empirical_1pct,0.0023333333333333335,0.0,0.0033333333333333335,0.0013333333333333335,0.0,0.0,0.0,0.0,0.90625,0.875,0.96875,0.03423265984407288,0.0018666666666666664,0.0006666666666666666,0.0036666666666666666,0.0011274356350191841,0.8722666666666667,0.8151111111111111,0.8884444444444445,0.028618357226968334,0.14046666666666668,0.134,0.144,0.0033885427874268004,4.6875,4.6875,4.6875,0.0,True,True,0.875
train_state_then_eval_online,32,2.0,4.0,guarded_id_ood_target_0.005,0.0013333333333333335,0.0,0.005,0.0019436506316151002,0.0006666666666666668,0.0,0.0033333333333333335,0.0013333333333333335,0.9,0.75,1.0,0.09354143466934853,0.019066666666666666,0.003,0.058333333333333334,0.020823491008420705,0.784088888888889,0.6293333333333333,0.9004444444444445,0.10675048558596589,0.13893333333333333,0.11833333333333333,0.14883333333333335,0.011166218896495111,56.25,56.25,56.25,0.0,True,True,0.7496666666666667
