holdout,seed,feature_index,mapped_kitnet_family,lambda,mapped_statistic_type,feature_name_if_available,source_code_location_if_recoverable,is_separator_top3,base_final_auc,permuted_final_auc,final_auc_drop,base_validation_auc,permuted_validation_auc,validation_auc_drop,base_attack_detection,permuted_attack_detection,attack_detection_drop,threshold_fixed_for_explanation,final_eval_used_for_selection,importance_scope
holdout_bin_7,42,12,MI_dir,0.01,weight,MI_dir_weight_lambda_0.01,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,0.919470815074496,0.08052918492550398,1.0,0.9924955357142857,0.007504464285714274,1.0,1.0,0.0,0.004060287446035465,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,12,MI_dir,0.01,weight,MI_dir_weight_lambda_0.01,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,0.9481562437562437,0.051843756243756256,1.0,0.9957321428571428,0.0042678571428571566,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,12,MI_dir,0.01,weight,MI_dir_weight_lambda_0.01,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,0.9551356898517673,0.04486431014823267,1.0,0.99578125,0.004218750000000049,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_8,42,47,HH,0.01,magnitude,HH_magnitude_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,True,1.0,0.9949532863849765,0.005046713615023513,1.0,1.0,0.0,1.0,0.9577464788732394,0.04225352112676062,0.0016210777571729795,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,47,HH,0.01,magnitude,HH_magnitude_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,True,1.0,0.9983945267958952,0.001605473204104757,1.0,1.0,0.0,1.0,0.9828962371721779,0.01710376282782211,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,47,HH,0.01,magnitude,HH_magnitude_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,True,1.0,0.9986954045954046,0.0013045954045953767,1.0,1.0,0.0,1.0,0.988011988011988,0.011988011988012026,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_7,42,47,HH,0.01,magnitude,HH_magnitude_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,True,1.0,0.9992744084136722,0.0007255915863277895,1.0,1.0,0.0,1.0,0.992988606485539,0.007011393514461006,0.004060287446035465,False,report_only_permutation_on_validation_and_final_views
holdout_bin_7,42,46,HH,0.01,radius,HH_radius_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,True,1.0,0.9998833479404031,0.00011665205959687786,1.0,0.9999776785714286,2.232142857139241e-05,1.0,0.9973707274320771,0.002629272567922891,0.004060287446035465,False,report_only_permutation_on_validation_and_final_views
holdout_bin_8,42,12,MI_dir,0.01,weight,MI_dir_weight_lambda_0.01,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,0.9999,9.999999999998899e-05,1.0,0.9934642857142858,0.0065357142857142,1.0,1.0,0.0,0.0016210777571729795,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,46,HH,0.01,radius,HH_radius_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,True,1.0,0.999978021978022,2.1978021978008577e-05,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,0,MI_dir,5.0,weight,MI_dir_weight_lambda_5,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,0.9999999999999999,1.1102230246251565e-16,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_6,42,48,HH,0.01,covariance,HH_covariance_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,0.9999999999999999,1.1102230246251565e-16,1.0,1.0,0.0,1.0,1.0,0.0,0.0027425230893707965,False,report_only_permutation_on_validation_and_final_views
holdout_bin_8,42,0,MI_dir,5.0,weight,MI_dir_weight_lambda_5,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,1.0,1.0,0.0,0.0016210777571729795,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,1,MI_dir,5.0,mean,MI_dir_mean_lambda_5,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,2,MI_dir,5.0,std,MI_dir_std_lambda_5,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,3,MI_dir,3.0,weight,MI_dir_weight_lambda_3,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,4,MI_dir,3.0,mean,MI_dir_mean_lambda_3,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,5,MI_dir,3.0,std,MI_dir_std_lambda_3,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,6,MI_dir,1.0,weight,MI_dir_weight_lambda_1,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,7,MI_dir,1.0,mean,MI_dir_mean_lambda_1,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,8,MI_dir,1.0,std,MI_dir_std_lambda_1,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,9,MI_dir,0.1,weight,MI_dir_weight_lambda_0.1,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,10,MI_dir,0.1,mean,MI_dir_mean_lambda_0.1,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,11,MI_dir,0.1,std,MI_dir_std_lambda_0.1,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,13,MI_dir,0.01,mean,MI_dir_mean_lambda_0.01,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,14,MI_dir,0.01,std,MI_dir_std_lambda_0.01,repo/kitsune_frontend_original/netStat.py:84-87; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,15,HH,5.0,weight,HH_weight_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,16,HH,5.0,mean,HH_mean_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,17,HH,5.0,std,HH_std_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,18,HH,5.0,radius,HH_radius_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,19,HH,5.0,magnitude,HH_magnitude_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,20,HH,5.0,covariance,HH_covariance_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,21,HH,5.0,pcc,HH_pcc_lambda_5,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,22,HH,3.0,weight,HH_weight_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,23,HH,3.0,mean,HH_mean_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,24,HH,3.0,std,HH_std_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,25,HH,3.0,radius,HH_radius_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,26,HH,3.0,magnitude,HH_magnitude_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,27,HH,3.0,covariance,HH_covariance_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,28,HH,3.0,pcc,HH_pcc_lambda_3,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,29,HH,1.0,weight,HH_weight_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,30,HH,1.0,mean,HH_mean_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,31,HH,1.0,std,HH_std_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,32,HH,1.0,radius,HH_radius_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,33,HH,1.0,magnitude,HH_magnitude_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,34,HH,1.0,covariance,HH_covariance_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,35,HH,1.0,pcc,HH_pcc_lambda_1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,36,HH,0.1,weight,HH_weight_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,37,HH,0.1,mean,HH_mean_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,38,HH,0.1,std,HH_std_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,39,HH,0.1,radius,HH_radius_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,40,HH,0.1,magnitude,HH_magnitude_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,41,HH,0.1,covariance,HH_covariance_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,42,HH,0.1,pcc,HH_pcc_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,43,HH,0.01,weight,HH_weight_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,44,HH,0.01,mean,HH_mean_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,45,HH,0.01,std,HH_std_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,46,HH,0.01,radius,HH_radius_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,48,HH,0.01,covariance,HH_covariance_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,49,HH,0.01,pcc,HH_pcc_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,50,HH_jit,5.0,weight,HH_jit_weight_lambda_5,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,51,HH_jit,5.0,mean,HH_jit_mean_lambda_5,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,52,HH_jit,5.0,std,HH_jit_std_lambda_5,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,53,HH_jit,3.0,weight,HH_jit_weight_lambda_3,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,54,HH_jit,3.0,mean,HH_jit_mean_lambda_3,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,55,HH_jit,3.0,std,HH_jit_std_lambda_3,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,56,HH_jit,1.0,weight,HH_jit_weight_lambda_1,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,57,HH_jit,1.0,mean,HH_jit_mean_lambda_1,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,58,HH_jit,1.0,std,HH_jit_std_lambda_1,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,59,HH_jit,0.1,weight,HH_jit_weight_lambda_0.1,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,60,HH_jit,0.1,mean,HH_jit_mean_lambda_0.1,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,61,HH_jit,0.1,std,HH_jit_std_lambda_0.1,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,62,HH_jit,0.01,weight,HH_jit_weight_lambda_0.01,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,63,HH_jit,0.01,mean,HH_jit_mean_lambda_0.01,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,64,HH_jit,0.01,std,HH_jit_std_lambda_0.01,repo/kitsune_frontend_original/netStat.py:94-97; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,65,HpHp,5.0,weight,HpHp_weight_lambda_5,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,66,HpHp,5.0,mean,HpHp_mean_lambda_5,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,67,HpHp,5.0,std,HpHp_std_lambda_5,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,68,HpHp,5.0,radius,HpHp_radius_lambda_5,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,69,HpHp,5.0,magnitude,HpHp_magnitude_lambda_5,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,70,HpHp,5.0,covariance,HpHp_covariance_lambda_5,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,71,HpHp,5.0,pcc,HpHp_pcc_lambda_5,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,72,HpHp,3.0,weight,HpHp_weight_lambda_3,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,73,HpHp,3.0,mean,HpHp_mean_lambda_3,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,74,HpHp,3.0,std,HpHp_std_lambda_3,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
holdout_bin_5,42,75,HpHp,3.0,radius,HpHp_radius_lambda_3,repo/kitsune_frontend_original/netStat.py:99-105; repo/kitsune_frontend_original/AfterImage.py:80-86,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.002742447041334866,False,report_only_permutation_on_validation_and_final_views
