seed,active_label_budget,subspace_name,bank_name,source_roles,train_rows,inner_val_rows,outer_val_rows,prototype_budget,prototype_count,prototype_local_indices_sha256,radius_quantile,inner_radius,outer_radius,inner_distance_mean,outer_distance_mean,uses_final_ood,uses_attack_eval,uses_dev_heavy_query
42,128,HH,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,0f537985632018dde842a9d8406f441359b7e06f56a455971bc128b3525175a1,0.95,362.2207336425781,362.2207336425781,7785.07666015625,7785.07666015625,False,False,False
42,128,HH,attack_medium,medium_support_train/val/pseudo_query,75,25,53,32,32,baa7db9c9702ef2c903f3244459b91ad3464d2442e8fc7575925abe9c048ca45,0.95,5.229778289794922,11.046686172485352,3.1673848628997803,5.404816627502441,False,False,False
42,128,HH,attack_heavy,active_heavy_train/val/pseudo_query,48,17,80,32,32,ea8d81951deb43f0d2c959ba82fc72161ad5260f5e2e12dc3fc7446c07110b0a,0.95,4.149927139282227,16.590980529785156,1.3102964162826538,6.25571346282959,False,False,False
42,128,HH_jit,id,id_fit/id_calib,2400,600,600,32,32,a9ad5181c91b66b90e9a6a50b9520c7e5060213f42b0c4fdcbc97b6e4f6d9173,0.95,1.988459587097168,1.988459587097168,1.192837119102478,1.192837119102478,False,False,False
42,128,HH_jit,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,7fedb923095a701d5edc37c496cf04af35426b24a1a3bc0cdcfaf291b1f36220,0.95,1.1764698028564453,1.1764698028564453,0.5115652680397034,0.5115652680397034,False,False,False
42,128,HH_jit,attack_medium,medium_support_train/val/pseudo_query,75,25,53,32,32,0d08691fdedf8ae8c17c35a541b31a25e6ef57256ea175c9c29418457385295b,0.95,0.8012169003486633,1.6728729009628296,0.38883155584335327,0.5770248770713806,False,False,False
42,128,HH_jit,attack_heavy,active_heavy_train/val/pseudo_query,48,17,80,32,32,04cf088296f6317085eca5671c490c755aee7a00a12e947c5b2c99afb94f0a00,0.95,40.976749420166016,40.976749420166016,12.116881370544434,6.392714023590088,False,False,False
42,128,HpHp,id,id_fit/id_calib,2400,600,600,32,32,33e87df8d7e9316d6ff4e190cac805c6d79d4af087eee4090ca195271177a74a,0.95,3.1090731620788574,3.1090731620788574,1.4908473491668701,1.4908473491668701,False,False,False
42,128,HpHp,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,fcb8350935c3c317f1a88763c9b07ead42ef7d816fe8581156f6c04820c5ae68,0.95,5072.20068359375,5072.20068359375,627.2949829101562,627.2949829101562,False,False,False
42,128,HpHp,attack_medium,medium_support_train/val/pseudo_query,75,25,53,32,32,5e3af89c2d01418c658fd0a1d4f9da84d289329c2c64dd66d5b20c9691797133,0.95,5.680831432342529,6.275974273681641,2.813183546066284,3.071955919265747,False,False,False
42,128,HpHp,attack_heavy,active_heavy_train/val/pseudo_query,48,17,80,32,32,cb86e4de4d51d0515c8a420fbefdf27d426657abf945fcda93fcf6e04159143b,0.95,0.9320998787879944,2.2065136432647705,0.4528665244579315,1.3142879009246826,False,False,False
42,128,HH_HpHp,id,id_fit/id_calib,2400,600,600,32,32,a2104301ae95b2a7c1740a9943a436825a24550ac0d82722b91c34cb9542b931,0.95,7.333560466766357,7.333560466766357,4.006683826446533,4.006683826446533,False,False,False
42,128,HH_HpHp,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,e838c5fd87dfcc6800975db3f0bf4101be678ddf17891454dd9aef25dc6c1125,0.95,5098.474609375,5098.474609375,8370.1279296875,8370.1279296875,False,False,False
